,Comparison,Slope,R_squared,P_value
721,VIL1_proteomics,-0.5032142996308463,0.10742673968984329,0.001048273384311767
671,ANXA1_proteomics,0.45617888021063774,0.10351583170627435,0.0013109130506193695
653,GNB2_proteomics,0.16048212649267043,0.10350956703793963,0.001311382223471289
476,ARHGEF1_proteomics,0.20962184579451626,0.10187238714489069,0.0014398869953016263
186,ITGA3_proteomics,0.29507945226459864,0.1008507319362117,0.0015263358734776756
817,LAMA3_proteomics,0.5310950605930548,0.09968380028222908,0.001631399531316311
715,TNC_proteomics,0.6023698569226851,0.09830942010668295,0.001764388004933639
787,UBE2C_proteomics,-0.37872462448973493,0.10708449102068518,0.0018580734678887711
788,PDGFA_proteomics,-0.37872462448973493,0.10708449102068518,0.0018580734678887711
540,RASAL3_proteomics,0.3011656023288893,0.10655894567366325,0.002030535035711536
674,TRIM28_proteomics,-0.2723489456264952,0.09417543804336076,0.0022329002193243064
163,GNG7_proteomics,0.3726229915276555,0.12542365264208785,0.0022727556171467486
190,FAS_proteomics,0.30418961824249696,0.09320680621580944,0.00235947229256847
141,SOS2_proteomics,0.283067491782169,0.09226698116565024,0.0024890998154633035
140,GNG2_proteomics,0.283067491782169,0.09226698116565024,0.0024890998154633035
518,COL6A2_proteomics,0.4664278382256937,0.09211795114234358,0.0025102964662212174
770,PPP3CA_proteomics,0.20191435697818963,0.09010370976931707,0.002815050565754143
23,PPP1R12C_proteomics,0.29811114726305854,0.08899689877224075,0.0029979204330299355
707,CD47_proteomics,0.20774555884642953,0.08883495413207704,0.0030256520689111743
248,COL6A1_proteomics,0.4616314377838656,0.0887764482543783,0.003035733437515189
39,MYL7_proteomics,0.709327416105684,0.3476869628924287,0.003064928506442983
555,FGR_proteomics,0.6403325381679743,0.10908311898650036,0.003145120155810377
320,LAMA2_proteomics,0.2907285002356372,0.08724467268757623,0.003311930844994018
305,FKBP1A_proteomics,0.3390219576151605,0.0866257629080987,0.0034305090428417705
256,SRC_proteomics,-0.21534875938385906,0.08650971916177778,0.0034532089219466468
626,NCK1_proteomics,0.192497331927514,0.08627043656588995,0.0035004901860026753
466,PXN_proteomics,0.16120069888756286,0.08535794133208192,0.003686798323145616
377,SETD7_proteomics,0.3512070516294813,0.08525042100054947,0.003709392752947584
728,ARG1_proteomics,0.6612605007739882,0.0833384275755782,0.00413506676386482
157,UGT2B7_proteomics,0.36213373144798167,0.08293111519100146,0.004231867991037378
156,GSN_proteomics,0.36213373144798167,0.08293111519100146,0.004231867991037378
352,LAMA5_proteomics,0.4117109579359004,0.0827906722080338,0.004265767449243773
280,MAP3K11_proteomics,0.4309310090010294,0.24876239188087984,0.0042904607451742125
254,PLCB1_proteomics,0.3477685786114341,0.08786311584960592,0.004556801675948111
129,WAS_proteomics,0.2813273253380795,0.07975040837190288,0.0050699254527538685
598,KLF4_proteomics,1.2922318054696253,0.2929520405342837,0.005205302715493427
675,CHGA_proteomics,0.4791878150783325,0.07912204294933466,0.00525415558823762
588,DAXX_proteomics,-0.22472512304910952,0.09680488937934392,0.005254857912938203
758,ROCK1_proteomics,0.16033383522045122,0.07903091933556866,0.005281422283459513
7,COL6A3_proteomics,0.4319001698624389,0.07876498697888253,0.005361808528176536
302,AKT1_proteomics,0.17402965326157468,0.07850528387165677,0.005441492942502822
168,PRKAR2A_proteomics,-0.17938266785630483,0.07850452325775226,0.005441728052288064
36,ITGA5_proteomics,0.4859418277048013,0.07839592565990072,0.0054754006731090816
790,PFKP_proteomics,0.298886630118164,0.07827297795108472,0.005513774480535163
322,ARHGEF6_proteomics,0.25895095705456106,0.07799601217701758,0.005601208406921118
581,PPP2R5A_proteomics,0.20904709019947404,0.07785724283294632,0.0056455361472248855
125,PRKAA2_proteomics,0.19756752313383036,0.07590928247998172,0.006306154242103038
124,RFC4_proteomics,0.19756752313383036,0.07590928247998172,0.006306154242103038
602,BLVRB_proteomics,0.26592720719429835,0.07545823662019573,0.006469842509536697
73,SMAD2_proteomics,0.35494821275514854,0.08485051529523611,0.00650708266941158
392,BID_proteomics,0.18593771235852544,0.07497994397784405,0.006648071781212976
379,AKAP13_proteomics,0.15084858768012738,0.07481321007321241,0.006711352584104218
631,GAP43_proteomics,0.5661919102209476,0.07428458132660969,0.00691600293193598
591,FTH1_proteomics,0.3310721140412287,0.07416162190724715,0.0069644945793796535
48,PLA2G4A_proteomics,0.4593262066552816,0.0793847236978349,0.007138457927198727
212,F2_proteomics,0.54562643260784,0.07265730220059573,0.007586097817918654
175,S100A6_proteomics,0.37970803480415916,0.07257996556559834,0.007619517675080235
127,SOS1_proteomics,0.18614955385184526,0.07793552081351104,0.007707745738635992
128,TGFB3_proteomics,0.18614955385184526,0.07793552081351104,0.007707745738635992
455,MAPKAPK5_proteomics,-0.3214240887179869,0.1285448118789294,0.00838442540679429
646,UBE2T_proteomics,0.8368859249866134,0.2969949688348866,0.008721229141612776
494,HCK_proteomics,0.3324812956851774,0.07013521176388053,0.008755723691626291
829,EIF4E2_proteomics,-0.1860915284816822,0.06922797136278325,0.009219396715237466
406,ATM_proteomics,0.19683595242450244,0.06916687709733083,0.00925149353624723
297,ELAVL1_proteomics,-0.14724488076687436,0.0691350603680096,0.009268253406264667
537,AHR_proteomics,0.2816019884850734,0.08236388160689226,0.00938601282644484
716,RELA_proteomics,0.11276178347766215,0.06883819948510606,0.009426107190169324
717,PPP2R5B_proteomics,0.11276178347766215,0.06883819948510606,0.009426107190169324
718,MAFG_proteomics,0.11276178347766215,0.06883819948510606,0.009426107190169324
738,AKT3_proteomics,0.47693815659346844,0.06869202360748847,0.009504825636035299
737,C5_proteomics,0.47693815659346844,0.06869202360748847,0.009504825636035299
313,ITGAM_proteomics,0.4731581019086582,0.06868894630840484,0.00950648990414195
121,IKBKG_proteomics,0.15830257958034114,0.06779037921579888,0.010005208935152837
362,PDPK1_proteomics,-0.1435864141641762,0.0669456626156838,0.010498025533845537
792,SLC2A4_proteomics,0.38143830093142944,0.08981482814729357,0.010541669457976265
620,RRAS2_proteomics,0.28526247163211527,0.06667465786643319,0.010661253352562136
104,TNXB_proteomics,0.3056418260906114,0.06610745487917966,0.011011202450568778
245,CTSL_proteomics,0.35573455319252967,0.06444601357222166,0.012104314198308031
246,DKK4_proteomics,0.35573455319252967,0.06444601357222166,0.012104314198308031
255,TAB1_proteomics,0.12644702517904233,0.06410970111132953,0.012338564052822019
232,RAB9A_proteomics,-0.17749015660249637,0.06386772414146374,0.012509930356118772
292,DNAJC15_proteomics,-0.6792191208538028,0.12340779522571396,0.013322684632224472
772,DDX58_proteomics,0.23603610959095458,0.06265055664683002,0.0134090417278894
487,NQO1_proteomics,-0.6851327709671731,0.06253395860980986,0.013498524145075989
178,PLCG1_proteomics,-0.1751315746949396,0.06246775248524201,0.013549601733862491
569,EP300_proteomics,-0.24166400809001698,0.07854226024491981,0.013561142495539821
793,CTNNB1_proteomics,-0.27026700059797476,0.06232206095502195,0.01366269014142745
691,TXNRD1_proteomics,0.17304639519444626,0.06229039424520464,0.01368739624504312
557,ITGB2_proteomics,0.39465276644944813,0.06137154707976342,0.014424268158243887
805,MAP2K1_proteomics,0.16675959796277318,0.060983389170709126,0.014747477527798094
672,PRKAR1A_proteomics,0.1709095393474759,0.06055186896485774,0.015115396717878446
627,CASP7_proteomics,0.2316246632993688,0.06044713472078954,0.01520608552211808
30,GNAI2_proteomics,0.21558074222188472,0.06008612979595692,0.01552291667345834
4,RAPGEF1_proteomics,0.19072565301714897,0.06693354805023513,0.015538456157115828
356,RASAL1_proteomics,0.5661516324974502,0.08670922699720555,0.015570583013979962
827,CES3_proteomics,0.2813956592043375,0.059611481081854635,0.015949673727313714
152,HLA-DRB1_proteomics,0.4815660195476734,0.05937637149087354,0.016165438771403896
407,PFKM_proteomics,0.17018287418791803,0.05901738203968059,0.01650060574489679
719,CAPN2_proteomics,0.176745686643179,0.05894404537073279,0.01656993665458097
429,ITGB4_proteomics,0.21655000880437497,0.058639285363716334,0.016861224883076967
637,PRKAB1_proteomics,-0.24470476429177274,0.05785887095464015,0.017631018561475496
203,BRIX1_proteomics,-0.17460468862036346,0.057731289989579535,0.017760208908163704
177,SMC1A_proteomics,-0.11606397341884722,0.05771404299008099,0.017777746945710295
605,CDKN1B_proteomics,0.31541745711843167,0.060703208603963214,0.017908487836082135
664,ICAM1_proteomics,0.2743686331679087,0.057129773501103875,0.018382365121604294
828,MYOF_proteomics,0.25898110234838767,0.05703895317274939,0.018478203834850555
573,MYL12A_proteomics,0.4292246725085816,0.07591609911520056,0.019151880070271396
370,BST2_proteomics,0.35064507458961425,0.0563255857895272,0.01924883679197967
218,PGD_proteomics,0.2373409311273583,0.05630009511639445,0.019276969449952393
441,CPEB4_proteomics,0.1261035759718439,0.05581896477644104,0.01981586654705251
440,GNAI3_proteomics,0.1261035759718439,0.05581896477644104,0.01981586654705251
202,CYCS_proteomics,-0.34629722765928694,0.05528481020984524,0.02043210161904018
132,AQP1_proteomics,0.42943892281693746,0.056195171315327704,0.02072183414941565
300,TNS4_proteomics,0.5088783123275714,0.20308274584578567,0.020865954016675296
467,PCK2_proteomics,-0.28300651561077894,0.054762381088977775,0.021053648790128325
42,CES2_proteomics,-0.4466313001561666,0.05422730919460282,0.02171017652340888
340,MYL12B_proteomics,0.35212662225754926,0.053576853629061,0.02253640275042219
564,PPP1CA_proteomics,0.13548922001480282,0.05349867290825755,0.022637841052390997
803,ARF6_proteomics,0.16108426422076985,0.053443651933979736,0.0227095084595278
538,RRAS_proteomics,0.2819734117725536,0.05320638347602635,0.023021217202963542
491,LDHD_proteomics,0.2722181728154484,0.053194682122170794,0.023036701958960112
243,ALDH3A1_proteomics,0.6729970088036461,0.17683938542976524,0.02311958662279935
244,CTNNA3_proteomics,0.6729970088036461,0.17683938542976524,0.02311958662279935
242,RXRA_proteomics,0.6729970088036461,0.17683938542976524,0.02311958662279935
542,APOA1_proteomics,0.36905911139449443,0.053050585781819766,0.02322826079521728
486,SDPR_proteomics,0.4097120950969287,0.05280812783777051,0.02355424858056364
169,CTNNA1_proteomics,-0.18649191834587842,0.05265355540864054,0.023764502071662592
55,APOA2_proteomics,0.527138275958426,0.05219655288647152,0.024397383877419035
411,RPS6_proteomics,-0.12145107351628556,0.05210680971033791,0.024523669252262775
690,RPS6KB1_proteomics,0.24714582081525702,0.17275643298532958,0.024936687529960096
644,PRKRA_proteomics,-0.11149930725046572,0.051689951260080726,0.02511906300891943
680,COL5A3_proteomics,0.40208037035621713,0.05162802611159475,0.02520875922258328
25,VTN_proteomics,0.5539651431336373,0.05158954999405585,0.02526465490283855
330,MST1_proteomics,0.3309353503502664,0.07669491052707718,0.02673483383366903
729,PPP1R12A_proteomics,0.18250130672440865,0.050300076028386514,0.027212942784849356
106,HLA-A_proteomics,-0.339938394880035,0.050145875470373434,0.02745597981918263
303,PIK3AP1_proteomics,0.2716681298483041,0.0694029905042435,0.02755727769927516
401,RPS6KA3_proteomics,-0.16148575369240514,0.04985554850210454,0.027919604269443087
427,STAT3_proteomics,0.1326527158387136,0.04930993243595184,0.028812675493043977
329,TP53_proteomics,-0.7010501454921455,0.09196324780281709,0.028860468251126235
642,CAP2_proteomics,0.2879878049375517,0.04917231411842963,0.029042510198690002
685,ACTN1_proteomics,0.3254716226705814,0.04917129695416837,0.02904421591736386
531,ENO2_proteomics,0.3709192904187889,0.04911096857731103,0.029145566240690843
24,VCL_proteomics,0.3106007591793956,0.048953652942521915,0.029411558654072155
565,PIK3CD_proteomics,0.7702668330220293,0.22579350983054075,0.02948781229792765
566,SLC39A10_proteomics,0.7702668330220293,0.22579350983054075,0.02948781229792765
567,TCL1A_proteomics,0.7702668330220293,0.22579350983054075,0.02948781229792765
673,DCAF1_proteomics,-0.16688532727346841,0.05038491913229881,0.029630552002148206
335,CSNK2A2_proteomics,-0.1273794953538577,0.048386934573096625,0.030390552106689603
19,GSK3B_proteomics,0.17192797381984765,0.04803824939666887,0.03100942039929156
553,SERPINE1_proteomics,0.34558896667236544,0.06610687716603122,0.03165900091015909
763,MRAS_proteomics,0.18464961838340763,0.0476240598767349,0.03176136111066129
762,ARHGAP5_proteomics,0.18464961838340763,0.0476240598767349,0.03176136111066129
133,CASP8_proteomics,-0.16355037656081955,0.04990262236518514,0.03231406521488797
823,ABCC3_proteomics,0.24475762240151802,0.04702440823503248,0.03288327177717846
475,GNAQ_proteomics,0.12891431419242547,0.04696356975819108,0.0329993454404889
100,CDH17_proteomics,-0.35004861028274326,0.045853270628736405,0.035193189120836764
730,PIP5K1C_proteomics,0.27463334496172315,0.04833569452280668,0.03522441656639544
731,CDKN2A_proteomics,0.27463334496172315,0.04833569452280668,0.03522441656639544
383,CDH1_proteomics,-0.19927770613595722,0.04568162374772281,0.03554548712509142
547,VAV1_proteomics,0.19143716470766992,0.04733174442728147,0.036184723779152085
70,ARRB2_proteomics,0.2346279175561117,0.045264253141064636,0.03641733279573615
147,PRKAR2B_proteomics,0.212795964524606,0.045178434556292085,0.036599309068421224
325,PIK3C2B_proteomics,0.24045623451339423,0.09761267563105207,0.03666343688179679
478,COL1A1_proteomics,0.5697359290116396,0.045139167763103796,0.036682885109232864
668,MAP3K7_proteomics,0.10547530678788285,0.04554709566855642,0.03681736150215664
215,MSN_proteomics,0.241800611200078,0.044987678784120154,0.037007161321435667
414,SERPINA1_proteomics,0.33988481346530214,0.044603165862131214,0.03784356438272936
286,RHOC_proteomics,0.2266926155903773,0.044194184205950025,0.03875458430862058
324,HSPA2_proteomics,0.31707783781921944,0.04366300949008137,0.039971645624066444
205,PPP2CA_proteomics,0.23732126161184905,0.04347546427765181,0.04041071879155785
791,MMP9_proteomics,0.4012591229847209,0.04341077983639512,0.040563306924395484
524,SRGN_proteomics,0.21067031398626615,0.043256680505997694,0.040929221616259455
523,PLCG2_proteomics,0.21067031398626615,0.043256680505997694,0.040929221616259455
276,CHUK_proteomics,0.15163520112017514,0.04304039456231797,0.04144855701693423
705,PDGFRA_proteomics,0.48269443255958794,0.0952024789942811,0.04157192348792402
404,FGD4_proteomics,0.12492997306287339,0.042854330561375636,0.041900768266136264
699,DAPK2_proteomics,-0.2465592622516691,0.04270519818463364,0.04226689825992307
288,YES1_proteomics,0.14213245326049045,0.04234414002488651,0.043167075249572126
706,INSR_proteomics,0.1418799614706343,0.04199914635115759,0.044045725088075575
713,PBRM1_proteomics,-0.1019887888064854,0.04131545919124332,0.04584208274615211
815,SHC1_proteomics,0.1125139939978498,0.04131063024809283,0.04585503691460854
183,SLC9A1_proteomics,0.3043358711480599,0.06788583165955292,0.04625428090356982
105,LAMB2_proteomics,0.3654193294858971,0.04114228319488305,0.04630902500582742
586,PLXNA2_proteomics,0.40380913917264794,0.041000705967001304,0.04669442634863931
585,LPAR1_proteomics,0.40380913917264794,0.041000705967001304,0.04669442634863931
298,MAPK8_proteomics,0.27351006304221864,0.06131902491032835,0.04672485520759738
461,PPP3CC_proteomics,0.19348999664587443,0.04063215743364597,0.04771336096258634
462,VAV3_proteomics,0.19348999664587443,0.04063215743364597,0.04771336096258634
460,RDX_proteomics,0.19348999664587443,0.04063215743364597,0.04771336096258634
285,NTN1_proteomics,0.5544034881987919,0.1204937187074345,0.04779309426476222
99,CFL2_proteomics,0.3968797670648031,0.03989652783078127,0.049816739942139
543,ACACA_proteomics,-0.14793601740781956,0.039785259795891016,0.05014317351769434
29,SFRP1_proteomics,0.33506266346133856,0.043960609083890975,0.05128484198967058
150,GYS1_proteomics,0.16350739941517878,0.038413447823972664,0.05435553143199401
53,LAMB3_proteomics,0.291051411461469,0.03833175423226455,0.05461772643696303
227,ECSIT_proteomics,-0.16388737488126764,0.037950102389778514,0.05586021866102102
666,PKM_proteomics,0.21300614112949892,0.03775159303197412,0.056518098798181524
337,RBX1_proteomics,0.1046683053661067,0.037557368661330394,0.05716960720199915
338,MAPK4_proteomics,0.1046683053661067,0.037557368661330394,0.05716960720199915
134,ACOX1_proteomics,-0.1634584062960302,0.03739093099675704,0.057734145591936625
126,PPP2R5E_proteomics,0.10116431483040254,0.0372947294102158,0.05806310327342441
580,SERPINB9_proteomics,0.21214292732315038,0.03723079789732622,0.05828279720008738
603,SCIN_proteomics,0.32876914597864,0.03712010923062721,0.058665223358127905
9,PRKCD_proteomics,0.1470978430338147,0.036696689133486414,0.06015250934918115
93,COL1A2_proteomics,0.5087027816045782,0.036634629013417117,0.06037379060558311
747,GNB4_proteomics,0.19296305208357542,0.0366322083643356,0.060382438899492116
748,ALAS1_proteomics,0.19296305208357542,0.0366322083643356,0.060382438899492116
749,CALML3_proteomics,0.19296305208357542,0.0366322083643356,0.060382438899492116
438,PTPRC_proteomics,0.21937504965056365,0.036569572424778415,0.060606670730473954
773,GNG12_proteomics,0.14418686928707575,0.03653358808755419,0.06073588584959333
108,LAMC1_proteomics,0.253103871545701,0.03647348866441204,0.060952338482425115
511,MYL3_proteomics,0.26487465400869065,0.036472760356765034,0.06095496648400992
344,COL3A1_proteomics,0.5164209034216598,0.036394811403404934,0.0612369218213356
442,SLC2A3_proteomics,0.34463378255328614,0.036226653085401135,0.06184984146529397
237,PPP1R12B_proteomics,0.363267527153771,0.0361887835651224,0.06198875625621467
395,ZYX_proteomics,0.21127602657446648,0.03616678100582862,0.06206961717538925
112,ITGAL_proteomics,0.23850251320646274,0.03764986004434609,0.062369565441379324
110,CXCL10_proteomics,0.37170876256252305,0.036070688484712385,0.06242406115120331
109,COL5A2_proteomics,0.37170876256252305,0.036070688484712385,0.06242406115120331
678,RHOB_proteomics,0.20872782446690927,0.037200520604856194,0.0625333703464426
679,LILRB3_proteomics,0.20872782446690927,0.037200520604856194,0.0625333703464426
74,CBR1_proteomics,0.28049650348875743,0.03578975351362413,0.0634725279457695
765,CACYBP_proteomics,0.1597882751746337,0.03557560497025994,0.06428413795182585
378,PRDX6_proteomics,0.1686665443084073,0.03543415410554242,0.06482619343755316
472,PTK2_proteomics,-0.10752876289926958,0.035353496689118205,0.06513742727699329
559,ITGA7_proteomics,0.33209210387552474,0.03497855400129647,0.06660496205384615
307,FASN_proteomics,0.20067693860871705,0.03495013435470289,0.06671760429497298
599,MLST8_proteomics,0.10950643436617359,0.037580820461613075,0.06713076924542855
221,PPP5C_proteomics,0.1311734440679482,0.03470804715857196,0.06768528189636047
465,CRTC2_proteomics,0.645502463916067,0.13227245868519738,0.06779102260049816
578,ACAA1_proteomics,-0.15730711540439907,0.03463438871395209,0.0679826311091175
560,PRKCA_proteomics,0.1975430958408925,0.0346163088275992,0.06805582697986365
71,RAC2_proteomics,0.2842405071958444,0.03461014921862587,0.06808078289832012
801,HK3_proteomics,0.29960023120828766,0.03448032268076993,0.06860902675358446
437,CCL20_proteomics,0.5207128487221473,0.10551364914156806,0.06968578695034351
694,CREB1_proteomics,0.12360202124445449,0.034185632430068016,0.06982414889631264
57,THBS3_proteomics,0.23185960810564732,0.03597656094568904,0.07015638468066314
474,PGM2_proteomics,0.23514713028412754,0.033906377244751595,0.07099655450532595
118,ADAM17_proteomics,0.1711011559500625,0.03423103003246456,0.07112947523689393
86,ACTG1_proteomics,0.5717739318624628,0.033550169968718915,0.07252222547377529
155,CBL_proteomics,0.15177112123332395,0.033499537788013234,0.07274187966357466
166,FN1_proteomics,0.39322562359444124,0.0333226409654286,0.07351482768128227
622,TRAF2_proteomics,-0.13005267374752696,0.03329666531998125,0.07362905595449062
197,CUL4A_proteomics,-0.12725412196399444,0.0332300667646824,0.07392278119511832
358,SHMT2_proteomics,-0.21820859256437203,0.033004224422574745,0.0749280829354706
223,PRDX1_proteomics,-0.11166196489193053,0.03286396632180331,0.07555968422211495
558,FLNC_proteomics,0.38386616873678775,0.03276217843470147,0.07602157248655299
623,KIT_proteomics,0.6126072022938557,0.12286114487939512,0.07916186025766968
640,RFC3_proteomics,0.11864603643413836,0.03208111098511048,0.07919000702156904
416,GCC1_proteomics,0.15819764665598288,0.03536492536948762,0.07933028520481694
597,MYLK_proteomics,0.35450680443493293,0.03181837760651111,0.08044942160829599
107,CPT2_proteomics,-0.1629599559116889,0.03168241517054098,0.08110948496856235
572,GAPDH_proteomics,0.11703841611535304,0.031595986786351164,0.08153205925417176
323,CLTB_proteomics,0.19125514145708877,0.031395837188836866,0.08251965163496768
550,ITGAX_proteomics,0.22022558028638267,0.03089856685613692,0.08502876380928259
493,STK11_proteomics,0.24420182590948805,0.03062398841977886,0.0864488990633731
492,STMN1_proteomics,0.24420182590948805,0.03062398841977886,0.0864488990633731
433,ALOX5AP_proteomics,0.2505454318112274,0.03163217459611834,0.08808351742104988
633,WNT2_proteomics,0.3209226378725033,0.030255835103453522,0.08839279192436658
632,MBP_proteomics,0.3209226378725033,0.030255835103453522,0.08839279192436658
634,TNK1_proteomics,0.3209226378725033,0.030255835103453522,0.08839279192436658
695,HLA-E_proteomics,0.2744679813014819,0.037543595706635874,0.08917266536669612
481,CALM2_proteomics,0.2720943676008643,0.030060723103530095,0.08944185848377875
485,TYMP_proteomics,0.249617432121154,0.029899713827099352,0.09031757226382127
115,JAK1_proteomics,0.06704437779024719,0.029711387900837525,0.09135349434066452
554,CSNK2A1_proteomics,-0.1066348996400671,0.029578316663726366,0.09209313074181297
757,SLC5A1_proteomics,-0.35307264139765715,0.04647734673943041,0.09240758906966562
811,GSTT2_proteomics,0.1315940777800782,0.029509781252277326,0.09247656014187827
810,ALDOA_proteomics,0.1315940777800782,0.029509781252277326,0.09247656014187827
289,GRB7_proteomics,-0.20575801284332187,0.03041993215385011,0.0945099099428634
369,EIF2S1_proteomics,0.08302130935520373,0.028950098922141208,0.09567247354344144
209,MAPK14_proteomics,0.09583601657099329,0.028946585841857164,0.0956929037973202
373,VPS18_proteomics,-0.09175459897113362,0.02891151267589443,0.09589712779073793
321,HK2_proteomics,0.1783474630960765,0.02890913105508186,0.09591101242289511
471,PEBP1_proteomics,-0.14156170058920678,0.028635020986193926,0.09752354650012666
111,CSF1R_proteomics,0.16567819458591693,0.05591718971520297,0.09826338670292165
742,FLNA_proteomics,0.3496549042681102,0.028501642438358867,0.0983186873592361
544,STK3_proteomics,0.1880270006408498,0.029211695327338274,0.09954836795212509
167,NOS1_proteomics,0.28312486249874225,0.07547458042549059,0.09985117339547919
625,YY1_proteomics,-0.12548748899108003,0.02821064573564918,0.1000777507842929
400,CD44_proteomics,0.1329125522726765,0.02807943028192076,0.10088198458218313
530,TEAD3_proteomics,-0.3045712465319951,0.09651663721985082,0.10094222987795641
231,DDB1_proteomics,-0.08004881458921578,0.02756340058256779,0.10411292660690202
357,GNB1_proteomics,0.0991637495891687,0.027471683334239827,0.10469876597521309
385,CPT1A_proteomics,-0.18172929227897874,0.027271613335859105,0.10598908208694922
739,GNG5_proteomics,0.14431449293420912,0.027012474463957003,0.10768593858972418
740,GNA12_proteomics,0.14431449293420912,0.027012474463957003,0.10768593858972418
311,VPS39_proteomics,0.10396210966571258,0.028084729054398308,0.10835063536606725
746,PRKACA_proteomics,0.12442145939396433,0.02667766958812355,0.10992188355063062
563,SRXN1_proteomics,0.23288577789336348,0.03000056182322269,0.11075069764986101
453,ROCK2_proteomics,-0.10611496048780661,0.026423847327631634,0.11165048613054088
119,GCLC_proteomics,-0.09035258583547147,0.026076302026113902,0.11406534764216053
43,SKP1_proteomics,0.06984970267498791,0.0259242715779469,0.11513948106160453
697,CYFIP2_proteomics,0.162005241130588,0.027053628044276475,0.11514470683754294
63,PSAT1_proteomics,0.2633313897908962,0.02591057351722756,0.11523679964388345
50,CDK6_proteomics,0.14204912423364738,0.027215260751456277,0.11606782769706508
630,RASA4_proteomics,0.3000632731144914,0.04750242487590199,0.11693213233425374
366,LAMB1_proteomics,0.13758372153111995,0.025650514886053022,0.1171014686190081
113,HNF1A_proteomics,-0.26310456018404516,0.03002455297964598,0.11721909009029063
211,MMP2_proteomics,0.24262589080843813,0.025302669171176587,0.11964711051936781
228,ITGB1_proteomics,0.15517591175056175,0.025181958128057045,0.12054455566324937
229,PRKCZ_proteomics,0.15517591175056175,0.025181958128057045,0.12054455566324937
436,ILK_proteomics,0.18630537648538095,0.025110903755354557,0.12107625188908874
264,G6PD_proteomics,0.15517975396992084,0.025015905426681324,0.12179112198492155
710,PIK3CB_proteomics,0.2372969402018344,0.05877226704331481,0.12189001115909785
480,MDH1_proteomics,0.11575292697066988,0.024934996288447996,0.1224036044314567
447,GSTM2_proteomics,0.19759013094354638,0.02478305421333131,0.12356291985072479
299,SOD3_proteomics,0.24013776079729662,0.02468389692377428,0.12432595809115175
428,STAT1_proteomics,0.23772502428345238,0.024471411508749666,0.12597850163323476
267,TSPAN8_proteomics,-0.25658300772719245,0.02434686804066101,0.12695827216206432
