,Comparison,Correlation,P_value,Cancer Type
18489,MACC1_phosphoproteomics_S191,0.42735228746228676,4.904826062112098e-06,Luad
13782,GTF2F1_phosphoproteomics_S442,-0.42703517267534685,4.993472115988289e-06,Luad
10400,ELF1_phosphoproteomics_S168,-0.4193491724542799,5.116798653623322e-06,Luad
37214,TRAPPC11_phosphoproteomics_S71,-0.41928811150052037,5.134678069455472e-06,Luad
37244,TRIM13_phosphoproteomics_S174,0.5314972987891325,5.224366019056344e-06,Luad
15173,IL16_phosphoproteomics_S1025,-0.5310828207016056,5.330102315192727e-06,Luad
38865,WASF2_phosphoproteomics_S103,-0.41857941636274576,5.34655431492162e-06,Luad
37015,TP53BP2_phosphoproteomics_S720,0.425768576624998,5.362839494186435e-06,Luad
24378,PDXDC1_phosphoproteomics_T673,0.4182426948186183,5.450090068536663e-06,Luad
40063,ZFYVE19_phosphoproteomics_S213,0.4345365726060529,5.61553428542253e-06,Luad
24605,PGRMC1_phosphoproteomics_S181,0.41761766762682906,5.647309998674665e-06,Luad
30732,SERBP1_phosphoproteomics_S328,0.41719417526478453,5.784744991025393e-06,Luad
10523,EML4_phosphoproteomics_S200T201,0.4335510475263534,5.928586439825866e-06,Luad
33164,SPTBN1_phosphoproteomics_S691,-0.4525100031325711,5.936498094101917e-06,Luad
39132,WDTC1_phosphoproteomics_S511,0.42278264015674916,6.338178739963169e-06,Luad
11019,ERCC6L_phosphoproteomics_T511,-0.5136339892900631,6.375152852700463e-06,Luad
37630,TTC39B_phosphoproteomics_S524,0.4238666552847273,6.616694657295849e-06,Luad
32041,SMARCA4_phosphoproteomics_S1449,0.4141214020040953,6.880679059013752e-06,Luad
32445,SOD3_phosphoproteomics_S195,-0.4134442841192371,7.14719178581675e-06,Luad
3527,ATXN7L1_phosphoproteomics_S38,-0.4399081960866182,7.304667101695619e-06,Luad
11289,EXPH5_phosphoproteomics_S1753,0.41816492664133587,7.399250613129639e-06,Luad
13366,GOLGB1_phosphoproteomics_S2221,0.4211206671820882,7.698142450741061e-06,Luad
29063,RGS3_phosphoproteomics_S525,0.4112036749826605,8.100164200232869e-06,Luad
14875,HTATSF1_phosphoproteomics_S241,0.4192646838155125,8.521137207653786e-06,Luad
35356,TCF21_phosphoproteomics_S42N43,-0.49192718054837353,8.537313025796826e-06,Luad
1661,ANK3_phosphoproteomics_S920,0.41711350727672847,8.66682893479083e-06,Luad
2876,ARHGEF6_phosphoproteomics_S640,-0.4093179598444956,8.99375059662917e-06,Luad
28179,RAPGEF5_phosphoproteomics_S375,0.40922081417968026,9.042211975422815e-06,Luad
32827,SPATS2L_phosphoproteomics_S189,0.4089581463081563,9.174479235184614e-06,Luad
18502,MACF1_phosphoproteomics_S2454,0.40841009867095296,9.456341000688877e-06,Luad
25133,PITPNM3_phosphoproteomics_S928,0.4084099655318897,9.45641045471077e-06,Luad
9027,DHX9_phosphoproteomics_S87M109,0.40829450019103697,9.516825939823301e-06,Luad
13629,GRAMD2B_phosphoproteomics_S59,0.41535778373615784,9.537860735300182e-06,Luad
33908,STAG1_phosphoproteomics_S20S24,-0.4245780741881357,9.640630470928195e-06,Luad
5118,CAMSAP3_phosphoproteomics_S814,0.41483398645925024,9.813274674224996e-06,Luad
14906,HTATSF1_phosphoproteomics_S713,0.4076251273264768,9.874289480377966e-06,Luad
32281,SNRK_phosphoproteomics_S518,-0.41471932608953943,9.874553797330526e-06,Luad
24477,PEAR1_phosphoproteomics_S1029,-0.4073609936767223,1.0018792799443707e-05,Luad
28753,RCSD1_phosphoproteomics_S179,-0.4073040959568144,1.0050180219244437e-05,Luad
37671,TTYH3_phosphoproteomics_S496,0.4072197450365,1.0096882525199012e-05,Luad
31545,SIT1_phosphoproteomics_S83,-0.41382923532068017,1.0362651439669364e-05,Luad
10656,EPB41_phosphoproteomics_S85,-0.4529311785857465,1.0581096439342005e-05,Luad
26247,PPP1R13L_phosphoproteomics_S292,0.44103038798519417,1.0817957622162974e-05,Luad
29619,RPS6KA3_phosphoproteomics_S415,0.40563654035535324,1.1012283767736347e-05,Luad
34550,SYNPO_phosphoproteomics_S510M513,-0.40563383523022684,1.1013912676163663e-05,Luad
10661,EPB41L1_phosphoproteomics_S407,0.45697109758536336,1.1014565236736477e-05,Luad
18812,MAP1S_phosphoproteomics_T608,0.4053941129046316,1.1159166998738496e-05,Luad
21715,NCOR1_phosphoproteomics_S2120,-0.40537861162413313,1.1168621444169315e-05,Luad
25135,PITPNM3_phosphoproteomics_T299,0.41232634034609816,1.1238677813077468e-05,Luad
21618,NCOA1_phosphoproteomics_S698,-0.41359638963208767,1.1577437570212282e-05,Luad
14931,HUWE1_phosphoproteomics_S1368,0.411733153673109,1.1603245855011964e-05,Luad
15191,IL16_phosphoproteomics_S846,-0.40387678664142523,1.2121216634209349e-05,Luad
7210,CLASP2_phosphoproteomics_S529,-0.43661443557045776,1.212772374867324e-05,Luad
36823,TOMM70_phosphoproteomics_S91,0.4037740010138327,1.2189131927916198e-05,Luad
27464,PUM1_phosphoproteomics_S124,0.40357097683660625,1.2324332897727504e-05,Luad
27691,RAB3GAP1_phosphoproteomics_S340,0.43380680710747005,1.254404895134366e-05,Luad
7940,CRYBG1_phosphoproteomics_S103,0.4193728340258106,1.270185609461742e-05,Luad
25834,POC1B_phosphoproteomics_S414,-0.4468496585907078,1.2757842787103842e-05,Luad
28300,RASGRP2_phosphoproteomics_S587,-0.41926996786504145,1.2770679738533931e-05,Luad
5700,CCDC61_phosphoproteomics_S334,-0.4098863248606851,1.2810809475793086e-05,Luad
9777,DUSP6_phosphoproteomics_S331,0.4150849259429771,1.3029571941822545e-05,Luad
10034,EGFR_phosphoproteomics_S1026,0.5080666362184711,1.3318351988992757e-05,Luad
11976,FES_phosphoproteomics_S411S412,-0.4183237257251418,1.3420414974062568e-05,Luad
30722,SERBP1_phosphoproteomics_S197,0.40193512464420167,1.3466347137470739e-05,Luad
560,ADGRF1_phosphoproteomics_S867,0.5834198446431129,1.3486552872917113e-05,Luad
15148,IKZF1_phosphoproteomics_S361,-0.5143448630035007,1.3761701156263228e-05,Luad
17365,LAP3_phosphoproteomics_S238,-0.4013830828660342,1.3873689512330847e-05,Luad
37234,TRERF1_phosphoproteomics_S491,-0.40837593802126915,1.3885209493169265e-05,Luad
29474,RPGR_phosphoproteomics_S418,-0.447423491883095,1.3935965387452273e-05,Luad
20119,MICALL1_phosphoproteomics_S740,0.4404163542819248,1.3994540267999338e-05,Luad
25269,PKP4_phosphoproteomics_S775,0.40119640538421747,1.4014037460000722e-05,Luad
8240,CUL7_phosphoproteomics_S1208,0.41530770496258657,1.4220444812248188e-05,Luad
7643,COG5_phosphoproteomics_S49,0.4269656331752958,1.4367517475237628e-05,Luad
37383,TRIP11_phosphoproteomics_S1859,0.4148397349919316,1.4572986938057463e-05,Luad
30673,SEPT1_phosphoproteomics_S253,-0.4003110838843606,1.4698010390041287e-05,Luad
6530,CEP170B_phosphoproteomics_S1109,0.4001007314353418,1.4865074385532043e-05,Luad
37724,TWISTNB_phosphoproteomics_S316,0.40004157387499445,1.4912378535481628e-05,Luad
16579,KIAA1217_phosphoproteomics_S474,0.4066769075166004,1.5194805944276545e-05,Luad
10494,EMD_phosphoproteomics_T122,0.40637152438873825,1.5442162106216467e-05,Luad
2572,ARHGAP6_phosphoproteomics_S264,-0.40806672200076555,1.5529977663999823e-05,Luad
18400,LXN_phosphoproteomics_S41,-0.4474469741837842,1.564967712888511e-05,Luad
16410,KHSRP_phosphoproteomics_S193,0.40746788687207725,1.602691419908068e-05,Luad
31598,SLAIN2_phosphoproteomics_S413,0.3985266735939572,1.6173057853938978e-05,Luad
8658,DDX20_phosphoproteomics_S522,0.4127604944016293,1.6240950818947932e-05,Luad
32580,SORBS3_phosphoproteomics_S348,-0.4052700888690548,1.6366093564064088e-05,Luad
30552,SEC24B_phosphoproteomics_S1254,-0.397957765565751,1.6671851700459508e-05,Luad
7470,CNKSR1_phosphoproteomics_S565,0.39778369552023635,1.6827333560494777e-05,Luad
35691,THOC3_phosphoproteomics_S308,0.46097372370128975,1.684338736951539e-05,Luad
7024,CHORDC1_phosphoproteomics_T47,-0.3975223238774548,1.7063355164604316e-05,Luad
4921,CACNA1C_phosphoproteomics_S1981,-0.45025517394501613,1.7284914723259996e-05,Luad
3539,AUTS2_phosphoproteomics_S1198,0.41304551736244544,1.7652276848968212e-05,Luad
35031,TAX1BP1_phosphoproteomics_S124,0.42265909890595155,1.7885368716816084e-05,Luad
6593,CEP350_phosphoproteomics_S1502,-0.4125075503113457,1.814767732215469e-05,Luad
6834,CHCHD6_phosphoproteomics_S74,0.39628270293815626,1.822571822618363e-05,Luad
16514,KIAA1191_phosphoproteomics_T44,0.40317972897784893,1.8264032289378663e-05,Luad
31019,SH2D3C_phosphoproteomics_S447,-0.3962137148720911,1.8292542931639897e-05,Luad
4793,C3_phosphoproteomics_S297,-0.3961242257277069,1.8379568722736905e-05,Luad
14242,HIC1_phosphoproteomics_S704,-0.4028625264372421,1.8569478886208606e-05,Luad
1632,ANK2_phosphoproteomics_T3776,-0.40228624586299755,1.9136706036698982e-05,Luad
33180,SPTBN2_phosphoproteomics_S1255,0.42721124499617985,1.9483144096357025e-05,Luad
18936,MAP3K20_phosphoproteomics_C273S275,-0.4035704779464949,1.9644450528047462e-05,Luad
3625,BAG6_phosphoproteomics_S964S973,0.3948217658342582,1.969101363743201e-05,Luad
20238,MISP3_phosphoproteomics_S208N210,0.3948026050514387,1.9710946653511547e-05,Luad
26366,PPP2R5A_phosphoproteomics_S42,-0.3946014386803207,1.9921367297198598e-05,Luad
15122,IGFBP1_phosphoproteomics_S194,-0.4767812147104605,2.005018014900713e-05,Luad
28751,RCSD1_phosphoproteomics_S177,-0.39433707336184354,2.0201102112955266e-05,Luad
36655,TNS1_phosphoproteomics_S838,-0.43511627009366943,2.0335854536503747e-05,Luad
25436,PLEKHA2_phosphoproteomics_S349,-0.4177618137056463,2.0670153952073007e-05,Luad
32275,SNRK_phosphoproteomics_S162,-0.4197014470735106,2.075269155665071e-05,Luad
25610,PLEKHH2_phosphoproteomics_S1458,-0.39369498107321055,2.0895955236513132e-05,Luad
27318,PTPN12_phosphoproteomics_S83,0.4175183381366957,2.0924449416269798e-05,Luad
26774,PROB1_phosphoproteomics_S777,-0.477865132795826,2.1861883720871403e-05,Luad
25435,PLEKHA2_phosphoproteomics_S314,-0.401388771813327,2.199071901964172e-05,Luad
2291,ARHGAP15_phosphoproteomics_S43,-0.39242866615009236,2.2332571259038492e-05,Luad
11118,ESRP1_phosphoproteomics_S543,0.3920110601840833,2.2826312964703447e-05,Luad
17545,LCP1_phosphoproteomics_S290,-0.39886809654273675,2.2849709539331014e-05,Luad
34471,SYNE2_phosphoproteomics_S2420,0.40786513970274313,2.2998462403489467e-05,Luad
30604,SELENOH_phosphoproteomics_S78,0.5919213634081608,2.3157527621007213e-05,Luad
21698,NCOR1_phosphoproteomics_S1281,-0.391642658367956,2.3270364843010623e-05,Luad
15471,IQSEC1_phosphoproteomics_S911,-0.39148475811392336,2.346315964722585e-05,Luad
37412,TRIP6_phosphoproteomics_S142T162,0.4342831496550662,2.3635662350479632e-05,Luad
18485,MACC1_phosphoproteomics_S112S115S116,0.40522685759480304,2.3907910027316232e-05,Luad
6307,CDKN1B_phosphoproteomics_N8S10,-0.3910794730720607,2.3964890539037955e-05,Luad
18032,LMOD1_phosphoproteomics_S508S516,-0.40664431631038844,2.4462490616852463e-05,Luad
4348,BRD8_phosphoproteomics_S460,-0.3906395836427179,2.4520841374550766e-05,Luad
24830,PHKA1_phosphoproteomics_S758,0.39018289342375523,2.511080933521399e-05,Luad
3283,ATL3_phosphoproteomics_S535,0.389929404324695,2.544399409980218e-05,Luad
25051,PIK3R1_phosphoproteomics_S83,-0.5433288275514763,2.6227098193165057e-05,Luad
24645,PHACTR4_phosphoproteomics_S472,0.38921906047159116,2.6399888017976938e-05,Luad
5091,CAMSAP3_phosphoproteomics_S1031,0.4512008539505376,2.6636039845115428e-05,Luad
20599,MS4A1_phosphoproteomics_S7,-0.4043108495764246,2.7506770552921038e-05,Luad
28295,RASGRP2_phosphoproteomics_S117,-0.41174900924507285,2.787995980025634e-05,Luad
1119,AHNAK2_phosphoproteomics_S5428,0.6112283839333479,2.7957308436657244e-05,Luad
39387,YAF2_phosphoproteomics_S173,-0.624036682112794,2.8344567789492884e-05,Luad
14157,HECW2_phosphoproteomics_S662,0.4750562051755474,2.8380868201095993e-05,Luad
7875,CROCC_phosphoproteomics_N481S483,-0.3877546984993906,2.8477672306198694e-05,Luad
416,ACTR2_phosphoproteomics_T122,-0.38774888024514464,2.8486225401782137e-05,Luad
35211,TBC1D9B_phosphoproteomics_S463,0.5201148623890613,2.856795564302375e-05,Luad
27139,PSIP1_phosphoproteomics_S513,-0.39445345512593155,2.8648528513161598e-05,Luad
5248,CARMIL2_phosphoproteomics_S1268,-0.4014397389156536,2.8936407087460725e-05,Luad
31770,SLC39A11_phosphoproteomics_S125,0.39586758499834085,2.9155433040802948e-05,Luad
6540,CEP170B_phosphoproteomics_S355,0.5230623695169483,2.9875594081726736e-05,Luad
14851,HSPB1_phosphoproteomics_T143,0.3865377255458693,3.032004968886423e-05,Luad
28272,RASAL3_phosphoproteomics_S841,-0.38626179708742214,3.0753029676705146e-05,Luad
8327,CYLD_phosphoproteomics_S362,-0.4793548309943993,3.084251145780311e-05,Luad
11038,ERG_phosphoproteomics_S283,-0.3998834139582086,3.127688696622939e-05,Luad
29273,RIPOR2_phosphoproteomics_S50,-0.39984394284084923,3.133848701103407e-05,Luad
11167,ETS1_phosphoproteomics_S282S285,-0.4016928094888038,3.134298142526292e-05,Luad
4102,BIN2_phosphoproteomics_T311,-0.40927375675108324,3.148253996920729e-05,Luad
36386,TNIK_phosphoproteomics_S688,0.3924090896662614,3.177729627281689e-05,Luad
26696,PRKCQ_phosphoproteomics_S676,-0.40692388846163396,3.209273400889109e-05,Luad
2391,ARHGAP25_phosphoproteomics_T443,-0.3852440005352603,3.24007368235245e-05,Luad
28846,REPS1_phosphoproteomics_S274,-0.3851965799906354,3.247948615408834e-05,Luad
975,AHNAK_phosphoproteomics_S5293,-0.38510803013476347,3.262701738033176e-05,Luad
32481,SON_phosphoproteomics_S2238,0.3914798293925975,3.330277244784314e-05,Luad
24649,PHACTR4_phosphoproteomics_S565,0.3924947102100605,3.4552513250305934e-05,Luad
32709,SPAG1_phosphoproteomics_S418,0.39065557958087216,3.471296348918547e-05,Luad
16717,KIDINS220_phosphoproteomics_S1653,0.5548111055805396,3.5200256790494395e-05,Luad
24267,PDLIM2_phosphoproteomics_S428,-0.41709252397214036,3.5332060908164607e-05,Luad
18030,LMOD1_phosphoproteomics_S508,-0.3834556104963231,3.5497901373594134e-05,Luad
37640,TTC7B_phosphoproteomics_S162,-0.3833746662177513,3.5644435327161715e-05,Luad
6741,CGN_phosphoproteomics_S338,0.38333247010160143,3.572104759442003e-05,Luad
21488,NBEAL2_phosphoproteomics_S2739,-0.3900452885828939,3.5792892813600434e-05,Luad
1153,AIMP1_phosphoproteomics_S164,0.3832162133654583,3.593292430577138e-05,Luad
6532,CEP170B_phosphoproteomics_S1191,0.49215905597955434,3.618697512983678e-05,Luad
8236,CUL4B_phosphoproteomics_T135,0.3829463725562282,3.642924950566174e-05,Luad
1263,AKAP12_phosphoproteomics_S806,-0.38948061429356096,3.682002624625732e-05,Luad
10489,EMD_phosphoproteomics_S49,0.3826791801154026,3.692702095288413e-05,Luad
36477,TNKS1BP1_phosphoproteomics_S601,0.382608531309668,3.705969778979322e-05,Luad
32685,SP140_phosphoproteomics_S291,-0.39818717893919114,3.726697784364619e-05,Luad
6267,CDK17_phosphoproteomics_S180,-0.3824631952304566,3.733403992341978e-05,Luad
28804,RELCH_phosphoproteomics_S170,-0.38231877412683374,3.760853694324458e-05,Luad
38216,USP20_phosphoproteomics_S333,0.39789492985413116,3.7805404847703696e-05,Luad
35560,TFAP2C_phosphoproteomics_S434,0.4054963452094347,3.782814642142051e-05,Luad
28422,RBBP8NL_phosphoproteomics_S487N493,0.38174344590533527,3.872090794386878e-05,Luad
4190,BMX_phosphoproteomics_S254,-0.38169285149463206,3.882018872751578e-05,Luad
33249,SRCIN1_phosphoproteomics_S517,0.381685555525651,3.883452515365827e-05,Luad
17138,KPNA6_phosphoproteomics_S461,0.395495740039674,3.8864468708846555e-05,Luad
15361,INPP5F_phosphoproteomics_S942,-0.38159727404926314,3.900838953363659e-05,Luad
7999,CSF2RB_phosphoproteomics_S601,-0.3900271277025694,3.907843060952824e-05,Luad
11288,EXPH5_phosphoproteomics_S1733,0.3813478479348924,3.950356177321471e-05,Luad
12936,GAS2_phosphoproteomics_S282,-0.3879097859595855,3.982425749613427e-05,Luad
4196,BNIP2_phosphoproteomics_S235,-0.3810803767725389,4.004108951119535e-05,Luad
28136,RAPGEF1_phosphoproteomics_S10,-0.38103869467417106,4.0125470376405326e-05,Luad
25657,PLEKHO2_phosphoproteomics_S273,-0.47321000457595813,4.020809503215006e-05,Luad
248,ACAP1_phosphoproteomics_T739,-0.3807713129832901,4.067072471287984e-05,Luad
15257,IMPDH2_phosphoproteomics_S160,-0.380594424476292,4.103524356835868e-05,Luad
16594,KIAA1217_phosphoproteomics_Y244,0.566201570974482,4.107558326079263e-05,Luad
6541,CEP170B_phosphoproteomics_S410,0.38054469248120837,4.113827672653851e-05,Luad
27526,PXN_phosphoproteomics_S261,-0.42230846639483627,4.159899234017134e-05,Luad
11345,F9_phosphoproteomics_S114,-0.3802805579626719,4.16895703420449e-05,Luad
24681,PHC3_phosphoproteomics_S275,-0.38020312592599415,4.18524894134545e-05,Luad
12221,FLI1_phosphoproteomics_S39,-0.3800704375069105,4.2133054845213614e-05,Luad
8260,CUX1_phosphoproteomics_S663,0.3955792441794885,4.233605242074926e-05,Luad
8601,DCTN2_phosphoproteomics_S83,-0.37980622328592106,4.269697457282343e-05,Luad
31736,SLC34A2_phosphoproteomics_S681,0.44330078624564667,4.2859491779900627e-05,Luad
37417,TRIP6_phosphoproteomics_T162,0.47806232271772653,4.288004075305746e-05,Luad
31074,SH3D19_phosphoproteomics_S65,-0.37971382619563443,4.2895840682494134e-05,Luad
39036,WDR37_phosphoproteomics_S24,-0.4170467990446404,4.330557374890435e-05,Luad
8506,DCAF5_phosphoproteomics_S648,0.3793295850072882,4.373217130533834e-05,Luad
27523,PXN_phosphoproteomics_S250,-0.3793174147120535,4.375890838541468e-05,Luad
7015,CHMP5_phosphoproteomics_S86,0.37926135406012207,4.3882266275456245e-05,Luad
2974,ARID5B_phosphoproteomics_S1032,-0.3791904425856562,4.403876831628633e-05,Luad
5840,CCM2_phosphoproteomics_S416,0.38585097649182853,4.410951344992235e-05,Luad
24534,PEX3_phosphoproteomics_S201,0.5642983478330228,4.416623912544411e-05,Luad
13585,GPS1_phosphoproteomics_S308,-0.3854562356951124,4.497886978736978e-05,Luad
28322,RASSF2_phosphoproteomics_S145,-0.37815066073370873,4.639434777519094e-05,Luad
8800,DENND1A_phosphoproteomics_T707,-0.37807037768791596,4.6581039652022165e-05,Luad
10402,ELF1_phosphoproteomics_S334,-0.5378979184981987,4.686087622445016e-05,Luad
31189,SHANK3_phosphoproteomics_S1577,-0.3778382752553094,4.712473350162118e-05,Luad
2512,ARHGAP35_phosphoproteomics_S985,0.40091044670581455,4.71354007301807e-05,Luad
