,Comparison,Correlation,P_value
1023,FYN_proteomics,0.3952830766399285,1.9216785409806955e-05
805,ANGPTL4_proteomics,0.3929253058027984,2.1758434474338045e-05
1036,ACLY_proteomics,0.39118139705143745,2.38377729377078e-05
528,FZD1_proteomics,0.3909120145682141,2.417512301828035e-05
2,MAPK1_proteomics,0.38394642699187687,3.46213817620029e-05
447,ACTN4_proteomics,-0.38105831877856056,4.0085722811372896e-05
1068,CETN3_proteomics,0.3775227854940477,4.787327646767631e-05
272,BRIX1_proteomics,0.3771419296205561,4.8791715075476345e-05
273,VCAN_proteomics,0.3771419296205561,4.8791715075476345e-05
589,SLC2A3_proteomics,0.3771057611596619,4.887978669968965e-05
590,VEGFA_proteomics,0.3771057611596619,4.887978669968965e-05
97,EFNA1_proteomics,0.37308274386325946,5.9658517330150225e-05
605,ENO1_proteomics,0.371415626532341,6.47446101099753e-05
606,MAPKAPK5_proteomics,0.371415626532341,6.47446101099753e-05
1009,GRB14_proteomics,-0.3701074646295901,6.901588301836187e-05
12,PRKCD_proteomics,-0.36877422662756365,7.363839699432057e-05
829,MBP_proteomics,-0.3675391045313474,7.817683081077526e-05
14,EPS15_proteomics,-0.3650181446849491,8.826052638968409e-05
858,DDB2_proteomics,0.362470937359665,9.966945852751036e-05
200,PRKAR2B_proteomics,-0.3612850861335267,0.00010543637983107821
830,TNK1_proteomics,0.3776799130349505,0.00012613852741369765
277,CAB39_proteomics,-0.357286756850771,0.00012724921420203378
866,ICAM1_proteomics,0.354766890442215,0.0001430774251150808
854,SLC2A13_proteomics,0.3522677845213178,0.00016056454707288924
947,VIL1_proteomics,-0.34922323515762355,0.00018454378147403813
421,HK2_proteomics,0.34643842151101145,0.0002093429761762909
536,GPX3_proteomics,-0.345019270500481,0.00022313555770214045
263,CAV1_proteomics,0.3448892654221376,0.00022444023105856907
406,CDH2_proteomics,0.34431659161392014,0.00023027181277207378
407,MMP12_proteomics,0.34431659161392014,0.00023027181277207378
386,MAPKAP1_proteomics,-0.34277538735917523,0.0002466696373323088
786,FABP1_proteomics,-0.3410926562717056,0.00026580214102372404
770,PKLR_proteomics,0.34057690599867263,0.0002719352347537496
769,PPP2R5A_proteomics,0.34057690599867263,0.0002719352347537496
460,SLC2A1_proteomics,0.3404138466398226,0.0002739013132209663
911,PIK3IP1_proteomics,-0.4273764926427299,0.0002780602587397337
7,TMSB4X_proteomics,-0.33710214558171053,0.0003167865105595978
380,SCD_proteomics,0.34356805716284333,0.00033289855001212697
882,DCAF1_proteomics,-0.33360887951948603,0.00036867533955762844
1010,OSMR_proteomics,0.49902284532755714,0.0004842233436341274
1056,NRAS_proteomics,0.3255458133507597,0.0005197108882012346
214,PCK1_proteomics,-0.32501394833151254,0.0005314412658302707
264,CUL4A_proteomics,0.3232821058545855,0.0005713435398993253
856,EIF2AK2_proteomics,-0.323281123198578,0.0005713669412882831
66,FOXM1_proteomics,-0.3231664377547916,0.0005741041618012001
65,PLA2G4A_proteomics,-0.3231664377547916,0.0005741041618012001
67,HLA-DOA_proteomics,-0.3231664377547916,0.0005741041618012001
538,PRKCB_proteomics,-0.32280908794296626,0.000582710483391778
764,CAMK1_proteomics,0.3227258472460538,0.0005847321630554926
429,NEDD4_proteomics,0.3212187054614702,0.0006224679774319696
868,ARRB1_proteomics,-0.32096521077346496,0.0006290301721701076
527,NPC2_proteomics,-0.319133468723472,0.0006783668360179059
1088,MYOF_proteomics,0.31908253667000963,0.0006797879957388391
672,ME1_proteomics,-0.3182840411963413,0.0007024281597210478
688,PLCG2_proteomics,-0.31700907734899086,0.0007400138367125306
622,IL3RA_proteomics,-0.3167995711491969,0.0007463633404922714
621,PCK2_proteomics,-0.3167995711491969,0.0007463633404922714
41,HAVCR1_proteomics,0.3225098500699502,0.0007472312262544782
346,TSPAN8_proteomics,-0.3162550968742802,0.000763098711241494
347,DSCC1_proteomics,-0.3162550968742802,0.000763098711241494
367,NTN1_proteomics,-0.3590186624817478,0.0008589270943537993
317,CTSL_proteomics,-0.3129602447108125,0.0008719164596988036
318,CLTCL1_proteomics,-0.3129602447108125,0.0008719164596988036
319,UGT1A1_proteomics,-0.3129602447108125,0.0008719164596988036
980,PRKACA_proteomics,-0.3127145943910934,0.0008805720975536162
625,PRKAG1_proteomics,0.31071503894490776,0.0009540036055618729
978,ERBB3_proteomics,0.3096258589938275,0.0009963152730555296
361,CFL1_proteomics,-0.3086611565598144,0.0010352144136955435
677,ARHGEF7_proteomics,0.3043829812202483,0.0012249733188111562
1030,AIF1_proteomics,-0.3035552725208481,0.0012651538906732515
342,ALDOB_proteomics,-0.3035473071381056,0.0012655463260796511
574,SHOC2_proteomics,-0.30147638288455536,0.0013714175945331829
946,ITGA2_proteomics,0.3014688663510591,0.0013718161080569114
650,E2F3_proteomics,0.3007905203364999,0.0014082174494559057
649,PGM1_proteomics,0.3007905203364999,0.0014082174494559057
663,FGF1_proteomics,-0.29980862383802204,0.0014624644722232127
122,SLC39A4_proteomics,0.34962655834279033,0.001478341574950266
121,AJUBA_proteomics,0.34962655834279033,0.001478341574950266
49,ITGA5_proteomics,0.29881242970458294,0.001519435371862966
133,CUL1_proteomics,0.29831885262301705,0.0015484025586164209
678,GPI_proteomics,0.29674510617975525,0.0016441427175862293
494,MIF_proteomics,0.2966301380330717,0.0016513431172343524
164,PPP2CB_proteomics,0.3029337085184011,0.001682899230778144
1058,TBC1D1_proteomics,-0.29396907181110205,0.0018262057118785787
1057,ARF6_proteomics,-0.29396907181110205,0.0018262057118785787
569,PDK4_proteomics,0.29195075532873843,0.001969838301114294
985,MAP4K2_proteomics,-0.2969973794418117,0.001990859707325112
130,SLIT2_proteomics,-0.29972389855756887,0.0023266202456648667
234,BHLHE41_proteomics,-0.2867703198158858,0.0023864642066089587
233,EHHADH_proteomics,-0.2867703198158858,0.0023864642066089587
231,RICTOR_proteomics,-0.2857743299827926,0.0024751365600281425
979,PPP2R3A_proteomics,0.28573499558630844,0.002478698706862031
721,VAV1_proteomics,-0.2856930653299403,0.0024825010283572135
925,SYK_proteomics,-0.5524810495881947,0.002805507160029867
852,NR1H4_proteomics,0.31995531896366924,0.002835266456298459
1087,CES3_proteomics,0.31435659971848273,0.003024119599075333
174,WAS_proteomics,-0.27981387372305405,0.0030707495030778634
395,TLN2_proteomics,0.2795868837438622,0.0030957871128547477
422,ARHGEF6_proteomics,-0.27879993286128113,0.0031840173230507063
423,CLTB_proteomics,-0.27879993286128113,0.0031840173230507063
453,FZD4_proteomics,0.2843789126672345,0.0032811470174424194
452,ABL2_proteomics,0.2843789126672345,0.0032811470174424194
281,MMP2_proteomics,-0.2777664082322726,0.0033033231179553477
238,PLCG1_proteomics,-0.287556169032825,0.0033836926277744863
990,KSR1_proteomics,0.27677413039326915,0.003421629445223971
116,ZAP70_proteomics,-0.2760870868487272,0.0035057574126703523
298,ITGB1_proteomics,0.27602747616091156,0.003513143469951888
812,RAB5A_proteomics,-0.27579452443257546,0.003542141400236813
710,TNFSF13_proteomics,-0.27556560107840056,0.0035708468641149913
932,PIK3CB_proteomics,0.27489084699234134,0.0036566743294380944
249,ITGA3_proteomics,0.27445255594970047,0.003713410421544885
601,HSPB1_proteomics,0.27404147735197215,0.0037673396552811694
930,KTN1_proteomics,-0.2735394199587888,0.003834155729998631
507,HSP90AA1_proteomics,-0.27331834518896586,0.003863912537515884
102,ARRB2_proteomics,-0.2717641722142425,0.004079010063270286
1079,GSTT1_proteomics,0.2716544770270444,0.004094589167206778
695,PLCB2_proteomics,-0.2714086987326587,0.004129688480688705
399,FKBP1A_proteomics,0.2687853127580025,0.004521447593906496
782,CBR3_proteomics,-0.2687314211560395,0.004529832123896655
434,MSH2_proteomics,0.26872381015262486,0.004531017372804385
176,PTPN7_proteomics,-0.27470331793837477,0.004568971252795026
871,MAP3K7_proteomics,-0.26604121908567996,0.004966438805617809
1034,PPP2R5D_proteomics,0.2656879681299876,0.005026472238155352
982,PNCK_proteomics,0.3268897003631407,0.005068535254393928
255,PRKCH_proteomics,-0.26998862595377837,0.005127372211377114
989,GAB2_proteomics,-0.27568026109868893,0.005265046629570346
295,EFNA5_proteomics,0.31899756844404936,0.00527934712213105
39,SFRP1_proteomics,-0.2623008023595537,0.005635779201625262
480,MFGE8_proteomics,-0.2614663765676165,0.00579561867793078
474,SHMT2_proteomics,0.26034924123523445,0.006015917727799536
356,CHUK_proteomics,-0.25994851727682455,0.006096734662143743
100,WNT5A_proteomics,0.257303848047034,0.006654707594123364
99,PLA2G16_proteomics,0.257303848047034,0.006654707594123364
381,SLC5A2_proteomics,-0.2568962538341038,0.00674461303344729
372,FOLR1_proteomics,0.25570698023334704,0.007013120777289623
246,SLC9A1_proteomics,-0.2550260313607629,0.007171086053272895
486,ARPC5_proteomics,-0.25458020315561647,0.0072762065723529
651,LDHD_proteomics,-0.2538884962095409,0.007442001554440726
489,ITGB5_proteomics,0.2526682839750064,0.0077426320922910985
850,ENO3_proteomics,-0.2509577930447891,0.00818210564836817
1040,HK1_proteomics,-0.2563467644663677,0.00830062603974019
294,PARVG_proteomics,-0.2503044223520849,0.008355697988390963
401,TESK2_proteomics,-0.2785429066026466,0.008593192526719834
400,PTPRD_proteomics,-0.2785429066026466,0.008593192526719834
307,ITGA4_proteomics,-0.24849708946802612,0.008852917555093492
308,PPP1R12B_proteomics,-0.24849708946802612,0.008852917555093492
855,GNB2_proteomics,0.24829162655440723,0.008911060565325297
800,VPS41_proteomics,-0.2482197369721456,0.008931483543603617
975,FLNA_proteomics,0.31942446529697266,0.00949641989233225
125,RALA_proteomics,0.24579798394807523,0.009643998432943949
1061,CAV2_proteomics,0.2455689712462082,0.00971389519010997
405,PRKAB2_proteomics,0.24539904542827978,0.009766045439430344
409,BAIAP2_proteomics,-0.24511809817841096,0.009852807925502187
780,CRABP2_proteomics,-0.24936005230561362,0.010310103960604007
147,LAMB2_proteomics,0.24329428729507535,0.010432684892536102
443,RAD50_proteomics,0.24214045491617742,0.010814817063051669
165,IKBKG_proteomics,-0.24187196855674414,0.010905475586590304
25,GSK3B_proteomics,-0.24183699047261795,0.010917335365486674
493,BST2_proteomics,0.24171403125131322,0.010959116045945228
592,MET_proteomics,0.24163831647796982,0.010984913030180427
260,RAB7A_proteomics,-0.24103923590028156,0.011190910048712413
257,FAS_proteomics,0.2404604904425588,0.011393119292883723
271,SNAI2_proteomics,-0.239842394168453,0.011612602120113648
270,CYCS_proteomics,-0.239842394168453,0.011612602120113648
971,LDHC_proteomics,0.28859567541053405,0.012038691217686154
609,CSNK2B_proteomics,0.23780164199993362,0.012363747100580991
818,KIT_proteomics,-0.2958434735347254,0.012898102137506052
301,DDB1_proteomics,0.23567365947211902,0.013191856454080773
351,SGK1_proteomics,-0.23548946482313213,0.01326575916281224
350,PPM1A_proteomics,-0.23548946482313213,0.01326575916281224
804,BAX_proteomics,0.2348970348444277,0.013505906769088015
523,JAK2_proteomics,-0.23452943115062863,0.01365681542153886
226,MAPK7_proteomics,0.2338280496985399,0.013948824504318329
62,MAP4K3_proteomics,-0.23347655490388797,0.014097197278221854
394,TNS4_proteomics,-0.2332472529687466,0.014194728573778001
393,SOD3_proteomics,-0.2332472529687466,0.014194728573778001
802,PDGFRB_proteomics,-0.23206190225337664,0.014708322041340543
0,CD81_proteomics,0.2319233344630394,0.01476940282807232
461,ITGB8_proteomics,0.23154919111111805,0.014935427774947035
1054,APOA5_proteomics,-0.23126233569671523,0.015063814670176263
745,STAT5A_proteomics,-0.23045000442290614,0.01543260055061244
211,CBL_proteomics,-0.2303318785894341,0.015486875115000857
279,GSTA2_proteomics,0.22980358774037302,0.01573163736930803
683,COL6A2_proteomics,0.2288086309388176,0.01620173072648658
682,PPP2R2A_proteomics,0.2288086309388176,0.01620173072648658
849,HGF_proteomics,-0.22798738227613882,0.016598874076885078
256,COL4A2_proteomics,-0.22772651152438694,0.016726778719494777
738,MSH6_proteomics,0.22739335028323898,0.016891367248432584
328,PDLIM5_proteomics,-0.34271278359813057,0.01710214056709096
391,ELAVL1_proteomics,-0.22669376475808878,0.017241543837925987
120,CTSB_proteomics,-0.22630989222721215,0.017436345249641758
43,SLC2A5_proteomics,0.22596795962270114,0.01761146308687827
370,DVL2_proteomics,0.2248182735500992,0.018211458449136228
708,CDH16_proteomics,-0.22387093959510793,0.018719033008569662
581,HIF1A_proteomics,-0.22336606233830691,0.018994493309892314
580,CYP4A11_proteomics,-0.22336606233830691,0.018994493309892314
1059,MAP2K1_proteomics,0.22299196211754546,0.019200849424913284
616,HLA-DPB1_proteomics,-0.22295245469044617,0.01922275435327542
501,ERRFI1_proteomics,0.2951065866908334,0.019885481539439444
502,PSPH_proteomics,0.22142903444976508,0.0200840021530285
554,CSK_proteomics,-0.22127025671853517,0.020175647150035888
732,LRRK2_proteomics,0.2212291838872686,0.020199412489516837
719,GSTA4_proteomics,0.21964724871451385,0.02113325373713369
720,MTDH_proteomics,0.21964724871451385,0.02113325373713369
191,GNG2_proteomics,-0.22425895552458797,0.021457395368379935
311,IRS2_proteomics,0.21776534162510047,0.022292255438196924
886,GRB2_proteomics,-0.21742680006601758,0.02250643371172086
269,ITGA1_proteomics,0.21732933249270003,0.02256842258432703
63,PPP2R1B_proteomics,-0.216884062298737,0.022853476567941403
64,ITGAE_proteomics,-0.216884062298737,0.022853476567941403
217,PELO_proteomics,0.21675426194458353,0.022937150774509602
588,CPEB4_proteomics,-0.21661519283365355,0.02302709100007177
897,SLC2A8_proteomics,-0.33456093585656377,0.023051331724722027
917,HAVCR2_proteomics,0.22013915982168686,0.02336029979128919
1035,SLC5A6_proteomics,0.3877714772284346,0.02345226224371228
98,CRABP1_proteomics,-0.23506011039315994,0.024102393613562773
1047,CTNNB1_proteomics,0.21460044476857096,0.024364357258950666
13,PLD2_proteomics,0.21934136684601094,0.024568106932581272
383,MAP3K6_proteomics,0.2136968998624319,0.02498530171589858
442,RBX1_proteomics,0.21358191403390225,0.02506528437817053
973,RHOA_proteomics,-0.21357615029941054,0.02506929930358182
810,JAG2_proteomics,-0.2129509678730618,0.025508063102296044
809,CAB39L_proteomics,-0.2129509678730618,0.025508063102296044
27,CDK2_proteomics,-0.21277382614655282,0.02563356893659886
26,COL4A1_proteomics,-0.21277382614655282,0.02563356893659886
5,RAPGEF1_proteomics,-0.2120502312077257,0.026151724025221392
235,S100A6_proteomics,-0.20952482889109153,0.028030633528044076
261,DUSP3_proteomics,0.20948312231693317,0.028062601983913908
881,PRKAR1A_proteomics,-0.20740408233640412,0.029695951096292944
1018,CDH6_proteomics,0.20687934838175523,0.030120708194520982
712,RRAS_proteomics,0.20685163848591157,0.030143280943018054
713,RTN4_proteomics,0.20685163848591157,0.030143280943018054
1084,SSH3_proteomics,0.20595205679110484,0.030883914087030125
634,SLC6A19_proteomics,-0.20508656104930767,0.031610965945568004
717,PLA2G2A_proteomics,-0.20502106703362766,0.03166656781428278
325,PIK3C3_proteomics,-0.20422979047968004,0.03234489153486289
714,RASAL3_proteomics,-0.2030797832340734,0.033352594425944446
330,TAB1_proteomics,-0.20295367659309255,0.03346469063434601
156,ITGAL_proteomics,-0.20289477173890424,0.03351715995693294
181,JAK3_proteomics,-0.23932965967793418,0.03364682557104983
614,VAV3_proteomics,-0.2024302238439981,0.03393339104260564
524,ZYX_proteomics,-0.20715198162450837,0.033978784046889456
974,AMOT_proteomics,-0.2101277804102205,0.03402641372799515
305,PPP2R2D_proteomics,-0.1996246138927111,0.03654087351113021
526,GNGT2_proteomics,-0.4197930688019643,0.036695812125499196
310,PLA2G4F_proteomics,-0.21792709668172083,0.03690114385716343
948,HLA-DPA1_proteomics,-0.19901381654762684,0.03713031234112569
129,CASP3_proteomics,-0.1988494495812474,0.03729028782408444
491,RAF1_proteomics,-0.19818336748920595,0.03794450831662971
335,TTBK1_proteomics,-0.3134982864495478,0.0382462431844277
949,CDK4_proteomics,0.19663580499363667,0.0395017472639853
313,PTEN_proteomics,-0.19651220103656614,0.03962839797002735
158,RALB_proteomics,0.19607652453273028,0.040077526589227835
632,ATF2_proteomics,0.1959344584646257,0.040224896461076194
228,CTNNA1_proteomics,0.19573884283455936,0.04042855640455659
828,FLT1_proteomics,0.38258964820846214,0.04052517109078729
1001,RAB5C_proteomics,-0.19451680244783603,0.041720456398792446
638,MDH1_proteomics,-0.19365217941987614,0.04265517370521115
1055,HK3_proteomics,-0.19307070676935967,0.043293554592299915
178,AQP1_proteomics,-0.1917564403409324,0.044765813659759936
951,STRADA_proteomics,-0.19956783208950354,0.045409365526532845
23,TSC2_proteomics,-0.19108291696492732,0.04553629588957143
857,HSP90AB1_proteomics,0.190894148985601,0.04575420471619514
377,TGFBR3_proteomics,-0.2043457399005615,0.0458175877065628
417,CSNK1A1_proteomics,-0.24261194108397138,0.04621450896808863
266,BCR_proteomics,-0.18909393835873256,0.047876166870517996
331,SRC_proteomics,-0.18896583314185345,0.048030225999636696
748,PIK3CD_proteomics,-0.18865328096460776,0.04840782490077255
513,MAP3K4_proteomics,0.188284618451377,0.04885636820070571
1011,MRAS_proteomics,-0.186538178714792,0.051028218744776706
190,ARHGEF28_proteomics,0.1859795642315777,0.0517395055673312
1065,POLK_proteomics,0.20740825330207263,0.052503386103202376
1066,GSTT2_proteomics,0.20740825330207263,0.052503386103202376
170,FOXC2_proteomics,0.1852845536890525,0.052635865778800875
169,PRKAA2_proteomics,0.1852845536890525,0.052635865778800875
530,CEBPZ_proteomics,0.1851404729755437,0.05282328031468008
531,MYL1_proteomics,0.1851404729755437,0.05282328031468008
752,MAPK10_proteomics,-0.18512537593383913,0.052842949741669996
753,LAMA4_proteomics,-0.18512537593383913,0.052842949741669996
750,DAPK1_proteomics,-0.18512537593383913,0.052842949741669996
751,TCL1A_proteomics,-0.18512537593383913,0.052842949741669996
92,PSAT1_proteomics,-0.18505895196035566,0.05292956300479763
47,SQSTM1_proteomics,-0.18438912855622266,0.05380953070819968
60,SLC39A9_proteomics,-0.18426066187564877,0.05397967004103152
188,RGL2_proteomics,0.18390497954348348,0.054453041371419375
837,ITGB3_proteomics,0.18384469971693482,0.05453360410903469
262,MAPKAPK3_proteomics,-0.18365095602711815,0.05479320267832256
339,GNA11_proteomics,0.18298321838110404,0.055695706144556226
32,VCL_proteomics,-0.18287931690521936,0.05583722941328792
268,NRG1_proteomics,-0.18254716808667398,0.05629162883190109
267,WASF2_proteomics,-0.18254716808667398,0.05629162883190109
728,ITGAX_proteomics,-0.18223134188881773,0.056726509131544686
90,MYL9_proteomics,-0.1822132488862161,0.056751505740483606
296,APEX1_proteomics,0.1820133343704139,0.05702830216639777
1050,MAP4K4_proteomics,-0.1817386753796009,0.057410392700116025
1049,CLTC_proteomics,-0.1817386753796009,0.057410392700116025
841,PRKRA_proteomics,-0.18147229744410476,0.05778296561325222
253,REL_proteomics,-0.18138228526926692,0.05790930935142951
254,DUSP1_proteomics,-0.18138228526926692,0.05790930935142951
146,TNXB_proteomics,-0.181326984607262,0.05798704319136931
427,PPP3R1_proteomics,-0.1810388036938917,0.05839351200502002
101,MYH10_proteomics,-0.1967284362821788,0.05875313626462704
48,CREB5_proteomics,0.21456911494741837,0.05923250162844991
670,TAOK3_proteomics,-0.18026083978879004,0.05950246719088164
846,TAB2_proteomics,-0.17994550130655929,0.05995684892667167
354,MAPK13_proteomics,0.17963849443566118,0.060401947246759
840,IRF7_proteomics,0.21323346113799496,0.06086952639683235
613,PPP3CC_proteomics,-0.17835491267316875,0.062292223220589325
543,PLA2G4C_proteomics,-0.1846476582785216,0.063186626991661
483,PDPK1_proteomics,0.177052826797748,0.06425877222457892
126,HLA-DRA_proteomics,-0.17688028471145428,0.06452311468036712
731,CDC42EP3_proteomics,-0.20205168622626163,0.06530765737979505
681,ANXA2_proteomics,0.1762370920611088,0.06551632384322506
743,PIK3R4_proteomics,-0.17546194769847379,0.06672976825542522
150,LAMC1_proteomics,0.17450994870057976,0.0682449691208659
1000,CEBPA_proteomics,-0.26729982106597366,0.06931236094834069
143,VPS16_proteomics,-0.1734600452267486,0.06994821159965174
673,MGAM_proteomics,-0.17324381031769598,0.0703032431311156
458,CYP1B1_proteomics,-0.17626591836417355,0.07069514410800155
1041,TEAD1_proteomics,0.21254348990212268,0.07102510624378915
413,TLN1_proteomics,-0.171988321098092,0.0723935085122227
1089,EIF4E2_proteomics,-0.17128547405301722,0.07358540965766491
690,FZD6_proteomics,0.17779742155198136,0.07380692962374807
504,RASA4B_proteomics,-0.23445106829208318,0.07388508552106939
91,COL9A2_proteomics,-0.29733514368635044,0.07390379556237564
85,RPS6KB2_proteomics,0.17432163083473495,0.07390821290007771
711,AHR_proteomics,0.1698911673438114,0.07599671803179849
77,LAMTOR3_proteomics,-0.16941839994500202,0.07682860384536037
907,PRL_proteomics,0.1692675624186976,0.07709555371202982
906,RPS6KB1_proteomics,0.1692675624186976,0.07709555371202982
567,LAMA1_proteomics,0.16857629699311397,0.07832849346770945
568,ITGB4_proteomics,0.16857629699311397,0.07832849346770945
411,NBN_proteomics,0.16850946431297925,0.07844853031340193
718,RASGRF2_proteomics,-0.17859910533296267,0.07848718009400266
689,SRGN_proteomics,-0.35116940302604194,0.07856549542060876
760,GAPDH_proteomics,0.17385856355501692,0.08053676298051611
759,RIPK4_proteomics,0.17385856355501692,0.08053676298051611
671,CALML4_proteomics,0.1671793249909618,0.08086841992530708
472,RASAL1_proteomics,0.16713682350341172,0.08094671608817633
819,GAS6_proteomics,-0.18374141549339723,0.08125900024796867
123,TXN_proteomics,-0.16682038207282313,0.08153157353679204
103,RAC2_proteomics,-0.16550652502684668,0.08399613760724899
652,STMN1_proteomics,0.16540849645530284,0.08418238017166026
73,ANGPT1_proteomics,0.36647824348357927,0.08543570550479838
628,TSG101_proteomics,-0.16388964712458948,0.08711033466360901
824,ARHGAP35_proteomics,0.16340735051097055,0.08805684723982393
825,COL5A1_proteomics,0.16340735051097055,0.08805684723982393
487,RAC1_proteomics,0.1628628077604249,0.08913532733821086
600,MAPK9_proteomics,0.16284136840624952,0.08917800220141783
893,PRKCI_proteomics,0.16268266093447614,0.08949441305325649
918,NR4A1_proteomics,-0.339464069183495,0.08977086666394907
1078,SMAD1_proteomics,-0.17529363496078365,0.09104576982871408
910,ACAN_proteomics,0.35959011760148446,0.09193594811737225
145,RASGRP2_proteomics,-0.16134597385237645,0.0921948302010203
337,MAX_proteomics,-0.21191230870127462,0.09275582846373774
338,BUB1B-PAK6_proteomics,-0.21191230870127462,0.09275582846373774
642,PTGS2_proteomics,-0.16772024922774864,0.09364326263522647
641,TJP1_proteomics,-0.16772024922774864,0.09364326263522647
936,RPS6KA4_proteomics,-0.16032003087826247,0.09431092470555846
4,FHIT_proteomics,-0.15995438513153085,0.0950743131330043
922,DAPK2_proteomics,0.1966755081525959,0.09537033805413567
1012,BIRC2_proteomics,0.15954265748033564,0.09593974370910599
1081,LMNB2_proteomics,-0.15931086696184482,0.09642968393881837
360,MAP3K11_proteomics,0.1581364930935012,0.09894238369859039
899,SLC2A11_proteomics,0.16415827517559115,0.0992113379431922
898,ACTN1_proteomics,0.16415827517559115,0.0992113379431922
900,CHST11_proteomics,0.16415827517559115,0.0992113379431922
934,THBS2_proteomics,-0.15793138633949427,0.09938647066488437
983,GNB4_proteomics,-0.15693304727460594,0.10157045727220611
912,CREB1_proteomics,-0.15671408455446736,0.10205446588675883
142,TIE1_proteomics,-0.26928650406299404,0.10206977297404082
113,C1QB_proteomics,-0.15663799423230823,0.10222308374498375
860,BRCA2_proteomics,-0.1624427471070075,0.10284270893042684
859,SRF_proteomics,-0.1624427471070075,0.10284270893042684
1029,PTPRA_proteomics,0.1562960816041688,0.10298346944077484
953,SCP2_proteomics,-0.15627381424440634,0.10303314363627451
956,PPP1R12A_proteomics,-0.1555993379940786,0.10454669214700482
321,MMP7_proteomics,-0.15521798462344394,0.1054101348428444
617,RB1_proteomics,0.15503525029889414,0.10582584583195957
20,CSPG4_proteomics,0.15498563905504975,0.10593892982602521
976,MTOR_proteomics,-0.15487584873597204,0.10618952210456817
578,MAPK3_proteomics,0.15374408006040974,0.108799831958875
675,MKNK1_proteomics,-0.18291987706265783,0.10893936381996266
240,SMAD3_proteomics,0.1529025345445398,0.11077300890856871
157,HNF1A_proteomics,0.15256013988335432,0.11158375315352831
813,RRAS2_proteomics,0.15179593666023372,0.11340992947257234
584,PTPRC_proteomics,-0.15172001933444831,0.11359260536671403
259,DIAPH1_proteomics,0.15142392685910208,0.11430726161024317
1016,PRKCE_proteomics,-0.15138714118820076,0.11439629158211093
939,COL4A4_proteomics,-0.15758434772873292,0.11552424935897179
880,LEP_proteomics,-0.1792917653486591,0.11626320964813361
646,NQO1_proteomics,-0.15024035962395216,0.11719885068742238
582,ITGA8_proteomics,-0.14842999961417863,0.12173089943092455
583,CCL20_proteomics,-0.14842999961417863,0.12173089943092455
55,CES2_proteomics,0.14821913241691093,0.1222674503282166
888,KDR_proteomics,-0.26207830618913797,0.12256283781767127
826,RASA4_proteomics,-0.2163944849630016,0.12335807186986313
822,NCK1_proteomics,-0.18977220406132517,0.12401581666200487
839,PPP1CB_proteomics,0.14719642113102305,0.12489562638001789
408,VPS39_proteomics,-0.14716468478402744,0.12497787218603651
445,CCND2_proteomics,-0.163796731158362,0.12508139895847184
444,HES1_proteomics,-0.163796731158362,0.12508139895847184
729,SLC5A11_proteomics,-0.18340677360777832,0.12576920109065634
132,JAG1_proteomics,0.1503251430237015,0.1258566217686313
1017,SEC14L1_proteomics,-0.14663237615207497,0.12636358184920307
778,DAXX_proteomics,-0.1466246887848979,0.1263836797170109
795,FCGR2A_proteomics,0.18649398452820226,0.12782111477402897
291,PPP5C_proteomics,0.1460468410046227,0.127901443428503
359,BRAF_proteomics,0.1457159713119076,0.12877676953926423
