,Comparison,Correlation,P_value
43,GIMAP1-GIMAP5_proteomics,-0.449682807240268,9.326325572950511e-07
25,CYFIP2_proteomics,-0.4488312062809535,9.83431196443925e-07
5,ANKRD44_proteomics,-0.44847678974932303,1.005336833392235e-06
37,FERMT3_proteomics,-0.44811058081592225,1.0284572264125872e-06
42,GCC2_proteomics,-0.44785756009461336,1.04472527055565e-06
44,GIMAP7_proteomics,-0.44404945238790944,1.3210688551054316e-06
58,ITGAL_proteomics,-0.4438449068890873,1.3377200617406303e-06
9,ARHGAP45_proteomics,-0.44361982477371875,1.3562729523466459e-06
72,P4HA2_proteomics,0.44346054281274505,1.3695492295120328e-06
59,ITGAV_proteomics,0.4428407536140119,1.4223908397161948e-06
1,ACAP1_proteomics,-0.4422000273812984,1.479045793238391e-06
105,ZBP1_proteomics,-0.442137854937479,1.4846556782984693e-06
19,CARD8_proteomics,-0.4420912074734858,1.4888779633536424e-06
62,KIF13B_proteomics,-0.4409492106991713,1.595866241684417e-06
51,HCLS1_proteomics,-0.4407619945821126,1.6140861176106405e-06
93,SERPINE1_proteomics,0.44058980862939956,1.6310171073916581e-06
101,TRIP6_proteomics,0.4404324988714384,1.6466323010085362e-06
57,ISG20_proteomics,-0.44029190301190735,1.6607081815251689e-06
0,ABI3_proteomics,-0.44012798284634724,1.677263131364608e-06
26,DOCK2_proteomics,-0.4400847028736206,1.6816601687282443e-06
54,INPP5D_proteomics,-0.4400583857621493,1.6843391978159522e-06
102,VAV1_proteomics,-0.43946391089850745,1.745943823346517e-06
84,PPM1K_proteomics,-0.4388457323694496,1.812265281199678e-06
53,IL1RAP_proteomics,0.43878359073020146,1.8190625843955986e-06
71,P4HA1_proteomics,0.43838024410527143,1.8637728096900646e-06
82,PLOD1_proteomics,0.4370437775073418,2.0194718001212863e-06
22,CGGBP1_proteomics,-0.4368511964664086,2.0428977511851033e-06
70,NUB1_proteomics,-0.4337400677994331,2.4588950496279657e-06
38,FGL2_proteomics,-0.4335338962802843,2.489121527900838e-06
104,WIPF1_proteomics,-0.4332703408113532,2.5282731615041573e-06
97,TBC1D1_proteomics,-0.43320159163906957,2.5385813883099386e-06
33,F11R_proteomics,0.43231466183825784,2.675184117644018e-06
23,CHCHD2_proteomics,0.43191308632664227,2.7392948254617434e-06
95,ST6GAL1_proteomics,-0.4310267641993515,2.885975527804016e-06
29,EFNA1_proteomics,0.4304135149258218,2.991779215871139e-06
89,RASIP1_proteomics,-0.4303666495631692,3.000013978198652e-06
67,MSRA_proteomics,-0.4302357864495482,3.023121712840938e-06
16,BLOC1S5_proteomics,-0.4299276903252824,3.078191542003374e-06
28,DOK2_proteomics,-0.42929088899833834,3.195035720969672e-06
94,SMAP2_proteomics,-0.42839089201604824,3.3673421766220983e-06
49,GRAP2_proteomics,-0.4280928767245835,3.4263080552610333e-06
32,EXT1_proteomics,0.43721836421496885,3.4729009111658713e-06
18,CADPS2_proteomics,-0.44898414873437575,3.5341880697741036e-06
87,PTPN18_proteomics,-0.42586986426033724,3.8979703981976824e-06
34,FADD_proteomics,0.42536265363840564,4.01386666144582e-06
88,RASAL3_proteomics,-0.42493070884197964,4.115124083578488e-06
65,MAP4K1_proteomics,-0.4232537960756701,4.531560021463983e-06
3,ADPRH_proteomics,-0.42319209437660177,4.547616948889223e-06
