,Comparison,Correlation,P_value
1814,CRISP3_proteomics,0.4302447696379097,4.9149366091136884e-05
4175,KRT19_proteomics,0.4301595690487068,4.93374946991307e-05
676,ATOX1_proteomics,-0.42760180630273714,5.530703595692411e-05
3616,HNRNPAB_proteomics,-0.42647948621772097,5.8132701449406296e-05
3637,HOOK1_proteomics,0.4248113261416043,6.258133602349899e-05
8792,TUBB4A_proteomics,-0.42218915003354146,7.021762443205566e-05
2880,FETUB_proteomics,0.41815153135961014,8.368306064363851e-05
6396,PROZ_proteomics,0.43810978509313886,8.456466623562109e-05
1558,CLDND1_proteomics,0.4178396259515669,8.481706185141631e-05
7453,SGF29_proteomics,-0.41744379322165703,8.627671429071548e-05
2887,FGD4_proteomics,0.41686927556545283,8.84367434173134e-05
1599,CMBL_proteomics,0.4157113035403358,9.294354662932722e-05
7928,SRSF7_proteomics,-0.4154580688612685,9.395707532697329e-05
4856,MPHOSPH6_proteomics,-0.4152279310632958,9.488703538829673e-05
9440,ZNF318_proteomics,-0.41312486616827615,0.00010378911866455621
5926,PGM1_proteomics,0.41256127411656374,0.00010630283213971866
1441,CFB_proteomics,0.41178189972859625,0.00010987191367483014
6791,RBM38_proteomics,-0.4115649490968686,0.00011088497600804507
9036,UTRN_proteomics,0.40998610073976505,0.00011852199321256033
8187,TBC1D4_proteomics,0.40945406158319464,0.00012120321790725382
6527,PTPN12_proteomics,0.40696397637551096,0.00013451420678082038
1048,C7_proteomics,0.40667216832956576,0.00013615957308354032
8272,TFDP1_proteomics,-0.41830463874470813,0.00013838569267463885
1035,C5_proteomics,0.40627198372172346,0.00013844628342022126
4172,KRT16_proteomics,0.40625961258816445,0.00013851753610045646
3206,GM2A_proteomics,-0.405863132968673,0.00014081912571465118
310,ALG14_proteomics,0.43913736726563873,0.00014292498500502698
1041,C6_proteomics,0.40549276708949855,0.0001430009997599974
2866,FCN3_proteomics,0.4047748763978697,0.00014731940174135335
8948,UIMC1_proteomics,-0.4043774336136787,0.00014976168152857396
4089,KIF13A_proteomics,0.4034028958451173,0.00015590935279809762
5860,PDS5A_proteomics,-0.40314689735847253,0.00015756247590910854
6776,RBM15_proteomics,-0.40258311294273774,0.0001612603729681754
8791,TUBB3_proteomics,-0.40222329315454886,0.00016366216811100148
5723,PAPOLG_proteomics,-0.401897880976071,0.0001658626864177662
8096,SYNE2_proteomics,0.40173346705816304,0.00016698484973284289
2961,FNBP1L_proteomics,0.4016171193127172,0.0001677831798263895
3828,ILKAP_proteomics,-0.40097394849184476,0.00017226027725904003
2984,FOXP4_proteomics,-0.40093426141784727,0.00017254011706429334
5149,NAALADL2_proteomics,0.40057398824790336,0.00017509971763075347
7063,RPL7L1_proteomics,-0.39873846256655154,0.00018869304524348483
1064,C9orf78_proteomics,-0.3980674525297793,0.00019390059701420234
8891,UBE2T_proteomics,-0.43684955962338795,0.00019566519296848004
7800,SORBS2_proteomics,0.39666906355761333,0.00020518161861202123
6980,RNF216_proteomics,0.5877104848531128,0.0002054550536714596
9199,WDR91_proteomics,0.3951980533055096,0.00021769890818654114
1055,C8G_proteomics,0.3942440095352499,0.00022618928047051922
8673,TRIM59_proteomics,0.39343805795841313,0.00023359823379816844
3669,HRG_proteomics,0.39024974815750313,0.0002651516469934639
2019,DCK_proteomics,-0.3899248942356381,0.00026857749004555685
9563,ZRANB2_proteomics,-0.389864052421252,0.0002692236239314853
4312,LIMCH1_proteomics,0.38983592172471426,0.00026952285212038804
8018,STRBP_proteomics,-0.38952578367944357,0.0002728421484733802
7987,STEAP3_proteomics,0.3889292452888983,0.0002793326078474873
531,ARHGAP29_proteomics,0.3888816565329041,0.00027985644914469034
6922,RIN1_proteomics,0.3886534759690498,0.0002823807564865852
2624,ERO1B_proteomics,0.40212537986439423,0.00028870724873962186
7764,SNTB2_proteomics,0.38618519431587506,0.00031105695486566856
8787,TUBB_proteomics,-0.3855050608868966,0.00031941594351577026
2544,ENPP6_proteomics,0.40143677144118056,0.00032554476547422896
586,ARL6IP6_proteomics,0.38401963438958414,0.00033839419602267097
4173,KRT17_proteomics,0.3838755025624948,0.0003402897073116405
6073,PLEKHA1_proteomics,0.3829926473904025,0.0003521146272314972
8649,TRIM16_proteomics,0.39833925285147825,0.0003655399335713089
1344,CDH3_proteomics,0.3818657418467631,0.00036775607551899265
5154,NACA_proteomics,-0.3817768525644572,0.0003690165835637783
69,ACADM_proteomics,-0.3809024593969968,0.00038162900253545744
2204,DNAH5_proteomics,0.4700879687336911,0.000382832262054463
6492,PSTPIP1_proteomics,0.4096546788489928,0.00038877467224849124
334,AMBP_proteomics,0.3793441374146066,0.0004050909757837745
1787,CPSF6_proteomics,-0.3787513894588056,0.00041435715406184435
8066,SUN1_proteomics,0.3784852455924117,0.00041858051756118
84,ACIN1_proteomics,-0.3784686265134325,0.00041884554504366894
8448,TMEM192_proteomics,-0.37835857771352954,0.00042060439708702633
2674,EXOSC6_proteomics,-0.37791655957788556,0.0004277373341452743
8098,SYNGAP1_proteomics,-0.43990095095339493,0.0004365766105626765
4237,LAMC2_proteomics,0.3765184749683622,0.0004510344198868037
3219,GNA11_proteomics,0.3764949648633086,0.00045143592976372475
4328,LITAF_proteomics,0.3764250993758905,0.00045263103760314894
1593,CLU_proteomics,0.3762097247626705,0.0004563334555605652
1576,CLMN_proteomics,0.3759563571444264,0.0004607244830730688
3352,GRSF1_proteomics,-0.37593926331473804,0.0004610221187895944
7078,RPRD1B_proteomics,-0.37562250713931106,0.0004665693905923709
3227,GNAQ_proteomics,0.37547535873717763,0.0004691670917475375
6219,POR_proteomics,0.3753400093263187,0.000471568180457733
8531,TNKS1BP1_proteomics,0.3751208972537652,0.0004754790658678651
1499,CHMP4C_proteomics,-0.37479114882483366,0.00048142065514018183
5104,MYO10_proteomics,0.3741184352520944,0.0004937532069035246
8438,TMEM176B_proteomics,0.44644699417691897,0.0004995781020326678
996,C1orf116_proteomics,0.38981862572660103,0.0004998816919356564
1456,CGNL1_proteomics,0.3736580084929473,0.0005023598962166691
6389,PROC_proteomics,0.3723402817134939,0.0005277560151390185
428,AP1M2_proteomics,0.3722034875669642,0.0005304585669893593
4439,LTF_proteomics,0.37144760269468985,0.0005456215733304485
0,A1BG_proteomics,0.3712253399990315,0.0005501549336651291
6792,RBM39_proteomics,-0.3707969345416428,0.0005589901296071716
8845,U2AF1L5_proteomics,-0.3705479108526937,0.0005641852583648926
8104,SYNPO_proteomics,0.37044408386277383,0.000566364298427446
8843,U2AF1_proteomics,-0.37016832944330624,0.0005721890052002275
7414,SET_proteomics,-0.37014849908234626,0.0005726099802116146
4261,LBP_proteomics,0.3701259341608787,0.0005730893508880208
6520,PTP4A1_proteomics,-0.37003504593613856,0.0005750239013266479
7898,SRGAP2_proteomics,-0.36989418535757895,0.0005780339015693368
6508,PTGFRN_proteomics,0.3694970329303313,0.0005865981839561532
3365,GSTA3_proteomics,0.3692791817278256,0.0005913450504922164
2638,ESYT2_proteomics,0.36914294972092,0.0005943312795024085
5590,OCIAD1_proteomics,-0.3689405327808952,0.0005987937350348952
9012,USP36_proteomics,-0.3686625339537637,0.0006049723352501623
1010,C2_proteomics,0.3685728400614791,0.000606978193907439
3364,GSTA1_proteomics,0.36742723546740197,0.0006331374762964132
341,AMOT_proteomics,0.3853773604116526,0.0006394471941921617
2493,ELMO3_proteomics,0.36714142246219006,0.0006398222858996682
7405,SERPIND1_proteomics,0.36693054429814764,0.0006447956910226287
1931,CWC25_proteomics,-0.4034773709219007,0.0006454761525862386
4577,MARC2_proteomics,0.36681365890333983,0.0006475675187471436
6392,PROM2_proteomics,0.36584436279343674,0.0006709758598559352
8789,TUBB2A_proteomics,-0.36579813750549683,0.0006721112395319389
8790,TUBB2B_proteomics,-0.3655131197182929,0.0006791506137913913
5199,NCALD_proteomics,0.36540537019392794,0.0006818292834492798
9238,XDH_proteomics,0.41017570608705234,0.0006902571976180736
3179,GKAP1_proteomics,0.4095141896678822,0.000705554933995262
5228,NCOA5_proteomics,-0.3635925698450386,0.0007283648240502586
591,ARMC4_proteomics,0.5580905487006604,0.0007385687066384273
4142,KLK13_proteomics,0.3786058006822214,0.000745212846225635
8867,UBE2C_proteomics,-0.3626973227599256,0.0007523981233515778
3955,ITIH4_proteomics,0.36264589747055775,0.0007538003578450279
5929,PGM3_proteomics,0.3623987926960782,0.0007605715335660306
8079,SURF6_proteomics,-0.3623324118581991,0.0007623999224879833
3858,INPP4B_proteomics,0.36121881916102705,0.0007936757320220639
2676,EXOSC8_proteomics,-0.361060883795676,0.0007982048083569552
4029,KCTD14_proteomics,0.3609592704305063,0.0008011311803301548
8846,U2AF2_proteomics,-0.36080465474304213,0.0008056027159011121
6402,PRPF38B_proteomics,-0.3606134709424502,0.0008111632307431742
2634,ESRP2_proteomics,0.35983283846948017,0.0008342321483082963
1444,CFH_proteomics,0.3591914666112586,0.0008536308050404932
375,ANKRD1_proteomics,-0.4224195566328908,0.0008600168184001347
4767,MID1_proteomics,0.35876435457517497,0.0008667757912265721
2777,FAM57A_proteomics,0.5234077801467989,0.0008866810811799065
5170,NAP1L1_proteomics,-0.357673197232772,0.0009011981688383165
8223,TCF20_proteomics,0.3576194066131724,0.0009029268031903228
1162,CASP9_proteomics,-0.3718949961375605,0.0009400795905709304
4779,MINDY4_proteomics,0.47129087238501394,0.0009464332287247534
2780,FAM76A_proteomics,-0.35616522140242796,0.0009508169469718203
6804,RBMS3_proteomics,0.35583720190911955,0.0009619336546466894
8307,THG1L_proteomics,-0.3555505977240384,0.0009717433279181407
3619,HNRNPD_proteomics,-0.3551730429094174,0.000984804729557421
8406,TMED8_proteomics,-0.354435272904881,0.0010107890495605054
2208,DNAH9_proteomics,0.5118748556343926,0.0010199589611940272
4192,KRT7_proteomics,0.3541028173618248,0.0010227004168667667
2619,ERLEC1_proteomics,0.3537901458976992,0.0010340191234664822
2199,DNAH10_proteomics,0.5110056575735034,0.0010438067606589573
8729,TSPAN13_proteomics,0.38360345279455726,0.0010452980075282235
632,ASH2L_proteomics,-0.35347674782483934,0.0010454781632457599
7390,SERPINA3_proteomics,0.35338043531109553,0.0010490228091266428
8688,TRMT10C_proteomics,-0.35333461100459346,0.001050713135509776
6603,QSER1_proteomics,0.36836069712262576,0.0010603250725105436
3014,FUBP1_proteomics,-0.3529004250497194,0.0010668521441504438
2915,FIP1L1_proteomics,-0.3528786051845978,0.0010676691112731852
5665,P3H2_proteomics,0.3528506889603126,0.0010687151628561763
2037,DCUN1D5_proteomics,-0.35264567869943875,0.0010764256681935543
1894,CTNND1_proteomics,0.3523046855725077,0.0010893624351826006
2539,ENOSF1_proteomics,0.3520476253310102,0.0010992080119191366
7777,SNX19_proteomics,-0.36666258844256555,0.0011229151976547053
4655,ME1_proteomics,0.35128497708641293,0.00112889492706958
4822,MMP8_proteomics,0.3865178859670326,0.0011309573922595757
4961,MRPS6_proteomics,-0.3512024416643855,0.0011321509370455897
8737,TSPAN9_proteomics,0.3511963004775204,0.0011323935461077918
3626,HNRNPL_proteomics,-0.35114251605396607,0.0011345203286037434
7077,RPRD1A_proteomics,-0.3510626411762925,0.0011376854848981202
1783,CPSF1_proteomics,-0.351022882512505,0.0011392639625567697
7193,S100A12_proteomics,0.36604377998115145,0.001146542762073876
4206,KRT85_proteomics,0.3502165241179364,0.00117170928677234
593,ARMC6_proteomics,-0.349995745640837,0.0011807376379832611
3877,INTS6_proteomics,-0.34997460015190673,0.0011816056470647525
801,BCAR1_proteomics,0.34960102239710505,0.0011970364827551033
8795,TUBB8_proteomics,-0.3493694460726063,0.0012066933526601307
6275,PPP1R13L_proteomics,0.3493195744444511,0.0012087822476032819
8077,SURF2_proteomics,-0.3492674752183771,0.001210967946371658
4361,LPCAT2_proteomics,0.34894322152280105,0.0012246519499209785
6842,RECQL5_proteomics,-0.3487918149839225,0.0012310894040406114
5903,PFDN5_proteomics,-0.34852939732872623,0.0012423194626991292
1067,CA13_proteomics,0.3484836652080938,0.0012442860209791581
2660,EXOC3_proteomics,0.3481506357048302,0.0012586921228427367
3745,ID4_proteomics,-0.43890568996673984,0.0012734271196223582
994,C1RL_proteomics,0.3477798777737804,0.0012749078904339866
1061,C9_proteomics,0.34773755699102715,0.0012767708481985292
6090,PLG_proteomics,0.3476712687302075,0.0012796938088766399
7256,SCAF4_proteomics,-0.3475602359652027,0.0012846033461524336
3015,FUBP3_proteomics,-0.34753392979621417,0.001285769023243046
3008,FSTL1_proteomics,0.34749654670692676,0.001287427188130059
2202,DNAH17_proteomics,0.4965677127627328,0.001302757992520496
1186,CBX1_proteomics,-0.3470374841594648,0.0013079478884298573
4750,MGME1_proteomics,-0.346757160492895,0.0013206239211081474
1746,COX11_proteomics,-0.3466402076206974,0.001325945249467166
8885,UBE2N_proteomics,-0.34660934600774757,0.001327352679087994
7754,SNRPC_proteomics,-0.346209678875942,0.0013457018905210848
1770,CPLX2_proteomics,-0.41799219850426683,0.0013480378447723836
5321,NEO1_proteomics,-0.34596670783825345,0.0013569689091819362
6747,RASAL2_proteomics,-0.3459548394805167,0.0013575214478680185
6052,PLAUR_proteomics,0.34586659343959314,0.0013616361868718791
8136,TAF6L_proteomics,-0.3455008062243806,0.0013788127651409826
2283,DPP4_proteomics,0.35760277627332593,0.001408454641195908
6843,REEP3_proteomics,0.34471709701351666,0.0014162758852499342
2667,EXOG_proteomics,-0.3446463780285627,0.001419701302694748
9180,WDR5_proteomics,-0.3445255874271369,0.001425569376867339
5615,OPHN1_proteomics,0.492269192661564,0.0014562853637818786
5868,PDZD8_proteomics,0.34384490539940316,0.0014590493900569395
3638,HOOK2_proteomics,0.3437991989472301,0.0014613227793927983
3499,HEATR6_proteomics,-0.3437353498410428,0.0014645039274743398
3705,HSPB1_proteomics,0.3435817687160049,0.0014721814478324225
1715,COPB2_proteomics,0.34294600149410626,0.0015043520954328724
4831,MOB1B_proteomics,-0.34277718469432517,0.0015130005471501473
6505,PTGES2_proteomics,-0.34272289588255644,0.0015157912872233328
8943,UGT8_proteomics,0.34260994556922625,0.0015216124626510038
4203,KRT81_proteomics,0.3425719396138147,0.0015235757325972052
4207,KRT86_proteomics,0.3424466229279785,0.0015300654352930186
6898,RHBDF1_proteomics,0.3423693238777493,0.0015340809236851587
484,APOH_proteomics,0.3419776932313448,0.0015545718693197696
7903,SRP14_proteomics,-0.3418505070873754,0.0015612795234188868
7919,SRSF1_proteomics,-0.34154778306257033,0.0015773501624022801
8296,THAP11_proteomics,-0.3559575548631943,0.001600669084642339
1320,CDC37L1_proteomics,0.3408618204032955,0.0016143200264010988
3064,GALNT16_proteomics,0.4303470013018064,0.00162112742649343
3666,HPX_proteomics,0.3404929665142742,0.001634521244810677
7982,STAU2_proteomics,-0.33994572533634637,0.0016649130163072028
3354,GSDMA_proteomics,0.4704673814192527,0.0016658491452035099
1750,COX18_proteomics,-0.42936331791496696,0.0016660745968235403
5839,PDHB_proteomics,-0.3398720307620701,0.0016690444849375397
9111,VPS51_proteomics,0.33985662038780395,0.0016699095911906774
5350,NFYA_proteomics,-0.3398001664470369,0.001673082256374259
3913,ISCA1_proteomics,-0.3397369839719384,0.001676639511654462
9502,ZNF622_proteomics,-0.33960359017936653,0.0016841721875490959
4337,LMBRD2_proteomics,0.3816551365166837,0.001707091044400195
477,APOC1_proteomics,0.33908530338522463,0.0017137303485465574
9276,YIPF2_proteomics,0.3387143987857402,0.0017351697502778346
9022,USP6NL_proteomics,0.3386766133732515,0.001737367387069704
7265,SCARA3_proteomics,0.3898012295494644,0.0017378652781880966
8441,TMEM181_proteomics,0.35318618030671084,0.0017510821918112745
1181,CBR3_proteomics,0.3383669351248593,0.0017554734286682157
2662,EXOC5_proteomics,0.33783521325334726,0.0017869591987816744
8928,UCHL5_proteomics,-0.3375953153190616,0.0018013307101632505
8676,TRIO_proteomics,0.3375087795484475,0.0018065403157216475
7163,RTFDC1_proteomics,-0.3373881313277336,0.0018138262278596534
7564,SLC25A17_proteomics,0.37950108888510203,0.0018220772847040746
8122,TACSTD2_proteomics,0.3371260705659022,0.001829743366945298
7918,SRRT_proteomics,-0.3371132012948954,0.0018305282596100844
2143,DHX15_proteomics,-0.33687179531244527,0.001845307899681892
3625,HNRNPK_proteomics,-0.3360650777655799,0.0018954814152756716
1904,CTSG_proteomics,0.3359914619589579,0.001900120584207129
5993,PIGR_proteomics,0.3355718773830428,0.0019267581462217955
8073,SUPT6H_proteomics,-0.33556827844197834,0.0019269880750941795
5925,PGLYRP2_proteomics,0.33548997051080703,0.0019319971313217364
3667,HRAS_proteomics,-0.335098273340401,0.0019572290234618826
210,AGAP3_proteomics,0.33495622971908023,0.001966452111699396
6780,RBM19_proteomics,-0.3349122085586592,0.0019693184022859032
8327,TIAL1_proteomics,-0.33490590988969393,0.0019697288266426454
7826,SPAG9_proteomics,0.3348452836879561,0.0019736832011844237
9,AAR2_proteomics,-0.33478536933643915,0.001977598168520404
8436,TMEM173_proteomics,0.3347798221151986,0.0019779609926387524
6629,RAB20_proteomics,0.3346905413451512,0.001983808785670358
6846,REEP6_proteomics,0.3464930841249715,0.002022121030293958
8134,TAF5L_proteomics,-0.33401618530180527,0.002028483766148419
6057,PLCB3_proteomics,0.3339855464058244,0.002030534888030796
9391,ZMIZ1_proteomics,-0.3336200734669741,0.002055145875886727
7983,STBD1_proteomics,0.33354457164811513,0.0020602635197702014
3420,GYPC_proteomics,0.34565703504172424,0.002076830308403105
7614,SLC35B3_proteomics,0.3475188154558032,0.002098927861590494
9078,VIRMA_proteomics,-0.3329399504350317,0.0021016613457083655
5560,NUP214_proteomics,-0.33243574782122065,0.002136754377504977
7986,STEAP2_proteomics,0.332198833857108,0.002153425178794964
4785,MIS12_proteomics,-0.33203442199748706,0.002165062941146223
3727,HYI_proteomics,0.3319245159592782,0.002172874071401074
3986,JMJD6_proteomics,-0.33182305203561324,0.002180107705433235
6227,POU2F2_proteomics,-0.3314603355144874,0.0022061441889939634
1711,COMT_proteomics,0.33128405116816745,0.0022188989125050806
3254,GOLGA1_proteomics,0.3312746270412269,0.0022195826410140733
113,ACSS2_proteomics,0.3312020325224054,0.0022248557893967662
2939,FLNB_proteomics,0.3311960460642511,0.002225291138397202
4783,MIOS_proteomics,0.331030144812426,0.0022373863753731827
3301,GPLD1_proteomics,0.34495003782697975,0.0022761170648602255
3771,IFRD1_proteomics,0.33016874311397815,0.002301143324535952
2695,F2_proteomics,0.3299106829769853,0.0023205590631608913
1049,C7orf25_proteomics,0.3298791445694229,0.00232294199390124
1146,CARNMT1_proteomics,0.4793534373678484,0.002326771492984403
2206,DNAH7_proteomics,0.4787057191974303,0.0023634062610638743
1450,CFI_proteomics,0.32896317703608874,0.002393115729920319
5576,NXF1_proteomics,-0.32830203199939395,0.002444944185235635
2372,ECHDC2_proteomics,0.3282642325766978,0.0024479375896249056
5659,OXR1_proteomics,0.32824266528670676,0.0024496470163082717
417,ANXA7_proteomics,0.32820592661445086,0.0024525613972841776
5523,NUCB1_proteomics,0.3281926388284647,0.002453616248353308
9232,WWOX_proteomics,0.3281682160941849,0.002455556109969515
1033,C4orf3_proteomics,0.3424424433392243,0.0024619144767119927
1433,CES2_proteomics,0.32791649326242894,0.0024756304719117756
1743,CORO6_proteomics,-0.3278824239466369,0.002478358717493363
2689,F10_proteomics,0.3277955701155548,0.0024853261241833276
2139,DHRS7_proteomics,0.32728826571832814,0.0025263744940898967
6973,RNF170_proteomics,0.32722129752046136,0.002531838424163689
3691,HSP90B1_proteomics,0.32719650414824464,0.002533864002064124
5346,NFS1_proteomics,-0.3270868118567426,0.002542843145371023
4101,KIF21B_proteomics,0.33923552276675706,0.0025433910278358945
7896,SRFBP1_proteomics,-0.32682824974545266,0.002564121493859232
3341,GRHL2_proteomics,0.32668537293703415,0.0025759479416144343
3132,GFAP_proteomics,0.3266716726794151,0.0025770845307129695
6799,RBM6_proteomics,-0.32664155478296214,0.0025795847280143166
3066,GALNT3_proteomics,0.3258777635710278,0.0026437216909710667
7394,SERPINA7_proteomics,0.32586022667393244,0.002645210946289654
6970,RNF167_proteomics,-0.3378561181876213,0.0026551012127651245
5882,PES1_proteomics,-0.3255471086963091,0.0026719282760560483
6523,PTPA_proteomics,-0.3254450675327832,0.0026806872491167686
94,ACOT8_proteomics,-0.32510400292082586,0.0027101505944123238
2531,ENDOD1_proteomics,0.3249107053305465,0.0027269774762080598
4333,LMAN1_proteomics,0.3248750952226316,0.0027300875929809503
650,ATAD3B_proteomics,-0.3247955362629441,0.0027370476071502674
1384,CDYL_proteomics,-0.32459866223242834,0.0027543390623651146
7785,SNX33_proteomics,0.32439574921214276,0.0027722633286858807
4235,LAMB3_proteomics,0.3243774971013307,0.0027738807374542186
582,ARL6_proteomics,-0.3243127054936802,0.0027796290705103545
8547,TNS3_proteomics,0.32380272065924703,0.002825249126628901
4170,KRT14_proteomics,0.3237277762968332,0.0028320094184470105
4294,LGALS4_proteomics,0.4175071343834173,0.0028383312653759095
4763,MICALL1_proteomics,0.32323450284293137,0.0028768675131117154
8509,TMUB1_proteomics,0.32300449357767524,0.002898001215959892
8387,TMBIM1_proteomics,0.32297340383051665,0.0029008684449728078
83,ACE_proteomics,0.32289680117970165,0.0029079439131336057
1888,CTNNA1_proteomics,0.3226668907988923,0.0029292726794707567
3288,GPATCH8_proteomics,-0.32253386134263073,0.002941677690536014
2590,EPS8L2_proteomics,0.32241255205116026,0.0029530307789314503
2158,DHX9_proteomics,-0.32231573468954117,0.002962119850997702
2671,EXOSC3_proteomics,-0.3222057885424543,0.0029724717997135323
827,BCLAF1_proteomics,-0.32218151928720834,0.0029747612238592513
8010,STMN2_proteomics,-0.32200567825228116,0.002991396282462384
1946,CYB5A_proteomics,0.3218495698727524,0.0030062343057452616
2743,FAM160B1_proteomics,0.32179865714098194,0.003011087762638411
9469,ZNF503_proteomics,0.3217200794737579,0.0030185922553064523
7686,SMARCA4_proteomics,-0.3217129711419982,0.0030192719554353394
1668,COL14A1_proteomics,0.3216794485413804,0.0030224792400272028
4621,MBP_proteomics,0.3213291009505346,0.003056181773387446
8586,TPBG_proteomics,0.32128050590716234,0.0030608829532987156
3613,HNRNPA1L2_proteomics,-0.3210728540343021,0.003081044593968137
1114,CAMSAP1_proteomics,-0.32102737240833307,0.0030854763945053106
1628,CNOT3_proteomics,-0.32089800876438873,0.0030981129901451773
1016,C2CD2_proteomics,0.32086496692606437,0.003101348022298221
429,AP1S1_proteomics,0.3207461881515324,0.0031130022877342524
6141,PNN_proteomics,-0.32061155629398175,0.0031262593764589683
7285,SCRN2_proteomics,0.320603755901861,0.00312702902023957
7404,SERPINC1_proteomics,0.320449255175392,0.0031423081600042185
8722,TSFM_proteomics,-0.32043630632963205,0.0031435917464518737
6089,PLEKHS1_proteomics,0.4664660687445007,0.0031573096437102484
3654,HPCAL1_proteomics,0.32022112922866924,0.0031649904722964597
8567,TOP2B_proteomics,-0.32019460830961355,0.0031676368970427254
1805,CREB1_proteomics,-0.320061701749923,0.003180928986348253
1610,CMTM7_proteomics,-0.32005164987070855,0.003181936308729322
1474,CHD4_proteomics,-0.3199247852488204,0.003194674253649315
4000,KALRN_proteomics,0.3197047914004668,0.0032168710483753337
2205,DNAH6_proteomics,0.5122704364579027,0.003217075304594021
2299,DRAP1_proteomics,-0.31957079453402315,0.0032304584569007653
1156,CASP3_proteomics,-0.3193499176595368,0.0032529676111910594
8,AAMP_proteomics,-0.31924503608997123,0.0032637049126670414
7277,SCLY_proteomics,-0.3188800351431309,0.003301319482790813
7223,SAMHD1_proteomics,-0.31881878178821677,0.0033076696742986834
7737,SNAPIN_proteomics,-0.31880430322269276,0.003309172274748524
3056,GALK2_proteomics,0.3186191767022071,0.0033284387368045843
3622,HNRNPH1_proteomics,-0.3185877249686662,0.003331721920878089
525,ARHGAP18_proteomics,0.3184741602045101,0.003343600825791137
3418,GYG2_proteomics,0.3344759799543122,0.0033573401791057076
6594,PZP_proteomics,0.31796305777433864,0.00339753205107298
2803,FAS_proteomics,0.31794013042236935,0.003399969441399776
8221,TCERG1_proteomics,-0.3178740891514168,0.003406998973971822
4349,LNPK_proteomics,0.3177648380163223,0.0034186563376071896
6701,RAI1_proteomics,0.3177225592303623,0.0034231771409377405
8204,TBL2_proteomics,0.3176167565719398,0.0034345138623463364
5831,PDE5A_proteomics,0.31759026309236293,0.0034373578750629095
5503,NT5C_proteomics,-0.3175870411012587,0.003437703891652038
389,ANKRD46_proteomics,0.4094867885111621,0.003481144621536505
7955,ST5_proteomics,0.31688148562038043,0.003514228571426608
8035,STX5_proteomics,0.31687177637137914,0.003515292163379478
2065,DDX31_proteomics,-0.31673792899792075,0.0035299836862014186
2236,DNAJC8_proteomics,-0.31661820948217234,0.00354317090722799
9117,VRK1_proteomics,-0.31607933420624945,0.0036030746541006074
7938,SSBP4_proteomics,-0.3159201876353584,0.0036209381437483585
7916,SRRM1_proteomics,-0.3158857596834211,0.0036248129094330677
2882,FGA_proteomics,0.31583808880471287,0.00363018423676782
6700,RAF1_proteomics,0.31570061963964324,0.0036457134021487606
6721,RANGAP1_proteomics,-0.31565870958211156,0.003650459536006166
