,Comparison,Correlation,P_value
6420,POR_proteomics,0.46911639789229015,1.2353756668708914e-07
6895,RALGPS2_proteomics,-0.46853840815209497,1.28629947905966e-07
123,ACSL5_proteomics,0.4682479835104154,1.3126375521785054e-07
2037,CTNND2_proteomics,-0.46810844401715357,1.325474418624534e-07
4555,LPCAT2_proteomics,0.46753966792700824,1.3790488048936524e-07
6248,PLAUR_proteomics,0.4674275936294324,1.3898462520800624e-07
5294,MYL6_proteomics,0.4670419881052762,1.4276157936082746e-07
3828,HPGD_proteomics,0.46660974007991307,1.4711177918905227e-07
4932,MGAT1_proteomics,0.4655466026459387,1.5835586987656032e-07
2355,DNAJB4_proteomics,0.4649922736730765,1.6453920245288933e-07
2076,CXADR_proteomics,0.46485153021293985,1.6614542074078907e-07
5494,NECTIN1_proteomics,0.48004350089100606,1.6751808180641492e-07
8707,TNFAIP3_proteomics,0.46366707129749346,1.8026830818691025e-07
7869,SMARCC2_proteomics,-0.463209235651457,1.8602826824932724e-07
3606,HAAO_proteomics,0.4629989162539492,1.8873270422494316e-07
83,ACADSB_proteomics,-0.46284098742463997,1.9078806719360326e-07
8085,SREK1_proteomics,-0.4623182684961785,1.977442985985328e-07
2056,CTTNBP2NL_proteomics,0.4616822952661652,2.0653400398570502e-07
7046,REPS2_proteomics,-0.4615864345210506,2.0789076116880644e-07
5179,MSN_proteomics,0.4611501866251499,2.1417320596500155e-07
8978,TUBA1C_proteomics,0.4607503770453698,2.2008949887006876e-07
8939,TTC13_proteomics,0.4606588710823959,2.2146532500143444e-07
2979,FBLIM1_proteomics,0.4601825452723828,2.28760482676033e-07
716,ATG4B_proteomics,0.45903135507954657,2.4734904408607763e-07
668,ASB13_proteomics,-0.4879841451288161,2.606583768912887e-07
5701,NT5DC2_proteomics,0.45767866230659804,2.710314735739809e-07
8953,TTC39A_proteomics,-0.45752583265793156,2.738390802953063e-07
4443,LARP1_proteomics,-0.45629479136129647,2.9748687397771503e-07
4904,METTL14_proteomics,-0.4562070987252446,2.9924362390623e-07
983,BSG_proteomics,0.45606382281471175,3.021351559979004e-07
8430,TCEAL3_proteomics,-0.455559053246755,3.125357041497855e-07
3307,GGA2_proteomics,-0.4555283468975414,3.131792745360764e-07
5742,NUMA1_proteomics,-0.47057357774924313,3.1424041627585604e-07
3721,HIST1H1A_proteomics,0.4546058353092977,3.3311332431363596e-07
9685,ZNF552_proteomics,-0.45406295790561935,3.454027912281016e-07
8379,TAX1BP3_proteomics,0.45359408165367376,3.563633860270808e-07
730,ATP11B_proteomics,0.45337608461610857,3.615713934414167e-07
7602,SERPINE1_proteomics,0.484666271463388,3.706792752255231e-07
1517,CELSR1_proteomics,-0.45233741461322596,3.8739656317494885e-07
1885,CORO1C_proteomics,0.45186300619519226,3.9976770449796143e-07
9085,UBE3B_proteomics,-0.4511200973396993,4.1989897692576576e-07
4208,KCTD3_proteomics,-0.4508852731297909,4.264604037212471e-07
3129,FN3K_proteomics,-0.4507464466767832,4.3038524959704933e-07
5198,MT1X_proteomics,0.44862552082264673,4.947926874094882e-07
2780,EVL_proteomics,-0.447444268322874,5.345378976634711e-07
8591,TLDC1_proteomics,0.44733099438533575,5.385048066807048e-07
6697,PTK7_proteomics,0.4473227014955907,5.38796325163011e-07
2955,FAM98A_proteomics,0.44715454967665896,5.447398164541292e-07
4301,KIF3A_proteomics,-0.44646608356657813,5.697309997637755e-07
6145,PHGDH_proteomics,0.4464257331864679,5.712290341246574e-07
6495,PPP2R3A_proteomics,0.4461367763598457,5.820667303693802e-07
2155,DCAF8_proteomics,-0.4460580194086712,5.850543513075593e-07
8015,SPATA20_proteomics,-0.44570537616443406,5.986115145221499e-07
6688,PTGES3_proteomics,-0.4455430868225429,6.049505214695524e-07
1444,CDC42EP1_proteomics,0.44510528120848747,6.223710786848146e-07
1507,CEBPB_proteomics,0.44491034920731093,6.30280070037457e-07
3906,ICAM1_proteomics,0.44472804485480427,6.37763118456257e-07
5645,NPEPPS_proteomics,-0.44458634417108445,6.436377711564207e-07
9748,ZPR1_proteomics,0.4438652046185476,6.743407313354356e-07
7641,SFXN2_proteomics,-0.4437727843475283,6.783747733861166e-07
6775,PYM1_proteomics,-0.44352631198824877,6.89245486823082e-07
3119,FMN1_proteomics,-0.4434435471955658,6.929328356803789e-07
3304,GFPT2_proteomics,0.4433662337578559,6.963942479956505e-07
5015,MMP15_proteomics,0.4560077246287048,7.066503773627227e-07
6270,PLEK2_proteomics,0.4947315928109084,7.178600737654037e-07
129,ACTA1_proteomics,0.5074393733705931,7.178982015629297e-07
5040,MOGS_proteomics,0.44219824506031724,7.507283830227913e-07
574,ARHGAP31_proteomics,0.441966878271992,7.619590690277044e-07
7250,RPL5_proteomics,0.44125126562239464,7.977146795689835e-07
2304,DIDO1_proteomics,-0.44085499559405067,8.181943772616377e-07
3394,GNAI1_proteomics,0.4399076473503408,8.69198104209104e-07
3117,FLYWCH2_proteomics,-0.4393832923720342,8.987125480441457e-07
437,ANP32A_proteomics,-0.43916807294262084,9.111000960162348e-07
3436,GOLPH3L_proteomics,-0.43899493896307423,9.211828354978751e-07
303,AKR1C1_proteomics,0.43898044443703976,9.22031738396163e-07
4213,KDELC2_proteomics,0.43896267602460337,9.23073397194499e-07
7640,SFXN1_proteomics,-0.43878740063546906,9.334088462331394e-07
3502,GRB10_proteomics,0.43870299563168635,9.384250677675834e-07
4637,LUZP1_proteomics,0.4386449689050739,9.418884581420314e-07
2001,CSPG4_proteomics,0.4382872006533078,9.635119104251438e-07
6860,RABGEF1_proteomics,-0.43795297087344365,9.841379630326417e-07
2845,FAM102A_proteomics,-0.43790255564957725,9.872853569359164e-07
5857,P4HA1_proteomics,0.4368757898713937,1.0535041103026237e-06
4950,MICAL3_proteomics,0.4361748839073477,1.1011060538543254e-06
5896,PALM2_proteomics,0.4359741746756471,1.1151088762055028e-06
1290,CCAR1_proteomics,-0.4359700168352842,1.1154007345295956e-06
5823,OSBPL3_proteomics,0.4357530676315388,1.1307304258711206e-06
3741,HK3_proteomics,0.4357425116199869,1.1314813956144748e-06
2386,DNM2_proteomics,0.46499304327300084,1.2409820512866299e-06
1195,CALR_proteomics,0.43398490453274385,1.2633437154031978e-06
255,AGR3_proteomics,-0.43396167958894105,1.2651800483211477e-06
1886,CORO2A_proteomics,-0.433672380949771,1.2882674287255913e-06
4951,MICALL1_proteomics,0.43338331882054115,1.3117348516738289e-06
4565,LRBA_proteomics,-0.4331971775267516,1.3270607677642252e-06
8232,STXBP4_proteomics,-0.4327705650131549,1.3628292568918735e-06
6711,PTPN14_proteomics,0.43230733794547316,1.4027026942513913e-06
7850,SLPI_proteomics,0.4312912917120652,1.49407186710231e-06
6232,PKP1_proteomics,0.43110981495619816,1.5109744309510173e-06
8460,TEAD3_proteomics,0.4309736463977749,1.5237759625744348e-06
1820,COL4A2_proteomics,0.4309429919660778,1.5266720105518028e-06
3240,GARS_proteomics,0.43036114307149387,1.5826415923585999e-06
3301,GFOD1_proteomics,0.4298717946076587,1.6312143505716838e-06
6703,PTP4A2_proteomics,-0.4298579408666471,1.632609837867007e-06
7702,SHTN1_proteomics,-0.4296782429410169,1.6508136920356553e-06
18,ABAT_proteomics,-0.42952544649283975,1.666443597977356e-06
4318,KLC2_proteomics,-0.42898458086161934,1.7229049669567011e-06
6992,RBMS2_proteomics,0.42897697435418614,1.7237117999519816e-06
4163,JUN_proteomics,0.4286790220446001,1.7555993559522207e-06
2,A2ML1_proteomics,0.4285764773195807,1.766702703625924e-06
5853,P3H1_proteomics,0.42847704407454046,1.7775326952684369e-06
3497,GRAMD1C_proteomics,0.44097818889479806,1.7827444272000755e-06
2678,EOGT_proteomics,0.4282313969624377,1.8045583290628958e-06
8199,STK39_proteomics,-0.4279611404587524,1.8347412897903761e-06
5858,P4HA2_proteomics,0.4278818970250496,1.8436817395968746e-06
9429,WWP1_proteomics,-0.42781903754807504,1.850803063719657e-06
5335,N6AMT1_proteomics,-0.4275446807008424,1.8821911981861679e-06
322,ALDH1A3_proteomics,0.4275160885776296,1.8854911903988015e-06
7943,SNTB1_proteomics,0.42745121749611714,1.8929987069092476e-06
2294,DHX38_proteomics,0.42733505191963683,1.9065133710920676e-06
7633,SFPQ_proteomics,-0.42697622869473634,1.948838594351795e-06
4984,MKNK1_proteomics,0.42686407410511895,1.962249500450154e-06
5286,MYH10_proteomics,-0.47729058968017524,1.97045143536216e-06
5874,PADI2_proteomics,0.4263076824649111,2.030083380465448e-06
8309,SYNRG_proteomics,-0.42556265743749244,2.124400583636296e-06
6481,PPP1R2_proteomics,-0.42530601019449366,2.157841715559943e-06
7904,SMTN_proteomics,0.4251727581131459,2.1754005537907135e-06
4219,KDM3B_proteomics,-0.4246725975049002,2.24252265538489e-06
4632,LUC7L_proteomics,-0.42465905845867236,2.2443666000439733e-06
903,BICD2_proteomics,0.4246500435014072,2.245595184811026e-06
3954,IFT74_proteomics,-0.4243605393534553,2.2853901164639885e-06
5682,NSDHL_proteomics,0.424296802754739,2.2942405573217015e-06
4814,MCAM_proteomics,0.4242353701616388,2.3028017842214215e-06
397,ANKHD1-EIF4EBP3_proteomics,-0.4242287145590784,2.3037311216150562e-06
8431,TCEAL4_proteomics,-0.4241987601120253,2.3079181305291295e-06
1911,CPA4_proteomics,0.6223912939146112,2.3246429176071548e-06
2134,DAPK3_proteomics,0.4240133914115208,2.333989581243574e-06
32,ABCC1_proteomics,0.4239838051727092,2.338176508743891e-06
3964,IGF2BP3_proteomics,0.4234206554678853,2.419240662255766e-06
4730,MAP3K6_proteomics,0.42331719849714594,2.4344195625472654e-06
2761,ESYT2_proteomics,0.42322150332499797,2.4485399352308907e-06
8434,TCEB2_proteomics,-0.42301086191536935,2.4798950426825567e-06
4426,LAMB1_proteomics,0.4229764014873427,2.4850607160493854e-06
2854,FAM110B_proteomics,-0.43704496378029156,2.5180990253046916e-06
8836,TRIM2_proteomics,0.42257154058822344,2.546518133824144e-06
9143,UMAD1_proteomics,-0.4225245665262225,2.5537412042125246e-06
865,BCAT2_proteomics,-0.4220226800051958,2.632135595157696e-06
5847,OXLD1_proteomics,-0.4220220973488675,2.6322279159248297e-06
1975,CRTAP_proteomics,0.42194111549908236,2.645089202026232e-06
5291,MYH9_proteomics,0.42182734766575714,2.6632579967977044e-06
6397,POLR3B_proteomics,-0.4216044712049859,2.6991945292208383e-06
3231,GAMT_proteomics,-0.4214320724603158,2.727306437512274e-06
1188,CALB2_proteomics,0.42139985112763145,2.732591204463407e-06
2562,EHBP1L1_proteomics,0.4209661340997355,2.8046773165167777e-06
3363,GLS_proteomics,0.4207042463979894,2.8490722255974474e-06
3982,IKBIP_proteomics,0.4205450845555704,2.8763772711774986e-06
7317,RRAS2_proteomics,0.42037245980071625,2.9062718879033647e-06
9496,ZADH2_proteomics,-0.4200851544904807,2.9566795270517507e-06
3509,GRHL1_proteomics,0.41995224595358105,2.980277208566764e-06
5492,NECAP1_proteomics,-0.41986535476844516,2.9958008283084252e-06
43,ABCF2_proteomics,0.4197871492841025,3.009838103163541e-06
6264,PLD1_proteomics,0.45167724975431056,3.0372931888766363e-06
5897,PALM2-AKAP2_proteomics,0.41951911953456517,3.058421089128553e-06
5073,MPZL1_proteomics,0.4194653036938949,3.0682647773929953e-06
9012,TXNDC12_proteomics,0.41929766769533217,3.099120319137225e-06
8178,STEAP3_proteomics,0.41921980088534333,3.113552359715291e-06
6616,PRR15_proteomics,-0.41912432988499915,3.1313340043010568e-06
1366,CCNT1_proteomics,-0.418938362379235,3.166247045876666e-06
548,ARFGAP2_proteomics,-0.41893721024950054,3.1664644872640533e-06
2380,DNALI1_proteomics,-0.5565834893789887,3.1953576355998244e-06
4007,IMPA2_proteomics,0.4186700155973851,3.217275543349814e-06
7019,RCN3_proteomics,0.4184600343879148,3.2577469684098944e-06
8599,TLN1_proteomics,0.4182093183580995,3.306700509625931e-06
4508,LIMK2_proteomics,0.4178526526503793,3.3775418093087056e-06
7535,SECISBP2_proteomics,-0.41704312085928574,3.5436962478018053e-06
4507,LIMK1_proteomics,0.41649897880079045,3.6596933133922005e-06
576,ARHGAP35_proteomics,-0.4162489587124296,3.7141869102140724e-06
1184,CAD_proteomics,0.4160867324902719,3.7499547698936018e-06
8546,THSD4_proteomics,-0.4159830093194688,3.7729942515063026e-06
2648,EML2_proteomics,-0.41547210349522173,3.88844601778985e-06
7066,RFLNB_proteomics,0.41516456076315555,3.959545138389282e-06
6434,PPDPF_proteomics,-0.41501069485114755,3.995576194463619e-06
131,ACTB_proteomics,0.4149511205587343,4.009609886328735e-06
6426,POU2F1_proteomics,-0.4144439671744974,4.130979593495349e-06
2563,EHD1_proteomics,0.4144204906688824,4.13668115233795e-06
2846,FAM102B_proteomics,-0.4140534794076819,4.2267873244817094e-06
7793,SLC2A3_proteomics,0.42395414512036855,4.353018091118918e-06
5319,MYO9B_proteomics,0.41352174971863187,4.360630936784598e-06
5715,NUBPL_proteomics,-0.41352117969173297,4.360776546452465e-06
9257,VAV3_proteomics,-0.41323048680071117,4.435633942163146e-06
5,AADAT_proteomics,0.5536874373999103,4.457305557253967e-06
4743,MAP7D3_proteomics,0.41310478270232254,4.468379193659052e-06
6991,RBMS1_proteomics,0.41296376521701617,4.505385378914159e-06
3494,GPX7_proteomics,0.4129610542721922,4.506099621914408e-06
8246,SUGP2_proteomics,-0.4128721372680404,4.52958567403574e-06
8441,TCF7L2_proteomics,0.41248377586315205,4.633528111901185e-06
9163,UQCC1_proteomics,-0.41224130749513016,4.699561846038633e-06
1394,CD2AP_proteomics,-0.4119476125022682,4.780737670498772e-06
3109,FLNA_proteomics,0.4117632053565113,4.832382070969741e-06
7283,RPS2_proteomics,0.4117437031955458,4.837874491750381e-06
3145,FOXC1_proteomics,0.4371176576881566,4.867852460172134e-06
2125,DACH1_proteomics,-0.41155147920195345,4.8923273115226e-06
7125,RIT1_proteomics,0.4112911409885745,4.966999124911446e-06
5952,PCBD2_proteomics,-0.4110645335067926,5.032871379642356e-06
7,AAGAB_proteomics,-0.41104058839798696,5.039879963403322e-06
3788,HN1L_proteomics,-0.4110139662550807,5.047682922229668e-06
3956,IFT81_proteomics,-0.41064329853394654,5.157518385621729e-06
430,ANLN_proteomics,0.41057197506860243,5.1789101673842334e-06
4116,ITGB1_proteomics,0.41052987255228596,5.191577130361927e-06
5924,PARN_proteomics,-0.4105101055030958,5.1975343352259074e-06
3957,IFT88_proteomics,-0.4103338470291137,5.25093967225716e-06
8206,STON1_proteomics,0.41027321349143575,5.2694308158556375e-06
4388,KRT4_proteomics,0.4241114773165342,5.306076055234009e-06
7056,REXO2_proteomics,0.4100947931637621,5.32420031706225e-06
5009,MMP1_proteomics,0.40975563496793627,5.429797077938974e-06
165,ADAMTS15_proteomics,-0.4096089341588879,5.476082456375297e-06
9469,YES1_proteomics,0.40915891279431726,5.620403908152562e-06
620,ARL3_proteomics,-0.4090530468369061,5.65487308380808e-06
6396,POLR3A_proteomics,-0.40899710937153816,5.673166419670702e-06
9252,VASN_proteomics,0.40885826102978423,5.7188160693661105e-06
2115,CYR61_proteomics,0.40884151247831757,5.7243459327450965e-06
7584,SERPINA10_proteomics,0.4083999100383837,5.871984471477542e-06
2639,EMC7_proteomics,0.4082823797066639,5.9118793121040474e-06
1448,CDC42EP5_proteomics,0.4079206562186908,6.03627574704138e-06
1286,CBX8_proteomics,-0.40780387875446344,6.07696029157939e-06
2493,DYNLL2_proteomics,-0.40756495900667866,6.161006462826579e-06
5171,MSH3_proteomics,-0.40744931824729447,6.202079043493931e-06
3813,HOOK1_proteomics,-0.40736663314395327,6.231604969513096e-06
5879,PAFAH1B3_proteomics,-0.4072411572631849,6.27666458060992e-06
7093,RHEB_proteomics,0.4068167095661076,6.431378388896963e-06
259,AGTRAP_proteomics,0.40635693961750485,6.603025508733985e-06
1173,CABLES1_proteomics,-0.40574769979545583,6.837141915556443e-06
4021,INIP_proteomics,-0.4049077810978562,7.172770889949323e-06
7705,SIAH2_proteomics,-0.4048065686459631,7.214248649190861e-06
7049,RERG_proteomics,-0.4043769552705583,7.392839966953986e-06
8673,TMEM43_proteomics,0.40420473995508344,7.465594647910204e-06
9412,WLS_proteomics,0.46619381244684205,7.84749874592267e-06
4164,JUNB_proteomics,0.4032510352722588,7.880881966273274e-06
6119,PGRMC1_proteomics,0.40286361174212443,8.055728941868784e-06
3646,HCK_proteomics,0.4023290968371758,8.302971892233172e-06
7295,RPS3A_proteomics,0.401234875473304,8.831598253289861e-06
121,ACSL3_proteomics,0.40119166312542676,8.853112053062887e-06
5620,NOMO2_proteomics,0.4009147868968779,8.99213509678604e-06
7223,RPL21_proteomics,0.39997733156776627,9.478277672632103e-06
7476,SCPEP1_proteomics,0.39918696469772447,9.907282432492504e-06
6759,PXDC1_proteomics,0.4277177294613263,1.0063249929821578e-05
3997,IL6ST_proteomics,-0.39887012933921906,1.0084342279650087e-05
6305,PLOD2_proteomics,0.3984938935430056,1.0298469559588393e-05
8027,SPDEF_proteomics,-0.39828300094561786,1.042036110764613e-05
7343,RSU1_proteomics,0.39817365335104865,1.0484095551363491e-05
2449,DSG3_proteomics,0.4436863144055185,1.0580952016247425e-05
9561,ZFAND3_proteomics,-0.3978287134436298,1.0687562443402209e-05
8429,TCEAL1_proteomics,-0.3976728364156663,1.078072346564372e-05
5898,PALMD_proteomics,0.3973561097463423,1.0972378632805498e-05
8128,SSBP2_proteomics,-0.3973345750602291,1.0985525369526185e-05
2542,EEF2_proteomics,0.3968504664980328,1.1285014556952011e-05
