,Comparison,Correlation,P_value
578,ARHGAP27_proteomics,-0.48444882721818805,3.758194214505767e-07
6283,OSTF1_proteomics,-0.48429806091463534,3.794230400264636e-07
496,APBB1IP_proteomics,-0.4830555483585245,4.103970283607974e-07
7044,PPP2R3A_proteomics,-0.5037773152130771,4.157858052098756e-07
1937,COL6A2_proteomics,-0.4827741454334567,4.177380830117714e-07
3870,HAAO_proteomics,-0.48197358928803796,4.393105507041477e-07
2172,CTSZ_proteomics,-0.48170904715372437,4.466686983697819e-07
2113,CSK_proteomics,-0.481564725075465,4.507321450705375e-07
9333,THEMIS2_proteomics,-0.48106531136839314,4.65065881026532e-07
5916,NFIA_proteomics,0.48042978003337344,4.839326688475612e-07
5961,NIPSNAP2_proteomics,0.47888120867778167,5.329931202626609e-07
4738,LANCL2_proteomics,0.47872313065582084,5.382585258228344e-07
7784,RNF130_proteomics,-0.4754253341978527,6.600401161969357e-07
569,ARHGAP15_proteomics,-0.4748493488654879,6.838276050482958e-07
1446,CD14_proteomics,-0.4746481984106531,6.923247520802882e-07
4503,KCND3_proteomics,0.47461967486681345,6.935377402357279e-07
3222,FCGRT_proteomics,-0.4743710606768027,7.041959501140814e-07
19,ABCA1_proteomics,-0.47409469035326185,7.162263363932542e-07
10699,ZYG11B_proteomics,0.4738725020249037,7.260392455215334e-07
932,BCR_proteomics,0.47380283053930905,7.29142438563256e-07
653,ARMT1_proteomics,-0.4735976201606943,7.383558239359149e-07
2552,DOCK11_proteomics,-0.47347615851379904,7.438610119950587e-07
6773,PLCG2_proteomics,-0.4724528986019063,7.918099271287727e-07
3541,GGA2_proteomics,-0.47146549139865473,8.40845681956795e-07
9083,SYK_proteomics,-0.4708487814463348,8.729179979271179e-07
3490,GBA_proteomics,-0.47079605765005716,8.757130708204461e-07
7147,PROCR_proteomics,-0.470784064713155,8.763500414536871e-07
9940,UAP1_proteomics,-0.4701864303894616,9.08653735392082e-07
2157,CTNND2_proteomics,0.4700018930346916,9.188543432270415e-07
3614,GMIP_proteomics,-0.4698996531247181,9.245524424223942e-07
498,APC_proteomics,0.46833309134661727,1.0161593863179837e-06
575,ARHGAP24_proteomics,-0.4678576140628673,1.0456226741850344e-06
1468,CD4_proteomics,-0.46747903299664095,1.0696585181766667e-06
5785,NCKAP1L_proteomics,-0.4671625433058982,1.0901529368139768e-06
580,ARHGAP30_proteomics,-0.4670639849246152,1.0966106988421598e-06
6670,PI4K2A_proteomics,-0.4666231050334723,1.1259442531821032e-06
6704,PIK3CD_proteomics,-0.4662648948315302,1.1503230583396594e-06
8149,SCRN1_proteomics,0.46596514982339154,1.1711062077486946e-06
962,BLOC1S1_proteomics,-0.4658473823629272,1.1793686357676015e-06
4775,LDLRAP1_proteomics,-0.46540089073266905,1.2111980974805808e-06
6043,NPAS3_proteomics,0.46517664566307715,1.2274892687755458e-06
3404,FYB1_proteomics,-0.46503494439218146,1.2378904631954076e-06
7526,RASAL3_proteomics,-0.4645787127341439,1.2719486848179605e-06
171,ADAP2_proteomics,-0.4644349187011614,1.2828656641120944e-06
3105,FAM19A5_proteomics,0.4640521725822081,1.3123580555885118e-06
6392,PARVG_proteomics,-0.4631967506858821,1.3806093311406378e-06
2559,DOCK8_proteomics,-0.4629196820492616,1.4034267493707837e-06
5047,MAN2A1_proteomics,-0.4621881013097853,1.4654022962371955e-06
7637,REL_proteomics,-0.46118506580762286,1.5545942514295218e-06
4763,LCP2_proteomics,-0.46088097013207374,1.5826341101686391e-06
2153,CTNNB1_proteomics,0.4608358789852845,1.5868323599812544e-06
2732,EHBP1L1_proteomics,-0.4600736240604506,1.6594172612743351e-06
2519,DNAJC21_proteomics,-0.4600181607794885,1.6648194750632718e-06
60,ABI3_proteomics,-0.4585684170672143,1.8120722625614602e-06
7424,RAB3IL1_proteomics,-0.4583886434542359,1.8311677593124094e-06
275,AIF1_proteomics,-0.458124004543946,1.8596242009010608e-06
5358,MLC1_proteomics,0.4580797432124604,1.8644242234891467e-06
3219,FCGR2A_proteomics,-0.45614754384248934,2.0857650169367127e-06
6765,PLCB2_proteomics,-0.4539868320636522,2.362634100990606e-06
9681,TRAF3IP3_proteomics,-0.45370692647269656,2.400942483470973e-06
2169,CTSL_proteomics,-0.45307843241566226,2.489108678720406e-06
4314,INPP5F_proteomics,-0.452337339773245,2.5970001028285062e-06
5558,MSR1_proteomics,-0.4518416229187484,2.6716184804940325e-06
9225,TBXAS1_proteomics,-0.45170041569799063,2.693241675045255e-06
1938,COL6A3_proteomics,-0.45069607788066646,2.851874186008257e-06
5729,NAIP_proteomics,-0.450599041426451,2.867659676471342e-06
6294,OTULINL_proteomics,-0.450567114368572,2.8728714544490186e-06
3252,FGD3_proteomics,-0.45050399709487854,2.8832010612871964e-06
1924,COL1A1_proteomics,-0.4504654484371207,2.8895270750601026e-06
7734,RIN2_proteomics,-0.4499853188856706,2.969424942369167e-06
7687,RGS12_proteomics,0.44987987377193384,2.9872491608114876e-06
3476,GAS2_proteomics,-0.4697398983127423,2.999487745964869e-06
6660,PHLDB2_proteomics,-0.4490432852775595,3.1322877910328356e-06
9572,TNFAIP8_proteomics,-0.4487992023446223,3.1758413130881147e-06
5672,MYO10_proteomics,0.44747819395886473,3.421652102638465e-06
3221,FCGR3A_proteomics,-0.44714792640110335,3.485855457407905e-06
10169,VAV1_proteomics,-0.44714281575333015,3.4868578325968787e-06
5049,MAN2B1_proteomics,-0.4470946229040094,3.496323507772922e-06
3966,HEXB_proteomics,-0.4468664074316057,3.541478131637973e-06
4269,IL18_proteomics,-0.44685949345758735,3.542854679296972e-06
4811,LIG4_proteomics,-0.4459812151698548,3.721882597767371e-06
855,B4GALT1_proteomics,-0.44594460701449457,3.729527011232262e-06
3417,GAA_proteomics,-0.44589844827073527,3.7391868692414644e-06
8929,ST6GAL1_proteomics,-0.4456766956565269,3.7859241266766863e-06
2843,EMILIN3_proteomics,0.4448454995715303,3.9660608068097495e-06
9199,TBC1D2B_proteomics,-0.44478800074311653,3.978816354476862e-06
7771,RNASET2_proteomics,-0.4446926822173949,4.000047119515243e-06
120,ACSL1_proteomics,-0.4430988657917541,4.371270683238373e-06
9564,TMX2_proteomics,0.44247121596391603,4.526188443300322e-06
228,AFAP1L1_proteomics,0.44247019495352147,4.526444617121426e-06
7259,PTBP3_proteomics,-0.4421726263221297,4.6016907007768496e-06
4014,HLA-DMB_proteomics,-0.4420053958513874,4.6444942745702475e-06
3740,GPSM3_proteomics,-0.4413199028416614,4.823904368713601e-06
2171,CTSS_proteomics,-0.44130470634471874,4.8279547151132385e-06
9929,TYROBP_proteomics,-0.439821091408167,5.239193515315559e-06
850,B3GLCT_proteomics,0.43973627038719365,5.263675157589547e-06
1459,CD300A_proteomics,-0.43969280266112104,5.276262861160558e-06
199,ADGRG1_proteomics,0.43904986726272655,5.465793645545529e-06
5906,NF1_proteomics,0.4390237262660885,5.473633839323636e-06
6730,PITPNC1_proteomics,0.4389280514887456,5.50241902712215e-06
9307,TFRC_proteomics,0.43876522364762793,5.551736418091483e-06
9657,TPMT_proteomics,-0.43867625407667193,5.578859230174182e-06
3613,GMFG_proteomics,-0.4382236838709577,5.7187711129845695e-06
9285,TES_proteomics,-0.43812580224901176,5.7494628704127955e-06
9022,STXBP2_proteomics,-0.4378059058846811,5.850855429916687e-06
3215,FCER1G_proteomics,-0.43757752821444584,5.924268696656897e-06
59,ABI2_proteomics,0.43736669249384297,5.992812535471229e-06
6424,PCDH19_proteomics,0.43734566119664203,5.999690747815902e-06
10157,VAMP8_proteomics,-0.43717980024779174,6.054196149627103e-06
2819,ELOVL2_proteomics,0.4369619362258975,6.126499758770502e-06
2209,CXXC5_proteomics,0.4368327665975318,6.16975116339642e-06
7621,RCSD1_proteomics,-0.43603279507538234,6.4440876197694125e-06
9744,TRIM9_proteomics,0.4355361097258303,6.62015460044013e-06
5871,NEDD4_proteomics,-0.43492452558367484,6.8431755206317605e-06
6293,OTULIN_proteomics,-0.4348584303290468,6.86769693229655e-06
8456,SLC1A4_proteomics,0.4343277691531323,7.067592777123073e-06
594,ARHGDIB_proteomics,-0.43428547405214163,7.083758456505367e-06
2564,DOK3_proteomics,-0.43312664513707677,7.5404584984994e-06
9648,TPD52L2_proteomics,-0.43283322233579696,7.660418024780941e-06
8671,SNAPIN_proteomics,-0.4324808050285488,7.806870073885636e-06
5978,NLGN3_proteomics,0.4324734096342814,7.809971375640629e-06
1691,CHDH_proteomics,0.4323313546635734,7.869768441636317e-06
383,AMPD3_proteomics,-0.43196184325911535,8.027335870245036e-06
6698,PIK3AP1_proteomics,-0.4317342235852393,8.12587010128734e-06
658,ARPC1B_proteomics,-0.4314725422377172,8.240555164155397e-06
9602,TNS3_proteomics,-0.4313928875879236,8.275765998041958e-06
10282,WDFY4_proteomics,-0.4312759004135461,8.327736122944417e-06
573,ARHGAP22_proteomics,-0.431206827760685,8.358564802502284e-06
5678,MYO1F_proteomics,-0.43077658405344676,8.553022639297012e-06
2124,CSPG5_proteomics,0.43072866994431275,8.574939862684398e-06
10427,YWHAE_proteomics,0.4301541477005727,8.841890125764737e-06
2636,DUSP23_proteomics,-0.4299489119185799,8.939132882377902e-06
2553,DOCK2_proteomics,-0.42884069263366176,9.481833678444754e-06
6613,PGM1_proteomics,0.4282548716357236,9.781083515692746e-06
3273,FHL2_proteomics,-0.4281008737367134,9.861210191731697e-06
1567,CDKN2C_proteomics,0.42719733165047696,1.0343903942379364e-05
2137,CTBS_proteomics,-0.4271931207859735,1.034620460811116e-05
6397,PAWR_proteomics,-0.4271896496512475,1.0348101473610156e-05
4266,IL16_proteomics,-0.4265713290680917,1.0691259256906133e-05
2416,DGKZ_proteomics,0.4263280321554888,1.0829194366621506e-05
10069,UPP1_proteomics,-0.4262618708725739,1.0866992166339388e-05
339,ALDH7A1_proteomics,0.4262293120626578,1.0885638431244824e-05
3220,FCGR2B_proteomics,-0.42602763013464,1.1001812293341297e-05
3914,HCK_proteomics,-0.4260010610637584,1.1017203310925385e-05
3418,GAB1_proteomics,0.4258739014606532,1.1091145297688345e-05
6761,PLAUR_proteomics,-0.4256393559046623,1.1228755975352762e-05
1786,CLDN10_proteomics,0.42562711333320014,1.1235982711167627e-05
8276,SERPINB8_proteomics,-0.4256142933763225,1.1243554959280655e-05
9435,TMED5_proteomics,-0.42530730301280817,1.1426320841761018e-05
7304,PTPRC_proteomics,-0.42495788600673146,1.1637740899611714e-05
2033,CPNE2_proteomics,0.4248405049107025,1.1709584962769149e-05
3972,HGF_proteomics,-0.4438754601660816,1.1755081102207466e-05
7294,PTPN18_proteomics,-0.4238355954905362,1.2341928674073345e-05
10338,WIPF1_proteomics,-0.4238181973608884,1.2353153831911773e-05
1042,BTK_proteomics,-0.4233800315892208,1.2639037545166258e-05
660,ARPC3_proteomics,-0.42333025849723027,1.2671902418351113e-05
5725,NAGA_proteomics,-0.4229703523952185,1.2911945585057977e-05
270,AHR_proteomics,-0.42276073166758277,1.305371540938351e-05
3559,GIMAP1-GIMAP5_proteomics,-0.4226368649588044,1.3138174148339802e-05
2594,DPYD_proteomics,-0.4222140537304998,1.343035001919941e-05
9039,SULF1_proteomics,-0.4410860997763089,1.3531927358667577e-05
2693,EDNRB_proteomics,0.4217204154726886,1.3779186900256984e-05
8560,SLC6A9_proteomics,0.4215702800908227,1.3886957899363873e-05
9408,TLR7_proteomics,-0.4214657674336453,1.3962446363579876e-05
5732,NANS_proteomics,-0.42142979542179404,1.398851758597885e-05
9249,TCIRG1_proteomics,-0.4214257021892915,1.3991487108177748e-05
4980,LUZP1_proteomics,-0.42131594837583186,1.4071331355051648e-05
3561,GIMAP4_proteomics,-0.42129232796130356,1.4088570691347121e-05
8941,STAMBPL1_proteomics,-0.42122833188373415,1.4135377848550253e-05
1881,CNPY3_proteomics,-0.4211264967824083,1.4210161803128892e-05
5679,MYO1G_proteomics,-0.4211167115526103,1.421736724099569e-05
7535,RASSF1_proteomics,-0.4617734428726475,1.429718265411205e-05
3357,FPR1_proteomics,-0.42089503362601977,1.4381523534142936e-05
335,ALDH3B1_proteomics,-0.42080849274160387,1.4446090062999947e-05
7265,PTER_proteomics,-0.4203613592944818,1.4784045017849848e-05
7482,RALGAPA1_proteomics,0.4202735232277472,1.4851299831708444e-05
5967,NKAIN3_proteomics,0.4222427316581944,1.486442597364736e-05
4814,LILRB1_proteomics,-0.4197620483657131,1.5248668014794267e-05
6763,PLBD2_proteomics,-0.41969128451128934,1.5304424137396924e-05
3955,HEPACAM_proteomics,0.41932433219727516,1.5596633783161414e-05
4489,KBTBD6_proteomics,0.4193132437143131,1.5605544666800113e-05
6041,NOVA1_proteomics,0.41898512661283693,1.5871397224504037e-05
1011,BRI3_proteomics,-0.4189446141231125,1.5904515084718268e-05
126,ACSS1_proteomics,0.41863082687492104,1.616323233433789e-05
8582,SLFN5_proteomics,-0.4184524366691809,1.631206993809093e-05
3268,FGL2_proteomics,-0.4183446680806845,1.6402607291333347e-05
1925,COL1A2_proteomics,-0.417762961922836,1.6899498749161666e-05
7385,RAB11FIP1_proteomics,-0.4365183610279324,1.6994879054332408e-05
2980,EVI2B_proteomics,-0.4174054665566349,1.721183852452858e-05
117,ACSBG1_proteomics,0.41725657798640803,1.7343511101268445e-05
3307,FLNB_proteomics,-0.4172346263709471,1.7363004175076974e-05
5447,MRC1_proteomics,-0.4171237639253955,1.7461764553572105e-05
3915,HCLS1_proteomics,-0.4171020146537781,1.748120132479528e-05
8274,SERPINB2_proteomics,-0.4827558458776459,1.7493518165940318e-05
966,BLOC1S5_proteomics,-0.4163216726122936,1.8192148872219885e-05
3276,FHOD1_proteomics,-0.4162674963657118,1.8242500466275104e-05
2736,EHD4_proteomics,-0.4156646681960542,1.8811658424303848e-05
4035,HMGA1_proteomics,-0.4154867251670677,1.898281898136315e-05
3965,HEXA_proteomics,-0.4154743813952714,1.89947462479845e-05
8128,SCIN_proteomics,-0.41545292568278036,1.9015494720089385e-05
3130,FAM49B_proteomics,-0.4154224486799629,1.904500364446257e-05
4097,HPS5_proteomics,-0.41508051452911515,1.9379032602606238e-05
9762,TRMT1L_proteomics,-0.41494580983014484,1.9512124722899576e-05
2375,DEF6_proteomics,-0.4148077668451957,1.9649403771399654e-05
4147,HSPBP1_proteomics,0.41456606897323467,1.9891946735873514e-05
9901,TUT7_proteomics,-0.4145261482995832,1.9932276000834514e-05
2161,CTSA_proteomics,-0.41451604843654904,1.994249137723584e-05
6124,NTAN1_proteomics,-0.41437124133527453,2.008949525639774e-05
4364,IRF5_proteomics,-0.4331115903040691,2.0100338410017267e-05
10457,ZBTB47_proteomics,0.4143113269248181,2.015061513101038e-05
5921,NFKB2_proteomics,-0.41429221012761336,2.0170153200168448e-05
7701,RHBDF2_proteomics,-0.4141361962652817,2.0330270133856886e-05
2909,EPN2_proteomics,0.4140606955147329,2.0408183528718202e-05
4917,LRRC25_proteomics,-0.413658970125033,2.0827473458164813e-05
5121,MARC1_proteomics,0.41363993108833264,2.084754391288186e-05
6959,POU3F3_proteomics,0.41310175962639994,2.1422424118784105e-05
567,ARHGAP10_proteomics,-0.4130586731656679,2.1469085958435808e-05
5944,NHS_proteomics,-0.4129886135815363,2.1545162564289708e-05
122,ACSL4_proteomics,-0.4126802038742674,2.1883073016425687e-05
4396,ITGAL_proteomics,-0.41264408258515983,2.1922972679397826e-05
4400,ITGB1_proteomics,-0.4123638693676748,2.2234820131312855e-05
10340,WIPF3_proteomics,0.4120990789075213,2.253331831734791e-05
9926,TYMP_proteomics,-0.41204598504497547,2.2593621046913795e-05
4902,LRMDA_proteomics,-0.41176039732682457,2.292058657960469e-05
2147,CTHRC1_proteomics,-0.41165046653075105,2.30476221538142e-05
2871,ENTPD1_proteomics,-0.4109100759710935,2.3920545698936523e-05
3193,FBXO17_proteomics,0.41044070313903813,2.448987289488436e-05
3177,FBP1_proteomics,-0.41041375252678935,2.4522944870139243e-05
8069,SAMSN1_proteomics,-0.4101538826517691,2.48439925524224e-05
10563,ZNF185_proteomics,-0.410065836815915,2.4953655482589102e-05
6303,P2RX4_proteomics,-0.4099886887798543,2.505011736788865e-05
3352,FOXP1_proteomics,-0.45223073724969676,2.5396857627420645e-05
4887,LPXN_proteomics,-0.40969930860443393,2.5415062987634795e-05
6509,PDGFA_proteomics,0.4129047933502273,2.6333327877653806e-05
7639,RELB_proteomics,-0.40870963861961507,2.670113525660627e-05
3581,GLB1_proteomics,-0.40858941310188723,2.6861452116292778e-05
5687,MYOF_proteomics,-0.4084881177494487,2.699722507321451e-05
2334,DDR1_proteomics,0.40830140973003015,2.724916696963916e-05
4312,INPP5D_proteomics,-0.4081806069217912,2.7413347703178122e-05
1292,CARD11_proteomics,-0.40816321074792977,2.7437066619030427e-05
1325,CAV1_proteomics,-0.4079974999455609,2.766397086461079e-05
1800,CLIC2_proteomics,-0.40751970241859525,2.8328079293053193e-05
1499,CDC34_proteomics,0.4074059174559267,2.8488417751704322e-05
1632,CERS1_proteomics,0.40715432670602053,2.884596278572316e-05
7317,PTPRZ1_proteomics,0.40704902886856287,2.8996848228349526e-05
2098,CRYBG1_proteomics,-0.4068802113983254,2.9240295333361443e-05
10266,WASF3_proteomics,0.4066422126456417,2.958675664524732e-05
5920,NFKB1_proteomics,-0.406439468334648,2.9884922582519644e-05
659,ARPC2_proteomics,-0.4063273917893301,3.0050952071511766e-05
5675,MYO1C_proteomics,-0.4059147320458793,3.066973036681934e-05
1232,CACUL1_proteomics,-0.4059102128717704,3.067657231588578e-05
7351,PYCARD_proteomics,-0.4058488671481377,3.076958998981653e-05
3744,GPX3_proteomics,-0.4053625710111532,3.151634374504714e-05
201,ADGRL2_proteomics,0.4050506627240138,3.200419446213451e-05
3249,FGB_proteomics,-0.40493606022275647,3.218520970945114e-05
1420,CCNDBP1_proteomics,-0.4047649460274346,3.24572682480398e-05
4274,IL4I1_proteomics,-0.4047159052383673,3.2535634937796614e-05
4903,LRMP_proteomics,-0.404324668295278,3.316719372840479e-05
6806,PLEKHO2_proteomics,-0.4036127628005014,3.4345898144323674e-05
2146,CTH_proteomics,0.40350979659830066,3.4519585859474736e-05
3218,FCGR1A_proteomics,-0.40333545106828633,3.4815552684022874e-05
8530,SLC38A3_proteomics,0.403315138214721,3.485018939669169e-05
1457,CD2AP_proteomics,-0.4032292148942779,3.499705921373055e-05
2541,DNMBP_proteomics,-0.403173371414394,3.5092823169081695e-05
6597,PFN1_proteomics,-0.4026947909828807,3.5923626208011404e-05
3320,FMNL1_proteomics,-0.4026844501521673,3.594177886483791e-05
2276,DBI_proteomics,0.4021201509340753,3.6945469694248996e-05
8455,SLC1A3_proteomics,0.4021191873892645,3.694720568566548e-05
7300,PTPN6_proteomics,-0.4020169106226247,3.71319089301395e-05
2488,DMRTA2_proteomics,0.41959917128288926,3.843308138368567e-05
628,ARL4A_proteomics,0.49760626867840085,3.874491954522754e-05
33,ABCD1_proteomics,-0.4008443531187188,3.9312015688266196e-05
4720,LAIR1_proteomics,-0.40050658892929325,3.996185206105604e-05
7023,PPP1R1C_proteomics,0.40018509073385394,4.0589702426499785e-05
9956,UBASH3B_proteomics,-0.4001597279916402,4.0639623127450946e-05
5028,MAGED2_proteomics,-0.40013391079197663,4.069049721534001e-05
4391,ITGA4_proteomics,-0.3996057835812449,4.17443435506601e-05
1920,COL14A1_proteomics,-0.3995424007342699,4.187251937379363e-05
4276,ILDR2_proteomics,0.39953215931646496,4.1893264517587854e-05
6077,NRBF2_proteomics,-0.3994514017128499,4.205718469806746e-05
9204,TBC1D8B_proteomics,-0.41762398549019064,4.215583570584676e-05
9405,TLR1_proteomics,-0.4174059480487964,4.258677335185666e-05
7303,PTPRA_proteomics,0.39897406917402956,4.303836228845207e-05
6957,POU2F2_proteomics,-0.4624454522783024,4.3194464224343374e-05
5031,MAGI1_proteomics,0.3988067725464009,4.338727650246062e-05
3562,GIMAP6_proteomics,-0.41697283505827065,4.345500259614189e-05
2731,EHBP1_proteomics,-0.398721794706447,4.3565516273442685e-05
8015,RUSC1_proteomics,-0.4375827899536873,4.4076061563362714e-05
461,AOAH_proteomics,-0.3982750748919244,4.451380165622929e-05
7198,PSAT1_proteomics,0.3979466242971892,4.522328313411529e-05
6120,NT5DC1_proteomics,-0.39783295991692635,4.547125666620981e-05
5369,MLX_proteomics,-0.4157786812190126,4.593505157049425e-05
9406,TLR2_proteomics,-0.39728485964627347,4.6684926130075626e-05
697,ASIC1_proteomics,0.3971460115779735,4.69971443581848e-05
8255,SEPT7_proteomics,0.39706783294665793,4.71737957813383e-05
4717,LACTB_proteomics,-0.39700208535978865,4.7322837697909756e-05
3341,FOLR2_proteomics,-0.3966539984038359,4.811925851027416e-05
2408,DGKA_proteomics,-0.3964967855996573,4.848304535024185e-05
3564,GIMAP8_proteomics,-0.3962941148471736,4.895580809668012e-05
3266,FGG_proteomics,-0.39627544761929967,4.899956812267551e-05
412,ANKMY2_proteomics,0.3959198994881884,4.984004984553468e-05
8248,SEPT11_proteomics,0.39587096612633277,4.995677098641642e-05
185,ADCY8_proteomics,0.39554960087191277,5.072968623362512e-05
1448,CD163_proteomics,-0.39547616793666257,5.090785862306351e-05
4938,LRRFIP1_proteomics,-0.3953881522168185,5.1122182796294035e-05
7582,RBM47_proteomics,-0.39510025696661333,5.182912110290651e-05
8058,SALL2_proteomics,0.39506702791711107,5.191130077442891e-05
5172,MCC_proteomics,0.3950186172926452,5.2031243965630714e-05
8879,SRPRA_proteomics,-0.39456796349910506,5.3160263819402216e-05
2983,EVL_proteomics,-0.3944477315294467,5.346531831946444e-05
3246,FEZ1_proteomics,0.39422337216900005,5.403893682621737e-05
1398,CCDC88B_proteomics,-0.39409315698684166,5.4374484258252027e-05
6705,PIK3CG_proteomics,-0.3940482187861718,5.4490734369864e-05
8953,STAT6_proteomics,-0.39394272426454735,5.476454824133517e-05
2827,ELP6_proteomics,0.39390224963734316,5.48699413742159e-05
1880,CNPY2_proteomics,-0.3935116113614139,5.589690350918594e-05
5079,MAP3K3_proteomics,-0.41118172734201913,5.6766297136199555e-05
4601,KIF16B_proteomics,-0.3929047302516979,5.7527962793244707e-05
8213,SELENOM_proteomics,-0.39282796891782557,5.7737399352358846e-05
5912,NFATC2_proteomics,-0.3926023250196009,5.835717200223763e-05
9574,TNFAIP8L2_proteomics,-0.39257182507927146,5.8441419910757876e-05
4762,LCP1_proteomics,-0.39249900664722415,5.8643019998534744e-05
7673,RFX4_proteomics,0.3920926355422456,5.9780025479117555e-05
8272,SERPINB1_proteomics,-0.39204076660338155,5.9926621774856905e-05
5064,MAP2_proteomics,0.39198267063941095,6.0091215188450424e-05
8943,STARD13_proteomics,-0.39186911415216263,6.0414152832082426e-05
7686,RGS10_proteomics,-0.3918117211696854,6.0577984528935976e-05
7735,RIN3_proteomics,-0.39177932779418023,6.06706360632303e-05
4787,LFNG_proteomics,0.41147598657313533,6.17702313790135e-05
6544,PDZD2_proteomics,0.3913681002774162,6.185836692474321e-05
3558,GIMAP1_proteomics,-0.39087717798540766,6.330464314416968e-05
8400,SIGLEC7_proteomics,-0.39081643092033125,6.348578077526782e-05
2620,DTNBP1_proteomics,-0.39041722015349145,6.468822807828323e-05
8615,SMARCD2_proteomics,-0.3901865118653788,6.539277540586961e-05
5806,NDN_proteomics,-0.4070998386462057,6.833153525721773e-05
965,BLOC1S4_proteomics,-0.3890819796037153,6.886598028131249e-05
3175,FBN1_proteomics,-0.3890600116091279,6.893676971812256e-05
2251,CYTH4_proteomics,-0.42734705550381963,6.921599553987014e-05
462,AOC3_proteomics,-0.42480934386139946,6.95257708551648e-05
5300,MGAT1_proteomics,-0.38886409530326244,6.95710922599724e-05
8232,SEMA6A_proteomics,0.38868514780509167,7.015522007194627e-05
7255,PSTPIP2_proteomics,-0.3886367733307035,7.031390837050462e-05
7683,RGP1_proteomics,-0.45052726906695734,7.152974839161048e-05
9529,TMEM51_proteomics,0.38806162845641534,7.2226409618502e-05
6305,P2RY1_proteomics,0.3879329669018331,7.266081886809373e-05
6441,PCDHGC3_proteomics,0.387861058002283,7.29046684936302e-05
7062,PPP5C_proteomics,0.38782993684699474,7.301043919878238e-05
6956,POU2F1_proteomics,-0.3877721888290956,7.320708455902719e-05
