,Comparison,Correlation,P_value
411,GRAP2_proteomics,-0.4280928767245835,3.4263080552610333e-06
307,EXT1_proteomics,0.43721836421496885,3.4729009111658713e-06
121,CADPS2_proteomics,-0.44898414873437575,3.5341880697741036e-06
774,PTPN18_proteomics,-0.42586986426033724,3.8979703981976824e-06
309,FADD_proteomics,0.42536265363840564,4.01386666144582e-06
797,RASAL3_proteomics,-0.42493070884197964,4.115124083578488e-06
559,MAP4K1_proteomics,-0.4232537960756701,4.531560021463983e-06
28,ADPRH_proteomics,-0.42319209437660177,4.547616948889223e-06
258,DOCK10_proteomics,-0.42119090046744045,5.0984999196236185e-06
655,PACSIN1_proteomics,-0.4642313736569086,5.2179428357272795e-06
459,INHBA_proteomics,0.4205589520795511,5.28515932941436e-06
824,RIPK3_proteomics,-0.42049314202604027,5.304964270699829e-06
134,CAVIN2_proteomics,-0.4196447588164822,5.5666309712327714e-06
58,AP1S2_proteomics,-0.4187672117278523,5.850078138207353e-06
749,PRKAR2B_proteomics,-0.4186443323233162,5.890838240275687e-06
51,ANO1_proteomics,0.41830133382150775,6.006036057834539e-06
151,CD4_proteomics,-0.4172324388659395,6.378811906335976e-06
993,TMEM159_proteomics,0.4172320149528149,6.378963983086507e-06
74,ARHGDIB_proteomics,-0.4172130431511783,6.385773525887755e-06
407,GPSM3_proteomics,-0.4163502879889822,6.70278883260027e-06
208,CORO1A_proteomics,-0.41624040770107457,6.744213043181656e-06
385,GLRX_proteomics,-0.4158674292676963,6.886631353679203e-06
948,STX6_proteomics,0.4156265148813595,6.980124532581366e-06
122,CAMSAP2_proteomics,0.41541673440419147,7.062508858422555e-06
384,GLIPR2_proteomics,-0.4152524066007333,7.127682562795651e-06
622,NGLY1_proteomics,-0.41500566527937777,7.226607874557923e-06
926,SP2_proteomics,-0.4647985567775924,7.415797191771923e-06
119,CAB39L_proteomics,-0.4135769168321187,7.82536001034674e-06
145,CD276_proteomics,0.41317233553674015,8.003221815693229e-06
782,PURB_proteomics,0.4123792046608771,8.363007939313787e-06
582,MMRN2_proteomics,-0.41219121915536966,8.45048966349991e-06
923,SORBS2_proteomics,-0.41176270252026836,8.653139329963523e-06
147,CD34_proteomics,-0.4116507158477375,8.706848546876117e-06
355,FRMD6_proteomics,0.4116095072250173,8.72669127674862e-06
634,NSF_proteomics,-0.41151940082757166,8.770227719099056e-06
776,PTPN6_proteomics,-0.41132119058497596,8.86671749076344e-06
614,NCKAP1L_proteomics,-0.4107485259871254,9.151142377277261e-06
1067,ZAP70_proteomics,-0.4101673910556346,9.448543923452697e-06
639,NUP133_proteomics,0.4098573672235587,9.610901475784982e-06
887,SEPT6_proteomics,-0.40965608156970745,9.717716196882121e-06
966,TBC1D10C_proteomics,-0.4096547816248133,9.71840964758961e-06
548,LRRC8A_proteomics,0.40864130270534244,1.0273458810627985e-05
586,MPZL1_proteomics,0.40738623389397255,1.1002205713630484e-05
198,COL12A1_proteomics,0.407192932034985,1.1118677754248036e-05
491,IVNS1ABP_proteomics,0.4070628568372416,1.1197705295518765e-05
769,PSTPIP1_proteomics,-0.4070243361448293,1.1221209907110953e-05
153,CD48_proteomics,-0.40659996010683563,1.1483248275216273e-05
183,CLIC2_proteomics,-0.40624652975243325,1.170586355245916e-05
349,FN3K_proteomics,-0.4060099439765156,1.1857143950915002e-05
126,CARD11_proteomics,-0.40482029580789447,1.2646127799025552e-05
354,FOSL2_proteomics,0.4047681287730043,1.2681830897717594e-05
798,RASGRP2_proteomics,-0.4046579281461644,1.2757564083961102e-05
372,GIMAP1_proteomics,-0.4029098239851556,1.4017287080004754e-05
697,PIK3CG_proteomics,-0.40248400493335645,1.4341385286367369e-05
778,PTPRC_proteomics,-0.4023965480766871,1.4408816402928144e-05
642,NUP37_proteomics,0.40215495755686614,1.4596640065739421e-05
436,HSD17B11_proteomics,-0.4021456901239445,1.4603890631544923e-05
904,SKAP1_proteomics,-0.42244768393511745,1.4708381403965003e-05
450,IKZF1_proteomics,-0.40173695713873236,1.4927059700956596e-05
403,GPC1_proteomics,0.40160660176189766,1.5031532278017793e-05
912,SLC2A1_proteomics,0.40149734169546425,1.5119627164846595e-05
881,SELP_proteomics,-0.4012807982103539,1.529565899741837e-05
864,SASH3_proteomics,-0.40117236149329727,1.5384531076409192e-05
986,THEMIS2_proteomics,-0.4010718283582962,1.5467358892048302e-05
77,ARHGEF6_proteomics,-0.4010364518648825,1.549660462837993e-05
486,ITGB8_proteomics,0.4008437150067259,1.565685510172535e-05
234,CTTN_proteomics,0.40020626937750875,1.6198020107861773e-05
620,NEDD9_proteomics,-0.4326347141003749,1.655255904687243e-05
374,GIMAP4_proteomics,-0.3986168265735719,1.7624927275775844e-05
1011,TRIM26_proteomics,-0.39858862687571495,1.765127800113462e-05
534,LIMD1_proteomics,-0.39761943757262935,1.8579738227503514e-05
979,TFEB_proteomics,-0.3970445515891313,1.9151933078492096e-05
186,CLSTN1_proteomics,0.3963304448309263,1.9885743416414644e-05
83,ARRB2_proteomics,-0.3959667040338391,2.0269588233458144e-05
705,PLCB2_proteomics,-0.39576258019549754,2.048802946886494e-05
143,CD2_proteomics,-0.39570652237976756,2.054840481559797e-05
421,GZMH_proteomics,-0.39558297100549955,2.0682062140656217e-05
814,RFK_proteomics,-0.3951549913154555,2.115138423723698e-05
842,RPS3_proteomics,0.3951088109241606,2.1202618714056352e-05
328,FERMT1_proteomics,0.39493834108300585,2.1392755381427684e-05
425,HDDC3_proteomics,-0.3943840233785104,2.202214333823791e-05
399,GNG7_proteomics,-0.4047302218447526,2.2317568496500106e-05
1045,VPS13C_proteomics,-0.3940090314155126,2.24577274620966e-05
783,PUS7_proteomics,0.3929848999781237,2.3688882858679715e-05
475,ITGA2_proteomics,0.39275855913291924,2.396938758055264e-05
501,KCNAB2_proteomics,-0.3924041757456884,2.4414840532953125e-05
94,BAIAP2L1_proteomics,0.39208310463083584,2.4825112864024513e-05
685,PHACTR2_proteomics,-0.3920658195744773,2.4847382489207697e-05
314,FAM49A_proteomics,-0.3918631295738604,2.5109924778949944e-05
21,ACVR1_proteomics,0.41375294438577986,2.5249843385389983e-05
201,COL28A1_proteomics,-0.3915485553642112,2.5522546245977362e-05
339,FKBP14_proteomics,0.39115242466476263,2.6051189410966554e-05
493,JAK1_proteomics,-0.3911420532307712,2.606516719781083e-05
276,ECHDC1_proteomics,-0.3905817666044027,2.6830812924687932e-05
715,PLEKHO1_proteomics,-0.3903558167318909,2.714550366808027e-05
606,NAAA_proteomics,-0.3902383003594543,2.7310538502203557e-05
527,LCP2_proteomics,-0.3900975548371692,2.7509432981975283e-05
211,COTL1_proteomics,-0.39002114651327097,2.7617977158071692e-05
991,TMC5_proteomics,-0.5509403464099658,2.797516278302815e-05
80,ARL4C_proteomics,0.46644341675607504,2.8051839266133793e-05
752,PRNP_proteomics,0.3895588658633055,2.828329260308778e-05
602,MYO1G_proteomics,-0.3895294803242211,2.832608804365228e-05
478,ITGA5_proteomics,0.3891455243561357,2.889086552215571e-05
66,ARHGAP15_proteomics,-0.3888292496480555,2.9363995728174026e-05
427,HID1_proteomics,-0.38876601740331507,2.9459454478590253e-05
921,SOD3_proteomics,-0.38863488913129884,2.965834012550729e-05
197,COL11A1_proteomics,0.3884581110361827,2.992845577355483e-05
1021,TTC9_proteomics,-0.3882876870887532,3.0191042963843518e-05
392,GMPR_proteomics,-0.3882876761269267,3.0191059922902255e-05
148,CD38_proteomics,-0.38793868875461485,3.073552545064754e-05
290,ENPP4_proteomics,-0.3878129721232836,3.093390320995985e-05
293,EPB41L3_proteomics,-0.3876269591703295,3.122962841666015e-05
331,FGD2_proteomics,-0.38748963863260777,3.1449638776217823e-05
692,PICK1_proteomics,-0.3957481266266538,3.208240594137867e-05
860,SAMHD1_proteomics,-0.3869854638257351,3.226992339396538e-05
499,KANK4_proteomics,0.39560660303761996,3.231080804995694e-05
357,FRY_proteomics,-0.39719937849432907,3.2645979017395226e-05
154,CD5_proteomics,-0.3969504486623524,3.3053843507110985e-05
470,IRF4_proteomics,-0.3864794009764706,3.3113397420514425e-05
520,LAMC2_proteomics,0.3863042786980868,3.3410057171273026e-05
722,PLXNA1_proteomics,0.3860884510627962,3.3779096117742376e-05
1064,YKT6_proteomics,0.3860656057438393,3.3818381422583785e-05
971,TBRG4_proteomics,0.3858472669065007,3.4196005893754705e-05
1028,UBE2J1_proteomics,-0.38499324535590945,3.571131735370435e-05
652,P3H4_proteomics,0.38493499633428485,3.581692665754113e-05
924,SP110_proteomics,-0.38459583460120605,3.6437678865696754e-05
515,KRIT1_proteomics,0.3836194564655627,3.828138535136549e-05
265,DSC3_proteomics,0.38284338684804986,3.980873124315516e-05
888,SERINC3_proteomics,0.38268074085106213,4.013597028743741e-05
129,CARMIL2_proteomics,-0.4165152803861112,4.0149212610714575e-05
59,APBB1IP_proteomics,-0.38255526186209043,4.0390148162286515e-05
107,BZW2_proteomics,0.3821228367552638,4.127767805128652e-05
882,SEMA4A_proteomics,-0.39341518226722133,4.3034814371827516e-05
299,ERO1A_proteomics,0.38095710106222924,4.3762010317653706e-05
166,CELSR1_proteomics,0.3808765099839783,4.3938826609574746e-05
812,REPIN1_proteomics,-0.38940737600229136,4.394752362337089e-05
580,MMP14_proteomics,0.38069049166977315,4.4349503186982416e-05
800,RASSF2_proteomics,-0.38046114340987824,4.4860780576149074e-05
228,CSK_proteomics,-0.38026000953885974,4.531369102418434e-05
943,STAT5B_proteomics,-0.38013157110322715,4.560513958844561e-05
381,GJB3_proteomics,0.5123446634583998,4.617537147156082e-05
46,ANK2_proteomics,-0.37933259623208027,4.7457872461222235e-05
706,PLCG2_proteomics,-0.3789496501144576,4.837060683348736e-05
292,EPB41_proteomics,-0.37887161573543693,4.855859899119977e-05
27,ADGRE5_proteomics,-0.3783654250653158,4.979473803830176e-05
19,ACSL5_proteomics,-0.3783079316327603,4.993698398391658e-05
405,GPNMB_proteomics,0.3779600755612443,5.080575389741185e-05
851,RTKN_proteomics,0.3779558742799378,5.0816332376403455e-05
469,IRF2_proteomics,-0.37779324549130655,5.1227403408898045e-05
274,DYRK1A_proteomics,-0.3776004323433543,5.1718795152333424e-05
636,NUDCD3_proteomics,0.3774212466197147,5.217940134657776e-05
303,EVL_proteomics,-0.37734879937260724,5.23667163750172e-05
39,AIFM2_proteomics,-0.37725616779589827,5.260713382732468e-05
1058,WNT4_proteomics,0.4546534862783034,5.326936918412859e-05
326,FCHO1_proteomics,-0.46002524889532415,5.43310670842274e-05
810,REL_proteomics,0.37652670127265897,5.453675060328998e-05
1049,VWA5A_proteomics,-0.37648948383247355,5.463695050106609e-05
1052,WDFY4_proteomics,-0.37638876938568167,5.490896518961538e-05
601,MYO1F_proteomics,-0.375708563229194,5.677947932664623e-05
998,TNFAIP8L2_proteomics,-0.3756269287295837,5.700792391965108e-05
988,THYN1_proteomics,-0.3755671383370889,5.717578448176007e-05
206,COLGALT1_proteomics,0.37529570731871725,5.794364198058552e-05
12,ACADSB_proteomics,-0.375189760302479,5.82459619346267e-05
554,LYN_proteomics,-0.3747085957835987,5.963758854317352e-05
363,FZD6_proteomics,0.37443467570096844,6.044362317298325e-05
224,CRYM_proteomics,-0.3736321765755741,6.286396874892956e-05
995,TMF1_proteomics,-0.37344615218821,6.3437787061091e-05
519,LAMB3_proteomics,0.37322477157239486,6.412703523299297e-05
779,PTPRCAP_proteomics,-0.4123476734791607,6.551884018546534e-05
287,ELMO1_proteomics,-0.37274298884921436,6.565124268385931e-05
99,BMP1_proteomics,0.37270082449661035,6.578623334687428e-05
53,ANXA2_proteomics,0.37251289406400623,6.639105449808555e-05
821,RIN1_proteomics,0.37241351582226506,6.67129789326603e-05
508,KIAA1324_proteomics,-0.37240261696376886,6.674837300731425e-05
937,SRPK2_proteomics,0.37218774788351155,6.744974803308964e-05
932,SPI1_proteomics,-0.40040034938292135,6.9845673029758e-05
362,FYB1_proteomics,-0.3708165975212031,7.208989001228766e-05
544,LPXN_proteomics,-0.37065608620013335,7.26521266486684e-05
598,MYO10_proteomics,0.3706030282877606,7.283887441403778e-05
140,CCR1_proteomics,-0.5849297247082341,7.37368006324453e-05
802,RASSF4_proteomics,-0.3875203747348511,7.407034648501693e-05
868,SDC1_proteomics,0.37020916465449955,7.423921180558967e-05
898,SHANK3_proteomics,-0.37002783848158616,7.489229794411056e-05
901,SIGLEC1_proteomics,-0.36999650094266656,7.500570834736932e-05
720,PLS3_proteomics,0.36991938745313957,7.528546376462541e-05
379,GJA1_proteomics,0.36985480087626305,7.552052173861204e-05
590,MT1X_proteomics,0.3696286836494065,7.634885956476516e-05
972,TBXAS1_proteomics,-0.3694256012711927,7.710002466699997e-05
415,GSDME_proteomics,0.3693651281843372,7.732503121646765e-05
723,PLXNB2_proteomics,0.3692881472803162,7.761234506733732e-05
940,STAB1_proteomics,-0.36908121908401414,7.838959755845973e-05
279,EFNB1_proteomics,0.36829328925921,8.141606864296239e-05
672,PCSK9_proteomics,0.3779069750762134,8.302066988401692e-05
449,IGSF3_proteomics,0.3677938167876182,8.339057448009964e-05
712,PLEKHA6_proteomics,-0.36766937967942925,8.38893917731245e-05
157,CD79A_proteomics,-0.36669286722460054,8.790142207113343e-05
725,PMVK_proteomics,0.3663520491686926,8.934325015212223e-05
333,FGF1_proteomics,0.36584032019033835,9.154952528390441e-05
150,CD3G_proteomics,-0.38103218224103175,9.190454909419046e-05
113,C2CD2L_proteomics,-0.3654675970486992,9.318830472766625e-05
343,FLI1_proteomics,-0.3654210967946806,9.339466116399976e-05
536,LIN7A_proteomics,-0.5238465535331185,9.457405614419512e-05
346,FMNL1_proteomics,-0.3651388094817941,9.465653944207452e-05
239,DARS_proteomics,0.36488687324502306,9.579612816224052e-05
310,FAHD1_proteomics,0.36453428511867925,9.74124524624955e-05
673,PCTP_proteomics,-0.36446615461589704,9.772768589444729e-05
980,TFF3_proteomics,-0.37610831720599225,9.789851433874758e-05
243,DDAH1_proteomics,-0.3638021486830243,0.00010085008928566904
578,MLPH_proteomics,-0.3636902223842212,0.00010138546302971812
608,NADK_proteomics,-0.36354086323431667,0.00010210400794112096
117,CA5B_proteomics,-0.3634120194667916,0.00010272766025559775
941,STAP1_proteomics,-0.536074027586165,0.0001029213035008475
942,STAT5A_proteomics,-0.3625957253311337,0.00010676192199546281
365,GAN_proteomics,0.3625401441755228,0.0001070419030519638
562,MAST3_proteomics,-0.3689041824813554,0.00010776843688935907
962,TANC2_proteomics,0.3620576467984281,0.00010950126386836358
906,SLC16A1_proteomics,0.3619935072346706,0.00010983212158126784
686,PHF1_proteomics,-0.36197096201772044,0.00010994863956250106
830,RPL10_proteomics,0.3618252727126287,0.00011070436578518761
202,COL5A1_proteomics,0.3617761041136906,0.00011096050372329053
464,IPCEF1_proteomics,-0.549443311516727,0.0001121352052861545
375,GIMAP6_proteomics,-0.36119116805137874,0.00011405023361569558
348,FN1_proteomics,0.36081326340286285,0.00011608872406770517
629,NOTCH3_proteomics,0.36069647965614743,0.00011672549707562195
10,ACADM_proteomics,-0.3603746160271388,0.00011849733173496887
531,LGALS9_proteomics,-0.36035775458671215,0.00011859083832109553
819,RHOB_proteomics,0.3601335237744018,0.00011984086843715959
876,SEC23B_proteomics,-0.3601120776132889,0.00011996106486030942
1015,TRMT5_proteomics,0.36000733001533325,0.00012054974152784607
576,MLF1_proteomics,0.38818608489728684,0.00012064179904356546
571,METTL7A_proteomics,-0.35948687668011414,0.00012351468533084386
1069,ZBTB20_proteomics,-0.3594769504655811,0.00012357188645718533
467,IQGAP2_proteomics,-0.3594168273151861,0.0001239188805459449
742,PPP3CC_proteomics,-0.35917146148685597,0.00012534439136959688
387,GMDS_proteomics,-0.35892487393992983,0.00012679233959480172
289,ENO1_proteomics,0.3584253170432138,0.00012977346502731705
822,RIN3_proteomics,-0.3580825617100261,0.0001318563956513917
540,LOXL2_proteomics,0.35790069037620875,0.0001329742011078432
630,NPTN_proteomics,0.35708585997216624,0.00013809115494315053
437,HSP90AA1_proteomics,0.3570810751761526,0.00013812173520814968
294,EPHB3_proteomics,0.35708004604871196,0.00013812831331959716
718,PLOD2_proteomics,0.3567342451183371,0.00014035519571166762
574,MICAL1_proteomics,-0.35643321709863585,0.00014232084334334365
494,JCHAIN_proteomics,-0.3563446245835128,0.00014290418253052288
596,MYH11_proteomics,-0.356324036807519,0.0001430400606373624
610,NAT1_proteomics,-0.3560904197669248,0.00014459034498885635
179,CLASP2_proteomics,-0.355816980737797,0.00014642469583450347
897,SH3KBP1_proteomics,-0.3556599970394298,0.00014748754949130596
295,EPHB4_proteomics,0.35533356248207104,0.00014972063139729835
25,ADAM17_proteomics,0.3552378859118801,0.00015038106024945196
0,AAAS_proteomics,0.3545782270401064,0.000155008603974933
1036,UROS_proteomics,-0.3543318400638455,0.00015677065744946017
633,NSDHL_proteomics,0.3540841076767659,0.0001585610540490287
811,RENBP_proteomics,-0.3535903430848322,0.0001621862772337795
945,STK10_proteomics,-0.353202366441315,0.0001650885802082926
856,S100A2_proteomics,0.3531872511157893,0.0001652026210241243
936,SQLE_proteomics,0.35305403726169554,0.00016621084560731472
127,CARD16_proteomics,-0.3643416452155993,0.00016683333782575182
261,DOK1_proteomics,-0.3526652900795979,0.0001691857838905738
707,PLCL2_proteomics,-0.35228891537738877,0.0001721130154102647
231,CTNNA1_proteomics,0.35226707660438794,0.00017228429818830896
104,BSG_proteomics,0.35223673281958684,0.0001725225486351437
291,ENTPD1_proteomics,-0.35199007524737247,0.00017447059568426776
992,TMEM132A_proteomics,0.3519668194545332,0.00017465531291390582
959,SYNJ1_proteomics,-0.3515653885323751,0.00017787253073983382
850,RSL1D1_proteomics,0.35141497025159685,0.00017909212322511747
946,STK4_proteomics,-0.35109385880786387,0.0001817216765490004
618,NDUFA4L2_proteomics,0.3506415574525591,0.00018548626857875457
364,GALM_proteomics,-0.3502873611648549,0.00018848463037518347
442,HYI_proteomics,-0.34976289772237107,0.0001930069102223474
883,SEMA4B_proteomics,0.3495422871484833,0.00019493902906654711
1013,TRIM47_proteomics,0.349515474882496,0.00019517506949507103
118,CA9_proteomics,0.3494558732547925,0.00019570071811469752
160,CDH3_proteomics,0.34940088896658883,0.00019618680734662686
676,PDE12_proteomics,-0.34922024912598737,0.00019779163968133487
866,SCLY_proteomics,-0.349106532977899,0.00019880813918423103
334,FGF2_proteomics,-0.34886056194507453,0.00020102342804353916
567,MECP2_proteomics,-0.3488588240441465,0.00020103916111523606
447,IGFLR1_proteomics,-0.3583724098661525,0.0002016455167823492
248,DENND1A_proteomics,-0.3486394684706391,0.0002030341498821493
564,MBOAT7_proteomics,0.3485649728469923,0.00020371583018615136
170,CEP170B_proteomics,0.34851163602028956,0.00020420519591372077
345,FLNB_proteomics,0.3484908637639775,0.000204396075859651
305,EXOC6B_proteomics,0.3481077778647614,0.0002079460755197901
886,SEPT10_proteomics,0.3478744230891494,0.00021013642949729277
337,FHL2_proteomics,0.3478585302808238,0.0002102863794386815
748,PRKACB_proteomics,-0.34779494939830663,0.000210887261708227
731,PPIA_proteomics,0.3477132005351692,0.00021166217952274565
483,ITGB1_proteomics,0.34736030929966166,0.00021503767026446286
487,ITIH5_proteomics,-0.3473024737686847,0.00021559561043859327
30,AEBP1_proteomics,0.34713243294467055,0.0002172437675305291
319,FBXL18_proteomics,0.34697486005577777,0.0002187814797838874
994,TMEM9_proteomics,0.4858578122549434,0.00022600801701473276
413,GRIPAP1_proteomics,-0.3459763231121507,0.0002287625043578719
550,LSP1_proteomics,-0.3456325541860066,0.00023229505614140555
1063,YES1_proteomics,0.34555946804418836,0.0002330525610696249
716,PLEKHO2_proteomics,-0.34548879828584084,0.0002337871937713021
895,SH2D1A_proteomics,-0.3450567286982775,0.00023832547004104033
1040,VANGL1_proteomics,0.3450558562216519,0.00023833471604063443
1001,TNS4_proteomics,0.34471364318572506,0.00024198698649276437
1066,YWHAQ_proteomics,0.34463672965391573,0.00024281493887170138
847,RRAS2_proteomics,0.34445888040237854,0.0002447394785289327
1024,TUBA1C_proteomics,0.3437170592229224,0.0002529199710769432
351,FOLR1_proteomics,-0.40052370155012607,0.0002546225271100001
414,GRK6_proteomics,-0.34332776054454495,0.0002573134386061073
753,PRPH_proteomics,-0.34330584822469784,0.0002575628171213936
395,GNAO1_proteomics,-0.3431475523904607,0.00025937098888566593
583,MPDZ_proteomics,-0.3817899131630796,0.0002634306195270374
603,MYOF_proteomics,0.34251989906132596,0.0002666566174926641
64,APPL1_proteomics,-0.3422132373492787,0.00027028461880436845
546,LRMP_proteomics,-0.3420216403731371,0.0002725744255874469
958,SYNE1_proteomics,-0.3419470962087302,0.00027347014837683886
227,CSE1L_proteomics,0.3419458773502792,0.00027348481675317453
954,SVIP_proteomics,-0.3727553330905261,0.0002739462619282596
558,MAP3K4_proteomics,0.3417282543593299,0.00027611548794380137
380,GJB2_proteomics,0.34126541952503997,0.0002817882401906699
324,FCGR3A_proteomics,-0.341007632865645,0.00028499430040139766
806,RBSN_proteomics,-0.3409540940507618,0.00028566436690339876
874,SEC11C_proteomics,-0.34068671309163234,0.0002890326135953991
