,Comparison,Correlation,P_value,fdr_bh_p_val,Cancer Type
439,DPP6_proteomics,0.4863244796622994,3.3362018609614224e-07,7.28721806487145e-05,GBM
474,ENG_proteomics,-0.48563903357264726,3.4849083075673814e-07,7.459794723178736e-05,GBM
1377,ST14_proteomics,-0.48465923206111367,3.708446279663333e-07,7.662197730949509e-05,GBM
108,ARHGAP27_proteomics,-0.48444882721818805,3.758194214505767e-07,7.662197730949509e-05,GBM
993,OSTF1_proteomics,-0.48429806091463534,3.794230400264636e-07,7.662197730949509e-05,GBM
91,APBB1IP_proteomics,-0.4830555483585245,4.103970283607974e-07,7.98401911156248e-05,GBM
1103,PPP2R3A_proteomics,-0.5037773152130771,4.157858052098756e-07,7.98401911156248e-05,GBM
327,COL6A2_proteomics,-0.4827741454334567,4.177380830117714e-07,7.98401911156248e-05,GBM
658,HAAO_proteomics,-0.48197358928803796,4.393105507041477e-07,8.176586692694852e-05,GBM
371,CTSZ_proteomics,-0.48170904715372437,4.466686983697819e-07,8.176586692694852e-05,GBM
352,CSK_proteomics,-0.481564725075465,4.507321450705375e-07,8.176586692694852e-05,GBM
1425,THEMIS2_proteomics,-0.48106531136839314,4.65065881026532e-07,8.296000207711621e-05,GBM
952,NFIA_proteomics,0.48042978003337344,4.839326688475612e-07,8.491035007664669e-05,GBM
959,NIPSNAP2_proteomics,0.47888120867778167,5.329931202626609e-07,9.144414288701263e-05,GBM
777,LANCL2_proteomics,0.47872313065582084,5.382585258228344e-07,9.144414288701263e-05,GBM
1212,RNF130_proteomics,-0.4754253341978527,6.600401161969357e-07,0.00010906225221072758,GBM
101,ARHGAP15_proteomics,-0.4748493488654879,6.838276050482958e-07,0.00010906225221072758,GBM
258,CD14_proteomics,-0.4746481984106531,6.923247520802882e-07,0.00010906225221072758,GBM
757,KCND3_proteomics,0.47461967486681345,6.935377402357279e-07,0.00010906225221072758,GBM
541,FCGRT_proteomics,-0.4743710606768027,7.041959501140814e-07,0.00010906225221072758,GBM
5,ABCA1_proteomics,-0.47409469035326185,7.162263363932542e-07,0.00010906225221072758,GBM
1589,ZYG11B_proteomics,0.4738725020249037,7.260392455215334e-07,0.00010906225221072758,GBM
169,BCR_proteomics,0.47380283053930905,7.29142438563256e-07,0.00010906225221072758,GBM
124,ARMT1_proteomics,-0.4735976201606943,7.383558239359149e-07,0.00010906225221072758,GBM
431,DOCK11_proteomics,-0.47347615851379904,7.438610119950587e-07,0.00010906225221072758,GBM
1068,PLCG2_proteomics,-0.4724528986019063,7.918099271287727e-07,0.00011452353581161155,GBM
606,GGA2_proteomics,-0.47146549139865473,8.40845681956795e-07,0.00011999428445311436,GBM
1398,SYK_proteomics,-0.4708487814463348,8.729179979271179e-07,0.00012025095504716426,GBM
598,GBA_proteomics,-0.47079605765005716,8.757130708204461e-07,0.00012025095504716426,GBM
1117,PROCR_proteomics,-0.470784064713155,8.763500414536871e-07,0.00012025095504716426,GBM
1496,UAP1_proteomics,-0.4701864303894616,9.08653735392082e-07,0.00012216647890428255,GBM
363,CTNND2_proteomics,0.4700018930346916,9.188543432270415e-07,0.00012216647890428255,GBM
622,GMIP_proteomics,-0.4698996531247181,9.245524424223942e-07,0.00012216647890428255,GBM
92,APC_proteomics,0.46833309134661727,1.0161593863179837e-06,0.00013263358428977293,GBM
106,ARHGAP24_proteomics,-0.4678576140628673,1.0456226741850344e-06,0.00013483493351569185,GBM
265,CD4_proteomics,-0.46747903299664095,1.0696585181766667e-06,0.00013629232285767694,GBM
939,NCKAP1L_proteomics,-0.4671625433058982,1.0901529368139768e-06,0.00013647702685706556,GBM
110,ARHGAP30_proteomics,-0.4670639849246152,1.0966106988421598e-06,0.00013647702685706556,GBM
1048,PI4K2A_proteomics,-0.4666231050334723,1.1259442531821032e-06,0.00013851702691733392,GBM
1051,PIK3CD_proteomics,-0.4662648948315302,1.1503230583396594e-06,0.00013990804197056106,GBM
1254,SCRN1_proteomics,0.46596514982339154,1.1711062077486946e-06,0.00014025313898467377,GBM
176,BLOC1S1_proteomics,-0.4658473823629272,1.1793686357676015e-06,0.00014025313898467377,GBM
783,LDLRAP1_proteomics,-0.46540089073266905,1.2111980974805808e-06,0.00014245553008060063,GBM
969,NPAS3_proteomics,0.46517664566307715,1.2274892687755458e-06,0.00014246388846860696,GBM
584,FYB1_proteomics,-0.46503494439218146,1.2378904631954076e-06,0.00014246388846860696,GBM
1170,RASAL3_proteomics,-0.4645787127341439,1.2719486848179605e-06,0.00014453169687359734,GBM
32,ADAP2_proteomics,-0.4644349187011614,1.2828656641120944e-06,0.00014453169687359734,GBM
516,FAM19A5_proteomics,0.4640521725822081,1.3123580555885118e-06,0.0001463142528017067,GBM
1011,PARVG_proteomics,-0.4631967506858821,1.3806093311406378e-06,0.00015233671825977573,GBM
433,DOCK8_proteomics,-0.4629196820492616,1.4034267493707837e-06,0.00015327424998485203,GBM
843,MAN2A1_proteomics,-0.4621881013097853,1.4654022962371955e-06,0.0001584262704709768,GBM
1185,REL_proteomics,-0.46118506580762286,1.5545942514295218e-06,0.00016638822273050172,GBM
782,LCP2_proteomics,-0.46088097013207374,1.5826341101686391e-06,0.00016650849753803302,GBM
362,CTNNB1_proteomics,0.4608358789852845,1.5868323599812544e-06,0.00016650849753803302,GBM
456,EHBP1L1_proteomics,-0.4600736240604506,1.6594172612743351e-06,0.00017133233501540575,GBM
424,DNAJC21_proteomics,-0.4600181607794885,1.6648194750632718e-06,0.00017133233501540575,GBM
13,ABI3_proteomics,-0.4585684170672143,1.8120722625614602e-06,0.00018471056596376485,GBM
1158,RAB3IL1_proteomics,-0.4583886434542359,1.8311677593124094e-06,0.00018476789318522534,GBM
49,AIF1_proteomics,-0.458124004543946,1.8596242009010608e-06,0.00018476789318522534,GBM
880,MLC1_proteomics,0.4580797432124604,1.8644242234891467e-06,0.00018476789318522534,GBM
538,FCGR2A_proteomics,-0.45614754384248934,2.0857650169367127e-06,0.00020480681629608843,GBM
1065,PLCB2_proteomics,-0.4539868320636522,2.362634100990606e-06,0.00022988429802638596,GBM
1469,TRAF3IP3_proteomics,-0.45370692647269656,2.400942483470973e-06,0.00023150709369900742,GBM
368,CTSL_proteomics,-0.45307843241566226,2.489108678720406e-06,0.0002378654481102188,GBM
729,INPP5F_proteomics,-0.452337339773245,2.5970001028285062e-06,0.0002459795761112699,GBM
896,MSR1_proteomics,-0.4518416229187484,2.6716184804940325e-06,0.00025065883172182055,GBM
1411,TBXAS1_proteomics,-0.45170041569799063,2.693241675045255e-06,0.00025065883172182055,GBM
328,COL6A3_proteomics,-0.45069607788066646,2.851874186008257e-06,0.000257721735703069,GBM
927,NAIP_proteomics,-0.450599041426451,2.867659676471342e-06,0.000257721735703069,GBM
997,OTULINL_proteomics,-0.450567114368572,2.8728714544490186e-06,0.000257721735703069,GBM
552,FGD3_proteomics,-0.45050399709487854,2.8832010612871964e-06,0.000257721735703069,GBM
319,COL1A1_proteomics,-0.4504654484371207,2.8895270750601026e-06,0.000257721735703069,GBM
1202,RIN2_proteomics,-0.4499853188856706,2.969424942369167e-06,0.0002610042060574146,GBM
1193,RGS12_proteomics,0.44987987377193384,2.9872491608114876e-06,0.0002610042060574146,GBM
596,GAS2_proteomics,-0.4697398983127423,2.999487745964869e-06,0.0002610042060574146,GBM
1046,PHLDB2_proteomics,-0.4490432852775595,3.1322877910328356e-06,0.00027036190505987453,GBM
1450,TNFAIP8_proteomics,-0.4487992023446223,3.1758413130881147e-06,0.00027192823659185673,GBM
915,MYO10_proteomics,0.44747819395886473,3.421652102638465e-06,0.0002894593407062251,GBM
540,FCGR3A_proteomics,-0.44714792640110335,3.485855457407905e-06,0.0002894593407062251,GBM
1518,VAV1_proteomics,-0.44714281575333015,3.4868578325968787e-06,0.0002894593407062251,GBM
844,MAN2B1_proteomics,-0.4470946229040094,3.496323507772922e-06,0.0002894593407062251,GBM
672,HEXB_proteomics,-0.4468664074316057,3.541478131637973e-06,0.0002894593407062251,GBM
720,IL18_proteomics,-0.44685949345758735,3.542854679296972e-06,0.0002894593407062251,GBM
789,LIG4_proteomics,-0.4459812151698548,3.721882597767371e-06,0.00029866057508575665,GBM
157,B4GALT1_proteomics,-0.44594460701449457,3.729527011232262e-06,0.00029866057508575665,GBM
589,GAA_proteomics,-0.44589844827073527,3.7391868692414644e-06,0.00029866057508575665,GBM
1378,ST6GAL1_proteomics,-0.4456766956565269,3.7859241266766863e-06,0.00030015367353941163,GBM
470,EMILIN3_proteomics,0.4448454995715303,3.9660608068097495e-06,0.0003102355385519684,GBM
1408,TBC1D2B_proteomics,-0.44478800074311653,3.978816354476862e-06,0.0003102355385519684,GBM
1209,RNASET2_proteomics,-0.4446926822173949,4.000047119515243e-06,0.0003102355385519684,GBM
24,ACSL1_proteomics,-0.4430988657917541,4.371270683238373e-06,0.00033658784260935475,GBM
1449,TMX2_proteomics,0.44247121596391603,4.526188443300322e-06,0.00034359245912801863,GBM
43,AFAP1L1_proteomics,0.44247019495352147,4.526444617121426e-06,0.00034359245912801863,GBM
1132,PTBP3_proteomics,-0.4421726263221297,4.6016907007768496e-06,0.00034684433500291984,GBM
679,HLA-DMB_proteomics,-0.4420053958513874,4.6444942745702475e-06,0.0003476225330120655,GBM
637,GPSM3_proteomics,-0.4413199028416614,4.823904368713601e-06,0.00035636965045418616,GBM
370,CTSS_proteomics,-0.44130470634471874,4.8279547151132385e-06,0.00035636965045418616,GBM
1495,TYROBP_proteomics,-0.439821091408167,5.239193515315559e-06,0.00038156649596622605,GBM
156,B3GLCT_proteomics,0.43973627038719365,5.263675157589547e-06,0.00038156649596622605,GBM
263,CD300A_proteomics,-0.43969280266112104,5.276262861160558e-06,0.00038156649596622605,GBM
36,ADGRG1_proteomics,0.43904986726272655,5.465793645545529e-06,0.00039001583342575084,GBM
950,NF1_proteomics,0.4390237262660885,5.473633839323636e-06,0.00039001583342575084,GBM
1056,PITPNC1_proteomics,0.4389280514887456,5.50241902712215e-06,0.00039001583342575084,GBM
1418,TFRC_proteomics,0.43876522364762793,5.551736418091483e-06,0.0003902649041866292,GBM
1466,TPMT_proteomics,-0.43867625407667193,5.578859230174182e-06,0.0003902649041866292,GBM
621,GMFG_proteomics,-0.4382236838709577,5.7187711129845695e-06,0.0003970096845292139,GBM
1416,TES_proteomics,-0.43812580224901176,5.7494628704127955e-06,0.0003970096845292139,GBM
1391,STXBP2_proteomics,-0.4378059058846811,5.850855429916687e-06,0.0004014211901692199,GBM
536,FCER1G_proteomics,-0.43757752821444584,5.924268696656897e-06,0.00040386597530738113,GBM
12,ABI2_proteomics,0.43736669249384297,5.992812535471229e-06,0.00040386597530738113,GBM
1016,PCDH19_proteomics,0.43734566119664203,5.999690747815902e-06,0.00040386597530738113,GBM
1515,VAMP8_proteomics,-0.43717980024779174,6.054196149627103e-06,0.00040498788368411806,GBM
465,ELOVL2_proteomics,0.4369619362258975,6.126499758770502e-06,0.00040727904918087376,GBM
373,CXXC5_proteomics,0.4368327665975318,6.16975116339642e-06,0.0004076225105051351,GBM
1184,RCSD1_proteomics,-0.43603279507538234,6.4440876197694125e-06,0.0004231353975116075,GBM
1478,TRIM9_proteomics,0.4355361097258303,6.62015460044013e-06,0.0004320458212714068,GBM
945,NEDD4_proteomics,-0.43492452558367484,6.8431755206317605e-06,0.0004428009654600601,GBM
996,OTULIN_proteomics,-0.4348584303290468,6.86769693229655e-06,0.0004428009654600601,GBM
1317,SLC1A4_proteomics,0.4343277691531323,7.067592777123073e-06,0.00045129444499986273,GBM
117,ARHGDIB_proteomics,-0.43428547405214163,7.083758456505367e-06,0.00045129444499986273,GBM
436,DOK3_proteomics,-0.43312664513707677,7.5404584984994e-06,0.0004775474988724205,GBM
1463,TPD52L2_proteomics,-0.43283322233579696,7.660418024780941e-06,0.0004822909065837083,GBM
1346,SNAPIN_proteomics,-0.4324808050285488,7.806870073885636e-06,0.0004859890908923352,GBM
962,NLGN3_proteomics,0.4324734096342814,7.809971375640629e-06,0.0004859890908923352,GBM
292,CHDH_proteomics,0.4323313546635734,7.869768441636317e-06,0.00048687937358863297,GBM
68,AMPD3_proteomics,-0.43196184325911535,8.027335870245036e-06,0.0004937734242484634,GBM
1050,PIK3AP1_proteomics,-0.4317342235852393,8.12587010128734e-06,0.0004969782153947338,GBM
127,ARPC1B_proteomics,-0.4314725422377172,8.240555164155397e-06,0.0004997861401183348,GBM
1457,TNS3_proteomics,-0.4313928875879236,8.275765998041958e-06,0.0004997861401183348,GBM
1543,WDFY4_proteomics,-0.4312759004135461,8.327736122944417e-06,0.0004997861401183348,GBM
104,ARHGAP22_proteomics,-0.431206827760685,8.358564802502284e-06,0.0004997861401183348,GBM
917,MYO1F_proteomics,-0.43077658405344676,8.553022639297012e-06,0.0005070584604989565,GBM
354,CSPG5_proteomics,0.43072866994431275,8.574939862684398e-06,0.0005070584604989565,GBM
1560,YWHAE_proteomics,0.4301541477005727,8.841890125764737e-06,0.0005199711539343954,GBM
446,DUSP23_proteomics,-0.4299489119185799,8.939132882377902e-06,0.0005228171543174354,GBM
432,DOCK2_proteomics,-0.42884069263366176,9.481833678444754e-06,0.0005515438361977945,GBM
1040,PGM1_proteomics,0.4282548716357236,9.781083515692746e-06,0.0005658753344241051,GBM
559,FHL2_proteomics,-0.4281008737367134,9.861210191731697e-06,0.0005674437240973352,GBM
280,CDKN2C_proteomics,0.42719733165047696,1.0343903942379364e-05,0.0005860091538203678,GBM
358,CTBS_proteomics,-0.4271931207859735,1.034620460811116e-05,0.0005860091538203678,GBM
1012,PAWR_proteomics,-0.4271896496512475,1.0348101473610156e-05,0.0005860091538203678,GBM
719,IL16_proteomics,-0.4265713290680917,1.0691259256906133e-05,0.0006022555148771912,GBM
413,DGKZ_proteomics,0.4263280321554888,1.0829194366621506e-05,0.0006036735136249397,GBM
1508,UPP1_proteomics,-0.4262618708725739,1.0866992166339388e-05,0.0006036735136249397,GBM
62,ALDH7A1_proteomics,0.4262293120626578,1.0885638431244824e-05,0.0006036735136249397,GBM
539,FCGR2B_proteomics,-0.42602763013464,1.1001812293341297e-05,0.0006047032155735097,GBM
662,HCK_proteomics,-0.4260010610637584,1.1017203310925385e-05,0.0006047032155735097,GBM
590,GAB1_proteomics,0.4258739014606532,1.1091145297688345e-05,0.000604722455925532,GBM
1062,PLAUR_proteomics,-0.4256393559046623,1.1228755975352762e-05,0.000604722455925532,GBM
299,CLDN10_proteomics,0.42562711333320014,1.1235982711167627e-05,0.000604722455925532,GBM
1281,SERPINB8_proteomics,-0.4256142933763225,1.1243554959280655e-05,0.000604722455925532,GBM
1439,TMED5_proteomics,-0.42530730301280817,1.1426320841761018e-05,0.0006114795598468408,GBM
1142,PTPRC_proteomics,-0.42495788600673146,1.1637740899611714e-05,0.0006196952281022098,GBM
339,CPNE2_proteomics,0.4248405049107025,1.1709584962769149e-05,0.0006197765174232833,GBM
674,HGF_proteomics,-0.4438754601660816,1.1755081102207466e-05,0.0006197765174232833,GBM
1137,PTPN18_proteomics,-0.4238355954905362,1.2341928674073345e-05,0.0006449551485997644,GBM
1546,WIPF1_proteomics,-0.4238181973608884,1.2353153831911773e-05,0.0006449551485997644,GBM
191,BTK_proteomics,-0.4233800315892208,1.2639037545166258e-05,0.0006552046936406375,GBM
129,ARPC3_proteomics,-0.42333025849723027,1.2671902418351113e-05,0.0006552046936406375,GBM
926,NAGA_proteomics,-0.4229703523952185,1.2911945585057977e-05,0.0006644065076772862,GBM
47,AHR_proteomics,-0.42276073166758277,1.305371540938351e-05,0.0006684876364910608,GBM
609,GIMAP1-GIMAP5_proteomics,-0.4226368649588044,1.3138174148339802e-05,0.000669608942427052,GBM
442,DPYD_proteomics,-0.4222140537304998,1.343035001919941e-05,0.0006812560959975891,GBM
1394,SULF1_proteomics,-0.4410860997763089,1.3531927358667577e-05,0.0006831708420746183,GBM
450,EDNRB_proteomics,0.4217204154726886,1.3779186900256984e-05,0.0006854436107224183,GBM
1333,SLC6A9_proteomics,0.4215702800908227,1.3886957899363873e-05,0.0006854436107224183,GBM
1436,TLR7_proteomics,-0.4214657674336453,1.3962446363579876e-05,0.0006854436107224183,GBM
928,NANS_proteomics,-0.42142979542179404,1.398851758597885e-05,0.0006854436107224183,GBM
1413,TCIRG1_proteomics,-0.4214257021892915,1.3991487108177748e-05,0.0006854436107224183,GBM
827,LUZP1_proteomics,-0.42131594837583186,1.4071331355051648e-05,0.0006854436107224183,GBM
610,GIMAP4_proteomics,-0.42129232796130356,1.4088570691347121e-05,0.0006854436107224183,GBM
1380,STAMBPL1_proteomics,-0.42122833188373415,1.4135377848550253e-05,0.0006854436107224183,GBM
312,CNPY3_proteomics,-0.4211264967824083,1.4210161803128892e-05,0.0006854436107224183,GBM
918,MYO1G_proteomics,-0.4211167115526103,1.421736724099569e-05,0.0006854436107224183,GBM
1173,RASSF1_proteomics,-0.4617734428726475,1.429718265411205e-05,0.0006862006544706784,GBM
574,FPR1_proteomics,-0.42089503362601977,1.4381523534142936e-05,0.0006871671713657671,GBM
58,ALDH3B1_proteomics,-0.42080849274160387,1.4446090062999947e-05,0.0006871844530857265,GBM
1133,PTER_proteomics,-0.4203613592944818,1.4784045017849848e-05,0.0006977804877015251,GBM
1165,RALGAPA1_proteomics,0.4202735232277472,1.4851299831708444e-05,0.0006977804877015251,GBM
960,NKAIN3_proteomics,0.4222427316581944,1.486442597364736e-05,0.0006977804877015251,GBM
790,LILRB1_proteomics,-0.4197620483657131,1.5248668014794267e-05,0.0007121880501850404,GBM
1064,PLBD2_proteomics,-0.41969128451128934,1.5304424137396924e-05,0.0007121880501850404,GBM
668,HEPACAM_proteomics,0.41932433219727516,1.5596633783161414e-05,0.0007199402783136275,GBM
755,KBTBD6_proteomics,0.4193132437143131,1.5605544666800113e-05,0.0007199402783136275,GBM
967,NOVA1_proteomics,0.41898512661283693,1.5871397224504037e-05,0.0007274616450929044,GBM
186,BRI3_proteomics,-0.4189446141231125,1.5904515084718268e-05,0.0007274616450929044,GBM
26,ACSS1_proteomics,0.41863082687492104,1.616323233433789e-05,0.0007361492581890146,GBM
1336,SLFN5_proteomics,-0.4184524366691809,1.631206993809093e-05,0.00073978001926859,GBM
558,FGL2_proteomics,-0.4183446680806845,1.6402607291333347e-05,0.0007407472820216912,GBM
320,COL1A2_proteomics,-0.417762961922836,1.6899498749161666e-05,0.0007599803996314172,GBM
1155,RAB11FIP1_proteomics,-0.4365183610279324,1.6994879054332408e-05,0.0007610719268557312,GBM
495,EVI2B_proteomics,-0.4174054665566349,1.721183852452858e-05,0.0007642168364492213,GBM
23,ACSBG1_proteomics,0.41725657798640803,1.7343511101268445e-05,0.0007642168364492213,GBM
565,FLNB_proteomics,-0.4172346263709471,1.7363004175076974e-05,0.0007642168364492213,GBM
891,MRC1_proteomics,-0.4171237639253955,1.7461764553572105e-05,0.0007642168364492213,GBM
663,HCLS1_proteomics,-0.4171020146537781,1.748120132479528e-05,0.0007642168364492213,GBM
1280,SERPINB2_proteomics,-0.4827558458776459,1.7493518165940318e-05,0.0007642168364492213,GBM
180,BLOC1S5_proteomics,-0.4163216726122936,1.8192148872219885e-05,0.0007904837347795239,GBM
560,FHOD1_proteomics,-0.4162674963657118,1.8242500466275104e-05,0.0007904837347795239,GBM
457,EHD4_proteomics,-0.4156646681960542,1.8811658424303848e-05,0.0008088836270106465,GBM
680,HMGA1_proteomics,-0.4154867251670677,1.898281898136315e-05,0.0008088836270106465,GBM
671,HEXA_proteomics,-0.4154743813952714,1.89947462479845e-05,0.0008088836270106465,GBM
1252,SCIN_proteomics,-0.41545292568278036,1.9015494720089385e-05,0.0008088836270106465,GBM
521,FAM49B_proteomics,-0.4154224486799629,1.904500364446257e-05,0.0008088836270106465,GBM
688,HPS5_proteomics,-0.41508051452911515,1.9379032602606238e-05,0.0008198173357537334,GBM
1480,TRMT1L_proteomics,-0.41494580983014484,1.9512124722899576e-05,0.0008221979169653313,GBM
402,DEF6_proteomics,-0.4148077668451957,1.9649403771399654e-05,0.0008239738538221484,GBM
697,HSPBP1_proteomics,0.41456606897323467,1.9891946735873514e-05,0.0008239738538221484,GBM
1490,TUT7_proteomics,-0.4145261482995832,1.9932276000834514e-05,0.0008239738538221484,GBM
364,CTSA_proteomics,-0.41451604843654904,1.994249137723584e-05,0.0008239738538221484,GBM
980,NTAN1_proteomics,-0.41437124133527453,2.008949525639774e-05,0.0008239738538221484,GBM
736,IRF5_proteomics,-0.4331115903040691,2.0100338410017267e-05,0.0008239738538221484,GBM
1563,ZBTB47_proteomics,0.4143113269248181,2.015061513101038e-05,0.0008239738538221484,GBM
956,NFKB2_proteomics,-0.41429221012761336,2.0170153200168448e-05,0.0008239738538221484,GBM
1198,RHBDF2_proteomics,-0.4141361962652817,2.0330270133856886e-05,0.000827356962899887,GBM
486,EPN2_proteomics,0.4140606955147329,2.0408183528718202e-05,0.0008273817738934505,GBM
812,LRRC25_proteomics,-0.413658970125033,2.0827473458164813e-05,0.0008388393327051674,GBM
856,MARC1_proteomics,0.41363993108833264,2.084754391288186e-05,0.0008388393327051674,GBM
1090,POU3F3_proteomics,0.41310175962639994,2.1422424118784105e-05,0.0008572411707271105,GBM
100,ARHGAP10_proteomics,-0.4130586731656679,2.1469085958435808e-05,0.0008572411707271105,GBM
958,NHS_proteomics,-0.4129886135815363,2.1545162564289708e-05,0.0008572411707271105,GBM
25,ACSL4_proteomics,-0.4126802038742674,2.1883073016425687e-05,0.000865836075968985,GBM
742,ITGAL_proteomics,-0.41264408258515983,2.1922972679397826e-05,0.000865836075968985,GBM
744,ITGB1_proteomics,-0.4123638693676748,2.2234820131312855e-05,0.0008749238230347115,GBM
1547,WIPF3_proteomics,0.4120990789075213,2.253331831734791e-05,0.0008825530148361984,GBM
1494,TYMP_proteomics,-0.41204598504497547,2.2593621046913795e-05,0.0008825530148361984,GBM
808,LRMDA_proteomics,-0.41176039732682457,2.292058657960469e-05,0.0008920692296782145,GBM
360,CTHRC1_proteomics,-0.41165046653075105,2.30476221538142e-05,0.0008937634054792513,GBM
478,ENTPD1_proteomics,-0.4109100759710935,2.3920545698936523e-05,0.0009242657061939263,GBM
535,FBXO17_proteomics,0.41044070313903813,2.448987289488436e-05,0.0009407493869000011,GBM
531,FBP1_proteomics,-0.41041375252678935,2.4522944870139243e-05,0.0009407493869000011,GBM
1245,SAMSN1_proteomics,-0.4101538826517691,2.48439925524224e-05,0.0009496616153163462,GBM
1577,ZNF185_proteomics,-0.410065836815915,2.4953655482589102e-05,0.0009504589844489365,GBM
998,P2RX4_proteomics,-0.4099886887798543,2.505011736788865e-05,0.0009507496673351498,GBM
573,FOXP1_proteomics,-0.45223073724969676,2.5396857627420645e-05,0.0009578078139318845,GBM
802,LPXN_proteomics,-0.40969930860443393,2.5415062987634795e-05,0.0009578078139318845,GBM
1024,PDGFA_proteomics,0.4129047933502273,2.6333327877653806e-05,0.0009889319588579954,GBM
1186,RELB_proteomics,-0.40870963861961507,2.670113525660627e-05,0.0009992386386414578,GBM
