,Comparison,Correlation,P_value,fdr_bh_p_val,Cancer Type
828,PRCP_proteomics,-0.41740023847814667,5.717482209650209e-06,0.0006280448134444689,Luad
976,SLC35E1_proteomics,0.41712617645718797,5.807104411359303e-06,0.0006280448134444689,Luad
964,SI_proteomics,-0.5975355899050299,5.816317729747655e-06,0.0006280448134444689,Luad
881,RASSF1_proteomics,-0.4307299619666217,6.214530087551139e-06,0.0006643332663592167,Luad
56,AMY1B_proteomics,0.4147514607537657,6.641130710332706e-06,0.000694856808309153,Luad
504,HERPUD2_proteomics,0.48518683395581896,6.730137461145868e-06,0.000694856808309153,Luad
482,GRK5_proteomics,-0.41450478682167113,6.733963688026789e-06,0.000694856808309153,Luad
696,NHLRC2_proteomics,-0.41443600528424596,6.760066236122724e-06,0.000694856808309153,Luad
547,IRF2BPL_proteomics,0.4141247269685819,6.879393787671408e-06,0.0007003878056210224,Luad
1213,ZNF316_proteomics,0.4130672388098267,7.299785138814286e-06,0.0007303028530648298,Luad
993,SNX14_proteomics,0.4217601701899817,7.432350637816778e-06,0.0007303028530648298,Luad
1145,UFM1_proteomics,-0.4126784066355599,7.460362558937328e-06,0.0007303028530648298,Luad
476,GPX2_proteomics,-0.4373507635473321,7.4883736420944705e-06,0.0007303028530648298,Luad
1147,UPP1_proteomics,0.41254835496691994,7.514809526392075e-06,0.0007303028530648298,Luad
170,CAMSAP3_proteomics,0.4123841082731924,7.584107827108375e-06,0.0007303974114575544,Luad
323,DHRS7_proteomics,0.41213904425515324,7.688625095602957e-06,0.0007338518059999607,Luad
972,SLC30A9_proteomics,0.41149444186810036,7.97006146925566e-06,0.0007539819212950709,Luad
357,ELMO1_proteomics,-0.41009819444603257,8.61330776164718e-06,0.0008030227155671684,Luad
1184,XIAP_proteomics,0.4100451346445546,8.63869151452052e-06,0.0008030227155671684,Luad
514,HNRNPAB_proteomics,0.4093443960259274,8.980605248669199e-06,0.0008276092250713253,Luad
707,NNT_proteomics,0.4087361633796772,9.287678246713424e-06,0.0008414006818420889,Luad
708,NNT_proteomics,0.4087361633796772,9.287678246713424e-06,0.0008414006818420889,Luad
658,MRTFB_proteomics,0.4083304702082038,9.497966300148291e-06,0.0008532206701561785,Luad
800,PLCG2_proteomics,-0.40815336175374417,9.591168268365169e-06,0.0008544132399068638,Luad
695,NFKB2_proteomics,-0.40788741152781227,9.732741775104174e-06,0.0008598595832716002,Luad
506,HGF_proteomics,-0.40769311631799887,9.837412678116783e-06,0.000861983127287446,Luad
419,FGFR1_proteomics,-0.43453532126739,1.0829313911035276e-05,0.0009411818350322528,Luad
1207,ZFPL1_proteomics,0.40533505295786904,1.1195228851826206e-05,0.0009651370679517915,Luad
508,HIP1_proteomics,0.40468884186930987,1.1597035899421423e-05,0.0009917785101185201,Luad
329,DNAJC21_proteomics,0.40448488413397254,1.1726646478304496e-05,0.0009949035781990083,Luad
150,C1QTNF3_proteomics,0.41669510805808657,1.1964314847059532e-05,0.001007075005630444,Luad
431,FOXO1_proteomics,-0.4021944124397684,1.3278929996618285e-05,0.0011067778131505996,Luad
649,MMGT1_proteomics,0.40208754228767707,1.3355878194240164e-05,0.0011067778131505996,Luad
248,CLK3_proteomics,-0.40147949190360555,1.380172583832654e-05,0.0011349265323977748,Luad
172,CAPRIN1_proteomics,0.4001748033417667,1.4806043163813449e-05,0.0012082183314592809,Luad
60,ANKHD1-EIF4EBP3_proteomics,0.3996255179686653,1.5249088369884699e-05,0.0012349451111671776,Luad
119,ATP6V1B1_proteomics,-0.4082483240791149,1.5382160794237144e-05,0.0012363556307548502,Luad
691,NDUFA2_proteomics,-0.3992214001255991,1.5582967984508274e-05,0.0012431487145850258,Luad
441,GALK2_proteomics,-0.3987735021277554,1.5961041176761777e-05,0.0012638780013302473,Luad
687,NCOA2_proteomics,0.39788751056179794,1.6734441307136812e-05,0.0013153763056859744,Luad
659,MS4A1_proteomics,-0.4272518229908282,1.7491981827082946e-05,0.0013411459796756344,Luad
539,IL16_proteomics,-0.39705572318527155,1.7492451345939526e-05,0.0013411459796756344,Luad
1206,ZFP36L1_proteomics,0.3969326225390398,1.7607335756428915e-05,0.0013411459796756344,Luad
860,PVALB_proteomics,-0.4093321033927583,1.7608850591083965e-05,0.0013411459796756344,Luad
249,CLPTM1L_proteomics,0.3967366866149457,1.7791657085727632e-05,0.0013411459796756344,Luad
369,EML4_proteomics,0.39671197149493725,1.781503546435361e-05,0.0013411459796756344,Luad
75,APP_proteomics,0.39638553377727415,1.812653746485756e-05,0.0013550537447505407,Luad
395,F9_proteomics,-0.3962497307025976,1.825762784661232e-05,0.0013553752894464287,Luad
641,MGST1_proteomics,0.39578762481481283,1.8710398363126003e-05,0.0013794079896677033,Luad
464,GLUL_proteomics,0.39542273206379785,1.9075347787972534e-05,0.001396681286667304,Luad
538,IKZF3_proteomics,-0.3943951156819243,2.013937126434423e-05,0.0014645569987472098,Luad
501,HDHD2_proteomics,-0.3939376593973767,2.063073988542653e-05,0.0014901527660487134,Luad
552,ITFG1_proteomics,0.39284880545541656,2.184596030213461e-05,0.0015673376887907315,Luad
618,MANBA_proteomics,0.3925072226989976,2.224081985853673e-05,0.0015850290952517177,Luad
310,DDX24_proteomics,0.392078341234195,2.274607949690254e-05,0.0016103019193502526,Luad
673,MX1_proteomics,0.39147932676012986,2.3469817865019045e-05,0.0016506075853753525,Luad
225,CEP135_proteomics,-0.3911316613764656,2.3899723076579304e-05,0.0016670880159998212,Luad
492,GZMK_proteomics,-0.42500430996069316,2.4129950510610083e-05,0.0016670880159998212,Luad
1041,STK3_proteomics,0.3907490667690602,2.438135226454573e-05,0.0016670880159998212,Luad
971,SLC25A5_proteomics,0.3906873378259788,2.445990743922139e-05,0.0016670880159998212,Luad
247,CLCN7_proteomics,0.3906685267664506,2.448389321908063e-05,0.0016670880159998212,Luad
181,CCDC134_proteomics,0.38965576877536034,2.580830995683791e-05,0.0017382869008978517,Luad
345,EFCAB14_proteomics,0.40743718411789254,2.5854781781361873e-05,0.0017382869008978517,Luad
756,PDCD4_proteomics,-0.38922862177355744,2.6386800966675443e-05,0.001762968139586003,Luad
195,CD163L1_proteomics,-0.3955432605200226,2.7100960003967083e-05,0.0017886924871778301,Luad
801,PLCL2_proteomics,-0.4064919142953151,2.71064717420775e-05,0.0017886924871778301,Luad
511,HLCS_proteomics,0.3885445101156666,2.7338694558766595e-05,0.001792948741308067,Luad
1138,UBE2N_proteomics,-0.3878812242577347,2.8292267989589327e-05,0.0018441728341994507,Luad
48,AKR1C1_proteomics,-0.38749421660645345,2.8862960185426478e-05,0.0018699699659527821,Luad
268,CRABP2_proteomics,0.38690053256837087,2.9759431103479786e-05,0.0019164356535915598,Luad
939,SDC4_proteomics,0.38678349601180834,2.9939208793925924e-05,0.001916467916209989,Luad
857,PTPRF_proteomics,0.3850418202269308,3.27377383010714e-05,0.0020831334668955552,Luad
1195,ZAP70_proteomics,-0.38461257775012225,3.3464128651059746e-05,0.0021051583035433703,Luad
990,SNRK_proteomics,-0.38460462510430893,3.3477727932869315e-05,0.0021051583035433703,Luad
138,BNIP1_proteomics,0.38441817989224736,3.379804219783341e-05,0.002112871760788533,Luad
824,PPP2R5E_proteomics,0.384177569591857,3.4215655121899156e-05,0.0021265427514715234,Luad
639,MFSD4A_proteomics,0.44035901835537616,3.4725415553402985e-05,0.002145749666276751,Luad
652,MMRN1_proteomics,-0.3835968308490342,3.5243598722141284e-05,0.0021562708267179433,Luad
985,SMAD4_proteomics,-0.3835318964435682,3.536031682777998e-05,0.0021562708267179433,Luad
456,GIMAP7_proteomics,-0.3834540004100019,3.550081061762002e-05,0.0021562708267179433,Luad
1156,VEZT_proteomics,0.3832643091557233,3.584512793618331e-05,0.0021625769002768976,Luad
1012,SPTB_proteomics,0.43231352050304084,3.600923182874535e-05,0.0021625769002768976,Luad
392,F12_proteomics,-0.38303516690958334,3.626522367471585e-05,0.0021636181465330548,Luad
1151,USP25_proteomics,0.38294523108033945,3.643136261702057e-05,0.0021636181465330548,Luad
1054,SUMF2_proteomics,0.38231324731713323,3.761907902385057e-05,0.0022218119047787985,Luad
40,AHR_proteomics,0.38185635847638333,3.850019721157611e-05,0.0022613577373173,Luad
734,P2RX1_proteomics,-0.4481688277445325,3.877224238540119e-05,0.002264892191802944,Luad
666,MTMR6_proteomics,-0.38099680779180134,4.0210433384502774e-05,0.0023361387656539927,Luad
572,KLC3_proteomics,0.37927614176576535,4.3849695332184266e-05,0.0025338013140597288,Luad
786,PIGR_proteomics,0.37883564988404483,4.482966738644593e-05,0.0025713153143323724,Luad
30,ADH1C_proteomics,-0.37876888402219044,4.497997790272719e-05,0.0025713153143323724,Luad
967,SLC12A9_proteomics,0.3784457913442867,4.5714040382958075e-05,0.002579683210922791,Luad
9,ACADM_proteomics,-0.3784446454486524,4.571666366284098e-05,0.002579683210922791,Luad
361,ELOVL5_proteomics,0.3921145867516172,4.5850309642219854e-05,0.002579683210922791,Luad
1007,SPATS2L_proteomics,0.3916335625903311,4.69345084702144e-05,0.0026104872954464346,Luad
1008,SPATS2L_proteomics,0.3916335625903311,4.69345084702144e-05,0.0026104872954464346,Luad
42,AIFM2_proteomics,-0.37783586657924967,4.71304067372462e-05,0.0026104872954464346,Luad
624,MAP4K1_proteomics,-0.37754774619429765,4.7813651284136726e-05,0.0026222735913229464,Luad
1028,STAG1_proteomics,-0.37750215890090766,4.79226009394048e-05,0.0026222735913229464,Luad
51,ALDH1A1_proteomics,-0.37732974347154574,4.833676081297594e-05,0.0026222735913229464,Luad
1214,ZNF346_proteomics,0.3772451079278162,4.8541286208610544e-05,0.0026222735913229464,Luad
129,BBIP1_proteomics,-0.4305092087148902,4.856970730420425e-05,0.0026222735913229464,Luad
892,RCSD1_proteomics,-0.3771271851475395,4.8827600524387344e-05,0.0026229499980185964,Luad
674,MX2_proteomics,0.37655220143328166,5.024640210919914e-05,0.0026747979504443942,Luad
544,ING3_proteomics,-0.3765334927697185,5.0293207487308064e-05,0.0026747979504443942,Luad
916,RNF175_proteomics,0.38431157183762366,5.177689059347038e-05,0.002740074061604942,Luad
280,CUEDC1_proteomics,0.3841281460284994,5.224206871789685e-05,0.002751072485686292,Luad
802,PLEKHA2_proteomics,-0.37507924246045754,5.405872155293568e-05,0.0028296347428867987,Luad
297,DAGLB_proteomics,0.37498797857366917,5.430360228312926e-05,0.0028296347428867987,Luad
948,SEPT1_proteomics,-0.3749046702109369,5.4528040882570675e-05,0.0028296347428867987,Luad
275,CTDP1_proteomics,-0.3741530170963837,5.6592588472974556e-05,0.002922583433700957,Luad
446,GBA_proteomics,0.3739493032962086,5.716456853416971e-05,0.0029379290270686257,Luad
1033,STAU1_proteomics,0.3735837817738594,5.820442172219391e-05,0.002977058699570588,Luad
724,OARD1_proteomics,-0.37291297934887613,6.01588459696148e-05,0.0030623717305484867,Luad
854,PTPN6_proteomics,-0.3719903148809657,6.294731213350966e-05,0.003189131595768807,Luad
322,DHCR24_proteomics,0.3717214214280116,6.378238117610376e-05,0.003216196484776176,Luad
457,GIMAP8_proteomics,-0.37159552475983115,6.417690603665341e-05,0.003220897302966314,Luad
1100,TNIP2_proteomics,-0.3712874202843134,6.515204613444395e-05,0.003254557818585074,Luad
586,LCK_proteomics,-0.3708936631703347,6.641840349498421e-05,0.0033023848063320057,Luad
565,KCTD9_proteomics,-0.3704439195751777,6.789289978823537e-05,0.00335320668894235,Luad
160,C6orf47_proteomics,0.3703911481518304,6.806790004681851e-05,0.00335320668894235,Luad
769,PFN1_proteomics,-0.3702617746389454,6.849870967898746e-05,0.003358950488387046,Luad
363,EMC1_proteomics,0.36945638520216106,7.123835527482364e-05,0.0034773425474331717,Luad
542,IL37_proteomics,0.6124814208719738,7.178470393740552e-05,0.0034880840231402955,Luad
783,PHLDA2_proteomics,0.39134345658496555,7.382371274170755e-05,0.003570929815424677,Luad
137,BMX_proteomics,-0.5605382887366708,7.581999775880715e-05,0.0036509719641515696,Luad
1172,WDR37_proteomics,-0.36772922172916606,7.746167396073792e-05,0.0037132972853824594,Luad
763,PDS5B_proteomics,-0.36754810703977114,7.814282806087033e-05,0.003726142709568793,Luad
443,GALNT6_proteomics,0.3674730443860813,7.84267642332066e-05,0.003726142709568793,Luad
643,MID2_proteomics,0.3913598468873872,8.05465285316337e-05,0.003809922079660019,Luad
1159,VNN1_proteomics,-0.3667067713535783,8.138084363187098e-05,0.0038303954247125606,Luad
1144,UFC1_proteomics,-0.36662655992866017,8.169599222024918e-05,0.0038303954247125606,Luad
385,ESYT2_proteomics,0.3661614073943552,8.354609843151407e-05,0.0039000340272178405,Luad
1025,SSSCA1_proteomics,0.3659178488108259,8.453033337129508e-05,0.003928822885822367,Luad
551,ISG20_proteomics,-0.36577478204397174,8.511350036165116e-05,0.00393880224617338,Luad
301,DCTN1_proteomics,-0.36536134692261335,8.681987446579486e-05,0.0040004502501695995,Luad
754,PCP4L1_proteomics,0.3651958041526431,8.751201250377521e-05,0.004015036110151747,Luad
852,PTMS_proteomics,-0.3645125925781465,9.042327241441874e-05,0.004130875137222805,Luad
761,PDK1_proteomics,-0.36409563147275636,9.224405968235596e-05,0.004196123395763341,Luad
789,PIK3C3_proteomics,-0.36396952604660693,9.280142554281113e-05,0.004203589995985809,Luad
633,MDH1_proteomics,-0.3637884041528766,9.360744373816569e-05,0.004212304737357627,Luad
1215,ZNF740_proteomics,-0.36374939263794964,9.378190154266747e-05,0.004212304737357627,Luad
19,ACTR1A_proteomics,-0.3632989356902668,9.58183752537371e-05,0.004285767495658785,Luad
264,CPD_proteomics,0.36311490537329194,9.666214380036393e-05,0.004293763091318121,Luad
909,RIOX1_proteomics,0.36301771372578484,9.711054809206025e-05,0.004293763091318121,Luad
1190,YIF1A_proteomics,0.36288721447406574,9.771566645871968e-05,0.004293763091318121,Luad
24,ADAM15_proteomics,0.36278759807425404,9.817994284772326e-05,0.004293763091318121,Luad
71,APCS_proteomics,-0.36273980304750164,9.840342652500672e-05,0.004293763091318121,Luad
218,CDK5RAP2_proteomics,0.36253712478521133,9.935639683450405e-05,0.004293763091318121,Luad
114,ATP5F1C_proteomics,-0.36253288431809494,9.937642646243659e-05,0.004293763091318121,Luad
113,ATP5F1C_proteomics,-0.36253288431809494,9.937642646243659e-05,0.004293763091318121,Luad
348,EHF_proteomics,0.36248305161603606,9.961209042534089e-05,0.004293763091318121,Luad
78,ARFGEF1_proteomics,0.36221483479196287,0.00010088947443144357,0.0043150563734408965,Luad
997,SNX8_proteomics,0.3622098442528179,0.00010091338572125577,0.0043150563734408965,Luad
273,CSK_proteomics,-0.36156774738483016,0.00010403425411968934,0.004420917467696891,Luad
840,PRPSAP2_proteomics,-0.3615308681530174,0.00010421620223195665,0.004420917467696891,Luad
1015,SPTBN2_proteomics,0.36131452708581957,0.00010528952354562565,0.004434921902700251,Luad
796,PLA2G2A_proteomics,-0.36129717257098887,0.00010537606766004338,0.004434921902700251,Luad
640,MGRN1_proteomics,0.3611507686100598,0.00010610879887561108,0.004437222295853047,Luad
686,NCF1_proteomics,-0.3611204979540282,0.00010626088940489991,0.004437222295853047,Luad
745,PANX2_proteomics,0.4374480549778988,0.00010885107045646497,0.0045276962769634655,Luad
324,DHX29_proteomics,0.36040097638075397,0.00010993627841131515,0.0045441008763573475,Luad
132,BET1_proteomics,0.37530645817291053,0.00011009561524570187,0.0045441008763573475,Luad
7,ACAA2_proteomics,-0.35994749217482036,0.00011231310573481723,0.00461779653963537,Luad
80,ARHGAP25_proteomics,-0.35950057044783973,0.00011470222126506894,0.004697956878634433,Luad
588,LCMT1_proteomics,0.35905630975066816,0.00011712387711948933,0.004778833001554737,Luad
1034,STAU2_proteomics,0.35893894252288705,0.00011777153511703923,0.004786987492019579,Luad
82,ARHGAP35_proteomics,0.35859549364658627,0.00011968593943864611,0.004828988336237846,Luad
613,MACO1_proteomics,0.3585426543502056,0.00011998302366027145,0.004828988336237846,Luad
617,MAN2C1_proteomics,-0.3585112269221389,0.00012016004653314003,0.004828988336237846,Luad
354,ELAC2_proteomics,-0.35787331998192373,0.0001238061182153835,0.004956881661881834,Luad
1002,SORBS3_proteomics,-0.35774926002211904,0.00012452704155838196,0.0049671420681309825,Luad
1218,ZSCAN18_proteomics,0.35749569863300057,0.0001260126611098925,0.005007715045593869,Luad
375,EOGT_proteomics,-0.35740631766652875,0.00012654025981059038,0.005010056953241523,Luad
1067,TBXAS1_proteomics,-0.3573043796713608,0.00012714448554578195,0.005015404245329923,Luad
238,CGGBP1_proteomics,-0.3572100303492294,0.00012770611834463205,0.005019038254059253,Luad
224,CEP128_proteomics,-0.3568436656570562,0.00012990890392476862,0.00508641278120714,Luad
1094,TMEM192_proteomics,0.3567673724215219,0.00013037203948089397,0.00508641278120714,Luad
413,FECH_proteomics,-0.35640450973174914,0.0001325958589903178,0.005147707163857099,Luad
908,RINT1_proteomics,0.35631752132139527,0.00013313418229153772,0.005147707163857099,Luad
850,PTK2B_proteomics,-0.356123955081717,0.00013433935054706306,0.005147707163857099,Luad
794,PKIG_proteomics,-0.35609197923319114,0.00013453940888302055,0.005147707163857099,Luad
815,POU2F2_proteomics,-0.3708639546423269,0.0001346318421282938,0.005147707163857099,Luad
94,ARPP19_proteomics,-0.35602721589579417,0.00013494545178268158,0.005147707163857099,Luad
1174,WDSUB1_proteomics,-0.3559686035066975,0.00013531391141663658,0.005147707163857099,Luad
1101,TNKS1BP1_proteomics,0.35568098216826716,0.00013713559055571274,0.005198508734186416,Luad
488,GTF2B_proteomics,-0.3553736402515522,0.0001391073285994483,0.005254619585611669,Luad
188,CCDC50_proteomics,-0.3551808192385384,0.00014035776937696264,0.005264647560139405,Luad
187,CCDC50_proteomics,-0.3551808192385384,0.00014035776937696264,0.005264647560139405,Luad
1175,WDTC1_proteomics,0.3550431209891743,0.0001412571199295273,0.005279855286876387,Luad
376,EPHB3_proteomics,0.35478893847701815,0.00014293133690100493,0.005323818785615828,Luad
730,OSMR_proteomics,0.35420584739610683,0.0001468418223281305,0.005450460687407524,Luad
855,PTPN7_proteomics,-0.35413097456969705,0.00014735108874282268,0.005450460687407524,Luad
900,RFK_proteomics,-0.3537687095831371,0.000149838365356003,0.005523352157433352,Luad
680,NAAA_proteomics,-0.3535892515026209,0.00015108488984006072,0.0055501631353616805,Luad
576,KRT80_proteomics,0.3533581573030102,0.00015270426006469605,0.005590440205793153,Luad
448,GDF10_proteomics,-0.3531199872335159,0.00015439005855496382,0.005603243314688111,Luad
