,Comparison,Correlation,P_value
419,BHLHE40_proteomics,-0.2577754861605841,0.00541413220924192
573,PARVA_proteomics,0.25714633191305447,0.005532476706091791
332,FOXO1_proteomics,0.2664090177732231,0.005542231506779813
61,PLTP_proteomics,0.2568650674782704,0.00558612376221873
230,WASF2_proteomics,0.25566952937128773,0.0058193584361187
291,MAX_proteomics,-0.2540209909863168,0.0061551652999210305
417,PDPK1_proteomics,-0.2535908322129382,0.006245573400418544
82,FLNB_proteomics,-0.2535595274056683,0.006252198659611811
574,KDM5C_proteomics,0.2531521543487058,0.006338984820662708
375,SOX9_proteomics,0.25291962820799807,0.006388999919022494
571,CD14_proteomics,0.252201482659813,0.006545688142653911
927,MAP2K1_proteomics,0.2520535636835065,0.006578382056016208
18,TSC2_proteomics,-0.2511250378862394,0.006786939522933607
46,LDHA_proteomics,0.25015733794653827,0.007010514476817852
238,CALML5_proteomics,0.24995127447809506,0.007058957103629742
465,CD44_proteomics,0.2492272224248162,0.007231531534408087
734,KRAS_proteomics,0.24914148811872835,0.007252211264859223
541,PEBP1_proteomics,-0.24905181320022735,0.007273897506829322
687,BIRC5_proteomics,0.2584656002746302,0.007470000759293608
357,KEAP1_proteomics,0.24784449348779125,0.007571505717033259
849,CACNA2D2_proteomics,-0.254686724897487,0.008112219595004891
799,MRE11A_proteomics,-0.24562463707501347,0.00814691978747153
329,ITGA2B_proteomics,0.26437834480946387,0.00818480979205674
673,CDKN2C_proteomics,0.24483787271217652,0.008359938935069961
752,MAFF_proteomics,0.2542557750092519,0.008537085018990323
216,PPP2R1A_proteomics,-0.24386034892584474,0.008631444528324194
77,PLA2G16_proteomics,-0.24383107240627605,0.008639694599614216
922,SERPINB2_proteomics,0.29763562965797646,0.009022790562604487
463,CEBPZ_proteomics,0.24085903354967553,0.00951426049105113
700,CDC37_proteomics,0.23969200010362757,0.009878419890835655
84,CBR1_proteomics,0.2395526618896175,0.009922707199726596
572,RAP1B_proteomics,0.23904899437261282,0.010084251959571466
674,GFAP_proteomics,0.3117556529293607,0.010224082380376883
924,NRAS_proteomics,0.23792606573153618,0.010452759253919823
172,PPP1R14A_proteomics,0.23788392257406551,0.010466816409805142
133,ADAM17_proteomics,0.2374676921084306,0.01060654681429281
528,ARAF_proteomics,-0.2372312342905168,0.01068665359456862
499,RASA2_proteomics,0.2347419685806052,0.01156270422957362
811,RAB10_proteomics,0.234574111210787,0.011623979047528724
415,MFGE8_proteomics,0.23428726823535956,0.011729346540736773
401,MBL2_proteomics,0.2335909995238348,0.011988594385598357
722,YY1_proteomics,-0.23334862188070812,0.01208000969763439
473,EXOC2_proteomics,-0.23273797168111382,0.01231303028884521
710,CAB39L_proteomics,-0.23184991129019672,0.012658917745037792
461,FZD1_proteomics,0.23174103204941393,0.012701903251566072
397,ITGB8_proteomics,0.27120047110969936,0.013140103077113158
439,AKAP13_proteomics,0.23009990617343692,0.013365430719534315
402,LAMA5_proteomics,0.23000224122529053,0.013405853691567653
877,CD36_proteomics,0.22998045909729303,0.013414883716930958
86,TSC1_proteomics,-0.22995192198351486,0.01342672212276599
594,RASA1_proteomics,-0.2292957761479792,0.013701443170527428
643,MSH6_proteomics,0.2292627826958837,0.013715385579908654
339,SOD3_proteomics,0.22921482411078203,0.013735674017197674
521,MAPK9_proteomics,-0.22917758462342275,0.013751445870670113
105,TTC9_proteomics,-0.22869683821443507,0.013956475135885693
76,CRABP1_proteomics,0.22867183706238553,0.013967210103008174
344,SDSL_proteomics,-0.22862678343867177,0.013986573335476583
15,RASSF5_proteomics,0.23638480042975002,0.014233741874665647
137,ABCC4_proteomics,0.24453659734175176,0.014713155280394932
526,MAPKAPK5_proteomics,0.22677914114858252,0.014801058302030396
203,S100A6_proteomics,0.22635297073665436,0.014994673785007715
866,ALAS1_proteomics,0.2448194807242921,0.01511599414997035
276,MMP7_proteomics,0.22487629692489453,0.015682676375732146
635,ITGAX_proteomics,0.22482523491944445,0.015706949078098734
217,REL_proteomics,-0.22299620248618812,0.016598164120858367
435,ERRFI1_proteomics,0.2628064372101303,0.01706186828515834
794,GSTA1_proteomics,0.22143548928381948,0.017392957276896114
369,PPP3R1_proteomics,0.22042903622787052,0.017922777637421797
319,ARL5B_proteomics,0.21959954876139873,0.01836986938495917
881,ROCK1_proteomics,0.21777701964504004,0.0193861561745504
619,RTN4_proteomics,0.21776688810980355,0.01939193856883712
505,MAPK3_proteomics,-0.2177236265265869,0.019416646083598586
140,PPP2R5E_proteomics,-0.21738169464003274,0.019612886548526103
264,PPP2R2D_proteomics,-0.21693116005047655,0.019874063872122046
843,BCAR1_proteomics,0.21634659181227273,0.020217402313609304
249,CDH11_proteomics,0.21589196422515733,0.02048794005119785
78,WNT5A_proteomics,0.2157345795728515,0.02058231885742975
320,PDGFC_proteomics,0.24082386355948213,0.020752122056084916
241,MMP2_proteomics,0.2153836950062481,0.02079408111141379
791,ACTN1_proteomics,0.21528473849427693,0.020854140009736146
758,SRF_proteomics,0.2151916196790497,0.020910792050105213
392,SOD1_proteomics,-0.21502582438102608,0.02101198692475844
295,MGST1_proteomics,0.2143876799540581,0.021405423517757108
604,DEPTOR_proteomics,-0.21319995231419483,0.02215456566361084
892,PRKCE_proteomics,-0.21246561856802837,0.02262890219111964
591,ANXA2_proteomics,0.21231399615056956,0.02272791858998225
4,FHIT_proteomics,-0.21225442886175527,0.022766920267299148
633,NCOA6_proteomics,-0.21211853198243769,0.02285611354874496
837,SCP2_proteomics,0.20997684475967315,0.02430181879153245
268,NCKAP1_proteomics,0.20938662556118043,0.02471372101049146
406,CES1_proteomics,0.2092514484622256,0.02480889368928734
543,TSG101_proteomics,-0.20911115311699957,0.02490800094407286
935,ABI2_proteomics,-0.2089691356015726,0.025008669096325722
792,RELB_proteomics,0.2087266207539613,0.025181377650832976
785,LILRB3_proteomics,0.2710737794448982,0.025356174432736935
135,PPP2CB_proteomics,-0.20835889886036188,0.025445196041252387
874,TGFBR1_proteomics,0.252132914822936,0.025951492852234186
688,MYLK_proteomics,0.20758770624384287,0.02600615158726045
833,CDK4_proteomics,0.20745597496425183,0.026103018393373856
170,GNA13_proteomics,-0.20721214689619022,0.026283126068681162
315,CFL1_proteomics,0.20712927560931277,0.02634458109963502
476,RPS6_proteomics,0.2070315246748181,0.026417227894795673
715,SULT1A1_proteomics,-0.20622097319410032,0.027026221163287154
312,MCL1_proteomics,0.20614605423161028,0.02708310903053691
613,MAP2K5_proteomics,-0.2315515136255432,0.02721416762307998
83,SMAD2_proteomics,-0.2058927386353994,0.02727621389580531
703,MAP2K3_proteomics,0.20548310993151475,0.027590957869889368
444,CACNA1F_proteomics,-0.22163204950065105,0.028289530683273296
13,EPS15_proteomics,0.2037269693781192,0.028975572477840245
507,PTPRC_proteomics,0.203655616514928,0.029033055592747666
672,PKLR_proteomics,0.2036016387003499,0.029076605378780873
0,CD81_proteomics,0.2035022562467163,0.02915693313018493
616,APC_proteomics,-0.20338726880126015,0.02925010895674305
662,GAPDH_proteomics,0.2030884205241312,0.029493452568657968
698,CDKN1B_proteomics,-0.20144174185929933,0.030865324141967857
11,PRKCD_proteomics,-0.20133180537184694,0.030958807447342113
701,VPS41_proteomics,-0.20093036958958027,0.03130220310652566
534,RB1_proteomics,-0.20045547540302705,0.03171259456735755
664,THEM4_proteomics,-0.20012890560944868,0.03199744172941626
108,SLIT2_proteomics,0.19983333039679171,0.03225711675449389
684,INHBB_proteomics,0.2916998775932259,0.03234057017747708
340,TNS4_proteomics,0.25575610712434205,0.0326012533477417
704,PDGFRB_proteomics,0.19902830012313477,0.032973419185013404
350,CDH2_proteomics,0.2222620549199424,0.033218961103616725
190,HSPA1L_proteomics,-0.1986193660800512,0.0333423977109186
753,ZFP36_proteomics,0.20547305609358996,0.03373915564563236
751,ENO3_proteomics,0.2059518223642705,0.03417301030817937
686,CDC42_proteomics,0.19759837440485783,0.03427887479238435
820,PBRM1_proteomics,-0.19748567204388895,0.034383594023471756
517,FGF2_proteomics,0.19745895296974494,0.03440845999428959
840,PPP1R12A_proteomics,0.19732843371259667,0.034530145076491964
681,CRABP2_proteomics,-0.19687648495652607,0.03495430987954309
178,HLA-DRB1_proteomics,0.19682380364708457,0.035004036981282016
720,GAS6_proteomics,0.196345270981266,0.03545847006769863
256,PARVG_proteomics,0.19621380636528502,0.035584180055353375
171,PRKAR2B_proteomics,-0.19564979865461313,0.036127764341168565
427,BST2_proteomics,-0.19510974652171578,0.03665478943014405
909,ACLY_proteomics,-0.1948356923945221,0.03692469509422089
920,CACNA2D1_proteomics,0.19472032353914942,0.037038815995694516
102,DBI_proteomics,0.19352931899633596,0.038234353228325524
810,SYK_proteomics,0.19342296201321732,0.03834267178961666
352,VPS39_proteomics,-0.19323895485548137,0.03853068047932741
414,SLIT3_proteomics,0.1930130651815402,0.03876253887060654
501,SHOC2_proteomics,-0.19270002707536463,0.03908578095229453
326,DUSP16_proteomics,-0.24893502634482792,0.03914825807562764
324,DVL2_proteomics,0.19235718746852035,0.0394423843859583
407,RAB2A_proteomics,0.1923161630398701,0.03948523778083849
535,CRTC2_proteomics,-0.19113613601582755,0.04073466786998158
81,RAC2_proteomics,0.1909299961700666,0.04095628860497262
74,NFATC1_proteomics,0.1907121397539715,0.04119160049504694
12,PLD2_proteomics,0.19031501453564953,0.041623452164143454
240,MAPK14_proteomics,-0.19018832921404089,0.04176200856985667
516,MEF2D_proteomics,-0.1900241806642212,0.04194211143663901
372,TP53_proteomics,0.1896765346061089,0.04232568865162386
377,SETD2_proteomics,-0.18919950441767125,0.042856783767741366
754,GNB2_proteomics,0.18880331444098142,0.04330209122442599
393,AHCTF1_proteomics,0.18863050068141435,0.04349753416264837
538,MAP2K4_proteomics,-0.18837067002758956,0.04379277177194368
151,JAK3_proteomics,0.18739009888670807,0.0449220449931577
424,NRIP1_proteomics,-0.19364154405627126,0.04566517588133004
226,CAV1_proteomics,0.18665283438647873,0.045786982583579196
166,RAP1A_proteomics,0.1859037244978101,0.04667994966950609
668,ACAA1_proteomics,0.18555906339780004,0.0470956295302684
814,CD47_proteomics,0.18471083522683718,0.048131736355664
522,HSPB1_proteomics,-0.18464507114325837,0.0482128500335538
623,STK3_proteomics,0.1838379963433977,0.04921755913372347
254,PARP1_proteomics,-0.18373235314751069,0.049350345780767475
127,RALB_proteomics,0.18357405510881059,0.04954987114575156
904,PTPRA_proteomics,0.1832966484948223,0.04990113581021139
624,PLA2G2A_proteomics,0.18287282869394467,0.05044177132339386
711,PFKFB2_proteomics,0.18256394159434192,0.0508388390359549
576,FGF1_proteomics,0.1817286152061825,0.05192558744956698
670,SERPINB9_proteomics,0.18172147329546373,0.05193496100114925
117,RASGRP2_proteomics,0.20197369480430277,0.05220012677560329
