,Comparison,Correlation,P_value
33,PIK3CG_proteomics,-0.3940482187861718,5.4490734369864e-05
62,SEMA6A_proteomics,0.38868514780509167,7.015522007194627e-05
282,PPP5C_proteomics,0.38782993684699474,7.301043919878238e-05
169,PTPN7_proteomics,-0.3869766328697451,7.596680905904037e-05
105,C1QB_proteomics,-0.3839822720197488,8.724579663054179e-05
368,YES1_proteomics,0.38376226058107804,8.813310515297752e-05
240,PPP2R1A_proteomics,0.38332037569763444,8.994064037658247e-05
337,G6PD_proteomics,-0.38323408895343913,9.029759535157208e-05
64,APC2_proteomics,0.3830458272247488,9.108098202854026e-05
1031,CAV2_proteomics,-0.3811347164033416,9.939901352812548e-05
561,SHOC2_proteomics,-0.3777588599693792,0.00011583950091309865
220,ACTR2_proteomics,-0.3770503123017503,0.00011959609037666
455,ITGB8_proteomics,0.37551510675366095,0.00012812658312240607
986,CDH6_proteomics,0.3747778093639797,0.00013242102130573834
426,SLC7A11_proteomics,0.3745283992793051,0.00013390368581024496
1045,MAPKAPK2_proteomics,-0.37380392790261385,0.0001382982064186553
706,MAP3K2_proteomics,-0.3731850787282377,0.00014215754835881228
349,MAPK13_proteomics,-0.40920964961324674,0.00014874746767762028
101,TPM3_proteomics,-0.37006206813146947,0.00016320282515062772
34,VCL_proteomics,-0.36831831345096283,0.00017617402349085116
386,TLN2_proteomics,0.36730872175989476,0.00018411373009458984
1040,EML4_proteomics,-0.36651357777670224,0.0001905986481841441
655,MKNK1_proteomics,-0.36520761912544303,0.0002017098056747302
144,CSF1R_proteomics,-0.36510308594621443,0.00020262458040608202
31,BCAN_proteomics,0.3641277213047557,0.00021134683651770374
501,SLC26A2_proteomics,-0.3610927722868609,0.000240756565660168
67,CDK6_proteomics,0.3601296394614616,0.0002508519302529285
942,PHGDH_proteomics,0.3596728937391537,0.0002557747944005079
756,SRPX2_proteomics,-0.35866741612087266,0.00026692777888275915
513,DAPK3_proteomics,-0.3583710809468912,0.0002702994076510297
188,HLA-DMA_proteomics,-0.3736784021111519,0.00028582305076621777
935,GNA12_proteomics,0.35658822816095254,0.00029142755169352086
43,SLC2A5_proteomics,-0.3563939482540754,0.0002938196675291627
1024,HK3_proteomics,-0.35504446068523676,0.00031094167199171544
976,SLC6A11_proteomics,0.35486162033141966,0.00031333096480423337
238,ITGA3_proteomics,-0.3546665537963395,0.0003158986700677399
222,NOTCH1_proteomics,0.35463115033557435,0.0003163667675883574
715,ITGB2_proteomics,-0.3526580005947523,0.0003434888392639968
507,PTPN1_proteomics,-0.3497352972098631,0.00038761507172034685
475,ARPC5_proteomics,-0.3493002339969434,0.00039461237355202815
517,GNGT2_proteomics,-0.5003292956283951,0.00039885239020096057
505,MAP3K4_proteomics,-0.3480943683310519,0.0004146185569613081
958,PPP2R5C_proteomics,0.346288156959092,0.0004463341525078958
314,COL6A1_proteomics,-0.34609354022355354,0.00044988126578645297
156,IKBKG_proteomics,-0.34508442012992513,0.00046869245690270517
578,MET_proteomics,-0.3446038960757422,0.0004779014989574525
446,COL3A1_proteomics,-0.34426920070871864,0.0004844136341977636
540,SERPINA1_proteomics,-0.34387587437684275,0.0004921706184996008
734,COL11A1_proteomics,-0.3596042101601622,0.0004994868951902028
12,TGFBR2_proteomics,-0.39718884791774045,0.0005027032905438945
20,CSPG4_proteomics,0.34266242342119035,0.000516825812910932
406,VASP_proteomics,-0.34248485584902466,0.0005205272416580633
478,ITGB5_proteomics,-0.3417002514087034,0.0005371754012151342
821,TAB2_proteomics,-0.3407356120135813,0.0005583124928515725
452,CYP1B1_proteomics,-0.3398647408666793,0.0005780470801274045
839,EIF4EBP1_proteomics,-0.3392603048648328,0.0005921176934398349
920,CDKN2A_proteomics,-0.3386550356017326,0.0006065215480061561
799,CASP7_proteomics,-0.33797657034810447,0.0006230483607189615
373,SLCO2B1_proteomics,-0.3375203378035844,0.0006343926072893435
17,RASSF5_proteomics,-0.35187497015044145,0.0006714734143645817
918,PPP1R12A_proteomics,-0.33528313056298004,0.0006928078576376228
991,FYN_proteomics,0.3343068128483088,0.0007198099038917241
930,IGF2_proteomics,-0.33393730784529996,0.0007302779090169881
960,TGFBR1_proteomics,-0.3328313616153459,0.0007624464835130856
813,ITGB3_proteomics,-0.33231144282125386,0.0007780123901756091
746,PPP2R5A_proteomics,0.332075711265976,0.0007851652057708144
617,TRAF6_proteomics,0.33175330051931,0.0007950454306062444
202,GSN_proteomics,-0.33169483928361077,0.0007968490834099498
401,ITGAM_proteomics,-0.3305558738041564,0.0008327428136543881
269,MAPK14_proteomics,-0.3291491550331348,0.0008791101682911419
594,AQP4_proteomics,0.3279655985407456,0.0009199337729431617
52,JUNB_proteomics,-0.3273146457428896,0.0009431166299494545
420,MST1_proteomics,-0.3272841952199814,0.0009442140173484601
224,BHLHE41_proteomics,-0.379811462345777,0.0009995818792009786
397,CDH2_proteomics,0.32559616276717607,0.0010069006906082982
776,MAP2K3_proteomics,-0.32557526200023057,0.0010077000853034328
947,FGFR3_proteomics,0.3238600615781466,0.001075307123710058
516,THBD_proteomics,-0.37988376199152146,0.001084783366064956
905,MAFG_proteomics,-0.3235304992696689,0.0010887608337087301
579,TSC22D3_proteomics,0.3233935461551723,0.001094396599674798
256,ITGA1_proteomics,-0.32272906188161765,0.0011221197010952517
5,RAPGEF1_proteomics,-0.322345182560557,0.0011384253982246783
93,ARRB2_proteomics,-0.3217300239776287,0.0011650049708106646
284,PRDX1_proteomics,0.32165502431104814,0.001168283849381231
94,RAC2_proteomics,-0.3211783726449208,0.0011893193344623988
439,CCND2_proteomics,0.350014942034505,0.0012664533904568932
967,CEBPA_proteomics,-0.3946772661080383,0.0015015493077053354
660,PRKCQ_proteomics,-0.32976590445044596,0.0015036138352718977
873,TXNRD1_proteomics,-0.3142488183888461,0.0015366123587196709
658,GPI_proteomics,0.31387211202707144,0.0015578946462079211
1043,HSP90B1_proteomics,-0.31328110036231765,0.0015918231061667228
602,RB1_proteomics,0.3123603311697086,0.001646017877281909
745,SERPINB9_proteomics,-0.31219498305272253,0.001655925115748426
172,CASP8_proteomics,-0.3115872041274678,0.0016928075304172546
304,NCKAP1_proteomics,0.3101900557576178,0.0017804278818290534
142,COL5A2_proteomics,-0.3099503885688163,0.0017958640953090563
272,F2_proteomics,-0.30825307431580473,0.0019086938209433692
763,MYLK_proteomics,-0.3079882399611621,0.0019268655020317387
657,ARHGEF7_proteomics,0.3077561388031895,0.001942919606274776
443,ALDOC_proteomics,0.30754513047673904,0.001957619553070305
709,SERPINE1_proteomics,-0.30681412104925465,0.002009325996882096
722,PPP1CA_proteomics,-0.30633845519494046,0.002043630545330853
854,TRIM28_proteomics,0.30610502658754385,0.0020606579056751465
834,GNAS_proteomics,0.3060731840169095,0.0020629905532895216
552,RASA3_proteomics,0.30563083616206055,0.0020956425904485364
1011,TEAD1_proteomics,0.3050153104562583,0.0021418542119473203
125,SLIT2_proteomics,-0.33510846129961025,0.002227899183004167
116,AJUBA_proteomics,0.3036396453166629,0.002248475946930733
818,NCAN_proteomics,0.30361613258707404,0.00225033920406428
679,FGFR2_proteomics,0.3029193745437997,0.0023061895035835895
717,ITGA7_proteomics,-0.30269393751590434,0.002324525720471172
83,SGK3_proteomics,-0.31668254544883984,0.002357978584258731
671,SLC6A1_proteomics,0.30161338704835305,0.0024142514579617727
720,STAT5A_proteomics,-0.30037275940720903,0.0025211087481641684
838,NOS2_proteomics,0.32776581471821153,0.002647204721580171
636,RAB11B_proteomics,0.29831699913840415,0.002707578887970472
260,ARHGEF4_proteomics,0.29733710759985926,0.0028007524553224756
847,BMPR2_proteomics,0.29730639756748645,0.0028037185627320027
736,CACNG7_proteomics,0.30954200876762145,0.0028291182011962288
705,CDH10_proteomics,0.2962075447972487,0.0029117264806176575
487,CNTFR_proteomics,0.2950356675722011,0.0030310178611814586
47,ICAM2_proteomics,-0.2949220859534806,0.003042810025485983
974,PFKFB3_proteomics,-0.29487720323400834,0.0030474811395808025
404,TLN1_proteomics,-0.2947310401929979,0.003062737531863323
255,WASF2_proteomics,-0.2942816434301462,0.0031100756660111875
221,RICTOR_proteomics,-0.29402929436185676,0.0031369443139501576
177,GJA1_proteomics,0.29338048297417985,0.003206984724936628
493,PSPH_proteomics,0.29326647733080785,0.0032194357413044233
50,CREB5_proteomics,0.29276387427791756,0.0032748455726035993
829,EIF2AK2_proteomics,0.2926450799346112,0.003288066450454918
680,ZEB1_proteomics,0.2889017499153194,0.0037299703125097928
330,PPP1CC_proteomics,0.2868052465634039,0.00400003264768507
136,RASGRP2_proteomics,0.286755568136657,0.004006638676662688
205,EPHA4_proteomics,0.286208690116085,0.0040800072883431
91,WNT5A_proteomics,-0.28577304919656915,0.004139308871195064
537,RPS6_proteomics,-0.2852872028534397,0.00420635169863096
880,HAVCR2_proteomics,-0.29849657838787336,0.004267811505397939
623,TJP1_proteomics,0.28332371598511363,0.004487281594897875
633,STK11_proteomics,0.2818803683110247,0.00470434075239192
975,ARHGAP5_proteomics,0.281339411610862,0.004788072899621486
946,PRKACA_proteomics,-0.2810284038356007,0.004836811077418138
58,MAPT_proteomics,0.28034116707540024,0.004946078380941364
801,COL5A1_proteomics,-0.2802529944532213,0.0049602552855282055
271,MMP2_proteomics,0.27992018449152833,0.005014092914421211
13,PRKCD_proteomics,-0.2782745859869231,0.005288013829557004
377,SSH1_proteomics,-0.2777757206391316,0.0053736412534908925
670,FZD6_proteomics,-0.2910141526293983,0.005390708098851606
800,ARHGAP35_proteomics,0.27690609969138197,0.005525857139423262
449,RASGRP1_proteomics,0.27684680672608136,0.005536373742463567
77,RPS6KB2_proteomics,-0.27642652242661897,0.005611429282776463
969,TAOK1_proteomics,0.27610833457114214,0.005668851795515575
567,ILK_proteomics,-0.27589273501525785,0.00570805642982213
673,DEPTOR_proteomics,-0.27512946382337894,0.0058487912871378386
450,CDH20_proteomics,0.27507852295526136,0.005858292638549351
1048,ABCC3_proteomics,-0.2743734206445269,0.005991220333739808
604,PXN_proteomics,-0.272707326025003,0.006316000467889772
971,ROCK1_proteomics,-0.27221951493811075,0.006413998605885489
742,BAK1_proteomics,-0.3003997319705015,0.00643375014842867
228,PLCG1_proteomics,0.27186241876316597,0.006486588330294591
956,TGFB1_proteomics,-0.2711619364476538,0.006631096899207041
758,FTH1_proteomics,-0.27112735654662723,0.006638303917608184
223,EHHADH_proteomics,-0.27032909824974816,0.0068066125706399685
1020,AXL_proteomics,-0.2701323292712715,0.0068486758168738535
171,AQP1_proteomics,0.2699857408689551,0.006880161249569932
65,CTNNA2_proteomics,0.2696673355605956,0.006948992266994443
573,GNAI3_proteomics,0.26934482102462753,0.007019331595715552
688,RRAS_proteomics,-0.2690494532024035,0.007084301721595019
565,PLD1_proteomics,-0.2688170140825924,0.007135802954122854
804,FLT1_proteomics,-0.2687778554323753,0.007144511773464546
55,CES2_proteomics,-0.26874337280265687,0.007152188428963747
846,SSH2_proteomics,-0.2683215535982955,0.007246687065594821
189,PPM1B_proteomics,0.26698774695817606,0.007552793005131536
997,ATAD2_proteomics,0.26692348853368025,0.007567824118268519
1000,LIFR_proteomics,0.266917471557606,0.007569232939804521
893,GSTM3_proteomics,0.26687074665973687,0.007580181039796813
102,CEBPB_proteomics,-0.27940416548197833,0.0076544000213143734
622,IQGAP1_proteomics,-0.2662558192018729,0.007725572206195724
277,VAV2_proteomics,-0.26512645988730743,0.00799901232045576
499,VIM_proteomics,-0.2650993539777558,0.008005678717541537
113,PIK3C2A_proteomics,0.2644656440962653,0.008162934477558248
740,THEM4_proteomics,-0.276754163825086,0.008275698876386312
60,PPP2R1B_proteomics,-0.2636462886007215,0.008370288881585818
601,HLA-DPB1_proteomics,-0.26242327239541546,0.008688426136770273
393,STOM_proteomics,-0.2619350138476575,0.008818375935230216
120,HLA-DRA_proteomics,-0.26117277929458316,0.009024662341246655
190,NFATC3_proteomics,-0.26080415337754714,0.009125937903269894
226,FTL_proteomics,-0.2600266714871323,0.009342821803012834
806,HMOX1_proteomics,-0.2588853775108097,0.009669391803273121
521,PTPN11_proteomics,0.25820607067155965,0.009868487846451836
851,NCOA1_proteomics,0.2561439360642753,0.010495064346082416
816,PRKRA_proteomics,0.25552575857470305,0.010689560941169315
247,DIAPH1_proteomics,-0.25524481053862935,0.010778993205162945
162,PPP2R5E_proteomics,0.25389592952902607,0.011217552356337807
639,MAP2K2_proteomics,0.253835064501407,0.011237703888108972
49,SQSTM1_proteomics,-0.2537821585216413,0.011255245995814699
563,ALOX5AP_proteomics,-0.25319667658329315,0.011450978948481636
234,VPS11_proteomics,-0.25316079058469154,0.011463072172112891
457,GNB5_proteomics,0.2524344201199275,0.01171026197468714
357,MGST2_proteomics,-0.2521964365135397,0.011792255840508147
833,RHEB_proteomics,0.2501332261118536,0.012524367624577136
178,MAP2K6_proteomics,0.24909395990640307,0.012907921962582546
970,GRIN2B_proteomics,0.24897583417233143,0.012952158577103476
258,BRIX1_proteomics,-0.24814886144253795,0.0132655633439048
378,MAPKAP1_proteomics,-0.24742249585480122,0.013546263426532631
789,SULT1A1_proteomics,-0.24737277904244143,0.013565663725347303
620,PHLPP1_proteomics,0.2472981490163375,0.013594830919718734
710,CSNK2A1_proteomics,0.24636390881093218,0.013964594596106399
692,APOA1_proteomics,-0.24574002965275027,0.014216359450127374
124,CASP3_proteomics,0.2455529742201038,0.014292609308321557
787,RAB5A_proteomics,0.24548953367269777,0.014318550256995934
550,SLC39A11_proteomics,-0.244925187788382,0.014551117377248037
99,PIK3R2_proteomics,-0.24476788960275314,0.014616521429631664
14,PLD2_proteomics,0.24464570235174393,0.01466750238336444
1051,MAPK12_proteomics,0.2445006142229915,0.014728238736867943
954,KSR1_proteomics,0.2443557026512489,0.014789118871244763
610,TSG101_proteomics,0.2442457757975208,0.014835446756258034
90,CACNB2_proteomics,-0.24353565078276362,0.015137768115936565
111,PPP2R2B_proteomics,0.24352632313423758,0.015141774449912654
236,PRKAR1B_proteomics,0.2427034337150109,0.01549885208565264
346,CDKN1A_proteomics,-0.2544301769641264,0.015522048860058441
828,GNB2_proteomics,0.24253565175224223,0.015572546603267467
462,CES1_proteomics,-0.24242407497091423,0.015621722100491895
283,PARP1_proteomics,0.2420732427508427,0.015777222521654928
700,SMAD5_proteomics,0.2531303467816675,0.016076213236996994
281,CD48_proteomics,-0.25284508059931765,0.016200094187755497
218,CTNNA1_proteomics,0.24076949744116466,0.016366887927831267
400,BAIAP2_proteomics,0.24061437090362997,0.016438302462983025
502,FOXO4_proteomics,0.2521605260994846,0.016500739998948574
80,MYL9_proteomics,-0.2390652300485006,0.01716637775563299
51,ITGA5_proteomics,-0.2390102974782751,0.017192698602458166
919,PIP5K1C_proteomics,0.23855242107969427,0.01741344838579754
355,MAP3K11_proteomics,-0.2500207526500584,0.017471755695138008
822,LIMK1_proteomics,-0.23838141110772437,0.017496520373426878
207,PELO_proteomics,-0.2377160273594473,0.017823008285638264
143,CXCL10_proteomics,0.3916778306731939,0.018157549561011673
135,RALGDS_proteomics,-0.24688897295232815,0.018311438685493252
726,DAPK1_proteomics,0.23661173468474012,0.018376458712432573
648,GCLM_proteomics,-0.23639294275152825,0.01848785336892973
612,PGM2_proteomics,-0.23635690977451354,0.01850625470333376
409,MAPK8IP1_proteomics,0.2354782653818186,0.018959869871549007
73,APOA2_proteomics,-0.23537741514034277,0.019012542767454732
778,ERBB4_proteomics,0.23468653829127406,0.019376777704777283
482,BST2_proteomics,0.23437002122827866,0.019545642360473035
896,THBS2_proteomics,-0.2340608889141494,0.01971178715453721
126,JAG1_proteomics,0.23398934782735215,0.019750409823802793
59,MAP4K3_proteomics,0.23238795730660855,0.02063213160883085
242,PRKCH_proteomics,-0.24350075015138806,0.020739885069648363
555,STAT1_proteomics,0.23133977476431997,0.021227376131927805
396,CHRM3_proteomics,0.23104180287639722,0.021399253840530607
704,ITGAX_proteomics,-0.2307453204635965,0.021571455061974196
121,TTC9_proteomics,-0.22924919701312568,0.022458653581395344
248,RAB7A_proteomics,0.22898481692183228,0.022618633804758776
379,ORAI1_proteomics,0.24110859505222593,0.02283704892702478
647,FANCI_proteomics,0.22858509910420144,0.022862359765865307
836,TNFAIP3_proteomics,-0.22847711619313643,0.022928585859572245
1041,SHC4_proteomics,-0.33472598599529846,0.02297961366050313
429,HLA-DQB1_proteomics,-0.22764350216745277,0.023445385842712777
35,VTN_proteomics,-0.22754347503524858,0.023508061426684455
1002,RPTOR_proteomics,0.2274273428860086,0.023581007697149
538,PRKAA1_proteomics,-0.2272946035495858,0.0236646221914308
939,FLNA_proteomics,-0.22719487282098294,0.023727610552297135
737,MYL12A_proteomics,-0.27198298349407724,0.023772336019098884
1022,SAV1_proteomics,-0.226964072838729,0.023873929506747084
931,C5_proteomics,-0.22619950616806297,0.024364153213270238
691,GNAL_proteomics,0.22564308320793666,0.024726296225462845
993,IKBKB_proteomics,-0.22553351929288476,0.024798143214992487
741,CAMK1_proteomics,-0.22525967190242246,0.024978498612572092
235,SLC9A1_proteomics,0.22500944992176497,0.025144270713749715
250,MAPKAPK3_proteomics,-0.22435047512922154,0.02558533358549376
63,PLCE1_proteomics,0.22346967162166903,0.026185145452504197
725,SLC39A10_proteomics,0.22339119996759849,0.026239158994799578
174,JAK3_proteomics,-0.22327606034316144,0.026318583361055917
447,PLA2G6_proteomics,0.22267754528806494,0.026734746778940208
496,AKAP13_proteomics,-0.2221025212785707,0.0271398323650719
249,DUSP3_proteomics,-0.22114390427198,0.02782673916687107
987,PPP3CA_proteomics,0.22105898968479748,0.02788829079186166
815,PPP1CB_proteomics,0.22093663817520712,0.027977182305186716
411,HK2_proteomics,-0.21920982566247893,0.029257621240753404
191,GNA13_proteomics,0.2189849954506843,0.02942793002412554
908,HLA-DPA1_proteomics,-0.2187908299024504,0.029575685187981017
965,CD36_proteomics,-0.2185834099227475,0.029734220036261118
445,ABL2_proteomics,0.21851107119532448,0.029789678746347636
81,COL9A2_proteomics,0.21813210280598,0.03008164880572233
902,SPP1_proteomics,-0.21811800068106646,0.030092560116324305
474,SMAD4_proteomics,0.2176339154017493,0.030469149413853935
345,PPM1A_proteomics,0.2171441466014194,0.030854207965635892
904,VHL_proteomics,-0.22734013779084006,0.03117033834130147
1027,TBC1D1_proteomics,-0.21665799124090596,0.03124048480635142
773,AFDN_proteomics,0.21648672974819377,0.031377530756370835
852,PRKAR1A_proteomics,-0.2163580116063631,0.03148086679022189
898,RPS6KA4_proteomics,-0.21625491663802857,0.03156383943690808
11,SLC39A6_proteomics,0.21574098646582604,0.03198021897105736
641,PARVA_proteomics,-0.21502637230987504,0.03256688580122495
259,PDYN_proteomics,0.21316392811329687,0.034138657604539796
181,RGL2_proteomics,-0.2124274334267633,0.034777578811287804
607,PRKAG1_proteomics,-0.21235550286370844,0.034840515094480114
698,MTDH_proteomics,-0.21217960885240633,0.034994818530905025
807,SLC6A7_proteomics,0.21207242006901578,0.03508913148829204
436,RAD50_proteomics,0.21187945183237836,0.03525945822744243
208,PGK2_proteomics,0.21139923689455026,0.035686345675477245
150,AKT1S1_proteomics,0.21104680713622703,0.036002392376345976
419,TP53_proteomics,-0.24551451653514555,0.036292803255516363
895,CD63_proteomics,-0.21058082225672506,0.036423875060267355
128,FAM91A1_proteomics,-0.21051219542049468,0.036486296247672835
335,MGST1_proteomics,-0.21023328420189913,0.036740910819916844
30,CACNG3_proteomics,0.2101331439140937,0.03683269039231276
198,HLA-DRB1_proteomics,-0.20990544839521647,0.03704209124343677
810,AKT2_proteomics,0.20954483950887728,0.03737576744695807
992,BDNF_proteomics,0.2091646705580824,0.037730266166623214
584,NPC1_proteomics,-0.20908509434286654,0.037804824433074716
546,HLA-DRB4_proteomics,-0.2192307918241604,0.03788830695774269
210,HSPA1L_proteomics,-0.20880087134784522,0.03807213283354072
979,MRAS_proteomics,0.20840507192664082,0.038447011875124885
712,FGR_proteomics,-0.23018668162452555,0.038703084654525474
697,GSTA4_proteomics,0.20806683483018654,0.03876981392897477
365,IGF1_proteomics,-0.26039852709031,0.03928714569651431
398,MMP12_proteomics,-0.28386810005162666,0.039408276603104135
861,GSTP1_proteomics,0.20728375239880972,0.039525868567381724
887,RAB10_proteomics,0.2070630858690327,0.0397411303954126
480,PTPRT_proteomics,0.20665021238536863,0.0401465221554747
270,ITGA9_proteomics,-0.24289040472994794,0.04125311449374028
791,SLIT1_proteomics,0.20479298264232448,0.04201303820898207
941,MTOR_proteomics,0.20439240638804843,0.04242495380701628
350,HDAC7_proteomics,-0.20292361240156698,0.0439642022639283
591,MAPKAPK5_proteomics,-0.21226283966136142,0.044589837216161214
910,ULK1_proteomics,-0.2022924436910782,0.044639759590296466
593,CSNK2B_proteomics,0.20192090774790672,0.04504143997147139
757,CRABP2_proteomics,-0.20157766192513643,0.045415196662725345
290,ECSIT_proteomics,0.20150439211518478,0.045495311732732906
686,KAT2B_proteomics,0.20149567416626413,0.04550485195971922
872,EPHA3_proteomics,-0.20126930636793794,0.04575315242140194
723,CACNG8_proteomics,0.20116080613249224,0.045872562958083264
8,TMSB4X_proteomics,-0.20044902363724276,0.046662343595346545
356,CFL1_proteomics,-0.20044831113258255,0.046663139785392105
289,APEX1_proteomics,0.20040882245949507,0.0467072840987965
559,RASA2_proteomics,-0.20040320269547715,0.04671356923362008
560,GRIN1_proteomics,0.19981480425516795,0.047375520921456235
61,PLA2G4A_proteomics,-0.1988090463301096,0.048524976225070154
155,PPP2CB_proteomics,0.19830042750221874,0.04911498432408968
996,GNG4_proteomics,0.19720827016370224,0.050401948210072094
209,GNG7_proteomics,0.19591828861410437,0.05195772505882245
369,FOLR1_proteomics,-0.20541761056207497,0.052102168395446534
794,GAS6_proteomics,-0.21514502678603759,0.05224509235580177
964,CCND1_proteomics,-0.29101724912701027,0.05244348044796382
812,RFC3_proteomics,0.19517200215311648,0.05287569528547246
1021,CACNA2D1_proteomics,-0.19485867698975637,0.053265057587041455
262,VCAN_proteomics,0.19464590437593857,0.053530807204707244
840,ICAM1_proteomics,-0.19448355076211535,0.053734316605703596
245,FAS_proteomics,-0.19429523517372227,0.05397116528522915
42,PRKD1_proteomics,0.1942213539204956,0.05406432134805189
859,COL5A3_proteomics,-0.1939325407609766,0.054429751096550454
848,SELENOP_proteomics,-0.19389668014432015,0.05447526608352963
667,PAK4_proteomics,0.19303297302653774,0.05558097568556496
78,HSPA6_proteomics,-0.1920775080582246,0.05682552916619977
402,NBN_proteomics,0.19179763754421775,0.057194370225834124
338,NCOA2_proteomics,-0.19176397380420768,0.05723886740458553
498,DNAJB1_proteomics,-0.19166834538575084,0.057365424957466084
86,NFATC1_proteomics,0.19129911088634902,0.05785623262929256
351,CHUK_proteomics,-0.1900642182183231,0.05952274036623777
642,KDM5C_proteomics,-0.18956013976134414,0.060214175776059004
163,SYNGAP1_proteomics,0.1887615533171076,0.06132298983498879
525,RPS6KA3_proteomics,-0.1886501053243424,0.06147904727026973
781,GRIN2A_proteomics,0.18844411992509535,0.061768334684205096
845,MAP3K7_proteomics,-0.18820233394780422,0.06210931471728571
533,EXOC2_proteomics,0.18697444482243264,0.06386469120309436
897,PBRM1_proteomics,0.18666188851225163,0.06431790001633035
428,CSNK2A2_proteomics,0.18490471261168911,0.06691469747832968
884,DAPK2_proteomics,-0.23224653171211262,0.06700831412133133
775,VPS41_proteomics,-0.1845095780472902,0.06751018528999066
