,Comparison,Correlation,P_value
4340,ITPR1_proteomics,-0.46233601237783306,9.098496749391084e-05
8026,SEPT1_proteomics,-0.46218877739770314,9.098496749391084e-05
272,AHNAK2_proteomics,0.460030656704128,0.00010247702332117111
1557,CELF2_proteomics,-0.45969704444904996,0.00010260893295853507
3205,FHIT_proteomics,-0.4681310660984413,0.00011013127119198633
633,ARL15_proteomics,0.45785303428236634,0.00011106027710621927
5828,NFATC2_proteomics,-0.45753634751797206,0.00011119480130570153
9008,TESC_proteomics,-0.4678048673652177,0.00012068663374806252
1036,BTK_proteomics,-0.45487270981593275,0.0001269550606543366
6946,PRKCB_proteomics,-0.45425750894818057,0.00012964243746444113
6609,PLAU_proteomics,0.45186517098401147,0.00014809947868142976
3099,FAT2_proteomics,0.44969462599017473,0.00016401687143209238
3483,GIMAP1-GIMAP5_proteomics,-0.449682807240268,0.00016401687143209238
2191,CYFIP2_proteomics,-0.4488312062809535,0.00017006803490503608
430,ANKRD44_proteomics,-0.44847678974932303,0.00017100614726684964
3425,GCC2_proteomics,-0.44785756009461336,0.00017206459376643528
3179,FERMT3_proteomics,-0.44811058081592225,0.00017206459376643528
3487,GIMAP7_proteomics,-0.44404945238790944,0.0002120961612748784
6196,P4HA2_proteomics,0.44346054281274505,0.0002120961612748784
4312,ITGAL_proteomics,-0.4438449068890873,0.0002120961612748784
593,ARHGAP45_proteomics,-0.44361982477371875,0.0002120961612748784
4314,ITGAV_proteomics,0.4428407536140119,0.00021704010813081232
90,ACAP1_proteomics,-0.4422000273812984,0.0002175858837712309
1263,CARD8_proteomics,-0.4420912074734858,0.0002175858837712309
10145,ZBP1_proteomics,-0.442137854937479,0.0002175858837712309
3817,HCLS1_proteomics,-0.4407619945821126,0.0002212240951460547
9470,TRIP6_proteomics,0.4404324988714384,0.0002212240951460547
2495,DOCK2_proteomics,-0.4400847028736206,0.0002212240951460547
4228,INPP5D_proteomics,-0.4400583857621493,0.0002212240951460547
8065,SERPINE1_proteomics,0.44058980862939956,0.0002212240951460547
4288,ISG20_proteomics,-0.44029190301190735,0.0002212240951460547
4478,KIF13B_proteomics,-0.4409492106991713,0.0002212240951460547
61,ABI3_proteomics,-0.44012798284634724,0.0002212240951460547
9877,VAV1_proteomics,-0.43946391089850745,0.00022644891388804326
6831,PPM1K_proteomics,-0.4388457323694496,0.00023017796799620403
4179,IL1RAP_proteomics,0.43878359073020146,0.00023017796799620403
6195,P4HA1_proteomics,0.43838024410527143,0.00023299405630535072
1636,CGGBP1_proteomics,-0.4368511964664086,0.00024937773019172507
6664,PLOD1_proteomics,0.4370437775073418,0.00024937773019172507
8903,TBC1D1_proteomics,-0.43320159163906957,0.00029595865713599913
6030,NUB1_proteomics,-0.4337400677994331,0.00029595865713599913
3201,FGL2_proteomics,-0.4335338962802843,0.00029595865713599913
10041,WIPF1_proteomics,-0.4332703408113532,0.00029595865713599913
2951,F11R_proteomics,0.43231466183825784,0.00030841900449638145
1648,CHCHD2_proteomics,0.43191308632664227,0.00031233981438451704
8670,ST6GAL1_proteomics,-0.4310267641993515,0.00032548784865754865
5447,MSRA_proteomics,-0.4302357864495482,0.00033018853570986924
2661,EFNA1_proteomics,0.4304135149258218,0.00033018853570986924
7347,RASIP1_proteomics,-0.4303666495631692,0.00033018853570986924
956,BLOC1S5_proteomics,-0.4299276903252824,0.00033270120249819803
2504,DOK2_proteomics,-0.42929088899833834,0.00034177000660599296
8376,SMAP2_proteomics,-0.42839089201604824,0.0003565259431084785
3665,GRAP2_proteomics,-0.4280928767245835,0.0003591047715291766
2941,EXT1_proteomics,0.43721836421496885,0.00036034819854257076
1204,CADPS2_proteomics,-0.44898414873437575,0.0003630765882373871
7125,PTPN18_proteomics,-0.42586986426033724,0.0003965229495264623
2968,FADD_proteomics,0.42536265363840564,0.00040434835416661965
7345,RASAL3_proteomics,-0.42493070884197964,0.00041056276433856147
221,ADPRH_proteomics,-0.42319209437660177,0.0004451516364308923
4984,MAP4K1_proteomics,-0.4232537960756701,0.0004451516364308923
2493,DOCK10_proteomics,-0.42119090046744045,0.0004944115436076137
4214,INHBA_proteomics,0.4205589520795511,0.0005004028115707402
7549,RIPK3_proteomics,-0.42049314202604027,0.0005004028115707402
6207,PACSIN1_proteomics,-0.4642313736569086,0.0005004028115707402
1300,CAVIN2_proteomics,-0.4196447588164822,0.0005203546212388399
6944,PRKAR2B_proteomics,-0.4186443323233162,0.0005409144918681463
477,AP1S2_proteomics,-0.4187672117278523,0.0005409144918681463
443,ANO1_proteomics,0.41830133382150775,0.0005466546503165892
9186,TMEM159_proteomics,0.4172320149528149,0.0005663144111505244
1437,CD4_proteomics,-0.4172324388659395,0.0005663144111505244
598,ARHGDIB_proteomics,-0.4172130431511783,0.0005663144111505244
1949,CORO1A_proteomics,-0.41624040770107457,0.0005880500381180913
3652,GPSM3_proteomics,-0.4163502879889822,0.0005880500381180913
3518,GLRX_proteomics,-0.4158674292676963,0.000595464057714795
8754,STX6_proteomics,0.4156265148813595,0.0005985601004137542
1231,CAMSAP2_proteomics,0.41541673440419147,0.000600660589467151
3513,GLIPR2_proteomics,-0.4152524066007333,0.0006012750753785989
5853,NGLY1_proteomics,-0.41500566527937777,0.0006047038976323629
8518,SP2_proteomics,-0.4647985567775924,0.0006155704932946038
1187,CAB39L_proteomics,-0.4135769168321187,0.0006444121862488712
1424,CD276_proteomics,0.41317233553674015,0.0006538695240915979
7159,PURB_proteomics,0.4123792046608771,0.0006779263310806239
5283,MMRN2_proteomics,-0.41219121915536966,0.000679707602701357
3308,FRMD6_proteomics,0.4116095072250173,0.0006842096452133219
5998,NSF_proteomics,-0.41151940082757166,0.0006842096452133219
8499,SORBS2_proteomics,-0.41176270252026836,0.0006842096452133219
1430,CD34_proteomics,-0.4116507158477375,0.0006842096452133219
7129,PTPN6_proteomics,-0.41132119058497596,0.0006865750797325482
5708,NCKAP1L_proteomics,-0.4107485259871254,0.0007033500244935471
10141,ZAP70_proteomics,-0.4101673910556346,0.0007208683216893029
6064,NUP133_proteomics,0.4098573672235587,0.0007254548093769051
8906,TBC1D10C_proteomics,-0.4096547816248133,0.0007254548093769051
8033,SEPT6_proteomics,-0.40965608156970745,0.0007254548093769051
4832,LRRC8A_proteomics,0.40864130270534244,0.0007614100615648284
7083,PSTPIP1_proteomics,-0.4070243361448293,0.0008085505138623837
4350,IVNS1ABP_proteomics,0.4070628568372416,0.0008085505138623837
5332,MPZL1_proteomics,0.40738623389397255,0.0008085505138623837
1876,COL12A1_proteomics,0.407192932034985,0.0008085505138623837
1442,CD48_proteomics,-0.40659996010683563,0.0008217254076113383
1766,CLIC2_proteomics,-0.40624652975243325,0.0008319180837007961
3263,FN3K_proteomics,-0.4060099439765156,0.0008369369090795515
7346,RASGRP2_proteomics,-0.4046579281461644,0.0008824832329012027
1256,CARD11_proteomics,-0.40482029580789447,0.0008824832329012027
3281,FOSL2_proteomics,0.4047681287730043,0.0008824832329012027
3482,GIMAP1_proteomics,-0.4029098239851556,0.0009632011307425783
7134,PTPRC_proteomics,-0.4023965480766871,0.0009771626078221073
6550,PIK3CG_proteomics,-0.40248400493335645,0.0009771626078221073
6074,NUP37_proteomics,0.40215495755686614,0.000977612704470388
4020,HSD17B11_proteomics,-0.4021456901239445,0.000977612704470388
8212,SKAP1_proteomics,-0.42244768393511745,0.0009782959323560313
9063,THEMIS2_proteomics,-0.4010718283582962,0.0009864587093501237
7881,SASH3_proteomics,-0.40117236149329727,0.0009864587093501237
4167,IKZF1_proteomics,-0.40173695713873236,0.0009864587093501237
3621,GPC1_proteomics,0.40160660176189766,0.0009864587093501237
618,ARHGEF6_proteomics,-0.4010364518648825,0.0009864587093501237
8280,SLC2A1_proteomics,0.40149734169546425,0.0009864587093501237
8006,SELP_proteomics,-0.4012807982103539,0.0009864587093501237
4326,ITGB8_proteomics,0.4008437150067259,0.0009905824910701356
2136,CTTN_proteomics,0.40020626937750875,0.0010186100402374168
5794,NEDD9_proteomics,-0.4326347141003749,0.0010346346546406527
3485,GIMAP4_proteomics,-0.3986168265735719,0.0010901765508319811
9440,TRIM26_proteomics,-0.39858862687571495,0.0010901765508319811
4735,LIMD1_proteomics,-0.39761943757262935,0.001140729963601044
9026,TFEB_proteomics,-0.3970445515891313,0.0011689438683672587
1792,CLSTN1_proteomics,0.3963304448309263,0.0012066343490568325
673,ARRB2_proteomics,-0.3959667040338391,0.0012227746948276841
6614,PLCB2_proteomics,-0.39576258019549754,0.0012253462549807158
1416,CD2_proteomics,-0.39570652237976756,0.0012253462549807158
3761,GZMH_proteomics,-0.39558297100549955,0.001226269010122565
7738,RPS3_proteomics,0.3951088109241606,0.00124292865410762
7482,RFK_proteomics,-0.3951549913154555,0.00124292865410762
3177,FERMT1_proteomics,0.39493834108300585,0.0012470293811106385
3829,HDDC3_proteomics,-0.3943840233785104,0.0012765461412153998
3566,GNG7_proteomics,-0.4047302218447526,0.001286483837331584
9913,VPS13C_proteomics,-0.3940090314155126,0.0012874109400370958
7163,PUS7_proteomics,0.3929848999781237,0.0013505266403387951
4302,ITGA2_proteomics,0.39275855913291924,0.0013590511777913344
4409,KCNAB2_proteomics,-0.3924041757456884,0.0013767847030974002
867,BAIAP2L1_proteomics,0.39208310463083584,0.0013861098962796724
6472,PHACTR2_proteomics,-0.3920658195744773,0.0013861098962796724
3052,FAM49A_proteomics,-0.3918631295738604,0.0013932651310501853
154,ACVR1_proteomics,0.41375294438577986,0.001393576462589396
1886,COL28A1_proteomics,-0.3915485553642112,0.0014011742849114345
4356,JAK1_proteomics,-0.3911420532307712,0.0014159799730077756
3224,FKBP14_proteomics,0.39115242466476263,0.0014159799730077756
2618,ECHDC1_proteomics,-0.3905817666044027,0.001449981848471677
6653,PLEKHO1_proteomics,-0.3903558167318909,0.0014593872852849787
5634,NAAA_proteomics,-0.3902383003594543,0.0014606914819529078
1957,COTL1_proteomics,-0.39002114651327097,0.0014620618928171015
4688,LCP2_proteomics,-0.3900975548371692,0.0014620618928171015
5593,MYO1G_proteomics,-0.3895294803242211,0.0014695574477046802
9147,TMC5_proteomics,-0.5509403464099658,0.0014695574477046802
637,ARL4C_proteomics,0.46644341675607504,0.0014695574477046802
6969,PRNP_proteomics,0.3895588658633055,0.0014695574477046802
4306,ITGA5_proteomics,0.3891455243561357,0.001491401097800436
576,ARHGAP15_proteomics,-0.3888292496480555,0.0015057699491125738
3878,HID1_proteomics,-0.38876601740331507,0.0015057699491125738
8496,SOD3_proteomics,-0.38863488913129884,0.0015085045938346257
3541,GMPR_proteomics,-0.3882876761269267,0.001513345109951854
9563,TTC9_proteomics,-0.3882876870887532,0.001513345109951854
1874,COL11A1_proteomics,0.3884581110361827,0.001513345109951854
1432,CD38_proteomics,-0.38793868875461485,0.0015332298657496101
2800,ENPP4_proteomics,-0.3878129721232836,0.001535742486634179
2817,EPB41L3_proteomics,-0.3876269591703295,0.001543041068815551
3185,FGD2_proteomics,-0.38748963863260777,0.001546547165602067
7862,SAMHD1_proteomics,-0.3869854638257351,0.0015666212351698747
6525,PICK1_proteomics,-0.3957481266266538,0.0015666212351698747
4387,KANK4_proteomics,0.39560660303761996,0.0015666212351698747
3312,FRY_proteomics,-0.39719937849432907,0.0015755101315557808
1443,CD5_proteomics,-0.3969504486623524,0.0015833392241256113
4274,IRF4_proteomics,-0.3864794009764706,0.0015833392241256113
4646,LAMC2_proteomics,0.3863042786980868,0.0015901961156382061
6682,PLXNA1_proteomics,0.3860884510627962,0.001594997843821497
10121,YKT6_proteomics,0.3860656057438393,0.001594997843821497
8944,TBRG4_proteomics,0.3858472669065007,0.0016055102133647006
9678,UBE2J1_proteomics,-0.38499324535590945,0.0016665310807114204
6194,P3H4_proteomics,0.38493499633428485,0.0016665310807114204
8515,SP110_proteomics,-0.38459583460120605,0.0016878453388860246
4575,KRIT1_proteomics,0.3836194564655627,0.001765367352914526
2545,DSC3_proteomics,0.38284338684804986,0.0018271413598630458
1268,CARMIL2_proteomics,-0.4165152803861112,0.0018271413598630458
8042,SERINC3_proteomics,0.38268074085106213,0.0018271413598630458
503,APBB1IP_proteomics,-0.38255526186209043,0.0018300793769951303
1049,BZW2_proteomics,0.3821228367552638,0.0018621616846093434
8010,SEMA4A_proteomics,-0.39341518226722133,0.001933026986675681
2882,ERO1A_proteomics,0.38095710106222924,0.0019487158338294718
7460,REPIN1_proteomics,-0.38940737600229136,0.0019487158338294718
1558,CELSR1_proteomics,0.3808765099839783,0.0019487158338294718
5272,MMP14_proteomics,0.38069049166977315,0.0019581721066728917
7350,RASSF2_proteomics,-0.38046114340987824,0.001972353640924249
2069,CSK_proteomics,-0.38026000953885974,0.001983860160619986
8694,STAT5B_proteomics,-0.38013157110322715,0.0019882307914693763
3500,GJB3_proteomics,0.5123446634583998,0.0020046680099954604
406,ANK2_proteomics,-0.37933259623208027,0.0020517620194068415
6621,PLCG2_proteomics,-0.3789496501144576,0.002082000095589623
2814,EPB41_proteomics,-0.37887161573543693,0.002082000095589623
196,ADGRE5_proteomics,-0.3783654250653158,0.00212354977793901
127,ACSL5_proteomics,-0.3783079316327603,0.00212354977793901
7799,RTKN_proteomics,0.3779558742799378,0.0021433750599087896
3637,GPNMB_proteomics,0.3779600755612443,0.0021433750599087896
4269,IRF2_proteomics,-0.37779324549130655,0.002151965739962454
2602,DYRK1A_proteomics,-0.3776004323433543,0.0021638476552444017
6040,NUDCD3_proteomics,0.3774212466197147,0.0021734281964287143
2914,EVL_proteomics,-0.37734879937260724,0.0021734281964287143
281,AIFM2_proteomics,-0.37725616779589827,0.0021747076517622346
10053,WNT4_proteomics,0.4546534862783034,0.0021933451375179295
7452,REL_proteomics,0.37652670127265897,0.0022231882290159283
3158,FCHO1_proteomics,-0.46002524889532415,0.0022231882290159283
9959,VWA5A_proteomics,-0.37648948383247355,0.0022231882290159283
9984,WDFY4_proteomics,-0.37638876938568167,0.0022255289953415987
9082,THYN1_proteomics,-0.3755671383370889,0.002290563474064643
9282,TNFAIP8L2_proteomics,-0.3756269287295837,0.002290563474064643
5592,MYO1F_proteomics,-0.375708563229194,0.002290563474064643
1906,COLGALT1_proteomics,0.37529570731871725,0.0023123970353482897
87,ACADSB_proteomics,-0.375189760302479,0.0023155559426578033
4883,LYN_proteomics,-0.3747085957835987,0.0023618306058166734
3350,FZD6_proteomics,0.37443467570096844,0.0023846503195546548
2058,CRYM_proteomics,-0.3736321765755741,0.0024707444687079284
9252,TMF1_proteomics,-0.37344615218821,0.0024838885982863407
4643,LAMB3_proteomics,0.37322477157239486,0.0025014365322463725
2745,ELMO1_proteomics,-0.37274298884921436,0.0025375388743760874
7135,PTPRCAP_proteomics,-0.4123476734791607,0.0025375388743760874
962,BMP1_proteomics,0.37270082449661035,0.0025375388743760874
7536,RIN1_proteomics,0.37241351582226506,0.0025462541114849
4470,KIAA1324_proteomics,-0.37240261696376886,0.0025462541114849
457,ANXA2_proteomics,0.37251289406400623,0.0025462541114849
8624,SRPK2_proteomics,0.37218774788351155,0.002563584562605634
8552,SPI1_proteomics,-0.40040034938292135,0.0026449587713750695
3345,FYB1_proteomics,-0.3708165975212031,0.002720017086427261
5583,MYO10_proteomics,0.3706030282877606,0.0027284337939352202
4800,LPXN_proteomics,-0.37065608620013335,0.0027284337939352202
7940,SDC1_proteomics,0.37020916465449955,0.002751093077481423
1396,CCR1_proteomics,-0.5849297247082341,0.002751093077481423
7352,RASSF4_proteomics,-0.3875203747348511,0.002751093077481423
8182,SIGLEC1_proteomics,-0.36999650094266656,0.0027591582167599948
3498,GJA1_proteomics,0.36985480087626305,0.0027591582167599948
8156,SHANK3_proteomics,-0.37002783848158616,0.0027591582167599948
6674,PLS3_proteomics,0.36991938745313957,0.0027591582167599948
5467,MT1X_proteomics,0.3696286836494065,0.0027796342696280816
3692,GSDME_proteomics,0.3693651281843372,0.002795555832411388
8946,TBXAS1_proteomics,-0.3694256012711927,0.002795555832411388
6685,PLXNB2_proteomics,0.3692881472803162,0.0027962003208982364
8673,STAB1_proteomics,-0.36908121908401414,0.0028144306722026925
2663,EFNB1_proteomics,0.36829328925921,0.002913010787032337
6327,PCSK9_proteomics,0.3779069750762134,0.0029602146760019233
4159,IGSF3_proteomics,0.3677938167876182,0.0029632212356353214
6638,PLEKHA6_proteomics,-0.36766937967942925,0.002970772454054402
1454,CD79A_proteomics,-0.36669286722460054,0.0031022624333676206
6698,PMVK_proteomics,0.3663520491686926,0.003142459537553967
3190,FGF1_proteomics,0.36584032019033835,0.0032091820079249737
1436,CD3G_proteomics,-0.38103218224103175,0.003210779802698048
1121,C2CD2L_proteomics,-0.3654675970486992,0.0032410133920992026
3240,FLI1_proteomics,-0.3654210967946806,0.0032410133920992026
4746,LIN7A_proteomics,-0.5238465535331185,0.0032629775855513793
3254,FMNL1_proteomics,-0.3651388094817941,0.0032629775855513793
2232,DARS_proteomics,0.36488687324502306,0.0032913265755344623
2975,FAHD1_proteomics,0.36453428511867925,0.003330475359930639
9027,TFF3_proteomics,-0.37610831720599225,0.003330475359930639
6328,PCTP_proteomics,-0.36446615461589704,0.003330475359930639
2281,DDAH1_proteomics,-0.3638021486830243,0.0034196749229676534
5257,MLPH_proteomics,-0.3636902223842212,0.0034266305029197236
5643,NADK_proteomics,-0.36354086323431667,0.0034397116441463346
8681,STAP1_proteomics,-0.536074027586165,0.0034448756294348185
1181,CA5B_proteomics,-0.3634120194667916,0.0034448756294348185
8693,STAT5A_proteomics,-0.3625957253311337,0.003559829442523001
3388,GAN_proteomics,0.3625401441755228,0.003559829442523001
5030,MAST3_proteomics,-0.3689041824813554,0.0035725408982875072
8231,SLC16A1_proteomics,0.3619935072346706,0.0036102122914573134
6481,PHF1_proteomics,-0.36197096201772044,0.0036102122914573134
8878,TANC2_proteomics,0.3620576467984281,0.0036102122914573134
1894,COL5A1_proteomics,0.3617761041136906,0.0036205225994744104
7652,RPL10_proteomics,0.3618252727126287,0.0036205225994744104
4249,IPCEF1_proteomics,-0.549443311516727,0.003647382100467521
3486,GIMAP6_proteomics,-0.36119116805137874,0.0036980788249889288
3262,FN1_proteomics,0.36081326340286285,0.00375245047017604
5946,NOTCH3_proteomics,0.36069647965614743,0.0037613160175672465
85,ACADM_proteomics,-0.3603746160271388,0.0037978349951224913
4716,LGALS9_proteomics,-0.36035775458671215,0.0037978349951224913
7975,SEC23B_proteomics,-0.3601120776132889,0.003816400325841571
7517,RHOB_proteomics,0.3601335237744018,0.003816400325841571
9482,TRMT5_proteomics,0.36000733001533325,0.003816400325841571
5249,MLF1_proteomics,0.38818608489728684,0.003816400325841571
5167,METTL7A_proteomics,-0.35948687668011414,0.003884538684425149
4261,IQGAP2_proteomics,-0.3594168273151861,0.003884538684425149
10150,ZBTB20_proteomics,-0.3594769504655811,0.003884538684425149
6881,PPP3CC_proteomics,-0.35917146148685597,0.003917389773647401
3532,GMDS_proteomics,-0.35892487393992983,0.003950742689596584
2792,ENO1_proteomics,0.3584253170432138,0.004031525368633059
7538,RIN3_proteomics,-0.3580825617100261,0.004084005854563702
4784,LOXL2_proteomics,0.35790069037620875,0.004106369972306491
4032,HSP90AA1_proteomics,0.3570810751761526,0.0042277857787732746
5964,NPTN_proteomics,0.35708585997216624,0.0042277857787732746
2830,EPHB3_proteomics,0.35708004604871196,0.0042277857787732746
6665,PLOD2_proteomics,0.3567342451183371,0.004283310325600774
4362,JCHAIN_proteomics,-0.3563446245835128,0.004327066090884176
5208,MICAL1_proteomics,-0.35643321709863585,0.004327066090884176
5558,MYH11_proteomics,-0.356324036807519,0.004327066090884176
5669,NAT1_proteomics,-0.3560904197669248,0.004361248312803411
1740,CLASP2_proteomics,-0.355816980737797,0.004403775779648718
8147,SH3KBP1_proteomics,-0.3556599970394298,0.004422921426363557
2831,EPHB4_proteomics,0.35533356248207104,0.004476948908871376
164,ADAM17_proteomics,0.3552378859118801,0.004483775520541131
3,AAAS_proteomics,0.3545782270401064,0.004608507950842135
9797,UROS_proteomics,-0.3543318400638455,0.0046475781191302815
5997,NSDHL_proteomics,0.3540841076767659,0.004687263523682967
7459,RENBP_proteomics,-0.3535903430848322,0.004780809126641182
8709,STK10_proteomics,-0.353202366441315,0.004842210157475463
7835,S100A2_proteomics,0.3531872511157893,0.004842210157475463
8596,SQLE_proteomics,0.35305403726169554,0.0048580386873845
1258,CARD16_proteomics,-0.3643416452155993,0.004862535711460676
2503,DOK1_proteomics,-0.3526652900795979,0.004917287657278974
6625,PLCL2_proteomics,-0.35228891537738877,0.004972483235106253
1021,BSG_proteomics,0.35223673281958684,0.004972483235106253
2111,CTNNA1_proteomics,0.35226707660438794,0.004972483235106253
2802,ENTPD1_proteomics,-0.35199007524737247,0.0050061423392118425
9178,TMEM132A_proteomics,0.3519668194545332,0.0050061423392118425
8825,SYNJ1_proteomics,-0.3515653885323751,0.005084312338723184
7788,RSL1D1_proteomics,0.35141497025159685,0.005105109534570931
8725,STK4_proteomics,-0.35109385880786387,0.005165874290061447
5743,NDUFA4L2_proteomics,0.3506415574525591,0.005258485034899337
3375,GALM_proteomics,-0.3502873611648549,0.005328927860416632
4073,HYI_proteomics,-0.34976289772237107,0.00544195570779097
1184,CA9_proteomics,0.3494558732547925,0.005472135250076882
8011,SEMA4B_proteomics,0.3495422871484833,0.005472135250076882
9451,TRIM47_proteomics,0.349515474882496,0.005472135250076882
1501,CDH3_proteomics,0.34940088896658883,0.005472135250076882
6345,PDE12_proteomics,-0.34922024912598737,0.005502107381591235
7922,SCLY_proteomics,-0.349106532977899,0.0055155969309507525
3191,FGF2_proteomics,-0.34886056194507453,0.005547825360988535
5102,MECP2_proteomics,-0.3488588240441465,0.005547825360988535
4153,IGFLR1_proteomics,-0.3583724098661525,0.00554979809584524
5058,MBOAT7_proteomics,0.3485649728469923,0.005566440113175167
1586,CEP170B_proteomics,0.34851163602028956,0.005566440113175167
2340,DENND1A_proteomics,-0.3486394684706391,0.005566440113175167
3243,FLNB_proteomics,0.3484908637639775,0.005566440113175167
2926,EXOC6B_proteomics,0.3481077778647614,0.0056482944491972305
8027,SEPT10_proteomics,0.3478744230891494,0.005682113211082706
3207,FHL2_proteomics,0.3478585302808238,0.005682113211082706
6938,PRKACB_proteomics,-0.34779494939830663,0.005683548642817048
6811,PPIA_proteomics,0.3477132005351692,0.005689654856808313
4316,ITGB1_proteomics,0.34736030929966166,0.005765454435824462
4332,ITIH5_proteomics,-0.3473024737686847,0.005765515602862999
228,AEBP1_proteomics,0.34713243294467055,0.0057946563801973515
3120,FBXL18_proteomics,0.34697486005577777,0.0058207093185579884
9248,TMEM9_proteomics,0.4858578122549434,0.005997593822365389
3677,GRIPAP1_proteomics,-0.3459763231121507,0.006055203431676732
4856,LSP1_proteomics,-0.3456325541860066,0.006133062347387339
10111,YES1_proteomics,0.34555946804418836,0.0061374451108081925
6654,PLEKHO2_proteomics,-0.34548879828584084,0.0061412048672684315
8130,SH2D1A_proteomics,-0.3450567286982775,0.006229120941152702
9867,VANGL1_proteomics,0.3450558562216519,0.006229120941152702
9322,TNS4_proteomics,0.34471364318572506,0.006308685858916892
10136,YWHAQ_proteomics,0.34463672965391573,0.006314405528152315
7767,RRAS2_proteomics,0.34445888040237854,0.006348542073040513
9580,TUBA1C_proteomics,0.3437170592229224,0.006544383092005892
3276,FOLR1_proteomics,-0.40052370155012607,0.006572048112670053
3681,GRK6_proteomics,-0.34332776054454495,0.006615029184286089
6993,PRPH_proteomics,-0.34330584822469784,0.006615029184286089
3551,GNAO1_proteomics,-0.3431475523904607,0.006645020693031284
5314,MPDZ_proteomics,-0.3817899131630796,0.00673240420742005
5602,MYOF_proteomics,0.34251989906132596,0.006798105806152045
544,APPL1_proteomics,-0.3422132373492787,0.006873708835083645
4809,LRMP_proteomics,-0.3420216403731371,0.006899190324678693
8807,SVIP_proteomics,-0.3727553330905261,0.006899190324678693
8820,SYNE1_proteomics,-0.3419470962087302,0.006899190324678693
2064,CSE1L_proteomics,0.3419458773502792,0.006899190324678693
4978,MAP3K4_proteomics,0.3417282543593299,0.006936983784273324
3499,GJB2_proteomics,0.34126541952503997,0.00706240285076906
7416,RBSN_proteomics,-0.3409540940507618,0.00712512853603285
3155,FCGR3A_proteomics,-0.341007632865645,0.00712512853603285
7966,SEC11C_proteomics,-0.34068671309163234,0.007191852274978084
2020,CRAT_proteomics,-0.3405360814718514,0.007222149306251038
4732,LILRB5_proteomics,-0.3401006112757684,0.007291341780879806
5098,ME3_proteomics,-0.3402184070110761,0.007291341780879806
5943,NOSTRIN_proteomics,-0.34012461852555614,0.007291341780879806
9123,TLDC1_proteomics,0.34013917401900207,0.007291341780879806
