Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
WikiPathways_2019_Human	Rett syndrome causing genes WP4312	26/48	3.5657163305581825e-10	1.390629368917691e-08	0	0	6.7043478260869565	145.84964066711373	KDM5B;HDAC5;TRRAP;STXBP1;SATB2;HTT;SYNE2;MECP2;CECR2;GRIN2A;SYNGAP1;HIVEP2;MEF2C;CDKL5;BRAF;SMC1A;GRIN2B;SMARCA4;NCOR2;GNAO1;NCOR1;IMPDH2;TCF4;SCN2A;CRK;SHANK3
WikiPathways_2019_Human	MET in type 1 papillary renal cell carcinoma WP4205	29/59	7.345324267511448e-10	2.6259534256353418e-08	0	0	5.486731391585761	115.39576580715263	PRCC;RPL11;PIK3CD;CRKL;PAK1;AKT1;PAK6;MAPK1;PLCG1;JAK3;PAK2;PAK5;PAK4;MAPK3;MAP2K1;JUN;BAD;TFE3;STAT3;GAB1;PTPN11;BRAF;PTK2;RAPGEF1;STRN;RAF1;SOS1;SOS2;CRK
WikiPathways_2019_Human	MAPK Cascade WP422	19/29	1.0089867154090427e-09	3.329656160849842e-08	0	0	10.76096096096096	222.90598090865637	MAP2K3;MAP3K2;MAP2K4;MAP3K3;JUN;MAP2K1;MAP3K1;BRAF;MAPK14;ELK1;MAPK12;PLCB3;RRAS;MAP2;MAPK1;MBP;RAF1;SIPA1;MAPK3
WikiPathways_2019_Human	Integrin-mediated Cell Adhesion WP185	40/101	1.7481288279055446e-09	5.3567661940819884e-08	0	0	3.7288471708090962	75.19115860852379	ITGB1;SHC3;SHC1;ROCK2;PXN;ILK;ITGAL;PAK1;MAPK7;AKT1;ITGB8;PAK6;MAPK1;FYN;PAK2;TNS1;PAK4;MAP2K3;VASP;VAV3;GIT2;MAP2K1;ITGA4;CAV1;BRAF;SORBS1;PTK2;MAPK12;VAV2;RAPGEF1;ZYX;ITGA5;TLN1;RAF1;ARHGEF7;SOS1;DOCK1;CRK;VCL;BCAR1
WikiPathways_2019_Human	Splicing factor NOVA regulated synaptic proteins WP4148	23/42	2.796230881690314e-09	7.739691413913647e-08	0	0	6.861536567780963	135.1379176926338	KCNJ6;CADM1;EPB41;APLP2;CASK;ANK3;ATP2B1;GRIN2B;RAP1GAP;GPHN;SNW1;CDH2;EPB41L1;CHL1;EPB41L2;EPB41L3;KCNQ2;KCNMA1;TERF2IP;MAP4;NEO1;CAMK2G;CLASP1
WikiPathways_2019_Human	Prolactin Signaling Pathway WP2037	33/76	2.8865981963314294e-09	7.739691413913647e-08	0	0	4.358442024183551	85.70086108555834	ITGB1;IRS1;SHC1;PXN;AGAP2;IRS2;ELK1;PIK3CG;PAK1;RPS6KA2;AKT1;SIRPA;FLNA;MAPK1;FYN;MAPK3;PTPN1;MAP2K1;JUN;NOS2;RPS6;STAT3;PTPN11;GAB2;FOS;MAPK14;YWHAZ;NFKB1;MTOR;PTK2;VAV2;RAF1;SOS1
WikiPathways_2019_Human	TGF-beta Signaling Pathway WP366	47/132	4.3260630449676825e-09	1.0916947331124327e-07	0	0	3.147239117944248	60.61144425339428	ITGB1;YAP1;ATF2;APP;SHC1;TGFB1I1;TNC;NEDD9;PARD6A;STAMBPL1;PRKAR2A;AKT1;SNIP1;MAPK1;BTRC;MAP3K7;JUNB;SKIL;PAK2;SPTBN1;MAP2K3;MEF2A;MAP2K4;MAP2K1;MEF2C;JUN;JUND;CAV1;FN1;NUP153;FOS;MAPK14;RUNX2;PTK2;PML;PJA1;RBL2;SKI;DAB2;ZEB2;ITCH;SNW1;ZEB1;TRAF6;RAF1;SOS1;BCAR1
WikiPathways_2019_Human	Ras Signaling WP4223	59/184	4.980287179712581e-09	1.1869684444981651e-07	0	0	2.691054447074738	51.44698226117581	PIK3CD;ELK1;SYNGAP1;AKT1;PLCE1;PRKACA;PRKACB;PRKCG;RALBP1;MAP2K1;KSR1;CHUK;PRKCB;GAB1;PLA2G4A;PRKCA;GAB2;TIAM1;RAF1;RIN1;SOS1;SOS2;EXOC2;SHC4;CSF1R;RAB5B;SHC3;SHC1;RASAL2;PLA2G6;RASGRP2;RASAL3;STK4;TTBK1;EGFR;PLD2;GRIN2A;PAK1;RRAS;ABL1;ABL2;PAK6;MAPK1;PLCG1;PAK2;PAK5;PAK4;MAPK3;BRAP;NGFR;BAD;INSR;PTPN11;GRIN2B;NFKB1;AFDN;NF1;RGL1;FGFR3
WikiPathways_2019_Human	G Protein Signaling Pathways WP35	37/93	6.074129848194477e-09	1.3714745815133845e-07	0	0	3.754471778640963	71.0317041937823	GNAZ;PDE1C;PDE1B;AKAP7;ADCY3;AKAP5;GNAI1;AKAP12;PPP3CA;AKAP13;AKAP10;AKAP11;RRAS;PRKAR2B;PRKAR2A;PDE4B;PDE4A;PRKACA;PDE8A;PRKACB;PRKCG;PRKCB;PDE4D;PRKCE;PRKCD;PRKCA;GNAO1;PLCB3;ADCY9;PRKAR1B;AKAP9;GNAS;ARHGEF1;PRKCQ;PRKD1;PDE7B;PDE7A
WikiPathways_2019_Human	Regulation of Actin Cytoskeleton WP51	50/150	1.753711957369457e-08	3.761712148557485e-07	0	0	2.846257585974376	50.831160768853096	CHRM3;PIK3CD;ARHGAP35;PIK3CG;MYLK;CFL1;APC2;MAP2K1;PPP1R12A;ACTN1;ARHGEF4;ARHGEF1;PFN1;RAF1;EZR;ARHGEF7;SOS1;SOS2;DOCK1;CRK;VCL;ARHGEF6;ROCK2;PXN;PIK3R4;IQGAP1;FGD1;EGFR;PAK1;RRAS;PIP5K1A;PAK6;MAPK1;PIP5K1C;PAK2;WASF2;PAK5;PAK4;MAPK3;FN1;MSN;BRAF;SSH2;SSH3;PTK2;SSH1;APC;ABI2;FGFR3;BCAR1
WikiPathways_2019_Human	Kit receptor signaling pathway WP304	27/59	1.994273694390994e-08	3.999012438862109e-07	0	0	4.785296085647373	84.84521765458831	SHC1;FOXO3;CRKL;RPS6KA3;INPP5D;GRB10;AKT1;MAPK1;FYN;PLCG1;JUNB;MAPK3;MAP2K1;PRKCB;BAD;RPS6;STAT3;MITF;PRKCA;PTPN11;GAB2;FOS;MAPK14;DOK1;RAF1;SOS1;CRK
WikiPathways_2019_Human	PDGF Pathway WP2526	21/39	2.0507756096728763e-08	3.999012438862109e-07	0	0	6.608903728436282	116.99387158307728	MAP2K4;JUN;MAP2K1;MAP3K1;CHUK;SHC1;SRF;STAT3;PLA2G4A;PTPN11;WASL;FOS;ELK1;VAV2;TIAM1;PAK1;MAPK1;PLCG1;RAF1;SOS1;MAPK3
WikiPathways_2019_Human	Signaling of Hepatocyte Growth Factor Receptor WP313	19/34	4.3525728971014015e-08	8.118494664593483e-07	0	0	7.171860749638528	121.56242007986245	ITGB1;JUN;MAP2K1;PXN;STAT3;GAB1;PTPN11;FOS;ELK1;PTK2;CRKL;PAK1;RAPGEF1;MAPK1;RAF1;SOS1;CRK;DOCK1;MAPK3
WikiPathways_2019_Human	miRs in Muscle Cell Differentiation WP2012	17/29	8.649475261698321e-08	1.546093703028575e-06	0	0	8.017227964877181	130.38563823569658	MEF2A;PRKCG;MEF2C;PRKCB;SRF;PRKCE;PRKCD;PRKCA;PRKAR1B;PRKAR2B;PRKAR2A;ID2;PRKCQ;PRKD1;PRKACA;MEF2D;PRKACB
WikiPathways_2019_Human	Structural Pathway of Interleukin 1 (IL-1) WP2637	23/49	1.2431770970668654e-07	2.133291898566741e-06	0	0	5.012130869464649	79.69501284994318	MAP2K3;ATF2;MAP2K4;MAP3K3;MAP2K1;MAP3K1;CHUK;FOS;MAPK14;ELK1;TANK;NFKB1;IRAK1;TRAF6;MKNK1;TOLLIP;MAPK1;TAB3;MAP3K8;MBP;TAB2;MAP3K7;MAPK3
WikiPathways_2019_Human	Pathways Affected in Adenoid Cystic Carcinoma WP3651	27/65	2.3600578049118871e-07	3.677172392295463e-06	0	0	4.028296737159057	61.469429655372686	NOTCH1;UHRF1;PRKDC;KMT2C;JMJD1C;ARID4B;BRCA1;FOXO3;NSD1;AKT1;TLK1;KDM6A;MAGI1;BRD1;MGA;MAGI2;ATRX;ERBIN;SMC1A;ARID1A;NCOR1;KANSL1;NFIB;KAT6A;ATM;BCOR;RAF1
WikiPathways_2019_Human	IL-4 Signaling Pathway WP395	24/54	2.40001927702268e-07	3.677172392295463e-06	0	0	4.533155080213903	69.09715521863508	ATF2;CEBPB;CHUK;IRS1;SHC1;BAD;STAT3;PIK3CD;IRS2;PTPN11;GAB2;FOS;MAPK14;ELK1;NFKB1;NFIL3;FES;INPP5D;AKT1;FLNA;MAPK1;SOS1;JAK3;MAPK3
WikiPathways_2019_Human	Interferon type I signaling pathways WP585	24/54	2.40001927702268e-07	3.677172392295463e-06	0	0	4.533155080213903	69.09715521863508	MAP2K3;MAP3K1;IRS1;PRMT1;MAPKAP1;RPS6;STAT3;PIK3CD;IRS2;PTPN11;GAB2;MAPK14;MTOR;CRKL;RPTOR;RPS6KA4;PTPRC;LCK;RAPGEF1;PDCD4;FYN;CRK;IRF9;EIF4B
WikiPathways_2019_Human	Corticotropin-releasing hormone signaling pathway WP2355	34/93	2.7939280509098905e-07	4.1330866684149765e-06	0	0	3.270754470324773	49.35780159894005	GNAZ;CAMK2A;ECE1;ELK1;ACACA;GNAI1;GJA1;TRIM28;AKT1;MAPK1;PLCG1;JUNB;MAP3K5;MAPK3;NCOA2;HSP90AA1;MAP2K1;JUND;PRKCB;NOS3;PRKCD;PRKCA;BRAF;FOS;MAPK14;NFKB1;PTK2;FOSL2;GNAO1;GNAS;CTNNB1;PRKCQ;TCF4;RAF1
WikiPathways_2019_Human	IL-1 signaling pathway WP195	24/55	3.6509412492322703e-07	5.2208459864021465e-06	0	0	4.3866655166465405	65.024028294391	MAP2K3;MAP3K2;ATF2;MAP2K4;MAP3K3;MAP2K1;JUN;MAP3K1;CHUK;IRAK3;PTPN11;MAPK14;NFKB1;IRAK1;TRAF6;TOLLIP;AKT1;MAPK1;TAB3;TAB2;PLCG1;MAP3K7;SQSTM1;MAPK3
WikiPathways_2019_Human	Signaling Pathways in Glioblastoma WP2261	31/82	3.9248309543896644e-07	5.431459611074728e-06	0	0	3.4481098301967354	50.86228321060096	RB1;ERRFI1;IRS1;PIK3CD;BRCA1;FOXO3;PIK3CG;EGFR;FOXO1;CCND2;ERBB3;AKT1;MAPK1;PLCG1;MAPK3;PRKCG;MAP2K3;MAP2K4;MAP2K1;PRKCB;PRKCD;GAB1;TSC2;TSC1;PRKCA;BRAF;MSH6;NF1;PRKCQ;ATM;RAF1
WikiPathways_2019_Human	IL-2 Signaling Pathway WP49	20/42	6.156806764142585e-07	8.253969068178654e-06	0	0	5.1468624833110805	73.60289938513667	JUN;MAP2K1;SHC1;STAT3;RPS6;PTPN11;GAB2;FOS;FOXO3;CRKL;CCND2;LCK;RPS6KB2;AKT1;MAPK1;FYN;RAF1;SOS1;JAK3;MAPK3
WikiPathways_2019_Human	Leptin signaling pathway WP2034	29/76	7.349130394100869e-07	9.55386951233113e-06	0	0	3.4986573022102867	49.413334194041205	PRKAA1;IRS1;SHC1;ROCK2;ELK1;FOXO1;ACACA;AKT1;MAPK1;KPNA4;FYN;PLCG1;SH2B1;MAPK3;NCOA1;PTPN1;MAP2K1;CHUK;BAD;NOS3;RPS6;STAT3;PTPN11;MAPK14;NFKB1;MTOR;PTK2;RAF1;SOS1
WikiPathways_2019_Human	Regulation of Microtubule Cytoskeleton WP2038	21/46	7.814419569794903e-07	9.859958810123567e-06	0	0	4.756447412353923	66.88575788362407	TRIO;STAT3;TESK2;PRKCA;TIAM1;PAK1;CLIP1;PARD6A;APC;PTPRA;DPYSL2;MAP1B;TAOK1;ABL1;AKT1;EPHB2;PRKACA;PHLDB2;CLASP1;MARK2;MARK1
WikiPathways_2019_Human	Oncostatin M Signaling Pathway WP2374	26/65	9.443273610235971e-07	1.1574755367974953e-05	0	0	3.7781493868450386	52.4134841785134	CEBPB;IRS1;SHC1;PXN;CASP7;AKT1;MAPK1;RICTOR;JUNB;JAK3;MAPK3;MAP2K1;JUND;PRKCB;PRKCE;RPS6;PRKCD;STAT3;PRKCA;PTPN11;FOS;MAPK14;NFKB1;MTOR;RAF1;SOS1
WikiPathways_2019_Human	Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680	26/66	1.335684340599988e-06	1.5916905058816518e-05	0	0	3.683478260869565	49.82297294941224	GRIA1;SHC1;ROCK2;ELK1;PIK3CG;EGFR;MYLK;PAK1;AKT1;MAPK1;NEFM;PLCG1;NCK1;MAP2K4;MAP2K1;JUN;GPX1;FZD6;FN1;PTK2;APC;CTNNB1;CAMK1;PFN1;RAF1;SOS1
WikiPathways_2019_Human	Calcium Regulation in the Cardiac Cell WP536	45/149	2.040450690465084e-06	2.365819854620327e-05	0	0	2.4583797219273493	32.210526591657484	YWHAE;CAMK2B;CHRM3;GNAZ;RGS19;RGS14;YWHAB;CAMK2A;CACNA1B;CACNA1A;ITPR2;ADCY3;ITPR3;CACNA1E;SLC8A1;GNAI1;GJA1;RGS3;PLN;PRKAR2B;PRKAR2A;PRKACA;PRKACB;CAMK2G;RGS6;RGS7;PRKCG;PRKCB;KCNB1;PRKCE;PRKCD;PRKCA;ATP2B2;ATP2B1;YWHAZ;CACNB1;GNAO1;PLCB3;ADCY9;PRKAR1B;GNAS;RGS10;PRKCQ;PRKD1;CAMK1
WikiPathways_2019_Human	TNF alpha Signaling Pathway WP231	32/92	2.196029825737806e-06	2.4792020927408385e-05	0	0	3.0248436103663985	39.41026226544222	OTUD7B;TNFAIP3;TANK;CASP7;AKT1;MAPK1;MAP3K8;RIPK1;FADD;BTRC;MAP3K7;MAP3K5;MAPK3;MAP2K3;MAP2K4;MAP3K3;HSP90AA1;JUN;MAP3K1;KSR1;RIPK3;CHUK;BAD;CYBA;NFKB1;NFKB2;MADD;TAB3;TAB2;RAF1;SOS1;BIRC2
WikiPathways_2019_Human	ATM Signaling Network in Development and Disease  WP3878	20/45	2.4034440550054693e-06	2.643788460506016e-05	0	0	4.528437917222964	58.591682276933966	RNF20;ATF2;MDC1;PRKAA1;MRE11;RIF1;PRKDC;RNF8;HSPB1;TSC2;SMC1A;NFKB1;MTOR;TRIM28;ATM;TP53BP1;LBR;MAP3K5;HMGN1;ATR
WikiPathways_2019_Human	IL-3 Signaling Pathway WP286	21/49	2.7785075951507645e-06	2.979949395799195e-05	0	0	4.246076794657763	54.32259368884865	MAP2K1;JUN;YWHAB;SHC1;BAD;STAT3;PIK3CD;PTPN11;GAB2;FOS;CRKL;HCK;INPP5D;RAPGEF1;AKT1;MAPK1;FYN;PRKACA;RAF1;SOS1;MAPK3
WikiPathways_2019_Human	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation WP314	19/42	3.095801911491456e-06	3.2392659025117915e-05	0	0	4.675095385240313	59.30575227222632	RB1;MAP2K4;JUN;DFFA;DAXX;MAP3K1;PRKDC;RIPK2;HSPB1;LMNB2;LMNB1;PAK1;CASP7;NFX1;LMNA;FADD;PAK2;MAP3K7;SPTAN1
WikiPathways_2019_Human	TYROBP Causal Network WP3945	24/61	3.468891725212805e-06	3.543225119324508e-05	0	0	3.674013585778292	46.188506225027076	ABCC4;GPX1;FKBP15;NCF2;PLEK;TCIRG1;SLC1A5;PPP1R18;RUNX3;SAMSN1;ZFP36L2;APBB1IP;C3;LYL1;TYROBP;SLC7A7;ADAP2;BIN2;ELF4;SPP1;HCLS1;SH2B3;TMEM106A;GAPT
WikiPathways_2019_Human	PDGFR-beta pathway WP3972	15/29	4.309145563487359e-06	4.299124294735063e-05	0	0	6.05869472080735	74.85378534150183	MAP2K4;JUN;MAP2K1;MAP3K1;SHC1;PRKCB;SRF;STAT3;PRKCA;FOS;ELK1;PLCG1;RAF1;SOS1;MAPK3
WikiPathways_2019_Human	Thermogenesis WP4321	35/108	4.772747537923269e-06	4.476762640025434e-05	0	0	2.7198972487856885	33.325781520823696	ATF2;PRKAA1;SMARCD3;PRKAG2;ADCY3;RPTOR;RPS6KA3;CNR1;RPS6KA2;DPF3;PRKACA;PRKACB;PRKG1;MAP3K5;MAP2K3;SMARCC1;SMARCC2;RPS6;TSC2;TSC1;SIRT6;ARID1A;MAPK14;PRKAB1;ARID1B;MAPK12;MTOR;SMARCA4;ADCY9;AKT1S1;RPS6KB2;GNAS;SOS1;SOS2;PNPLA2
WikiPathways_2019_Human	T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863	24/62	4.854814530248795e-06	4.476762640025434e-05	0	0	3.5771179285111163	43.76796827833489	MAP2K1;JUN;CHUK;NFATC2;FOS;NFKB1;PAK1;DLG1;PTPRC;RRAS;LCK;GRAP2;AKT1;MAP3K8;LCP2;PRKCQ;FYN;PLCG1;RAF1;SOS1;MAP3K7;CARD11;NCK1;MAPK3
WikiPathways_2019_Human	AGE/RAGE pathway WP2324	25/66	4.904611750144415e-06	4.476762640025434e-05	0	0	3.454061371105185	42.22705606659834	ATF2;IRS1;SHC1;EGFR;FOXO1;AKT1;MAPK1;MAPK3;MSR1;MAP2K1;JUN;CHUK;NOS2;PRKCB;NOS3;INSR;PRKCD;STAT3;PLA2G4A;MSN;PRKCA;MAPK14;NFKB1;RAF1;EZR
WikiPathways_2019_Human	Human Thyroid Stimulating Hormone (TSH) signaling pathway WP2032	25/66	4.904611750144415e-06	4.476762640025434e-05	0	0	3.454061371105185	42.22705606659834	RB1;ADCY3;TTF2;TTF1;RAP1GAP;GNAI1;AKT1;MAPK1;MAPK3;MAP2K3;MAP2K1;JUN;PDE4D;RPS6;STAT3;SCRIB;BRAF;FOS;MAPK14;MTOR;RBL2;GNAO1;GNAS;RAF1;PLCB1
WikiPathways_2019_Human	Cardiac Hypertrophic Response WP2795	22/55	6.388883892426733e-06	5.710064978856393e-05	0	0	3.774437764417725	45.14586503782753	MEF2A;MAP2K3;MAP2K4;HDAC5;MAP2K1;MAP3K1;CHUK;NFATC2;PRKCA;MAPK14;NFKB1;MTOR;HDAC7;PPP3CA;MAPK7;AKT1;MAPK1;PRKD1;RAF1;MAP3K7;PRKG1;MAPK3
