,Comparison,Correlation,P_value
25,DOCK2_proteomics,-0.4400847028736206,1.6816601687282443e-06
49,INPP5D_proteomics,-0.4400583857621493,1.6843391978159522e-06
72,PPM1K_proteomics,-0.4388457323694496,1.812265281199678e-06
48,IL1RAP_proteomics,0.43878359073020146,1.8190625843955986e-06
62,P4HA1_proteomics,0.43838024410527143,1.8637728096900646e-06
70,PLOD1_proteomics,0.4370437775073418,2.0194718001212863e-06
21,CGGBP1_proteomics,-0.4368511964664086,2.0428977511851033e-06
61,NUB1_proteomics,-0.4337400677994331,2.4588950496279657e-06
35,FGL2_proteomics,-0.4335338962802843,2.489121527900838e-06
86,WIPF1_proteomics,-0.4332703408113532,2.5282731615041573e-06
30,F11R_proteomics,0.43231466183825784,2.675184117644018e-06
22,CHCHD2_proteomics,0.43191308632664227,2.7392948254617434e-06
80,ST6GAL1_proteomics,-0.4310267641993515,2.885975527804016e-06
75,RASIP1_proteomics,-0.4303666495631692,3.000013978198652e-06
58,MSRA_proteomics,-0.4302357864495482,3.023121712840938e-06
15,BLOC1S5_proteomics,-0.4299276903252824,3.078191542003374e-06
27,DOK2_proteomics,-0.42929088899833834,3.195035720969672e-06
79,SMAP2_proteomics,-0.42839089201604824,3.3673421766220983e-06
45,GRAP2_proteomics,-0.4280928767245835,3.4263080552610333e-06
29,EXT1_proteomics,0.43721836421496885,3.4729009111658713e-06
17,CADPS2_proteomics,-0.44898414873437575,3.5341880697741036e-06
74,PTPN18_proteomics,-0.42586986426033724,3.8979703981976824e-06
31,FADD_proteomics,0.42536265363840564,4.01386666144582e-06
3,ADPRH_proteomics,-0.42319209437660177,4.547616948889223e-06
24,DOCK10_proteomics,-0.42119090046744045,5.0984999196236185e-06
