,Comparison,Correlation,P_value
1680,ANK2_phosphoproteomics_S3909,-0.4874151198333862,4.751799008727317e-14
40643,VLDLR_phosphoproteomics_S22,0.5531786965707082,4.8028846593457305e-14
18624,LIMA1_phosphoproteomics_S374,0.4966810206166945,4.8212577769857593e-14
18128,KRT6A_phosphoproteomics_S546,0.5099442480148799,5.700111559927873e-14
16790,JUP_phosphoproteomics_S24,0.4985795381990339,5.771554228783131e-14
16406,ITGB4_phosphoproteomics_S1547,0.5295054650248904,5.815257429986813e-14
8503,CTNND1_phosphoproteomics_S905,0.4956557804246058,6.385607789915608e-14
12358,FAM83H_phosphoproteomics_S998,0.48511630021362745,6.491654866490417e-14
17980,KRT14_phosphoproteomics_Q7S10,0.48489990057664,6.684337485776279e-14
39180,TRIM29_phosphoproteomics_S130,0.5309440731909272,6.76786873858884e-14
10888,EIF4G1_phosphoproteomics_S1245,0.4846787046212125,6.887056202451377e-14
38882,TP63_phosphoproteomics_S621,0.49474676023220066,7.207291568515868e-14
12962,FLNC_phosphoproteomics_S2415,-0.5164303005940494,7.263883473399904e-14
8363,CSNK1A1_phosphoproteomics_S341,0.4941250941252623,7.827704198231206e-14
34314,SOX15_phosphoproteomics_S37,0.4904393428009206,8.363826123175455e-14
9611,DLG5_phosphoproteomics_T1011,0.4935720845315839,8.423162396885406e-14
18116,KRT6A_phosphoproteomics_S34,0.5290876736958905,8.569117655134894e-14
12303,FAM83F_phosphoproteomics_S4,0.498701264838437,8.784969591814402e-14
18106,KRT5_phosphoproteomics_S77,0.5184796265114915,8.97755349674066e-14
6648,CELSR1_phosphoproteomics_S2871,0.49184300590558894,9.19333302860966e-14
22906,NDRG1_phosphoproteomics_S333,0.4924497573412763,9.770567516763006e-14
41916,ZDHHC5_phosphoproteomics_T348,0.5023185772579055,9.841920849132336e-14
12344,FAM83H_phosphoproteomics_S785,0.4945494881908191,9.842063572423883e-14
39187,TRIM29_phosphoproteomics_S472,0.5898882763905091,9.882603295287406e-14
12330,FAM83H_phosphoproteomics_S411,0.49312923896378824,1.0291747332712527e-13
23317,NFIB_phosphoproteomics_S311,-0.4815418381446501,1.0496377811984737e-13
39192,TRIM29_phosphoproteomics_S85,0.5574335778989999,1.0523657665687544e-13
16679,JCAD_phosphoproteomics_S901,-0.4917539917347289,1.070910084989122e-13
23898,NRIP2_phosphoproteomics_T155,-0.48130910118554804,1.0827872986623645e-13
18618,LIMA1_phosphoproteomics_S362,0.48127091122531374,1.0883235015283153e-13
32183,SEMA4B_phosphoproteomics_S871,0.4884131258338467,1.0942152618465048e-13
26539,PKP3_phosphoproteomics_S110,0.5324436568502506,1.100991797395635e-13
26745,PLEKHA1_phosphoproteomics_S332M339,0.48111289001009355,1.1115260383251342e-13
16670,JCAD_phosphoproteomics_S696,-0.48105838799945344,1.1196400502462118e-13
22960,NECTIN1_phosphoproteomics_S508S511,0.5980816901279158,1.1310020714754705e-13
32598,SH2D3A_phosphoproteomics_S125,0.48085790406016304,1.1499874426135057e-13
7984,COL17A1_phosphoproteomics_S130,0.4921888315642571,1.1645554054419176e-13
17471,KIDINS220_phosphoproteomics_S1682,0.4803505702450743,1.2304125737027972e-13
41949,ZEB2_phosphoproteomics_S647,-0.48030142472180254,1.2384887640428384e-13
40562,VDAC2_phosphoproteomics_T83,0.5001053217204754,1.3116354310843805e-13
22903,NDRG1_phosphoproteomics_S326T328S330,0.5011405528223395,1.3288829208951939e-13
5020,C6orf132_phosphoproteomics_S1087,0.4797283966192408,1.3365578416536507e-13
13408,FXYD1_phosphoproteomics_S83,-0.5032927206018492,1.3536581078183443e-13
18130,KRT6A_phosphoproteomics_S58,0.5280178098402357,1.3682075133376701e-13
21143,MICALL1_phosphoproteomics_S578,0.4793094593057962,1.4130086558040488e-13
18028,KRT17_phosphoproteomics_S13,0.4792671241550919,1.4209675232335232e-13
13442,FZD6_phosphoproteomics_S653,0.4893911125844306,1.4600206972616682e-13
13345,FSCN1_phosphoproteomics_S38,0.4789815506573123,1.4758084184526962e-13
18075,KRT19_phosphoproteomics_S9,0.47849290163609326,1.574473282904872e-13
24478,OSBPL3_phosphoproteomics_S416,0.5668137341900258,1.5893211523853752e-13
8277,CRYBG1_phosphoproteomics_S103,0.48836344318071434,1.6694761182537998e-13
18111,KRT6A_phosphoproteomics_S19S22,0.4954183980390511,1.7968490765290112e-13
10601,EGFR_phosphoproteomics_S991,0.47736583981672553,1.827215582158596e-13
12274,FAM83B_phosphoproteomics_S809,0.4986578158241581,1.8284851384524874e-13
8279,CRYBG1_phosphoproteomics_S141,0.4985337411167504,1.8577567786244212e-13
39186,TRIM29_phosphoproteomics_S457,0.5350000934342074,1.8826548821597178e-13
41905,ZDHHC5_phosphoproteomics_S529,0.47708282455429846,1.896653221931621e-13
2846,ARHGEF19_phosphoproteomics_S197,0.5973683698779055,1.927773236478047e-13
1172,AHNAK2_phosphoproteomics_T228,0.48927590338669646,1.9581573645337063e-13
20179,MAPK8IP3_phosphoproteomics_S366,0.47628417311916194,2.106773287388978e-13
1147,AHNAK2_phosphoproteomics_S4472,0.507878353205611,2.1620699000568338e-13
26482,PKP1_phosphoproteomics_S121,0.48910463546820176,2.300914839622999e-13
39185,TRIM29_phosphoproteomics_S28,0.51164245522128,2.4907321793910456e-13
8446,CTNNA1_phosphoproteomics_S439,0.4748830108550336,2.5315450413086703e-13
26511,PKP1_phosphoproteomics_S98,0.47849058548021955,2.673927952853364e-13
26481,PKP1_phosphoproteomics_S119,0.5172203942616777,2.7281887766278456e-13
10162,DSC3_phosphoproteomics_S859S863S868,0.5157043502606538,2.8086991262837465e-13
26649,PLCH2_phosphoproteomics_S1200,0.5004413325271363,3.028510494408334e-13
18126,KRT6A_phosphoproteomics_S540S541,0.47550238333271105,3.0303814316775267e-13
12346,FAM83H_phosphoproteomics_S828,0.4923099816421814,3.08093557012407e-13
40560,VDAC2_phosphoproteomics_S130,0.4733493883894193,3.09228155004001e-13
10232,DSP_phosphoproteomics_S53,0.47320543197164266,3.1507447980915533e-13
18138,KRT6A_phosphoproteomics_T290,0.5032188794058896,3.333428908361963e-13
2776,ARHGEF16_phosphoproteomics_S107,0.48273899136752074,3.449876974731667e-13
16836,KANK2_phosphoproteomics_T14S19,-0.481617812868667,3.480165334174769e-13
22956,NECTIN1_phosphoproteomics_S434,0.49656261966739246,3.681093410388971e-13
17987,KRT14_phosphoproteomics_S28,0.48856161194118003,3.741883289216183e-13
26741,PLEKHA1_phosphoproteomics_S129,0.5046125656691887,3.7782070961167044e-13
5032,C6orf132_phosphoproteomics_S736,0.47171930770235526,3.8208853516871953e-13
18061,KRT19_phosphoproteomics_S22,0.47323758972511404,4.0618064655012003e-13
32260,SEPT4_phosphoproteomics_S117,-0.47111550149510006,4.131199889232801e-13
39585,TTLL3_phosphoproteomics_S142M144,0.49104185754059526,4.1623245310393864e-13
18026,KRT17_phosphoproteomics_S10,0.4706544084953786,4.3845828690066367e-13
16656,JCAD_phosphoproteomics_S255,-0.470442728173011,4.5059210895599536e-13
16825,KANK2_phosphoproteomics_S428,-0.47028066241348415,4.601025846554824e-13
8596,CUL2_phosphoproteomics_Q482S490,0.6648371140236568,4.935947065093967e-13
17688,KLC3_phosphoproteomics_S502,0.46952108685026583,5.073477868888439e-13
28509,PSIP1_phosphoproteomics_S206,-0.46939411439924994,5.156936440910915e-13
18101,KRT5_phosphoproteomics_S573,0.5225010017604877,5.182301678525917e-13
13105,FOSL2_phosphoproteomics_S200,0.4691883235642262,5.295052027977943e-13
26740,PLEK2_phosphoproteomics_S120,0.49244518668471715,5.332131633340609e-13
26504,PKP1_phosphoproteomics_S609,0.5180019326771449,5.487487530686863e-13
36388,SYNPO2_phosphoproteomics_S930,-0.4687115161659435,5.629058602080004e-13
12275,FAM83B_phosphoproteomics_S845,0.47949735528939014,5.952041965697756e-13
16613,JAG1_phosphoproteomics_S1210,0.6546822192256605,6.194578098989806e-13
22056,MYH10_phosphoproteomics_S2006,-0.48743937777851315,6.525439935986984e-13
5478,CARS_phosphoproteomics_S102,0.4987489887963235,6.701770285839374e-13
12326,FAM83H_phosphoproteomics_S1098,0.5257311015372146,6.790327805177157e-13
8345,CSDC2_phosphoproteomics_S47,-0.4671965253246274,6.832371571781179e-13
11945,FAM110C_phosphoproteomics_S241,0.47722542188540407,6.93860159091698e-13
1687,ANK2_phosphoproteomics_T3803,-0.4670294657486,6.979492940957136e-13
10171,DSG2_phosphoproteomics_S700S701,0.4668714103887588,7.121524230094422e-13
26510,PKP1_phosphoproteomics_S739,0.46681848801603876,7.169707633233313e-13
20297,MARK1_phosphoproteomics_T504,0.4665370934327241,7.431288490851172e-13
27594,PPP1R13L_phosphoproteomics_S268,0.5163262197709211,7.854409388083265e-13
32519,SFN_phosphoproteomics_S248,0.5021506132627258,7.978057153102922e-13
1137,AHNAK2_phosphoproteomics_S294,0.46691340581864565,8.028777776903452e-13
5857,CCDC120_phosphoproteomics_S650,0.47586106921552385,8.232493430848162e-13
1309,AKAP12_phosphoproteomics_S806,-0.46559989226264403,8.37132105227669e-13
41940,ZEB2_phosphoproteomics_S1122,-0.47567699978370936,8.424125432436944e-13
12979,FLT4_phosphoproteomics_S729,0.6000463733116068,8.695033412965865e-13
2783,ARHGEF16_phosphoproteomics_S230,0.4774724899327158,8.755282703248185e-13
23319,NFIB_phosphoproteomics_S328,-0.46500257726632666,9.029866914479062e-13
26487,PKP1_phosphoproteomics_S185,0.46693685725138495,9.073375906727374e-13
33908,SMTNL2_phosphoproteomics_S134,-0.464897563629191,9.150749379146438e-13
18114,KRT6A_phosphoproteomics_S31,0.48902457466468074,9.349848255073881e-13
18243,LAD1_phosphoproteomics_S272,0.46550513335772925,9.595148140150762e-13
22305,MYRIP_phosphoproteomics_S335,-0.48533118852447166,9.710820556680598e-13
21136,MICALL1_phosphoproteomics_S414,0.46397655222557355,1.0280732734296943e-12
10182,DSG2_phosphoproteomics_T784,0.47708586749732834,1.0478530901204007e-12
23323,NFIB_phosphoproteomics_S414,-0.4638104861049316,1.0498462496234408e-12
1161,AHNAK2_phosphoproteomics_S5542,0.46380842959909213,1.0501186747997369e-12
22905,NDRG1_phosphoproteomics_S330S333,0.47381776731923086,1.0620170854822238e-12
32263,SEPT4_phosphoproteomics_T434,-0.4636551101821541,1.0706240251141584e-12
2935,ARHGEF5_phosphoproteomics_S1011,0.46559738247673227,1.0741300771590652e-12
26486,PKP1_phosphoproteomics_S155,0.4634140453116058,1.103655896927946e-12
22054,MYH10_phosphoproteomics_S1987,-0.4633849254572353,1.1077126290377877e-12
32033,SDC1_phosphoproteomics_S285,0.5079138975113242,1.1449900711676227e-12
13437,FZD6_phosphoproteomics_S620S624,0.5342209119464131,1.1462925062270754e-12
13102,FOSL2_phosphoproteomics_S120,0.4630868779314596,1.1500782752980757e-12
25153,PCDH7_phosphoproteomics_S1011,0.46308207439177723,1.1507738309074666e-12
1162,AHNAK2_phosphoproteomics_S5707,0.46499044503258896,1.1592042328823224e-12
1305,AKAP12_phosphoproteomics_S75,-0.462855099697532,1.1841112225297238e-12
16635,JCAD_phosphoproteomics_S1117,-0.4667726040734111,1.1899391600187457e-12
10210,DSP_phosphoproteomics_S2024,0.46958459112321305,1.2233143951102297e-12
18248,LAD1_phosphoproteomics_S385,0.4725483376022693,1.4138391944639188e-12
18070,KRT19_phosphoproteomics_S395,0.4614095850677356,1.419596829562714e-12
22049,MYH10_phosphoproteomics_S1968,-0.4613553766079349,1.4292621267141094e-12
12268,FAM83B_phosphoproteomics_S739,0.49365801377384866,1.4312576006067401e-12
13660,GBP6_phosphoproteomics_S623,0.4707297157441515,1.5555927113131028e-12
10173,DSG2_phosphoproteomics_S703,0.48476874181041857,1.5668357974060846e-12
17993,KRT14_phosphoproteomics_S39,0.4696319968448497,1.5677206196996008e-12
1679,ANK2_phosphoproteomics_S3845,-0.4601986310533493,1.6514709361481897e-12
20173,MAPK6_phosphoproteomics_S665,0.46908127824369084,1.6776300084093893e-12
1683,ANK2_phosphoproteomics_S890,-0.5019193745051214,1.7185691884504079e-12
164,ABLIM1_phosphoproteomics_S156,-0.4598096925770021,1.7334837058114488e-12
13610,GAS7_phosphoproteomics_S152,-0.45971148059352207,1.7548122463277476e-12
34854,SPTBN1_phosphoproteomics_S1057,-0.45944971770984344,1.8129148898594636e-12
10881,EIF4G1_phosphoproteomics_S1099,0.459182648554872,1.874124957964288e-12
1280,AKAP12_phosphoproteomics_S388,-0.4591776413074411,1.875291584391726e-12
18092,KRT5_phosphoproteomics_S353,0.5420035311861469,1.9157062690684142e-12
37967,TMEM159_phosphoproteomics_S21,0.5279444567657605,1.978558253025543e-12
18121,KRT6A_phosphoproteomics_S39,0.5058246851061406,1.9795112074894263e-12
19142,LRRC1_phosphoproteomics_T480,0.45963248083197616,2.0000258436465295e-12
20201,MAPKBP1_phosphoproteomics_S761,0.47920255339896645,2.043403243537916e-12
10176,DSG2_phosphoproteomics_S723,0.4591211621704711,2.1306971198368923e-12
11774,EVL_phosphoproteomics_S285,-0.4581346942775484,2.1343462032117556e-12
20091,MAP7D1_phosphoproteomics_S254,0.4578927836096629,2.199238277470068e-12
37851,TLN1_phosphoproteomics_T1324,-0.4578642034292154,2.2070305891601613e-12
21146,MICALL1_phosphoproteomics_S612S621,0.5009732413218095,2.224694628185783e-12
26494,PKP1_phosphoproteomics_S225,0.48641997657844205,2.225515327140541e-12
10174,DSG2_phosphoproteomics_S712,0.4784047333650782,2.2487651934285492e-12
39598,TTYH3_phosphoproteomics_S520S522,0.5435803867687794,2.295230320951646e-12
16757,JPT1_phosphoproteomics_S87,0.45748872173386507,2.3119353744968917e-12
16756,JPT1_phosphoproteomics_S87,0.45748872173386507,2.3119353744968917e-12
1295,AKAP12_phosphoproteomics_S627,-0.45748189325566957,2.3138874129598725e-12
1690,ANK2_phosphoproteomics_Y3772,-0.46620440045626266,2.385443014253293e-12
