Proteomics,Gbm_P_Value,Gbm_Median
HINT3,0.0010419168454445659,-0.590196666035774
ARHGDIA,0.0010623536026817778,-0.3012181968450568
ZSWIM8,0.0010761491267149677,-0.2030643358023689
EDIL3,0.00107737649024665,-0.7650849814135879
PPIP5K1,0.0011011296244914741,-0.42890243902132075
SPOCK3,0.001152861594783566,-0.876529067223879
SLC9A9,0.001166716046575088,-0.5955493781958537
PGS1,0.001166716046575088,-0.4020322807839387
XPR1,0.001174680115646242,0.3909296162278745
NUP35,0.001174680115646242,0.3083832981295715
CLDND1,0.0011891034925277442,-0.485421715173164
KCTD5,0.0012300581646833117,0.47799936072506855
TPP1,0.001276416649844012,-0.6603892204370041
RHOG,0.0012982176870277255,-0.6357868181608781
MCM6,0.0013030057537881232,1.085407303029358
MCM4,0.0013030057537881232,1.2364838744723565
MAST3,0.0013030057537881232,-0.4595743110352936
TMEM259,0.0013030057537881232,0.45389963672753186
TANGO2,0.0013030057537881232,-0.521108681658334
TSPAN15,0.0013030057537881232,-0.618216282159328
SUSD5,0.0013030057537881232,-0.8119613111178401
USP25,0.0013030057537881232,-0.1881301886044784
MAD2L1,0.0013030057537881232,0.546913936694619
PLCL1,0.0013030057537881232,-0.4937994539384736
CNTNAP4,0.0013030057537881232,-1.044755087445428
DTL,0.0013030057537881232,0.8221944855973713
CNOT3,0.0013030057537881232,0.2491363531472846
NAA50,0.0013056595379810655,0.4035870774551527
FAM177A1,0.0013110892488554188,-0.4602003985530555
SELL,0.001325658159262582,-0.7115678685209035
ATG4C,0.001397501979540162,-0.13670498196054653
RARS,0.001424977558283731,0.35512004786879875
ASAP1,0.001424977558283731,-0.27844318461983697
USP39,0.0014783273425505812,0.4197656966513674
GRID1,0.0015051281326125183,-0.7253794306303759
CNDP1,0.0015424162627071761,-0.888662576986052
TSPAN14,0.0015424162627071761,-0.5860380598282965
LTA4H,0.0015424162627071761,-0.3470875955611596
PCNA,0.001545340760765996,0.631486413863703
ILF3,0.001548615011907505,0.4214956424621741
POLD2,0.0016088715372960453,0.4052486600467675
MAP1LC3B,0.0016088715372960453,-0.577114476492644
RAB8B,0.0016088715372960453,-0.446976426090049
GINS3,0.001642844359055231,0.8944315345010209
BZW1,0.0017033971738218718,0.38346314774409
GTF2I,0.0017085605504133215,0.54089383129857
NIPA1,0.0017085605504133215,-0.33476759217741947
DTYMK,0.0017149336223115702,0.41941406159905154
REPS2,0.0017274140039643673,-0.60915767290676
TARSL2,0.0017647027423551343,-0.3975468814875881
DCTN5,0.001766098318999759,-0.2898255973570384
SAAL1,0.0017693206961408238,0.5251692380032473
FAM124A,0.0017693206961408238,-0.48337850010438893
TCF3,0.0017693206961408238,0.664142961713341
SAE1,0.0017693206961408238,0.4701211497404149
SPATA13,0.0017693206961408238,-0.5971644970805841
EPB41L3,0.0017693206961408238,-1.1701093828326856
RANGAP1,0.0017693206961408238,0.2881706067810445
GPATCH11,0.0018204885047868222,0.5105384482536749
PI4K2A,0.0018252502807370218,-0.5580968316034195
LANCL1,0.0018270010814261729,-0.495755843913812
TSR1,0.0018676496179836045,0.37585265573462323
KIAA0930,0.0018786352885579657,-0.4998377445759716
TRIM28,0.0018786352885579657,0.6328058166438386
TMEM63A,0.0018786352885579657,-0.4203003060229902
UBE2D4,0.0018902199231803235,-0.34480278338446746
FCHO1,0.0018902199231803235,-0.5304410723155919
SIRT2,0.001891221376320499,-0.6687591323729969
TFRC,0.001925154189879441,0.7459332689316355
ACTR10,0.0019395010266764737,-0.4656434974143857
DEF8,0.001969502150752171,-0.2042870930219512
CCDC47,0.0020201256325420337,0.3898540836640907
PURB,0.0020328848903173624,0.3983225989129025
SLC39A7,0.0020613039405127324,0.513747594478762
COQ8A,0.0020723592381059583,-0.3306668349796585
SERBP1,0.0020723592381059583,0.3476545402592645
ATRX,0.002087849410241048,0.43501278038733776
ATG10,0.0020953989730851316,-0.5448813550906307
LSM4,0.0020953989730851316,0.4028123087377336
BCAS2,0.0020953989730851316,0.36497359425133813
PPM1K,0.0021490286598917796,-0.735186856897631
DDX23,0.0021703921812978285,0.3612117417902807
POLD3,0.0021703921812978285,0.4836131565510346
MTAP,0.0021703921812978285,-0.9136327111828361
BCAS1,0.0021703921812978285,-1.1171665278578005
NASP,0.0021703921812978285,0.7135279988115064
GUCY1A1,0.0021703921812978285,-0.6221029186802339
TSPAN8,0.0021703921812978285,-2.060104688017562
TYW1,0.0021703921812978285,0.3013818964111644
YPEL5,0.0021703921812978285,0.3349509466895568
FOLH1,0.0021703921812978285,-0.7117573901671225
ABHD17B,0.0021703921812978285,-0.3589089243585276
RFC5,0.0021703921812978285,0.48163520890781747
AMPD3,0.0021703921812978285,-0.7760122859966825
TBC1D7,0.0021703921812978285,-0.2962053272722432
PCSK6,0.0021703921812978285,-0.5484973495257675
MITF,0.0021703921812978285,-0.4713929922663236
NABP2,0.0021770729261817857,0.3648306297286798
VPS39,0.0021920799342240054,-0.2380712055800916
ENPP2,0.0022160233569165173,-0.6913942393698705
VAT1,0.0022180405681807534,-0.5121178947802558
CUEDC2,0.0022180405681807534,-0.377696907312579
SRBD1,0.0022180405681807534,0.3576169481556335
MCM5,0.0022180405681807534,0.8705330309606905
RUVBL1,0.0022180405681807534,0.314840557178192
CNP,0.0022180405681807534,-1.145510822330035
MCM2,0.0022215654752719876,0.9395132155795306
OBSL1,0.0022243148972027073,0.36437835188527
DIP2C,0.0022405951233283997,-0.6286952740207751
XPNPEP1,0.0022405951233283997,-0.2150913992486652
HNRNPD,0.0022405951233283997,0.36296381413891005
PDAP1,0.002314454420695649,0.47901970283458206
USP31,0.0023412229537973,-0.3994139201516925
CNPY4,0.0023412229537973,0.6358379290788461
RPAP2,0.0023740715333664584,0.3248049662957646
DNAJC12,0.0023740715333664584,-0.848463764400467
GPX7,0.0024826552089283332,0.578718737047914
GNPDA2,0.002497439874408963,-0.41868906940687645
GSTO1,0.00251293730621384,-0.8432274194743387
PRPF6,0.00251293730621384,0.3918699551897835
LIG3,0.00251293730621384,0.5717001972179869
PCM1,0.0025531116976906603,0.35432011368007854
PTBP1,0.0025636694180892405,0.4120935788190102
IPO9,0.0025636694180892405,0.31742877426744087
MTMR7,0.0025674978663828064,-0.6013784242667939
IFITM3,0.0025674978663828064,-0.39728597331502946
NEDD1,0.0025683947807316997,0.43312219813209335
WDFY4,0.0025683947807316997,-0.6357060889969898
MCM7,0.0025683947807316997,1.0364554796463556
DHFR,0.0026129238096378846,1.0215005600599758
BABAM2,0.002626808098332588,-0.2055385372069534
ZKSCAN1,0.002626808098332588,0.21073014554066388
FKBP9,0.00267865251878447,0.8120792150453716
SNRNP27,0.002697498261847808,0.3843484082868018
ARL8A,0.0027435782217089108,-0.22027007730036066
PDE1A,0.002809625538200619,-1.090115840636605
POLR2C,0.0028249772142416698,0.3024325933227105
NAA10,0.0028249772142416698,0.22781863861088147
HDAC11,0.0028249772142416698,-0.584223874538065
ERLIN1,0.0028249772142416698,-0.305040357969053
G3BP1,0.002889190620963121,0.2650186345663064
DCTN2,0.0029284184682895945,-0.37216290221105547
AFF4,0.002980887423442215,0.2759503601378106
SLC35E1,0.002984720154148788,0.41086000363227304
ABR,0.002984720154148788,-0.5163697282349194
NAA15,0.0030071450657303076,0.2302990775670164
LHPP,0.003042562702431738,-0.6130733183983464
WDCP,0.0030514548216553053,0.36630676700572395
NUP37,0.0030528702911682432,0.46392953303117224
RBM33,0.0030750215806093517,0.2739419036214812
PTER,0.0030750215806093517,-0.8860068359896226
GCLC,0.003112649669207198,-0.476277164073063
CCDC28A,0.003112649669207198,-0.5729623259168535
CDC42EP2,0.003112649669207198,-0.6854118443078975
DHX34,0.003140383076727101,0.39794073903276295
NT5C2,0.003140383076727101,-0.32879440600580223
DDX17,0.003140383076727101,0.4092827343356734
NCBP1,0.003140383076727101,0.3867164980743214
TAF7,0.003140383076727101,0.3005503886154759
THOC6,0.003140383076727101,0.36574697145767454
ALDH1A1,0.003140383076727101,-1.274592549785523
NPL,0.0031721831196860582,-1.0864863938518778
MAP1A,0.003174221118074416,-0.7357876056649265
NT5DC1,0.0031980301373467843,-0.580501107611014
TNRC18,0.0031980301373467843,0.27544972569409854
HGS,0.0031980301373467843,-0.2809935632219598
SF3B5,0.003278235058322069,0.33848853715215355
MAP6D1,0.003339066127256926,-1.0191621999807174
LRRC14,0.003339066127256926,-0.29425547405763913
TPR,0.003339066127256926,0.3313253556014946
MCM3,0.00336161250561508,0.9265258372271765
CRYBB1,0.00336161250561508,-0.6592148349580058
FAM207A,0.00336161250561508,0.6048297091509586
ARHGAP22,0.0033763186764465005,-0.374672161451171
KCNAB2,0.00339224012214352,-0.558784508292067
PUS7,0.003449219476266681,0.43916788547769403
PRPF8,0.0034805828228218405,0.32707312805733496
NSUN2,0.0034805828228218405,0.3148783620022745
CLMN,0.00350041974544726,-0.3022107349795715
SLK,0.0035063163241749943,-0.3057573605529692
AKR1C3,0.0035119511008460036,-0.8056327009482855
ANLN,0.0035304824797374543,-0.9962724699476301
RFX2,0.0035304824797374543,0.6760220556822114
UBTD1,0.0035304824797374543,-0.5779786066975947
SHOC2,0.0035304824797374543,-0.2647367226213155
GATAD2A,0.0035870315291167097,0.34810180155637516
FHIT,0.003587726022040331,-0.3762238621308755
IRF2BP1,0.0036149089194144135,0.4190358835909478
DSC2,0.003653353193797732,-0.7244170717399425
NUP98,0.003653353193797732,0.27033844344631913
CLEC16A,0.00365996802422139,-0.2131324558150764
SF3B6,0.003664789245661502,0.3494656052963618
WBP2,0.003689626867109242,-0.4918854990684404
SP3,0.003689626867109242,0.3729970130789333
EVL,0.003689626867109242,-0.44874314784616304
CAPRIN1,0.003689626867109242,0.3721865166688796
ACTR1B,0.003689626867109242,-0.41813265559164303
CHAF1A,0.0037111760879683106,0.6469874691542796
WASHC5,0.0037249607599789208,-0.2189875629560892
SLC44A1,0.0037260247086132094,-0.6141865522817425
FKBP14,0.0037260247086132094,0.44166673003976153
AKR1D1,0.003744419063055232,-0.929409302599842
UBA2,0.003744419063055232,0.4037595917771549
MAG,0.0037720457016080142,-1.119455209478744
LIN37,0.0037811006336555533,0.49325294084913346
FAM107B,0.003945260881796798,-0.45046017949708905
CCDC134,0.003971930885925362,0.39581619302985477
TREM2,0.003971930885925362,-0.6116092828768566
ARGLU1,0.003971930885925362,0.44895329893942904
LIPA,0.003971930885925362,-0.6530127919879182
CBX5,0.003971930885925362,0.6016960145875405
SIK3,0.00398156234488455,-0.31445930555013185
PHAX,0.0040117301443064355,0.4463721030256415
RPS25,0.0040117301443064355,0.506882082450324
ALAD,0.0040117301443064355,-0.5975132957221945
GLDN,0.0040117301443064355,-0.6734810242168779
NCKAP1L,0.0040117301443064355,-0.929567485592471
SPOCK1,0.0040117301443064355,-0.7119548090240548
NINJ2,0.0040943613406528865,-0.46209648792281255
CREG1,0.004095449277029863,-0.4660578386613925
C1orf35,0.004164992959558165,0.4916685378345887
NCL,0.004183823723018248,0.3727680272599479
AKAP6,0.004183823723018248,-0.3637567270439461
DOCK10,0.004183823723018248,-0.5007155781412646
YBX1,0.004183823723018248,0.5839298062324785
UGT8,0.004185823881831067,-0.5552925314623416
RNF13,0.004204275972460927,-0.44265725010249546
EIF2B5,0.004218624894516119,0.18843120265002722
EFTUD2,0.004218624894516119,0.30442935594168385
RBM39,0.00422548884157072,0.39731641169509546
PEX5L,0.00422548884157072,-0.9507260311543679
TESC,0.00422548884157072,-0.49201148972679154
WDR44,0.004239178299143273,-0.2548207778738025
THOC2,0.004239178299143273,0.2766275774241525
MTSS1,0.00427826196884519,-0.5214792424357145
MMP12,0.004279978836747777,-0.9145496755931527
ZFYVE27,0.004279978836747777,-0.444018720684461
CCDC6,0.004279978836747777,-0.4764060626080959
SEPT4,0.00428795666347184,-0.7157145631027161
ENPP4,0.00428795666347184,-0.7037125340458635
DOCK3,0.004292968678439909,-0.45242861672029333
ZC3HC1,0.00433269566206345,0.320748305733361
NUP153,0.004356983505717852,0.38395972299956044
UBAP2L,0.004374935158761539,0.2369067493038743
APLP1,0.004426750339066588,-0.39303844670918603
POMT2,0.004465077981948059,0.4738473836235008
RPS15A,0.004466456228724828,0.33553135848752347
NES,0.0044867562553899485,1.2449455934018065
SON,0.004645172003253677,0.3096582905348192
MBD3,0.004650273636082081,0.6250089440607435
EIF2S3,0.004650273636082081,0.260444370801663
ACTL6A,0.004669061008751002,0.3692203627384491
RFC3,0.004683970190176298,0.4436710716837048
SELPLG,0.004688002241036279,-0.6003688887542046
COMMD4,0.004697933120947569,-0.257528466695935
MBP,0.004713064416682794,-2.4813735068938088
ELF2,0.004713064416682794,0.2901458494775131
EZH2,0.004729695246089788,0.8761952041203163
SNRNP200,0.004741735520843908,0.3658937635849876
BUD31,0.004770582742575503,0.6085800236419654
RMC1,0.004770582742575503,-0.2234869258424877
PEX16,0.00477468089323998,-0.32935669112997645
POLR1D,0.00477468089323998,0.3876955859236415
TBC1D12,0.00477468089323998,-0.48521686615552095
DPY19L4,0.00477468089323998,0.4090170912747021
GART,0.00477468089323998,0.47822214884033576
CPPED1,0.00477468089323998,-0.5439958156692135
SSRP1,0.00477468089323998,0.6323784150016856
TTC14,0.00477468089323998,0.22395386495312022
COQ7,0.00477468089323998,-0.3250217380273935
ALG6,0.00478281142930006,0.345529533681336
FARSB,0.00478281142930006,0.2888932378095768
ZDHHC20,0.004829673121005292,-0.2721856794565879
TLR7,0.004829673121005292,-0.5958485420065086
TRAPPC9,0.004837145721436761,-0.24960982033173099
CDR2L,0.004837145721436761,-0.20079123860011008
MED6,0.004837653306092403,0.37557783977729153
UNC45A,0.004837653306092403,0.5606067034732595
RCN1,0.004837653306092403,0.537546739735475
EIF2S1,0.004837653306092403,0.3860446497773473
ACSL5,0.004837653306092403,-0.5389231854352476
PPP1R21,0.004837653306092403,-0.1481134984694196
NEFM,0.004837653306092403,-1.3275711447378764
SRRT,0.004886488937715736,0.36681331123719074
ALG8,0.004886488937715736,0.39539635813660956
EIF5A2,0.004914283812880105,-0.5029121439281374
ABCF1,0.00496355623398088,0.2905302837714154
CSE1L,0.004998333938495607,0.33338641473712044
AKAP8,0.005022234494539074,0.2991444851364289
FAM171A1,0.005077860941017131,-0.512434834721647
DPM1,0.005114901523496296,0.3314066376150005
EIF4E3,0.005163375696002846,-0.4461802246087598
SNRPB2,0.005163375696002846,0.293980174304747
IARS,0.005163375696002846,0.35591499160908924
PLEKHA8,0.005169064696164714,0.37349291303522103
SLCO2B1,0.005244359108383848,-0.6570331744730775
PIK3IP1,0.005262216017274794,-0.646863773457775
CTNND1,0.005262216017274794,0.278258117574141
TBC1D22A,0.005262216017274794,-0.26413691129000616
SPC24,0.005272817776911274,0.8906050849964601
TIA1,0.005321484913941549,0.419571608858772
RPLP2,0.005336549047307985,0.4321751607479325
JOSD2,0.005336549047307985,-0.393858931098632
PPP1R3E,0.005336549047307985,-0.38121933901604
PNN,0.005336549047307985,0.38026663807403793
CIAO1,0.005364719397223106,-0.2988519293130495
MED8,0.005364719397223106,0.3171572335378927
SMC4,0.005364719397223106,0.679094485521341
ERC1,0.005364719397223106,0.18294271445115146
MAP7,0.005364719397223106,-0.6789398989164054
LRMP,0.005364719397223106,-0.39278630910469603
TNPO3,0.005364719397223106,0.27120138743959343
NAPEPLD,0.005371621837089382,-0.594146575602659
NCOA7,0.005397338930629468,-0.395402837529436
CAB39,0.005397338930629468,-0.18709221443190746
PNMA2,0.005415947806919965,0.7626537524897815
PMS1,0.005415947806919965,0.336445901783619
DOCK2,0.0054188646053597075,-0.8007981043949994
BCLAF1,0.005423244055808223,0.42324372804870375
PWP2,0.005446540676141593,0.3155941335395533
CDK2AP1,0.005446540676141593,0.42820053306753103
HSPBP1,0.005446540676141593,0.3318284492682913
PEBP1,0.005527521542909156,-0.639794052140067
TRAPPC10,0.0055877793174870525,-0.2286983659681743
SF3B4,0.005599887123097252,0.33875324104126436
CHUK,0.00571509502432925,-0.24222427037246702
RPS2,0.00571509502432925,0.395415715094775
GCN1,0.0057231453285741815,0.2144498436527652
ATAD1,0.0057231453285741815,-0.4148124099032907
CIAO2B,0.005740128941850484,-0.318053934285062
ADAP1,0.005745750902823653,-0.847223941489367
FAM102A,0.005778621439386986,-0.4328827069427205
SKP1,0.005778621439386986,-0.3650514882029855
MEST,0.005778621439386986,0.671859457124063
PRPF40A,0.005787091539086074,0.3634604455111985
ANK3,0.005787091539086074,-0.8955846189519945
NUDT21,0.005813456948744417,0.336462878429732
ADNP,0.005829626367446475,0.36055551373880496
ADA2,0.005867625154364073,-0.6574292878869921
SMC2,0.005877963828285866,0.7850345230351241
TRIM27,0.005877963828285866,0.3496723530510806
CNOT10,0.005877963828285866,0.23092523870965567
ERMN,0.005877963828285866,-1.150162037717064
CDK11B,0.005877963828285866,0.38226774641169725
ARL8B,0.005877963828285866,-0.3058762742944201
ENPP6,0.005877963828285866,-0.7241652770788405
BIN1,0.005877963828285866,-0.511620144137503
ZNF260,0.005877963828285866,0.6597983219159771
CMTM5,0.005877963828285866,-0.5782773446014045
C6orf120,0.005877963828285866,-0.45740107999389
PPIF,0.005877963828285866,-0.5520038890901106
RFT1,0.005877963828285866,0.5689410133242538
NRIP2,0.005877963828285866,-0.656744064482397
CTNNBL1,0.005877963828285866,0.22421892464573367
NSL1,0.005877963828285866,0.461735474318737
JAKMIP3,0.0058790843714323976,-0.4606631849756055
HEBP1,0.0058790843714323976,-0.3988222734217945
DDX39A,0.005888709255126677,0.4731640685429175
PTPRJ,0.005888709255126677,-0.5832697557660331
POLR1E,0.0059163682262485,0.32839036672971145
SNRPA,0.0059282285914811885,0.3732081020003945
WDR37,0.0059598069049924965,-0.5485353595458236
HMGB2,0.005969822792178596,0.661917298302351
XPO1,0.005969822792178596,0.2800925368014751
NRDC,0.005969822792178596,0.3072494886644872
SUB1,0.005969822792178596,0.5231530106352416
BORCS8,0.005969822792178596,-0.33016481144337606
PCBP2,0.005969822792178596,0.2922557137418871
HPF1,0.005989579123617541,0.37230378953953935
FAM45A,0.006027050893015416,-0.3707043283427523
PRKCG,0.006027050893015416,-0.914755909717543
TEAD1,0.006027050893015416,0.42690268954216004
GBF1,0.006053082428471767,-0.250844584652212
GLE1,0.006094522912751533,0.23051811216284548
TRIM24,0.00609551973892707,0.5625986322023601
SPIN1,0.006109665505436667,0.4164421103584215
SHCBP1,0.006109665505436667,0.601745712369703
IPCEF1,0.006144446149792646,-0.6343007028277448
FANCD2,0.006144446149792646,0.670796101763045
XRCC1,0.006147832678459662,0.3801940005145722
VAT1L,0.006167084412287748,-1.1205710192308875
SARNP,0.006167084412287748,0.39154163971479794
TMC6,0.006167084412287748,-0.29676985358076946
GAREM1,0.0061694490247428515,-0.29667924854132877
ADCY7,0.006198486754442509,-0.32171348499764396
MCC,0.006223195391368907,0.443498426017027
NKTR,0.006262873248506589,0.2823596320946279
UHRF1,0.006309661861957235,0.5808446486049246
SORBS1,0.006335725821617664,-0.41464290329331327
RPS28,0.006338045770532935,0.3598033233917895
GPRIN3,0.006338045770532935,-0.60247326356573
ILKAP,0.006338045770532935,0.42566356067153
MYO1D,0.006450636195918908,-0.61231813868344
RBM25,0.0064611233254694474,0.4398541234516629
PRPF19,0.006567736186253898,0.2263033578104379
APBB1,0.006595123342416882,-0.45536828960647846
RRM1,0.006669255415668706,0.6171079235460786
PPP1R3F,0.006669255415668706,-0.27622390781414297
NUP160,0.006683015976001057,0.34219988640630866
IPO8,0.006683015976001057,0.1631355055757093
MTMR9,0.006722423379778695,-0.243675047772535
EFHD1,0.006730519871622929,-0.3238068865419935
PRPH,0.006874402175723111,-0.9307930139271255
SYK,0.006883660010785857,-0.6975496593830832
PRMT1,0.006883660010785857,0.47497650972332917
CD2BP2,0.006927027049176392,0.35346375853621825
PLSCR3,0.006927027049176392,-0.4496394280120275
SRSF7,0.0069557438721817785,0.32009742978533673
C8orf33,0.0069557438721817785,0.4675808067202245
CLDN11,0.0069649421894412014,-0.7901350394347325
DENND4B,0.0069649421894412014,-0.22935753405382214
SNRPD2,0.0069649421894412014,0.28345004185311845
CYTH4,0.006974554552041473,-0.5800269259797745
SEH1L,0.006974554552041473,0.3520355641025983
RAB4B,0.0070725418519269985,-0.2733333539907904
ARL3,0.007073616882128139,-0.5248601176993499
ZC3H18,0.007194229042530269,0.38005193227981593
TLNRD1,0.007194229042530269,-0.32150857374517955
TCEA1,0.0072388728756489305,0.452142211517783
SCRN2,0.00723971605778978,-0.35864283306697986
DMXL1,0.00723971605778978,-0.18810791035559876
HDGFL2,0.0072509638411492215,0.1821159234276467
PHACTR3,0.007298688186899229,-0.9259827805780214
RASAL3,0.007298688186899229,-0.4511072831387438
NOM1,0.007298688186899229,0.47242760275279927
RBM10,0.007298688186899229,0.38379692468016213
LGI3,0.007335473865256373,-0.9511688435071799
HES1,0.007335473865256373,0.47183803524874146
MRTO4,0.007340817395843457,0.41778450522995875
HSPA1L,0.007340817395843457,-0.2412479466507543
CDC26,0.007356159378435465,0.2211748934884148
PLCG1,0.007356159378435465,0.31601215586448883
GFOD1,0.007452297833188352,-0.5436780599818295
SRSF5,0.007491442506240856,0.42791688998305927
GRK6,0.007504775927773425,-0.36573128274971944
YTHDC1,0.007541496764138937,0.43803278355830755
MOBP,0.007562109510083579,-0.5067319690363282
FBXO17,0.007562109510083579,0.6843572495400174
SNX30,0.007581998562273749,-0.428750260326364
BORCS6,0.007598724184497857,-0.2550595919000112
FBXO11,0.007598724184497857,0.21393942110856162
PRKCB,0.007598724184497857,-1.037484910101789
WDR4,0.007621101380553477,0.30377135961391
PLP1,0.007681448066730171,-1.692991760274058
PRPF4B,0.007681448066730171,0.2900397454123545
RAB18,0.007681448066730171,-0.42796897681165597
CFAP298,0.00769036463514921,0.3455655644072735
MRE11,0.007694069208245053,0.2819209220575736
DLGAP4,0.0077118305223686364,0.2273244062782423
TIAM1,0.0077118305223686364,-0.3978269852976539
PYGO1,0.0077118305223686364,0.6791310254116399
MICU2,0.0077118305223686364,-0.3003680570899108
CNNM2,0.0077118305223686364,-0.48764023945086754
PAF1,0.0077118305223686364,0.36019590651059324
TTC27,0.0077118305223686364,0.3084644554963813
DCTD,0.0077118305223686364,0.41837054199284696
DEPDC5,0.0077118305223686364,-0.2605982420291739
ITGAX,0.0077118305223686364,-0.4479271051405363
NSRP1,0.0077118305223686364,0.3367511755197717
SESN1,0.0077118305223686364,-0.3028690610346873
NACA,0.0077118305223686364,0.2925878118479427
MSL1,0.0077118305223686364,-0.8270648462437294
ABI1,0.0077118305223686364,-0.3150885246238075
SIGLEC8,0.0077118305223686364,-0.8430148293465851
MARK2,0.0077118305223686364,-0.1657278104827778
DYNC2H1,0.007741093839452901,0.28530477377854163
LDLRAP1,0.007747019349776133,-0.6320390147884699
SPC25,0.007762277260425804,0.6988924673019556
IGFBP6,0.007765512091997538,-0.6845193253117366
ADAR,0.007811936172022323,0.32962920125437345
SIGLEC7,0.007811936172022323,-0.5761648758717641
LDHAL6B,0.007811936172022323,0.5870448659854239
COMMD2,0.00784564709655469,-0.1721564787692173
