Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2016	Bacterial invasion of epithelial cells Homo sapiens hsa05100	24/78	4.578415736405529e-09	1.2195234643334726e-07	0	0	3.8461538461538463	73.85351079900934	ITGB1;SRC;ARPC1B;ARPC5L;RHOG;FN1;ILK;CBLB;ARPC4;ARPC5;CBL;ACTB;SEPT2;DNM1;ACTG1;DNM2;ARHGAP10;ARPC2;ARPC3;CTNNB1;ITGA5;MET;WASF2;VCL
KEGG_2016	Staphylococcus aureus infection Homo sapiens hsa05150	20/56	4.880823453212596e-09	1.1917343931594088e-07	0	0	4.464285714285714	85.43728522725	ITGAM;CFH;C1S;C1R;ITGB2;FGG;PLG;KRT10;ICAM1;C2;C3;FCGR3A;C5;FCGR3B;FCGR2A;DSG1;MASP2;MASP1;FCGR2B;MBL2
KEGG_2016	Pathways in cancer Homo sapiens hsa05200	66/397	9.503071885149291e-09	2.1418462018067245e-07	0	0	2.0780856423173804	38.38567218080192	ITGB1;ITGA2B;SLC2A1;CBLB;LAMC2;LAMC1;ETS1;RASSF1;AKT3;ITGAV;SKP2;MAP2K1;DAPK1;MMP1;DAPK3;PRKCA;TRAF1;MMP9;RUNX1;PLCB3;COL4A2;COL4A1;KIT;BIRC5;ITGA6;ARHGEF1;PLCB1;SOS1;MET;LAMA5;RALA;ROCK2;GSTP1;LAMA4;CUL2;GNAI3;PLD1;CBL;EGFR;FOXO1;GNAI1;ADCY5;HSP90B1;NRAS;GNG2;PLCG2;DVL3;PLCG1;BID;FZD1;EGLN1;TCF7L2;JUN;TGFB2;TGFB1;JUP;LAMB3;CDKN2A;FN1;LAMB1;PML;CDK6;GNB4;CTNNB1;FAS;KRAS
KEGG_2016	Metabolic pathways Homo sapiens hsa01100	155/1239	9.923626341054413e-09	2.0768732270921015e-07	0	0	1.5637610976594027	28.81753279560893	CDA;ACAA2;CHPF;UXS1;CPOX;MSMO1;ENO1;CNDP1;GLS;IL4I1;NSDHL;PNP;UROD;NAMPT;ENPP3;GGT1;PSPH;ST6GAL1;G6PD;ACSL1;GPT2;ALG5;ALG2;ACSL5;MOGS;ACSL4;ACSL3;PGD;CHIT1;MTHFD2;HMBS;HPD;IDO1;DGKH;IDI1;MTMR2;NNMT;H6PD;RPN2;SHMT2;RPN1;UAP1;AK4;PLD1;MTMR6;PLD3;LDHB;LDHA;HLCS;RDH10;PGK1;PLCG2;PLCG1;ARSB;FDFT1;GFPT2;IDH1;IDH2;ASNS;ALOX15B;EXT1;SQLE;AKR1B10;P4HA1;ADI1;P4HA2;CYP2S1;ALPL;DEGS1;PLCH1;DHCR7;GCLM;GPI;PIGU;ADPGK;GBE1;GPT;PYGM;HK2;NANP;HK3;ACADL;PLCZ1;IMPA2;KYNU;ME1;PHGDH;UPP1;PGM1;CBR1;PTGIS;HMGCS1;ARG1;SPHK1;PGAM1;CAD;DNMT3A;PLA2G4A;AMPD2;CTPS1;BPGM;DDOST;ITPKB;ALDH1A3;PLCB3;PKM;POLR1A;POLR1B;DPYD;ATP6V1B2;MVD;ALDOC;BCAT1;PLCB1;GART;PRPS1;LAMA5;PON3;PDXK;ACSS2;ADH1C;HAAO;PON2;PON1;NDUFA4L2;ALOX12B;HSD17B12;NT5C2;AGPAT2;PAPSS2;SRM;PAPSS1;CKMT2;EXTL2;NT5E;ALDH1B1;CBS;POLD1;TWISTNB;SC5D;MGAT1;XDH;CBR3;RRM2;GALNT3;AADAT;CYP51A1;AKR1C3;DHRS3;ASS1;PFKL;PSAT1;LPCAT2;LPIN1;PFKP
KEGG_2016	Central carbon metabolism in cancer Homo sapiens hsa05230	21/67	2.9060035551972645e-08	5.676393611151989e-07	0	0	3.9179104477611935	67.991033780509	G6PD;MAP2K1;PGAM1;IDH1;SLC2A1;HK2;EGFR;GLS;HK3;SLC7A5;NRAS;LDHA;PFKL;PKM;AKT3;KIT;KRAS;SLC16A3;MET;PFKP;PDK1
KEGG_2016	Amoebiasis Homo sapiens hsa05146	26/100	5.190273492230234e-08	9.504688332646618e-07	0	0	3.25	54.51515664453572	LAMA5;ITGAM;LAMA4;ITGB2;LAMC2;LAMC1;C8B;C8A;C8G;CD14;TGFB2;TGFB1;LAMB3;ACTN2;ARG1;FN1;PRKCA;LAMB1;PLCB3;COL4A2;COL4A1;PLCB1;RAB5A;VCL;TLR2;RAB7A
KEGG_2016	Tuberculosis Homo sapiens hsa05152	37/178	5.9777265468979e-08	1.0302787519065205e-06	0	0	2.598314606741573	43.2168325633446	CEBPB;CAMK2D;ITGAM;CALML5;SRC;TRADD;ITGB2;BCL10;CTSS;MALT1;C3;FCGR3A;FCGR3B;LAMP1;IRAK1;CASP10;LAMP2;AKT3;MRC1;CD14;LBP;BID;CAMP;TGFB2;TGFB1;VDR;RIPK2;IFNGR1;SPHK1;CARD9;FCGR2A;CD209;FCGR2B;RAB5A;MYD88;TLR2;RAB7A
KEGG_2016	Gap junction Homo sapiens hsa04540	24/88	6.239819188420841e-08	1.0157039012262814e-06	0	0	3.4090909090909087	56.55589615297313	GUCY1B3;MAP2K1;SRC;TUBB;GNAI3;PRKCA;TUBA4A;EGFR;GNAI1;ADCY5;TJP1;TUBA1C;TUBB6;TUBB2B;PLCB3;NRAS;TUBA1A;MAPK7;TUBB3;KRAS;SOS1;PLCB1;PRKG1;TUBA8
KEGG_2016	Shigellosis Homo sapiens hsa05131	20/65	8.745086510274362e-08	1.34858439342652e-06	0	0	3.8461538461538463	62.50841824226674	ITGB1;RIPK2;ROCK2;SRC;ARPC1B;ARPC5L;RHOG;ARPC4;ARPC5;ACTB;ACTG1;DIAPH1;ARPC2;ARPC3;ITGA5;PFN1;WASF2;CD44;VCL;PFN2
KEGG_2016	Leukocyte transendothelial migration Homo sapiens hsa04670	28/118	1.3379020569806162e-07	1.9600265134766024e-06	0	0	2.9661016949152543	46.94447044531655	ITGB1;ITGAM;NCF1;NCF2;ROCK2;NCF4;ITGB2;GNAI3;THY1;F11R;ACTB;GNAI1;ACTG1;ICAM1;MYL12B;RAP1B;PLCG2;PLCG1;VASP;ACTN2;MSN;PRKCA;MMP9;PECAM1;CTNNB1;MYL9;VCL;SIPA1
KEGG_2016	Protein processing in endoplasmic reticulum Homo sapiens hsa04141	35/169	1.4844531845853868e-07	2.0711656337310398e-06	0	0	2.5887573964497044	40.70315983975115	SEC23A;RPN2;PRKCSH;RPN1;NGLY1;CUL1;RRBP1;UBE2J2;HSP90B1;CASP12;BAG2;SSR1;SEC61B;BAK1;UGGT2;UGGT1;SEC63;TXNDC5;PDIA3;HSPA5;SSR4;UBE2E3;UBE2E2;MOGS;YOD1;PDIA6;CKAP4;DDOST;PDIA4;DNAJC3;DNAJB11;HYOU1;CALR;P4HB;CRYAB
KEGG_2016	Biosynthesis of amino acids Homo sapiens hsa01230	21/74	1.9676918620638344e-07	2.6206077981122883e-06	0	0	3.547297297297297	54.77464919148282	PRPS1;ARG1;SHMT2;AADAT;GPT2;PGAM1;IDH1;IDH2;GPT;ENO1;ASS1;PFKL;PKM;CBS;PSAT1;PGK1;PHGDH;ALDOC;BCAT1;PSPH;PFKP
KEGG_2016	Rap1 signaling pathway Homo sapiens hsa04015	39/211	6.745642750458894e-07	8.593362286454158e-06	0	0	2.3104265402843596	32.82931019226807	ITGB1;DOCK4;RALA;ITGAM;CALML5;SRC;ITGB3;ITGA2B;ITGB2;GNAI3;ACTB;GNAI1;EGFR;ADCY5;ACTG1;RAP1B;NRAS;RRAS;AKT3;PLCG1;VASP;MAP2K1;ARAP3;PRKCA;PLCB3;MRAS;PRKD3;PARD3;KIT;RAPGEF2;CTNNB1;KRAS;PRKD1;TLN1;PFN1;PLCB1;MET;SIPA1;PFN2
KEGG_2016	Glycolysis / Gluconeogenesis Homo sapiens hsa00010	19/67	7.532706094850822e-07	9.196178690797046e-06	0	0	3.544776119402985	49.977235946388426	GPI;ACSS2;ADH1C;ADPGK;PGAM1;ENO1;BPGM;HK2;HK3;ALDH1A3;LDHB;LDHA;PFKL;PKM;ALDH1B1;PGK1;ALDOC;PGM1;PFKP
KEGG_2016	Arrhythmogenic right ventricular cardiomyopathy (ARVC) Homo sapiens hsa05412	20/74	9.039659532361223e-07	1.0594480971927354e-05	0	0	3.3783783783783785	47.01511533653007	ITGB1;TCF7L2;JUP;ITGB4;ACTN2;ITGB3;ITGA2B;ACTB;ACTG1;DES;PKP2;ITGB8;CTNNB1;ITGAV;DSG2;ITGA6;DMD;ITGB6;ITGA5;DSC2
KEGG_2016	Platelet activation Homo sapiens hsa04611	27/122	9.829028816464595e-07	1.107655939701587e-05	0	0	2.7663934426229506	38.26684416282297	ITGB1;GUCY1B3;ROCK2;SRC;ITGB3;ITGA2B;GNAI3;ACTB;GNAI1;ACTG1;MYL12B;ADCY5;RAP1B;AKT3;PLCG2;PRKG1;VASP;FGB;FGA;FGG;PLA2G4A;PLCB3;FCGR2A;ARHGEF1;TLN1;PLCB1;FERMT3
KEGG_2016	Pertussis Homo sapiens hsa05133	20/75	1.1407392040982472e-06	1.2379132844473572e-05	0	0	3.333333333333333	45.6127802701557	ITGB1;JUN;ITGAM;CALML5;C1S;C1R;ITGB2;GNAI3;C4BPA;C4BPB;GNAI1;C2;C3;C5;IRAK1;CFL2;SERPING1;ITGA5;CD14;MYD88
KEGG_2016	Carbon metabolism Homo sapiens hsa01200	25/113	2.463621574650129e-06	2.5780040049017424e-05	0	0	2.765486725663717	35.713158478441784	GPI;PRPS1;H6PD;ACSS2;SHMT2;ADPGK;GPT;ENO1;HK2;HK3;PGK1;ME1;PHGDH;PSPH;G6PD;GPT2;IDH1;PGAM1;IDH2;PGD;PFKL;PKM;PSAT1;ALDOC;PFKP
KEGG_2016	HIF-1 signaling pathway Homo sapiens hsa04066	23/103	5.20752141692777e-06	5.2613923281373683e-05	0	0	2.79126213592233	33.95683867421921	EGLN1;MAP2K1;CAMK2D;TFRC;IFNGR1;SERPINE1;CUL2;SLC2A1;PRKCA;ENO1;HK2;EGFR;HK3;LDHA;PFKL;MKNK1;AKT3;EIF4EBP1;PLCG2;PGK1;HMOX1;PLCG1;PDK1
KEGG_2016	Hypertrophic cardiomyopathy (HCM) Homo sapiens hsa05410	20/83	6.253219142834476e-06	6.107310696168337e-05	0	0	3.0120481927710836	36.09160892759575	ITGB1;PRKAB2;PRKAA1;TGFB2;TGFB1;ITGB4;ITGB3;TPM2;ITGA2B;TPM1;PRKAG2;ACTB;ACTG1;DES;ITGB8;ITGAV;ITGA6;DMD;ITGB6;ITGA5
KEGG_2016	Apoptosis Homo sapiens hsa04210	27/140	1.5192513682878687e-05	0.00014359375835753082	0	0	2.4107142857142856	26.746170522517428	TRADD;CTSZ;CTSV;ACTB;CTSS;ACTG1;TUBA1C;NRAS;CASP12;TUBA1A;CASP10;CTSL;CTSK;AKT3;CASP2;BAK1;BID;CTSC;CTSB;MAP2K1;JUN;TRAF1;TUBA4A;BIRC5;FAS;KRAS;TUBA8
KEGG_2016	Thyroid hormone signaling pathway Homo sapiens hsa04919	24/118	1.7730831081445567e-05	0.00016234792208948593	0	0	2.5423728813559325	27.814081944078087	NOTCH3;MAP2K1;SRC;ITGB3;SLC2A1;ATP1B3;PRKCA;ATP1A1;ACTB;FOXO1;ACTG1;RCAN1;PLCB3;NRAS;PLCZ1;RHEB;AKT3;PLCG2;CTNNB1;ITGAV;KRAS;PLCG1;PLCB1;PFKP
KEGG_2016	Oxytocin signaling pathway Homo sapiens hsa04921	29/158	2.0031984930709093e-05	0.00017785974499084136	0	0	2.2943037974683547	24.820192179108087	GUCY1B3;PRKAA1;CAMK2D;CALML5;ROCK2;SRC;GNAI3;PRKAG2;MYL6B;ACTB;EGFR;GNAI1;ACTG1;ADCY5;NRAS;MAPK7;PRKAB2;MAP2K1;JUN;NFATC3;PLA2G4A;PRKCA;EEF2;RCAN1;MYL6;PLCB3;KRAS;PLCB1;MYL9
KEGG_2016	PPAR signaling pathway Homo sapiens hsa03320	17/69	2.2338315947996154e-05	0.00019250372272831983	0	0	3.079710144927536	32.981253903911345	MMP1;ACSL1;APOA2;ILK;ACSL5;APOA1;LPL;APOC3;ACSL4;ACSL3;FADS2;ACADL;FABP5;ME1;CD36;ANGPTL4;PLTP
KEGG_2016	Leishmaniasis Homo sapiens hsa05140	17/73	4.872466803075902e-05	0.00040789507808606834	0	0	2.910958904109589	28.903857386493964	ITGB1;TGFB2;JUN;ITGAM;TGFB1;NCF1;NCF2;IFNGR1;ITGB2;NCF4;C3;FCGR3A;FCGR3B;FCGR2A;IRAK1;MYD88;TLR2
KEGG_2016	African trypanosomiasis Homo sapiens hsa05143	11/35	5.716381962164538e-05	0.0004652499763650583	0	0	3.928571428571429	38.38052972208475	PLCB3;LAMA4;APOA1;FAS;PRKCA;HPR;APOL1;PLCB1;MYD88;ICAM1;IDO1
KEGG_2016	Prion diseases Homo sapiens hsa05020	11/35	5.716381962164538e-05	0.0004526756526795161	0	0	3.928571428571429	38.38052972208475	PRNP;C5;MAP2K1;C8G;C6;CASP12;C7;HSPA5;LAMC1;C8B;C8A
KEGG_2016	Adherens junction Homo sapiens hsa04520	17/74	5.8595280257147585e-05	0.0004518004504037958	0	0	2.871621621621622	27.98354035596313	TCF7L2;YES1;ACTN2;SRC;CSNK2A2;PTPRJ;LMO7;IQGAP1;ACTB;EGFR;ACTG1;TJP1;PARD3;CTNNB1;MET;WASF2;VCL
KEGG_2016	Phospholipase D signaling pathway Homo sapiens hsa04072	26/144	7.017378576186823e-05	0.0005272030571340356	0	0	2.2569444444444438	21.58662579952745	RALA;PLD1;AGPAT2;EGFR;ADCY5;CYTH3;NRAS;RRAS;AKT3;PLCG2;PLCG1;MAP2K1;SPHK1;PLA2G4A;RRAS2;PRKCA;DNM1;DNM2;PLCB3;MRAS;RHEB;KIT;KRAS;SOS1;PLCB1;DGKH
KEGG_2016	Steroid biosynthesis Homo sapiens hsa00100	8/20	8.658299434273606e-05	0.0006342204335605416	0	0	5.0	46.772035659276455	SQLE;NSDHL;SOAT1;CYP51A1;SC5D;MSMO1;DHCR7;FDFT1
KEGG_2016	Malaria Homo sapiens hsa05144	13/49	8.940827693440163e-05	0.0006389420766287726	0	0	3.3163265306122454	30.91578185200245	TGFB2;TGFB1;LRP1;GYPC;ITGB2;ICAM1;THBS3;PECAM1;SDC1;CD36;MET;MYD88;TLR2
KEGG_2016	Endocytosis Homo sapiens hsa04144	39/259	9.492193860786327e-05	0.000662193524097713	0	0	1.8822393822393824	17.434158900449216	TFRC;WIPF1;SRC;ARPC1B;WIPF3;ARPC5L;CBLB;ASAP1;PLD1;CBL;EGFR;SNX3;CYTH3;RAB11FIP5;SH3GL1;SH3GLB1;TGFB2;TGFB1;ARAP3;ARPC4;ARPC5;DNM1;PML;HLA-E;RAB11B;DNM2;EHD1;RAB10;DAB2;EHD4;ARPC2;ARPC3;PARD3;CAPZA1;KIT;CAPZA2;RAB5A;MET;RAB7A
KEGG_2016	Dilated cardiomyopathy Homo sapiens hsa05414	18/90	0.000238876370327564	0.0016276924768831686	0	0	2.5	20.848911047079625	ITGB1;TGFB2;TGFB1;ITGB4;ITGB3;TPM2;ITGA2B;TPM1;ACTB;ACTG1;ADCY5;DES;ITGB8;ITGAV;ITGA6;DMD;ITGB6;ITGA5
KEGG_2016	Tight junction Homo sapiens hsa04530	24/139	0.00026535071386810295	0.0017669945264398676	0	0	2.1582733812949644	17.772211852673315	YES1;ACTN2;SRC;CSNK2A2;GNAI3;RRAS2;PRKCA;F11R;ACTB;GNAI1;ACTG1;MYL12B;TJP1;NRAS;MRAS;RRAS;PARD3;EPB41L2;AKT3;MYH9;CTNNB1;KRAS;AMOTL1;MYL9
KEGG_2016	Bladder cancer Homo sapiens hsa05219	11/41	0.0002769412018933561	0.0018031949367722964	0	0	3.353658536585366	27.472182548859987	NRAS;RASSF1;MAP2K1;SRC;CDKN2A;MMP1;DAPK1;DAPK3;KRAS;MMP9;EGFR
KEGG_2016	Pentose phosphate pathway Homo sapiens hsa00030	9/29	0.00030124708379564684	0.001918812946785316	0	0	3.8793103448275854	31.451818009471545	GPI;PRPS1;G6PD;PFKL;H6PD;ALDOC;PGD;PGM1;PFKP
KEGG_2016	Non-small cell lung cancer Homo sapiens hsa05223	13/56	0.000380110797262671	0.0023696268850630343	0	0	2.9017857142857144	22.851701135710663	MAP2K1;CDKN2A;PRKCA;EGFR;EML4;RASSF1;NRAS;CDK6;AKT3;PLCG2;KRAS;PLCG1;SOS1
KEGG_2016	Small cell lung cancer Homo sapiens hsa05222	17/86	0.000406563046881486	0.002481728598672404	0	0	2.4709302325581395	19.29245875728132	ITGB1;LAMA5;LAMB3;LAMA4;ITGA2B;FN1;LAMC2;LAMB1;LAMC1;TRAF1;CDK6;COL4A2;COL4A1;AKT3;ITGAV;ITGA6;SKP2
KEGG_2016	ErbB signaling pathway Homo sapiens hsa04012	17/87	0.0004682479083760017	0.002799931370493234	0	0	2.4425287356321843	18.725677531649566	MAP2K1;CAMK2D;JUN;SRC;CBLB;PRKCA;CBL;EGFR;NRAS;AKT3;NCK2;EIF4EBP1;PLCG2;KRAS;PLCG1;SOS1;NCK1
KEGG_2016	Renal cell carcinoma Homo sapiens hsa05211	14/66	0.0006145792166551559	0.003601434209599214	0	0	2.6515151515151514	19.606821619027844	EGLN1;MAP2K1;TGFB2;JUN;TGFB1;CUL2;SLC2A1;ETS1;RAP1B;NRAS;AKT3;KRAS;SOS1;MET
KEGG_2016	Glutathione metabolism Homo sapiens hsa00480	12/52	0.0006687275674853622	0.0038419054367296313	0	0	2.8846153846153846	21.08692443537632	G6PD;RRM2;GSTP1;IDH1;IDH2;GPX8;GPX7;TXNDC12;GGT1;PGD;GCLM;SRM
KEGG_2016	GnRH signaling pathway Homo sapiens hsa04912	17/91	0.0008022974846479109	0.004520637750035344	0	0	2.3351648351648358	16.64512754623118	MAP2K1;CAMK2D;JUN;CALML5;SRC;PLA2G4A;PRKCA;PLD1;EGFR;ADCY5;MMP14;PLCB3;NRAS;MAPK7;KRAS;SOS1;PLCB1
KEGG_2016	AGE-RAGE signaling pathway in diabetic complications Homo sapiens hsa04933	18/101	0.0010158097772514317	0.00561570310820131	0	0	2.2277227722772275	15.353619448076206	TGFB2;JUN;TGFB1;SERPINE1;FN1;PRKCA;FOXO1;ICAM1;DIAPH1;PLCB3;NRAS;COL4A2;COL4A1;AKT3;PLCG2;KRAS;PLCG1;PLCB1
KEGG_2016	Axon guidance Homo sapiens hsa04360	21/127	0.0011129918364604218	0.0060390112607945105	0	0	2.066929133858268	14.056572280519376	ITGB1;NRP1;ROCK2;LIMK2;LIMK1;NFATC3;GNAI3;GNAI1;EFNB1;NRAS;RGS3;DPYSL5;FES;CFL2;NCK2;PLXNA1;KRAS;PLXNC1;MET;EPHB3;NCK1
KEGG_2016	PI3K-Akt signaling pathway Homo sapiens hsa04151	44/341	0.0011207422987970918	0.005970499882682688	0	0	1.6129032258064515	10.957683945846656	ITGB1;LAMA5;PRKAA1;ITGB4;ITGB3;LAMA4;ITGA2B;TNC;LAMC2;LAMC1;EGFR;HSP90B1;THBS3;GYS1;VTN;NRAS;GNG2;YWHAQ;AKT3;SPP1;EIF4EBP1;ITGB8;ITGAV;ITGB6;MAP2K1;LAMB3;FN1;PRKCA;LAMB1;PPP2R3A;CDK6;COL4A2;COL4A1;RHEB;CDC37;KIT;GNB4;ITGA6;KRAS;ITGA5;SOS1;PIK3AP1;MET;TLR2
KEGG_2016	Amino sugar and nucleotide sugar metabolism Homo sapiens hsa00520	11/48	0.0011791694717767688	0.006169583129117737	0	0	2.864583333333333	19.31572765200765	CYB5R2;CHIT1;GPI;HK3;NANP;CYB5R3;UXS1;GFPT2;UAP1;HK2;PGM1
KEGG_2016	2-Oxocarboxylic acid metabolism Homo sapiens hsa01210	6/17	0.0014856983286461968	0.007637010706900625	0	0	4.411764705882354	28.728839833597466	AADAT;IDH1;GPT2;IDH2;GPT;BCAT1
KEGG_2016	Glioma Homo sapiens hsa05214	13/65	0.0016840350971795346	0.008507280749544889	0	0	2.5	15.966406304559104	MAP2K1;CAMK2D;CALML5;CDKN2A;PRKCA;EGFR;NRAS;CDK6;AKT3;PLCG2;KRAS;PLCG1;SOS1
KEGG_2016	Estrogen signaling pathway Homo sapiens hsa04915	17/99	0.002100353068819082	0.0104305669349829	0	0	2.1464646464646457	13.234349361917328	MAP2K1;JUN;CALML5;SRC;GNAI3;MMP9;EGFR;GNAI1;HSP90B1;ADCY5;PLCB3;NRAS;AKT3;KRAS;SOS1;PLCB1;FKBP5
KEGG_2016	Glucagon signaling pathway Homo sapiens hsa04922	17/101	0.0026152480347176885	0.01277112790287138	0	0	2.103960396039604	12.510982388438645	PRKAB2;PRKAA1;CAMK2D;CALML5;PGAM1;SLC2A1;PRKAG2;PYGM;FOXO1;LDHB;GYS1;LDHA;PLCB3;PFKL;PKM;AKT3;PLCB1
KEGG_2016	MicroRNAs in cancer Homo sapiens hsa05206	38/297	0.002722335424849117	0.013076135729193302	0	0	1.5993265993265993	9.446046965057489	HDAC4;NOTCH3;ITGB3;TNC;SLC7A1;EGFR;GLS;RASSF1;NRAS;MAPK7;PLAU;PLCG2;IGF2BP1;CYP1B1;HMOX1;PLCG1;BAK1;MAP2K1;TGFB2;ABCC1;CDKN2A;TPM1;DNMT3A;PRKCA;KIF23;MMP9;SERPINB5;ZEB2;MARCKS;CDK6;FSCN1;KRAS;ITGA5;VIM;SOS1;MET;CD44;EZH2
KEGG_2016	NF-kappa B signaling pathway Homo sapiens hsa04064	16/93	0.0027445816664203697	0.012970361746147876	0	0	2.1505376344086025	12.684143255965855	CCL21;TRADD;CSNK2A2;TNFAIP3;TRAF1;BCL10;MALT1;ICAM1;IRAK1;PLAU;PLCG2;LBP;ERC1;PLCG1;CD14;MYD88
