Proteomics,Ov_P_Value,Ov_Median
IFI30_proteomics,0.8975634059351998,0.25165405150000003
SCLY_proteomics,0.8975634059351998,-0.2352031215
SLC1A3_proteomics,0.8975634059351998,0.586791363
TRAF2_proteomics,0.8975634059351998,0.2532507135
RRP8_proteomics,0.8975634059351998,-0.1972807995
BCL7A_proteomics,0.8975634059351998,-0.24127243450000005
ANKHD1_proteomics,0.8975634059351998,0.1415339135
ANKHD1-EIF4EBP3_proteomics,0.8975634059351998,0.1415339135
RPUSD2_proteomics,0.8975634059351998,-0.2501126545
ATPAF1_proteomics,0.8975634059351998,0.38801983799999995
ATP6V1D_proteomics,0.8975634059351998,0.18940976150000002
AHCY_proteomics,0.8975634059351998,-0.23368201500000005
IL17RA_proteomics,0.8975634059351998,0.22806012850000001
FCGR2B_proteomics,0.8975634059351998,0.405523727
ATP1A1_proteomics,0.8975634059351998,0.3241204235
RPL15_proteomics,0.8975634059351998,-0.2535337705
TMEM11_proteomics,0.8975634059351998,-0.22502065999999998
ZCCHC6_proteomics,0.8975634059351998,0.1934292595
SH3BP4_proteomics,0.8975634059351998,-0.273316741
RPL3_proteomics,0.8975634059351998,-0.1930539095
TMED10_proteomics,0.8975634059351998,-0.13612789749999998
EIF3C_proteomics,0.8975634059351998,-0.1379231705
DOCK1_proteomics,0.8975634059351998,-0.296575587
DOCK1_proteomics_1,0.8975634059351998,
EIF3A_proteomics,0.8975634059351998,-0.13087727049999998
IMPDH2_proteomics,0.8975634059351998,-0.25513196
RPL3L_proteomics,0.8975634059351998,-0.4475394275000001
FCGR2B_proteomics_1,0.8975634059351998,
ATP2B3_proteomics,0.8975634059351998,-0.19900716300000004
EIF3H_proteomics,0.8975634059351998,-0.19506642300000002
RNPS1_proteomics,0.8975634059351998,-0.140451726
SYK_proteomics_1,0.8975634059351998,
MPV17_proteomics,0.8975634059351998,-0.4649596305
PIK3R2_proteomics,0.8975634059351998,0.2409862715
NOLC1_proteomics_1,0.8975634059351998,
NOLC1_proteomics,0.8975634059351998,-0.43581221849999996
DHRS7B_proteomics,0.8975634059351998,-0.17392702300000001
PIK3CA_proteomics,0.8975634059351998,0.19929612950000003
ARHGEF37_proteomics,0.8975634059351998,0.402654175
UBE2V2_proteomics,0.8975634059351998,-0.1405321365
TGIF2_proteomics,0.8975634059351998,-0.4507884629999999
RAB5B_proteomics,0.8975634059351998,-0.089067541
SYK_proteomics,0.8975634059351998,0.4056184745
TALDO1_proteomics,0.8975634059351998,-0.2067541415
FYCO1_proteomics,0.8975634059351998,-0.2040887615
ABLIM1_proteomics_1,0.8975634059351998,
HIF1AN_proteomics,0.8975634059351998,-0.2544566625
SHKBP1_proteomics,0.8975634059351998,0.3322790035
ABLIM1_proteomics,0.8975634059351998,-0.38233851
ARL8A_proteomics,0.9008241011682072,-0.12413486900000001
IFT81_proteomics,0.9008241011682072,-0.19764998099999997
LMBR1_proteomics,0.9138589035253926,-0.5026454870000001
KRT84_proteomics,0.9138589035253926,-0.4232765205
MOSPD2_proteomics,0.9138589035253926,0.241925584
TMED4_proteomics,0.9153948967806558,-0.319232203
FAM96B_proteomics,0.9158055044467901,-0.12385263999999999
DGKE_proteomics,0.9158055044467901,0.29428102300000003
IGF2BP2_proteomics,0.9158055044467901,-0.45314684200000005
MPPE1_proteomics,0.9158055044467901,0.8075583835
RPRD1B_proteomics,0.9158055044467901,-0.364273539
THEM4_proteomics,0.9158055044467901,-0.415683254
PREPL_proteomics,0.9311145565807902,0.2880075895
KRT79_proteomics,0.9535897184366299,-0.376727283
ECHDC2_proteomics,0.9535897184366299,0.254826026
FAM126B_proteomics,0.9604597078461226,0.384725688
EIF4A2_proteomics,0.9604597078461226,-0.113001869
B3GALNT1_proteomics,0.9604597078461226,0.11469930250000002
NAPA_proteomics,0.9604597078461226,0.23939039399999998
NOL6_proteomics,0.9604597078461226,-0.1049402515
ATP1A3_proteomics,0.9604597078461226,0.282862296
FRYL_proteomics,0.9604597078461226,0.20058930849999998
ADD3_proteomics_1,0.9604597078461226,
RPL10_proteomics,0.9604597078461226,-0.1994067135
GHITM_proteomics,0.9604597078461226,-0.28122514049999997
CAMSAP1_proteomics,0.9604597078461226,0.232382269
MT1H_proteomics,0.9604597078461226,1.0721456745000002
TJP1_proteomics,0.9604597078461226,-0.30409976299999997
CISD3_proteomics,0.9604597078461226,-0.605270263
ADD3_proteomics,0.9604597078461226,-0.313592644
PDCD4_proteomics,0.9604597078461226,-0.274540473
QRICH1_proteomics,0.9604597078461226,-0.12294446199999998
GLUD2_proteomics,0.9604597078461226,-0.3054041775
MYLK2_proteomics,0.9604597078461226,-0.35053565900000005
ART4_proteomics,0.9604597078461226,0.784808795
CHAC2_proteomics,0.9604597078461226,0.1907766565
RPLP2_proteomics,0.9604597078461226,-0.1439882515
FAM45A_proteomics,0.9604597078461226,-0.22861376049999999
ATP6V0A1_proteomics,0.9604597078461226,-0.29599488999999995
MAN2C1_proteomics,0.9604597078461226,-0.19126580149999997
TMEM189-UBE2V1_proteomics,0.9604597078461226,-0.09319214749999999
ANXA13_proteomics,0.9604597078461226,-0.25080703649999997
MBLAC1_proteomics,0.9604597078461226,-0.3298234125
RPL22_proteomics,0.9604597078461226,-0.18767572449999997
KRT75_proteomics,0.9604597078461226,-0.36760297699999994
CD99_proteomics,0.9604597078461226,0.491190291
CCDC59_proteomics,0.9604597078461226,-0.3045236655
ASPSCR1_proteomics,0.9604597078461226,0.16697318049999998
ARMC8_proteomics,0.9604597078461226,0.13697678599999996
POLDIP2_proteomics,0.9604597078461226,-0.19830083999999998
GREB1_proteomics,0.9604597078461226,-0.46318250099999997
TRUB1_proteomics,0.9604597078461226,-0.258005607
FAM83D_proteomics,0.9604597078461226,0.2881347935
FLCN_proteomics,0.9604597078461226,-0.34454591850000005
KRT78_proteomics,0.9604597078461226,-0.4483286605
HAPLN1_proteomics,0.9724306845100842,0.17587476500000004
PTPN14_proteomics,0.9724306845100842,-0.10522062650000001
NAT1_proteomics,0.9724306845100842,0.33060641550000003
FBL_proteomics,0.9724306845100842,-0.234948618
CCDC186_proteomics,0.9724306845100842,-0.12695121049999997
EIF3I_proteomics,0.9724306845100842,-0.140927647
FCGR2A_proteomics,0.9724306845100842,0.3921613315
GJB2_proteomics,0.9724306845100842,-0.503624666
UTP6_proteomics,0.9724306845100842,-0.2588473025
CD200_proteomics,0.9724306845100842,-0.34435743150000003
ADAMTSL4_proteomics,0.9724306845100842,-0.2971606295
ETV3_proteomics,0.9724306845100842,-0.5481013809999999
TJP1_proteomics_1,0.9724306845100842,
DHPS_proteomics,0.9724306845100842,0.474024805
KRTDAP_proteomics,0.9724306845100842,0.22202143899999993
MAP3K15_proteomics,0.9724306845100842,0.17104018999999998
PET100_proteomics,0.9856656513884509,0.195054061
PDE3A_proteomics,0.9856656513884509,0.197718772
PEPD_proteomics,0.9856656513884509,0.173694542
PELP1_proteomics,0.9856656513884509,-0.09424624100000001
PLA2G6_proteomics,0.9856656513884509,0.5404199590000001
PDE4D_proteomics,0.9856656513884509,-0.282184494
PELI2_proteomics,0.9856656513884509,0.223335759
PDE5A_proteomics,0.9856656513884509,0.15322590350000004
PEX11B_proteomics,0.9856656513884509,-0.14936665850000005
PDF_proteomics,0.9856656513884509,0.206126612
PEF1_proteomics,0.9856656513884509,-0.153120581
PECR_proteomics,0.9856656513884509,-0.06615940949999999
PECAM1_proteomics,0.9856656513884509,0.09934519650000001
PEBP1_proteomics,0.9856656513884509,-0.08665317349999999
PLCG1_proteomics,0.9856656513884509,-0.06863495500000001
PDE4DIP_proteomics,0.9856656513884509,0.024095056500000003
PEX12_proteomics,0.9856656513884509,-0.1734088575
PFAS_proteomics,0.9856656513884509,-0.2295934865
PDE2A_proteomics,0.9856656513884509,-0.065374394
PLA2G4A_proteomics,0.9856656513884509,-0.060825172500000024
PLCL1_proteomics,0.9856656513884509,0.097327201
PEX6_proteomics,0.9856656513884509,-0.028943206
PDCD5_proteomics,0.9856656513884509,0.1026062085
PEX5_proteomics,0.9856656513884509,-0.0779641915
PEX3_proteomics,0.9856656513884509,-0.053911671499999994
PDCD6_proteomics,0.9856656513884509,0.03494560099999999
PEX26_proteomics,0.9856656513884509,-0.12721432849999997
PEAK1_proteomics,0.9856656513884509,0.045598606999999985
PLCH1_proteomics,0.9856656513884509,0.03420236049999925
PLCG2_proteomics,0.9856656513884509,0.04541778350000002
PDCD7_proteomics,0.9856656513884509,-0.1548401505
PEX2_proteomics,0.9856656513884509,-0.20343700250000002
PDCL_proteomics,0.9856656513884509,0.11256768400000002
PEX19_proteomics,0.9856656513884509,-0.02040353049999999
PDCL3_proteomics,0.9856656513884509,0.05816203549999999
PDE12_proteomics,0.9856656513884509,0.1696562045
PDE1A_proteomics,0.9856656513884509,0.23025389699999999
PDCD6_proteomics_1,0.9856656513884509,
PEX14_proteomics,0.9856656513884509,-0.059167687000000004
PDZRN3_proteomics,0.9856656513884509,0.2815594095
PDLIM5_proteomics_2,0.9856656513884509,
PDK4_proteomics,0.9856656513884509,-0.142315473
PDLIM1_proteomics,0.9856656513884509,-0.079396679
PLBD1_proteomics,0.9856656513884509,-0.19375982549999998
PDLIM7_proteomics_2,0.9856656513884509,
PLCB1_proteomics,0.9856656513884509,0.0016863234999999754
PDLIM2_proteomics,0.9856656513884509,0.126116274
PDLIM3_proteomics,0.9856656513884509,0.1750485810000001
PLCD3_proteomics,0.9856656513884509,-0.021339355500000018
PDLIM7_proteomics_1,0.9856656513884509,
PDLIM3_proteomics_1,0.9856656513884509,
PDLIM5_proteomics,0.9856656513884509,0.12921359600000004
PDLIM5_proteomics_1,0.9856656513884509,
PDLIM7_proteomics,0.9856656513884509,0.1253601525
PLCB2_proteomics,0.9856656513884509,-0.016946898000000002
PLCD1_proteomics_1,0.9856656513884509,
PLCD1_proteomics,0.9856656513884509,-0.143983719
PLCB4_proteomics,0.9856656513884509,0.027447715000000095
PDP1_proteomics,0.9856656513884509,-0.033124756500000005
PEA15_proteomics,0.9856656513884509,-0.06236379700000001
PDK3_proteomics,0.9856656513884509,0.03597247
PLAUR_proteomics,0.9856656513884509,0.147367241
PLAA_proteomics,0.9856656513884509,0.004791645000000039
PDGFC_proteomics,0.9856656513884509,-0.09741767200000004
PDZD11_proteomics,0.9856656513884509,-0.044593783499999984
PDGFRA_proteomics,0.9856656513884509,0.1193865335
PDXP_proteomics,0.9856656513884509,0.15401940849999995
PLCD4_proteomics,0.9856656513884509,0.19134867499999997
PLAC9_proteomics,0.9856656513884509,0.04849825299999999
PDXK_proteomics,0.9856656513884509,-0.16238037900000002
PDXDC1_proteomics,0.9856656513884509,0.135938963
PDGFRB_proteomics,0.9856656513884509,0.16332675949999997
PDIA4_proteomics,0.9856656513884509,0.044030151999999996
PDIA5_proteomics,0.9856656513884509,-0.1876604825
PDSS2_proteomics,0.9856656513884509,0.07171695749999998
PDS5A_proteomics,0.9856656513884509,0.09130125150000001
PDIA6_proteomics,0.9856656513884509,0.08664707850000003
PDK1_proteomics,0.9856656513884509,-0.019179859000000007
PDK2_proteomics,0.9856656513884509,-0.022468171500000005
PDRG1_proteomics,0.9856656513884509,-0.072404513
PFDN1_proteomics,0.9856656513884509,0.1567262895
PIK3AP1_proteomics,0.9856656513884509,0.1349355915
PFDN4_proteomics,0.9856656513884509,0.066377638
PIP4K2A_proteomics,0.9856656513884509,0.052954994
PI4K2B_proteomics,0.9856656513884509,0.03221919799999999
PI16_proteomics,0.9856656513884509,-0.112633655
PHYKPL_proteomics,0.9856656513884509,-0.157374854
PHYH_proteomics,0.9856656513884509,-0.153892573
PHRF1_proteomics,0.9856656513884509,-0.174665461
PIP4K2A_proteomics_1,0.9856656513884509,
PIP5K1A_proteomics,0.9856656513884509,-0.07737473350000001
PHPT1_proteomics,0.9856656513884509,0.20258027399999998
PHOX2B_proteomics,0.9856656513884509,0.16645324000000006
PINX1_proteomics,0.9856656513884509,-0.194565082
PHLDB2_proteomics,0.9856656513884509,0.1376897385
PIR_proteomics,0.9856656513884509,0.10915058750000006
PISD_proteomics,0.9856656513884509,-0.09165937000000002
PHLDA3_proteomics,0.9856656513884509,-0.318047477
PHLDA1_proteomics,0.9856656513884509,-0.39326360600000004
PITPNA_proteomics,0.9856656513884509,0.06222087949999999
PHKG2_proteomics,0.9856656513884509,0.042857131000000014
PHKG1_proteomics,0.9856656513884509,-0.20562122
PHKB_proteomics,0.9856656513884509,0.1294914495
PHKA2_proteomics,0.9856656513884509,0.0913504075
PHKA1_proteomics,0.9856656513884509,0.0902683805
PHLDB1_proteomics,0.9856656513884509,0.07717768200000003
PI4KA_proteomics,0.9856656513884509,0.1213418345
PI4KB_proteomics,0.9856656513884509,0.07167479599999999
PIN4_proteomics,0.9856656513884509,-0.12372590150000001
PIH1D1_proteomics,0.9856656513884509,0.032067268499999996
PIK3C2A_proteomics,0.9856656513884509,-0.09687788650000001
PIK3C2B_proteomics,0.9856656513884509,0.19475729349999998
PIGX_proteomics,0.9856656513884509,0.12864945900000002
PIGU_proteomics,0.9856656513884509,-0.13839726300000005
PIGT_proteomics,0.9856656513884509,-0.094773043
PIGS_proteomics,0.9856656513884509,-0.07442384649999997
PIGR_proteomics,0.9856656513884509,0.10368034350000066
PIK3C3_proteomics,0.9856656513884509,0.10468652850000001
PIGQ_proteomics,0.9856656513884509,-0.03639229100000002
PIGO_proteomics,0.9856656513884509,0.2559848355
PIK3CB_proteomics,0.9856656513884509,0.276354304
PIGN_proteomics,0.9856656513884509,-0.22685960000000002
PIGG_proteomics,0.9856656513884509,0.053900878
PIGB_proteomics,0.9856656513884509,-0.032999572500000005
PIK3CG_proteomics,0.9856656513884509,0.0196244015
PIEZO1_proteomics,0.9856656513884509,0.030809160500000005
PICALM_proteomics_1,0.9856656513884509,
PICALM_proteomics,0.9856656513884509,0.020024222500000022
PIK3R1_proteomics,0.9856656513884509,0.179425339
PIAS3_proteomics,0.9856656513884509,0.016092366999999996
PIAS2_proteomics,0.9856656513884509,-0.024203124000000006
PIN1_proteomics,0.9856656513884509,0.2036744035
PHF6_proteomics,0.9856656513884509,0.024910817499999988
PHF5A_proteomics,0.9856656513884509,-0.016320528
PHF3_proteomics,0.9856656513884509,-0.07288660799999999
PHF21A_proteomics,0.9856656513884509,0.106112456
PGLYRP2_proteomics,0.9856656513884509,0.017519369000000007
PGLS_proteomics,0.9856656513884509,-0.1138628455
PKN1_proteomics,0.9856656513884509,0.11124768299999999
PGK1_proteomics,0.9856656513884509,0.115116852
PGGT1B_proteomics,0.9856656513884509,0.12321871150000002
PKN2_proteomics,0.9856656513884509,0.08233565499999998
PKNOX1_proteomics,0.9856656513884509,-0.077981219
PKP2_proteomics,0.9856656513884509,-0.356845377
PKP3_proteomics,0.9856656513884509,-0.343433655
PKP4_proteomics,0.9856656513884509,-0.015829196500000003
PKP4_proteomics_1,0.9856656513884509,
PLA2G12A_proteomics,0.9856656513884509,0.0799026045
PGAM5_proteomics_1,0.9856656513884509,
PLA2G15_proteomics,0.9856656513884509,0.0268677415
PGAM5_proteomics,0.9856656513884509,-0.124283532
PFN2_proteomics_1,0.9856656513884509,
PFKP_proteomics_1,0.9856656513884509,
PFKP_proteomics,0.9856656513884509,0.15475373750000002
PLA2G16_proteomics,0.9856656513884509,-0.32286775300000004
PFKFB3_proteomics,0.9856656513884509,-0.119483258
PFKFB1_proteomics,0.9856656513884509,0.1756135995
PFDN6_proteomics,0.9856656513884509,-0.08745784000000001
PFDN5_proteomics,0.9856656513884509,0.023871517999999987
PKM_proteomics_1,0.9856656513884509,
PLA2G2A_proteomics,0.9856656513884509,-0.32062780550000003
PKM_proteomics,0.9856656513884509,0.030715351500000015
PGM2_proteomics,0.9856656513884509,0.005050331500000005
PHF20L1_proteomics,0.9856656513884509,0.17242997149999997
PHF2_proteomics,0.9856656513884509,0.110906787
PHF14_proteomics,0.9856656513884509,0.005358476000000001
PHF12_proteomics,0.9856656513884509,-0.15678587100000002
PHF11_proteomics,0.9856656513884509,0.024687643
PHC3_proteomics,0.9856656513884509,0.03143184950000005
PHC2_proteomics,0.9856656513884509,0.016703828500000018
PHB2_proteomics,0.9856656513884509,-0.06427824350000001
PHB_proteomics,0.9856656513884509,-0.25035781999999995
PHAX_proteomics,0.9856656513884509,0.15710264000000002
PHACTR4_proteomics,0.9856656513884509,0.08699495249999999
PHACTR2_proteomics,0.9856656513884509,0.265496982
PGRMC1_proteomics,0.9856656513884509,0.07582148899999999
PITPNC1_proteomics,0.9856656513884509,-0.027334844999999997
PGR_proteomics,0.9856656513884509,-0.17483699299999989
PITPNM1_proteomics,0.9856656513884509,0.24142320650000001
PGPEP1_proteomics,0.9856656513884509,-0.11791617949999998
PGP_proteomics,0.9856656513884509,0.04977075
PGM5_proteomics,0.9856656513884509,-0.09349391549999997
PJA1_proteomics,0.9856656513884509,0.04530877650000001
PGM2L1_proteomics,0.9856656513884509,0.0658438495
PKD2_proteomics,0.9856656513884509,0.277474746
PKHD1L1_proteomics,0.9856656513884509,-0.2505976455000001
PGM1_proteomics,0.9856656513884509,-0.1461747665
PGD_proteomics,0.9856656513884509,-0.058881400500000014
PCBP1_proteomics,0.9856656513884509,-0.04842957249999999
PDCD2_proteomics,0.9856656513884509,0.024270948000000014
OFD1_proteomics,0.9856656513884509,-0.11073731050000002
ODF2_proteomics,0.9856656513884509,0.014220082000000023
OCRL_proteomics,0.9856656513884509,0.08129728650000001
OCLN_proteomics,0.9856656513884509,-0.13556779749999998
OCIAD2_proteomics,0.9856656513884509,0.669781465
OBSL1_proteomics,0.9856656513884509,-0.10044606
OBSCN_proteomics_1,0.9856656513884509,
OBSCN_proteomics,0.9856656513884509,-0.302683824
OBP2B_proteomics,0.9856656513884509,0.23698823000000002
OAT_proteomics_1,0.9856656513884509,
OAT_proteomics,0.9856656513884509,0.2087373175
OASL_proteomics,0.9856656513884509,0.1659473825
OAS3_proteomics,0.9856656513884509,0.3004731235
OGDH_proteomics,0.9856656513884509,-0.0806911515
OAS2_proteomics,0.9856656513884509,0.11457062350000002
OAF_proteomics,0.9856656513884509,-0.06209403349999998
NXT2_proteomics,0.9856656513884509,0.07633777150000001
NXT1_proteomics,0.9856656513884509,-0.0435786495
NXN_proteomics,0.9856656513884509,0.060887605
NXF1_proteomics,0.9856656513884509,-0.06591826849999999
NVL_proteomics,0.9856656513884509,0.2154424165
NUTF2_proteomics,0.9856656513884509,-0.15457857900000002
NUSAP1_proteomics,0.9856656513884509,0.12399262050000001
NUP98_proteomics,0.9856656513884509,-0.07400557699999999
NUP93_proteomics,0.9856656513884509,-0.060524438999999985
NUP58_proteomics,0.9856656513884509,9.241049999997308e-05
NUP50_proteomics,0.9856656513884509,0.0557450095
NUP43_proteomics,0.9856656513884509,-0.07918237649999998
OAS1_proteomics,0.9856656513884509,0.2265746115
OGDHL_proteomics,0.9856656513884509,-0.065858306
OGFRL1_proteomics,0.9856656513884509,0.145281412
OGT_proteomics,0.9856656513884509,-0.11930789849999998
OXA1L_proteomics,0.9856656513884509,0.07081815600000008
OVGP1_proteomics,0.9856656513884509,-0.321065975
OTULIN_proteomics,0.9856656513884509,0.13137422099999999
OTUD7B_proteomics,0.9856656513884509,-0.06856135350000003
OTUD7A_proteomics,0.9856656513884509,-0.07544372650000003
OTUD4_proteomics,0.9856656513884509,0.08319640649999999
OTUD1_proteomics,0.9856656513884509,0.16315030200000002
OSTC_proteomics,0.9856656513884509,-0.06654946949999996
OSMR_proteomics,0.9856656513884509,-0.13406559100000004
OSGEPL1_proteomics,0.9856656513884509,-0.04903223799999999
OSBPL9_proteomics,0.9856656513884509,0.0013615474999999766
OSBPL8_proteomics,0.9856656513884509,-0.098011616
OSBPL7_proteomics,0.9856656513884509,0.07572274899999998
OSBPL5_proteomics,0.9856656513884509,-0.186611791
OSBPL1A_proteomics,0.9856656513884509,-0.011697333000000002
OSBPL10_proteomics,0.9856656513884509,-0.0816804
OSBP_proteomics,0.9856656513884509,0.14105573349999995
ORMDL3_proteomics,0.9856656513884509,-0.19026067500000002
ORMDL2_proteomics,0.9856656513884509,-0.133253679
ORMDL1_proteomics,0.9856656513884509,-0.134898833
ORM2_proteomics,0.9856656513884509,0.38899266849999997
ORM1_proteomics,0.9856656513884509,0.3457846559999999
ORC5_proteomics,0.9856656513884509,-0.09676961299999999
ORC3_proteomics,0.9856656513884509,0.033017104500000005
OPHN1_proteomics,0.9856656513884509,-0.16893701749999998
OPA3_proteomics,0.9856656513884509,0.06444581500000002
OLFML2B_proteomics,0.9856656513884509,-0.055760138499999945
OLFML2A_proteomics,0.9856656513884509,-0.11052092599999996
OLFM4_proteomics,0.9856656513884509,-0.13690634549999992
NUP37_proteomics,0.9856656513884509,-0.1442202145
OXLD1_proteomics,0.9856656513884509,0.24584916149999997
NUP35_proteomics,0.9856656513884509,-0.0693931705
NUP214_proteomics,0.9856656513884509,0.041413791500000005
NTN4_proteomics,0.9856656513884509,0.466186775
NTN1_proteomics,0.9856656513884509,-0.031183018000000007
NTMT1_proteomics,0.9856656513884509,0.12539447249999996
NTM_proteomics,0.9856656513884509,0.274007652
NTHL1_proteomics,0.9856656513884509,-0.20005148000000003
NTAN1_proteomics,0.9856656513884509,0.11290405649999999
NT5E_proteomics,0.9856656513884509,0.0427237915
NT5DC1_proteomics,0.9856656513884509,-0.003889272000000027
NT5C3B_proteomics,0.9856656513884509,-0.12441158499999999
NT5C3A_proteomics_1,0.9856656513884509,
NT5C3A_proteomics,0.9856656513884509,0.0993264495
NT5C2_proteomics,0.9856656513884509,-0.15984876099999998
NSUN4_proteomics,0.9856656513884509,-0.10505836
NTPCR_proteomics,0.9856656513884509,0.006882411000000005
NSUN3_proteomics,0.9856656513884509,-0.031809436499999996
NSMCE4A_proteomics,0.9856656513884509,0.019094013
NSMCE2_proteomics,0.9856656513884509,0.10313389600000002
NSMCE1_proteomics,0.9856656513884509,-0.0880505355
NSMAF_proteomics,0.9856656513884509,0.1364907225
NSL1_proteomics,0.9856656513884509,-0.157337734
NSF_proteomics,0.9856656513884509,-0.0022918600000000344
NSDHL_proteomics,0.9856656513884509,0.21389075149999998
NSD2_proteomics,0.9856656513884509,0.278292259
NSD1_proteomics,0.9856656513884509,-0.31468362150000007
NRP2_proteomics,0.9856656513884509,0.276802577
NRP1_proteomics,0.9856656513884509,-0.07734922999999999
NRM_proteomics,0.9856656513884509,-0.06818575950000003
NRIP2_proteomics,0.9856656513884509,-0.09707367150000001
NSRP1_proteomics,0.9856656513884509,-0.164379067
NUB1_proteomics,0.9856656513884509,0.17297993350000002
NUBP1_proteomics,0.9856656513884509,-0.050451877000000006
NUBPL_proteomics,0.9856656513884509,0.049482942
NUP210_proteomics,0.9856656513884509,-0.02960101599999998
NUP205_proteomics,0.9856656513884509,-0.074284664
NUP160_proteomics,0.9856656513884509,-0.06370033649999995
NUP155_proteomics_1,0.9856656513884509,
NUP155_proteomics,0.9856656513884509,-0.09069846100000001
NUP133_proteomics,0.9856656513884509,-0.1118033095
NUP107_proteomics,0.9856656513884509,-0.11424654550000002
NUFIP2_proteomics,0.9856656513884509,0.07644310199999999
NUDT9_proteomics,0.9856656513884509,-0.18250594550000002
NUDT8_proteomics,0.9856656513884509,0.45732926049999995
NUDT6_proteomics,0.9856656513884509,-0.23440754500000002
NUDT5_proteomics_1,0.9856656513884509,
NUDT5_proteomics,0.9856656513884509,-0.048255810499999996
NUDT4_proteomics_1,0.9856656513884509,
NUDT4_proteomics,0.9856656513884509,0.03592869300000001
NUDT3_proteomics,0.9856656513884509,-0.08425894349999999
NUDT2_proteomics,0.9856656513884509,0.011387835000000013
NUDT19_proteomics,0.9856656513884509,0.163315353
NUDT18_proteomics,0.9856656513884509,0.058832826999999976
NUDT16L1_proteomics,0.9856656513884509,-0.122221908
NUDT16_proteomics,0.9856656513884509,0.1586687855
NUDT15_proteomics,0.9856656513884509,-0.2421262695
NUDT14_proteomics,0.9856656513884509,-0.0613007565
NUDT10_proteomics,0.9856656513884509,-0.014529838500000003
NUDT1_proteomics,0.9856656513884509,-0.1289524705
NUDCD2_proteomics,0.9856656513884509,-0.0481938675
NUDCD1_proteomics,0.9856656513884509,-0.044983499
NUCKS1_proteomics,0.9856656513884509,-0.019576018
NUCB1_proteomics,0.9856656513884509,-0.07925148400000001
NUP214_proteomics_1,0.9856656513884509,
OXNAD1_proteomics,0.9856656513884509,-0.028316334999999998
OXR1_proteomics,0.9856656513884509,0.012367377999999998
OXR1_proteomics_1,0.9856656513884509,
PCCB_proteomics,0.9856656513884509,0.050078759500000014
PCCA_proteomics,0.9856656513884509,0.0961204805
PCBP4_proteomics,0.9856656513884509,-0.09170804799999999
PCBP2_proteomics_2,0.9856656513884509,
