,Comparison,Correlation,P_value
129,TNXB_proteomics,-0.3274112740768566,0.000480423222553747
481,FZD1_proteomics,0.32701660560955015,0.0004884998976765553
758,KIT_proteomics,-0.32671116240392706,0.0004948361211332264
503,GCC1_proteomics,0.3242012086722093,0.0005498369189960863
858,KTN1_proteomics,0.32289853727309076,0.0005805451671044739
899,AMOT_proteomics,0.3182148376707782,0.0007044224998175736
205,CTNNA1_proteomics,0.3163446211607261,0.0007603236382202976
100,FGD1_proteomics,-0.33510605250406006,0.0007931027151055058
1002,CES3_proteomics,0.3632984751549485,0.0007944912204305666
111,RALA_proteomics,0.3131948060437252,0.0008637242088865905
634,RASA1_proteomics,0.31303892663127925,0.0008691605442151295
324,TAOK2_proteomics,0.31754438927627554,0.0009104223956124307
68,TOP1_proteomics,0.31009580692559396,0.0009778532977914862
680,SELP_proteomics,-0.3099975184943968,0.0009816885413140768
89,SMAD2_proteomics,-0.30988411794111415,0.0009861305237006028
721,SRPX2_proteomics,0.3098471267003894,0.0009875834616494355
118,ENPP3_proteomics,0.34964923582468677,0.0010378477382857428
169,S100P_proteomics,-0.30721423373360157,0.0010961604159989095
500,HRAS_proteomics,0.30711442700758607,0.0011004826601072083
171,GNG2_proteomics,-0.3060838015297481,0.001146032553467586
59,CDK6_proteomics,-0.3043224756572464,0.0012278706709936329
242,CYCS_proteomics,0.30392067683572843,0.0012472699457889702
828,PRKCI_proteomics,0.30372218777871834,0.001256955813757711
822,GRB2_proteomics,-0.3024385657756904,0.0013212650738275416
190,CBL_proteomics,-0.3001836237793613,0.0014415265677636283
465,CDH1_proteomics,0.29916410591289255,0.0014990973210755505
206,STK4_proteomics,-0.29854484201509535,0.0015350779633648665
213,FTL_proteomics,-0.2985258401313832,0.0015361943136248564
714,LPAR1_proteomics,-0.4359579660903755,0.0015525912770187897
621,ME1_proteomics,-0.2982179986419702,0.001554382846288943
458,PSPH_proteomics,0.2979523449067736,0.0015702356853119599
875,CDK4_proteomics,0.2959265135995678,0.001696037591264041
700,COL11A1_proteomics,0.2957588844892689,0.0017068459852866468
603,STK11_proteomics,0.33131372843617446,0.0017207211769427672
640,FZD6_proteomics,0.29427916643627505,0.0018049992021586358
537,CPEB4_proteomics,0.2939353996548759,0.001828521991288267
457,ERRFI1_proteomics,0.29385973628326634,0.0018337365245847672
645,PLCB2_proteomics,-0.29281540435637554,0.0019070986328787697
480,NPC2_proteomics,0.29251983063392983,0.0019283391860595131
800,SRF_proteomics,-0.2976626052784241,0.001942744173609182
255,RASGRP4_proteomics,-0.30288669650044436,0.0019725639918790746
787,LIMK1_proteomics,0.2918875489198835,0.0019744970746310955
247,RXRB_proteomics,0.29167389843102143,0.001990318592002057
988,LAMA3_proteomics,-0.29118675384605747,0.0020268231023421045
446,ITGB5_proteomics,0.2899186354239408,0.00212470836701367
743,MAP2K3_proteomics,-0.2884318639013031,0.0022449012279824503
264,CD48_proteomics,-0.28675447964592743,0.002387851709398133
360,GSR_proteomics,-0.28637336722814355,0.0024214551202988346
893,C5_proteomics,-0.30330457471141936,0.0025281111276858523
5,SP1_proteomics,-0.28473204680752584,0.002571103042768968
755,NCOA3_proteomics,0.2835184486986949,0.0026870612133816506
813,SELENOP_proteomics,-0.2834123370435683,0.0026974207565932246
343,RHOC_proteomics,0.2831503128785834,0.0027231561419512845
660,RASAL3_proteomics,-0.28262273787687703,0.002775645375529907
386,ARHGEF6_proteomics,-0.282522558602855,0.002785714683099775
682,PLA2G2D_proteomics,-0.33765886992478467,0.0028544341112682068
794,ZFP36_proteomics,-0.2999901901844547,0.002982831636007694
995,ABCC3_proteomics,0.2796591270053198,0.0030877986463956086
329,MAPK13_proteomics,0.2792365828322856,0.00313478653972159
911,CALML3_proteomics,-0.27899283635135086,0.00316218308415364
326,PPM1A_proteomics,0.2789792936830823,0.003163711539846633
450,BST2_proteomics,0.27891622861437304,0.0031708379525601195
382,LAMA2_proteomics,-0.2787496565147498,0.003189730181459158
525,SHOC2_proteomics,-0.2778125431094801,0.0032979130666111055
688,STAT5A_proteomics,-0.27757091932883415,0.003326335862835832
962,PLA2G5_proteomics,-0.4232255184965629,0.003383597367486626
123,CDH17_proteomics,-0.47526872086069416,0.0033975434448947077
651,MAP2K7_proteomics,0.27643525548599107,0.00346289525977962
154,GSTM5_proteomics,-0.27619265055132475,0.003492711725943364
681,FGR_proteomics,-0.2745170042138772,0.0037050185171896284
558,ARAF_proteomics,0.27451080553099916,0.003705824917385366
380,VASP_proteomics,-0.2744761907374834,0.0037103309243740937
60,ANGPT1_proteomics,-0.28699638313657316,0.003791031297367638
463,DNAJB1_proteomics,0.27312179225172006,0.0038905422254264625
40,SQSTM1_proteomics,0.2730340258016054,0.003902486129480782
667,MTDH_proteomics,0.2725442215920416,0.003969747286915754
810,ICAM3_proteomics,-0.2721677669529182,0.004022146413356553
689,SRXN1_proteomics,-0.2718098777950161,0.004072534546283106
263,PGD_proteomics,-0.27121465818604507,0.004157589079502582
595,NQO1_proteomics,-0.2710445353833335,0.004182189207233617
112,HLA-DRA_proteomics,0.27080061359651014,0.004217688003011765
240,WASF2_proteomics,-0.2707087180489664,0.004231131614693959
235,MAPKAPK3_proteomics,0.2705657559872324,0.004252122053759535
443,ARPC5_proteomics,-0.27030297819552546,0.004290947477368872
713,CDKN2C_proteomics,-0.2702152414304878,0.0043039809874075505
543,MEF2D_proteomics,-0.2691445635317892,0.004465908188869463
914,KSR1_proteomics,-0.2686631869165306,0.004540468023117895
769,MBP_proteomics,-0.2678363009010228,0.0046711418442050906
107,AJUBA_proteomics,0.26727013986983605,0.004762538843356273
378,TLN1_proteomics,-0.26654146575059523,0.004882517866037717
672,PKN3_proteomics,-0.2777070609184925,0.004927867470295789
993,SMAD1_proteomics,0.2652185472075982,0.005107248938533766
780,IRF7_proteomics,0.29596607046414203,0.0051145970491643785
544,FGF2_proteomics,-0.2647148812729908,0.005195203087885765
551,HSPB1_proteomics,0.26457044347201364,0.0052206737082214185
639,SRGN_proteomics,-0.2698593036435267,0.005369612409759295
846,CYFIP2_proteomics,-0.26231384168897537,0.005633312865098007
983,VGLL4_proteomics,0.2615830347151993,0.005773032453808378
947,TLR2_proteomics,0.2607612623339207,0.00593381605892149
990,HSP90B1_proteomics,-0.26036214503120303,0.006013331215288706
361,MAPK8_proteomics,-0.26010306471068695,0.006065452432274748
215,LRRC8A_proteomics,0.2599400382900514,0.006098455047956978
353,SCD_proteomics,0.2643793265732763,0.006170423271908121
895,AKT3_proteomics,-0.2594724737698818,0.006193993784445074
141,HLA-DQA2_proteomics,0.2587363753444896,0.0063470967397963995
717,MAPK8IP3_proteomics,0.25758250719992704,0.0065938551209849625
797,EIF2AK2_proteomics,0.2575614315397724,0.006598440232635039
685,FLNC_proteomics,-0.25712623422945224,0.006693753478500039
565,RB1_proteomics,-0.2568624335722623,0.006752121106728819
424,LAMA5_proteomics,-0.2562389057099332,0.006891877192120942
377,NBN_proteomics,0.25617907323268396,0.0069054217003876
533,PTPRC_proteomics,-0.25600680133956416,0.006944551317752628
126,VPS16_proteomics,-0.2559998331952347,0.006946138177034723
284,IRS2_proteomics,-0.2558749429644072,0.006974634006677279
949,ATAD2_proteomics,0.2554917789696571,0.007062706477958181
110,DBI_proteomics,-0.2538156882738254,0.0074596457091133505
731,PPP1R14C_proteomics,0.25380432910485096,0.00746240180455018
490,FGD4_proteomics,-0.2524532813179736,0.0077967012581571325
882,ARG1_proteomics,-0.2515190650624335,0.008035532024006947
278,PPP2R2D_proteomics,-0.2511745128489813,0.008125232971937584
163,PARVB_proteomics,-0.2510364119072189,0.008161433626450262
217,SMAD3_proteomics,-0.2508716130739734,0.008204818856771781
195,PGK2_proteomics,0.24995604433519905,0.008449578897288555
227,REL_proteomics,0.24972434942613694,0.008512529874341892
851,SYK_proteomics,-0.24957772786869697,0.008552579905803116
106,CTSB_proteomics,-0.2493331222817278,0.008619764294410723
250,MAPK14_proteomics,0.2687931272084725,0.008803960753101966
600,LDHD_proteomics,-0.2483673056522989,0.008889605477838475
137,ITGAL_proteomics,-0.24823122735490263,0.008928216496995675
970,SERPINB2_proteomics,-0.25786656837059785,0.009228903026512074
130,LAMB2_proteomics,-0.24616083741000702,0.009534157251932525
28,VTN_proteomics,-0.2461325356984058,0.009542684878087787
930,ARHGAP5_proteomics,0.24517209109906435,0.009836081389598227
437,SLIT3_proteomics,-0.24460119669607874,0.010014208501376185
885,CDKN2A_proteomics,0.24453465134647878,0.010035154821220211
444,RAC1_proteomics,0.24346806206594523,0.010376171742057549
133,LAMC1_proteomics,-0.2427636460579221,0.010606928899024223
416,TCF4_proteomics,-0.24163150913806267,0.01098723498180937
695,FOS_proteomics,-0.260659327879447,0.011167982035476014
961,PFKP_proteomics,-0.24048313213203948,0.011385148753961322
806,EIF4EBP1_proteomics,-0.26634791557572624,0.011637446769333348
762,NCK1_proteomics,-0.23965711727102756,0.01167910953570527
694,LAMA4_proteomics,-0.23883097097515377,0.011979736310242609
588,CALM2_proteomics,-0.23784459175071748,0.012347511495801433
889,EIF4B_proteomics,-0.23777142208039428,0.012375181823144331
530,ILK_proteomics,-0.23754617309049267,0.012460703718020896
864,TNC_proteomics,0.23729168784628818,0.012557946427381426
102,BCL2L1_proteomics,0.23604726276086285,0.013043060672599454
605,HLA-DQA1_proteomics,0.23516784391464773,0.01339566556694153
662,ACACA_proteomics,0.23498894008874227,0.013468405619569409
120,FAM91A1_proteomics,0.23491478271344943,0.013498657823501806
862,THBS2_proteomics,0.23456080057159634,0.013643880581738882
781,PRKRA_proteomics,-0.23281439311497523,0.014380442114405388
144,GCLC_proteomics,-0.23271523309280007,0.014423281840179162
20,LBR_proteomics,-0.23201796839855518,0.014727664306234357
606,RAB11B_proteomics,0.23175161162572472,0.014845404126317036
582,COL1A1_proteomics,0.23142860100772333,0.014989283608561329
268,PRDX1_proteomics,-0.23091797837688507,0.015219202478219066
406,ACTN4_proteomics,-0.23013124646894342,0.015579437947962516
679,SERPINE1_proteomics,-0.234334421943747,0.015615490415481362
841,CREB1_proteomics,-0.22961627411656044,0.015819223681707628
427,MOS_proteomics,-0.23110423788016407,0.017148263576596292
943,DDX58_proteomics,0.22682662267209172,0.017174563117823557
877,STRADA_proteomics,0.22634173055553308,0.017420116400953613
231,ERBB2_proteomics,0.22629877346028388,0.017442015861555606
838,TXNRD1_proteomics,-0.22582028285412842,0.017687563218843214
802,RHEB_proteomics,0.22579386114661043,0.01770120866119498
718,PAK1_proteomics,0.22375378877346172,0.018782641431125548
845,NR4A1_proteomics,-0.2841614088304397,0.01885184848868845
520,PDK4_proteomics,-0.2454476966419764,0.019024620634952118
346,FOLR1_proteomics,0.22285408936250156,0.019277386680651227
312,BUB1B-PAK6_proteomics,0.24892302408701322,0.019353184735979828
99,ITGA6_proteomics,-0.2221850785705291,0.019652518388079875
117,SLIT2_proteomics,-0.22155265188260992,0.0200128995732951
661,APOA1_proteomics,-0.22134378921232617,0.020133160260546408
798,HSP90AB1_proteomics,0.2206528779979493,0.020535419781449377
569,IL3RA_proteomics,-0.2762520376213611,0.020617305325647955
67,APOA2_proteomics,-0.21893015675930644,0.021568632888528713
197,GNG7_proteomics,-0.2185613477934532,0.021795536352269575
232,DIAPH1_proteomics,0.21833112661604265,0.021938211891731705
501,SERPINA1_proteomics,-0.2166657714361631,0.022994345394676027
381,CSNK1A1_proteomics,0.2164206370212936,0.02315342285441892
78,SGK3_proteomics,-0.21605393305512274,0.023393150279556733
974,TBC1D1_proteomics,-0.21592261920122777,0.02347950983633382
559,NF2_proteomics,0.2154918599420398,0.02376471991516675
710,SERPINB9_proteomics,-0.21503587789437884,0.02406985387153457
229,COL4A2_proteomics,-0.21476256246145198,0.024254351798687894
362,SOD3_proteomics,-0.21441017008526714,0.024494012344771717
945,FYN_proteomics,-0.24241728698966888,0.024522298604432325
4,RAPGEF1_proteomics,-0.21418555584249513,0.02464782500726847
228,PRKCH_proteomics,-0.21412115057216236,0.024692080739057716
886,BCAR1_proteomics,0.21291457161044824,0.025533807168320582
547,NPC1_proteomics,0.21266390689093267,0.025711711806238373
963,MMP9_proteomics,-0.21233902904435017,0.02594385980670573
327,CDKN1A_proteomics,0.2756139098850477,0.026270631534866477
166,THBS1_proteomics,0.21173138908350858,0.026382859696778647
409,DKK2_proteomics,-0.24872448234008293,0.02708192867409784
140,AKT1S1_proteomics,0.21036452998498345,0.027393549680244458
997,ACVR1_proteomics,0.23346555365203564,0.027672492477837814
267,PLA2G10_proteomics,-0.23553887238812227,0.02807888301915298
612,FGF1_proteomics,0.21831933922141472,0.02828563981766842
6,ADH7_proteomics,-0.21873716112009706,0.028784840797713068
546,LIPE_proteomics,-0.23414953411348868,0.02904652860940972
351,TGFBR3_proteomics,-0.21706195972590236,0.03006270084115401
285,SLC39A7_proteomics,0.22069972959520162,0.03071079490250114
384,MAPK8IP1_proteomics,-0.2122783554112586,0.032196774747174216
262,CDH11_proteomics,0.20309281735588122,0.03334102647720526
826,LILRB3_proteomics,0.25098874651172143,0.03345284836073761
521,SLC27A1_proteomics,0.2028689616937549,0.033540172030428986
19,COMP_proteomics,0.2026134065779241,0.03376874340386684
814,CREBBP_proteomics,0.20220299140545347,0.03413857118618886
113,TTC9_proteomics,0.2064257165934958,0.03462431664679379
611,MEF2C_proteomics,-0.22560655590018133,0.03563649240548513
926,RAB5C_proteomics,-0.2005373077358491,0.03567475757440091
253,F2_proteomics,-0.20049911603721193,0.035710650925078254
71,RPS6KB2_proteomics,0.20042644456456465,0.03577903296509556
632,PPP2R2A_proteomics,-0.20036517165923945,0.03583677477027079
61,GRB10_proteomics,0.1992325189884187,0.036918346741882414
744,PDGFRB_proteomics,-0.19894390316030647,0.03719828726257757
208,ACTR2_proteomics,-0.19838078211358406,0.03774961317329742
429,CES1_proteomics,-0.19832571774936428,0.0378038901548263
375,BAIAP2_proteomics,0.19828726807721048,0.03784182882184392
334,BRAF_proteomics,0.19819423724964505,0.03793375537175755
186,HLA-DRB1_proteomics,0.20768610640904114,0.03813365728735684
462,HSP90AA1_proteomics,0.19783055713133296,0.03829491759651348
819,PRKAR1A_proteomics,-0.1976125826329306,0.038512761264469286
455,GIT1_proteomics,-0.20113925736827154,0.038688811377149086
512,SHMT1_proteomics,-0.19726110883190945,0.03886621098322038
445,LAMB1_proteomics,-0.19720058194089193,0.03892735155195812
239,BCR_proteomics,0.1970146624824551,0.03911566002149889
88,FLNB_proteomics,-0.20085482845937092,0.03992737270925277
757,TRAF2_proteomics,-0.19553864565726453,0.04063787816229327
857,CD47_proteomics,0.19534429785352697,0.0408419497003353
715,BRCA1_proteomics,0.2603402928470083,0.04099410168828351
817,NCOA1_proteomics,-0.19517345226708233,0.04102204971629311
373,MMP12_proteomics,-0.19361336791903874,0.042697537810945166
562,VAV3_proteomics,-0.19317156995316098,0.04318225286051405
835,GSTA1_proteomics,-0.1918205353998627,0.04469306001003455
524,COL6A6_proteomics,-0.19165118577499338,0.04488550071443739
985,ABI2_proteomics,-0.19145948853444672,0.04510416708232221
908,EPAS1_proteomics,-0.28683021685935794,0.04569675767495163
992,MAPKAPK2_proteomics,0.19090823618286856,0.045737912968579805
548,PIP5K1A_proteomics,-0.19074858519431356,0.04592283068110732
32,SFRP1_proteomics,-0.21237074070253376,0.04698332620555599
912,TAZ_proteomics,0.23296612589670376,0.047312546290200506
927,ROCK1_proteomics,-0.18895402768403868,0.048044443869998885
477,JAK2_proteomics,-0.18839369209018203,0.04872330386695852
772,HMOX1_proteomics,-0.18822943180135887,0.048923807639365526
726,CDC42_proteomics,0.18797546070636517,0.04923516046478844
513,RASA3_proteomics,-0.18777219671550593,0.04948552902412043
151,IFNAR1_proteomics,0.21674940826714917,0.05047258992711285
199,ITGAV_proteomics,0.18676587514150844,0.05074061723035169
829,GSTP1_proteomics,-0.18652290236370886,0.051047562263787594
972,NRAS_proteomics,-0.18634999680496012,0.051266924480740265
637,PAK4_proteomics,0.18625283489439717,0.051390533175150015
315,CDH5_proteomics,-0.18609141029843382,0.05159644016471424
313,GNA11_proteomics,0.18594093051401067,0.05178899901073068
773,KRAS_proteomics,0.18904476602211145,0.05228307808927294
874,HLA-DPA1_proteomics,0.18426862846850756,0.053969106345024234
728,MYLK_proteomics,-0.1836918918413316,0.05473826798566357
511,SLC39A11_proteomics,0.1829637311468624,0.05572222705912105
31,TCF7L2_proteomics,-0.21560622490411263,0.05635054303751626
38,ICAM2_proteomics,-0.1823457371613319,0.05656867399259084
782,TYK2_proteomics,0.18144805643432596,0.05781696875911337
594,CSF1_proteomics,0.19959425337561107,0.05785165682173845
487,RPS6KA3_proteomics,0.1813508919957817,0.057953427084543575
290,ALDH3A1_proteomics,-0.18026297357552365,0.05949940216915525
220,VPS11_proteomics,-0.17995462999715012,0.05994365532833567
98,DVL3_proteomics,0.17977312909754295,0.060206422670594374
618,PIAS3_proteomics,0.20700839367449808,0.0604182377438063
201,FN1_proteomics,0.20303398751663018,0.060808342403514334
301,PDLIM5_proteomics,-0.1958947425713032,0.06128387088505299
355,MAP3K6_proteomics,0.17900122968964172,0.06133447530254758
549,MAPK9_proteomics,0.17858190919755668,0.06195446697649506
531,ITGA8_proteomics,-0.1819423098085262,0.0632296784073926
33,GNAI2_proteomics,-0.17765009514250155,0.06335052917323869
495,HLA-DMB_proteomics,0.1774183042638892,0.06370175484450999
325,ITGA11_proteomics,0.17740220385381955,0.0637262100974116
729,MLST8_proteomics,0.17730932681360495,0.06386743231596957
185,ABCC5_proteomics,0.18961385117451013,0.06426803506429757
276,RAB9A_proteomics,0.1766371444357187,0.06489711828100309
472,COL2A1_proteomics,0.17663574208675203,0.06489928050831432
627,ARHGEF7_proteomics,-0.1765819435848716,0.06498227458289423
542,TSC22D3_proteomics,0.1920146578651926,0.06520121842591017
873,VIL1_proteomics,-0.1762799763766043,0.06544971804134389
22,COL4A1_proteomics,-0.17582984594462805,0.06615158859736865
49,LDHA_proteomics,0.17494215781055591,0.06755364391501766
833,RELB_proteomics,-0.1742198372890017,0.0687122155843508
535,ABCC2_proteomics,-0.2362713463374393,0.06914396407818785
167,FOXO3_proteomics,-0.17365134111970484,0.0696353378077056
456,PLA2G12A_proteomics,0.18496008694643423,0.06972184649263158
407,ALDOC_proteomics,0.17255607913610727,0.07144211600833371
693,PIK3R5_proteomics,-0.20658814205821788,0.07144277364767337
674,NOTCH2_proteomics,0.1725023844242511,0.07153165746427201
36,PRKD2_proteomics,-0.1718641124674643,0.07260300253877278
143,ADAM17_proteomics,0.17166625783877715,0.07293772038216076
158,IL27RA_proteomics,0.2579811012747529,0.07350554011343183
366,PIK3AP1_proteomics,-0.17001562501271061,0.07577893027704996
1004,EIF4E2_proteomics,-0.16927389613867158,0.07708432942334933
723,FTH1_proteomics,-0.1678135498272823,0.07970723950276501
850,HLA-B_proteomics,0.16762069079080677,0.08005891575823974
243,BRIX1_proteomics,0.1670841842624753,0.08104377211244025
951,AIF1_proteomics,-0.1668488031046591,0.0814789070485363
434,TNK2_proteomics,-0.16639703288150814,0.08231930319752646
830,CHTF8_proteomics,-0.1661830595766825,0.0827197537236461
760,SLC39A14_proteomics,-0.16589157364928908,0.08326777211561154
349,ENAH_proteomics,0.16566462509014968,0.08369645947314533
564,HLA-DPB1_proteomics,0.16558415036774543,0.08384889219008393
148,RFC4_proteomics,0.16549542419600083,0.08401721133151802
666,GSTA4_proteomics,-0.16541236015426106,0.08417503337241768
609,PARVA_proteomics,-0.164104780789407,0.08669075206835057
900,PMP2_proteomics,0.1701524173124629,0.08730886219143069
207,PLA2G12B_proteomics,0.17084059376380034,0.08761084014026128
658,RRAS_proteomics,-0.16332544722949005,0.08821839255639377
26,PIK3CG_proteomics,-0.16240630621589094,0.09004750094635308
617,DNAJC7_proteomics,-0.16184771981082155,0.09117371964241018
352,SLCO2B1_proteomics,-0.16712887304685609,0.09316241917124689
236,CAV1_proteomics,-0.16067207080257095,0.09358052811480214
522,RASA2_proteomics,-0.16030188548419994,0.09434869372017787
601,MYLK2_proteomics,-0.16097993058332735,0.0944792426820542
374,VPS39_proteomics,-0.1597980178052325,0.09540226020406391
56,PLCE1_proteomics,-0.18530523711941563,0.09557043531125341
219,EPB41L4B_proteomics,-0.1673080184574872,0.09615341710449386
871,CAPN2_proteomics,0.1594328998381008,0.09617149516825968
934,BIRC2_proteomics,-0.1591931717970216,0.0966792129755219
218,RAC3_proteomics,0.18443908130630565,0.09715794888435074
181,C1QBP_proteomics,-0.15872849269578837,0.09766937092150195
649,ENO2_proteomics,-0.15827638715888825,0.0986403889178438
747,CDH13_proteomics,-0.1582403023450497,0.0987182170770948
978,LAMC2_proteomics,-0.15812942974238647,0.09895765090692457
999,SSH3_proteomics,0.15810533933007143,0.09900973551117019
921,ABCB1_proteomics,-0.15799478978977605,0.09924902553182674
139,JAK1_proteomics,-0.15758639134807206,0.10013697207583068
288,RXRA_proteomics,0.15756166898457402,0.10019092366884812
818,LEP_proteomics,-0.2602163435741175,0.10035929053954958
344,DVL2_proteomics,0.15736006636063932,0.10063173429344767
200,TNFRSF1A_proteomics,0.1910106817509758,0.10067919399333242
647,TEAD3_proteomics,0.15712884087345466,0.10113919108539075
399,HLA-DQB1_proteomics,0.15661440446671152,0.10227540356199277
85,MYH10_proteomics,0.1595735885749557,0.10227591435691716
708,ACAA1_proteomics,0.15623891661300243,0.10311103132885355
11,PRKCD_proteomics,-0.15584643930417866,0.10399018010256891
400,RBX1_proteomics,0.1557597383644988,0.10418517972753906
590,TJP1_proteomics,-0.19021376969930975,0.10452925935471005
342,IGF1_proteomics,-0.20555563507231353,0.10605406162315861
896,GNG5_proteomics,-0.15470627777740598,0.10657747180649924
778,ITGB3_proteomics,0.15465907770622328,0.10668565443440728
189,COL9A1_proteomics,-0.1850547570731833,0.10712776305667508
557,AQP4_proteomics,-0.15434504664789575,0.10740760028597428
358,ORAI1_proteomics,-0.1571538225998348,0.10765418705098208
90,CBR1_proteomics,-0.15419102645911614,0.10776307876430183
307,TNN_proteomics,0.2428217817898696,0.10800646048289402
65,LAMB3_proteomics,-0.15378734479952402,0.1086991346647146
241,ITGA1_proteomics,-0.15346545108239262,0.10945007610691307
795,SLC2A13_proteomics,0.1596053130245519,0.11087199473711522
72,TEK_proteomics,-0.1593031059290137,0.11155826055031036
655,KAT2B_proteomics,-0.15896688941482356,0.11232563026744834
996,LMNB2_proteomics,-0.15177644956913391,0.11345679845851364
214,PLCG1_proteomics,0.15515287532407823,0.11401553833240145
902,PHGDH_proteomics,-0.15152094976352862,0.11407270132767598
498,RPS6_proteomics,-0.15144891302741673,0.11424681988316314
438,MFGE8_proteomics,-0.15114097764996848,0.11499345083324274
230,FAS_proteomics,0.15065202871540218,0.11618674223526725
641,VDR_proteomics,0.16375215593877346,0.11678364045643073
53,ITGAE_proteomics,-0.16501456743227816,0.11802570224887286
598,PGM1_proteomics,0.15260576265596137,0.11835741207454385
712,PKLR_proteomics,-0.14949078680197925,0.11905922264088195
527,ALOX5AP_proteomics,0.14927295565835547,0.11960411728103927
936,SORBS2_proteomics,-0.1496484523838698,0.12039378058923914
275,CACNA1A_proteomics,-0.18026542145778485,0.12171100197843766
734,BLVRB_proteomics,-0.1482517886892881,0.12218423749432081
330,HDAC7_proteomics,-0.14814252131360703,0.12246283773024359
508,DAB2IP_proteomics,0.14798026635624467,0.12287744367637575
27,VCL_proteomics,-0.1477973492728947,0.12334614245793618
149,PRKAA2_proteomics,-0.15057096968561318,0.12340450910588803
719,DVL1_proteomics,0.14700640608684495,0.12538867849724214
468,MAP3K4_proteomics,-0.1469356118913815,0.12557275764965456
383,CHAD_proteomics,0.16492915770149943,0.12686514177641867
